step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,4.781721591949463,-1.0,0.14511295736627758,inf,inf,-92.36187744140625,0.017253607511520386,0.11889777332544327,13.762107849121094,13.42538070678711,0.0003565549850463867,-0.06879019737243652,-0.06291449069976807,-92.42973327636719,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,4.680851459503174,-1.0,0.1318971512493941,inf,inf,-92.36187744140625,0.00121443928219378,0.09374365210533142,12.902438163757324,12.930593490600586,-0.00020736455917358398,-0.04226052761077881,-0.06304389238357544,-50.11296844482422,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,4.71767520904541,-1.0,0.1381332000611645,inf,inf,-92.36187744140625,0.007998333312571049,0.041173841804265976,14.087827682495117,12.593365669250488,-0.002047717571258545,-0.10263890027999878,-0.07435262203216553,-61.40279006958008,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,4.912793159484863,-1.0,0.3372178450921068,inf,inf,-92.36187744140625,0.14865779876708984,0.06982584297657013,15.441673278808594,11.896151542663574,-0.006489455699920654,-0.15096813440322876,-0.1642521619796753,-82.09906005859375,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,4.74786376953125,-1.0,0.7764711775763923,inf,inf,-92.36187744140625,0.03251965343952179,0.006875552702695131,13.478631019592285,11.628937721252441,0.00010061264038085938,-0.05589604377746582,-0.043928444385528564,-61.84779739379883,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,4.908934593200684,-1.0,0.6996897964742743,inf,inf,-92.36187744140625,1.2755353054672014e-05,0.0014733525458723307,24.844369888305664,11.650691032409668,-2.9206275939941406e-06,0.10743176937103271,0.23133516311645508,-94.17218017578125,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,5.021877765655518,-1.0,0.6937033517861326,inf,inf,-92.36187744140625,0.0009347574668936431,0.0014609572244808078,25.70401382446289,12.111351013183594,6.288290023803711e-05,-0.4571024775505066,-0.5009461045265198,-63.66717529296875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,4.823163986206055,-1.0,0.6254845735278224,inf,inf,-92.36187744140625,1.4539975381921977e-05,0.0012626362731680274,12.282261848449707,9.539920806884766,1.7881393432617188e-07,-0.2025061845779419,-0.21004348993301392,-52.008174896240234,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,4.7205705642700195,-1.0,0.5777316010840576,inf,inf,-92.36187744140625,0.00010934693273156881,0.0007390560931526124,11.415721893310547,9.269243240356445,4.1604042053222656e-05,-0.06531894207000732,-0.09253096580505371,-41.62810516357422,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,4.799195289611816,-1.0,0.5397516253380686,inf,inf,-92.36187744140625,0.00016609729209449142,0.0008391640731133521,11.915596961975098,9.424147605895996,-9.5367431640625e-05,-0.2063295841217041,-0.21190428733825684,-45.524681091308594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,5.089289665222168,-1.0,0.5825393172733053,inf,inf,-92.36187744140625,0.0003695671621244401,0.00038193081854842603,12.119926452636719,8.28443717956543,-0.00014001131057739258,-0.38280171155929565,-0.31627076864242554,-45.537960052490234,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,4.85707950592041,-1.0,0.7789172767226431,inf,inf,-92.36187744140625,0.004288190510123968,0.0016840744065120816,10.747032165527344,8.400038719177246,0.0004870295524597168,-0.10619300603866577,-0.13983672857284546,32.746620178222656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,4.97207498550415,-1.0,0.7904243705908044,inf,inf,-92.36187744140625,0.00026450344012118876,0.00029586904565803707,11.146563529968262,7.29133415222168,-6.312131881713867e-05,-0.19481199979782104,-0.1784147024154663,61.008243560791016,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,4.772674560546875,-1.0,0.7408325554915437,inf,inf,-92.36187744140625,9.018318814923987e-05,0.0003062182804569602,9.722967147827148,6.922456741333008,1.7702579498291016e-05,-0.1071121096611023,-0.11418581008911133,34.02705383300781,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,4.779327869415283,-1.0,0.8738956049927804,inf,inf,-92.36187744140625,0.0002798263740260154,0.00013508634583558887,10.8988676071167,6.2589921951293945,2.5928020477294922e-05,-0.24608063697814941,-0.2403092384338379,31.253368377685547,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,4.841450214385986,-1.0,0.7875166965328161,inf,inf,-92.36187744140625,1.8534578885009978e-06,0.0001833922869991511,12.220072746276855,5.953917503356934,1.0132789611816406e-06,-0.2296103835105896,-0.25638675689697266,20.870935440063477,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,4.772096157073975,-1.0,0.7238331881967528,inf,inf,-92.36187744140625,5.305515878717415e-05,0.0003521010803524405,9.909124374389648,5.547340393066406,-6.616115570068359e-06,-0.22491443157196045,-0.21362698078155518,18.187496185302734,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
