step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4463210105895996,-1.0,1.2058430212059783,inf,inf,-44.634239196777344,0.5188133716583252,0.43024951219558716,18.48823356628418,12.012619972229004,0.04153047502040863,0.3874845504760742,0.37971407175064087,-8.276395797729492,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.7649526596069336,-1.0,1.1099788667623656,inf,inf,-44.634239196777344,0.10329824686050415,0.4178706705570221,40.389305114746094,12.304699897766113,-0.0034328699111938477,0.9408334493637085,0.9595654904842377,-179.6322021484375,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.755423069000244,-1.0,2.523106550044493,inf,inf,-44.634239196777344,3.0963261127471924,0.20315426588058472,45.53813552856445,11.829338073730469,-0.06593120098114014,0.611334353685379,0.6027693450450897,-153.24081420898438,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.361471176147461,-1.0,2.7687314569618247,inf,inf,-44.634239196777344,1.933171272277832,0.38823723793029785,73.31697082519531,12.527374267578125,0.08497916162014008,-0.26361578702926636,-0.10647797584533691,-305.41741943359375,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.129624605178833,-1.0,3.2296494597736736,inf,inf,-44.634239196777344,2.224213123321533,0.30146920680999756,43.83995056152344,11.300885200500488,0.33052976429462433,-0.22585506737232208,-0.06087125837802887,-215.16061401367188,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.128413677215576,-1.0,2.9764066969551033,inf,inf,-44.634239196777344,0.15470165014266968,0.22188296914100647,53.13055419921875,12.616996765136719,-0.007319211959838867,-0.5456284880638123,-0.7677497714757919,-305.3137512207031,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,4.828728675842285,-1.0,2.759300350571124,inf,inf,-44.634239196777344,0.23302105069160461,0.28934377431869507,105.93936157226562,12.565266609191895,-0.018183991312980652,-0.13909122347831726,-0.08041408658027649,-449.3967590332031,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.809165954589844,-1.0,20.417237355595265,inf,inf,-44.634239196777344,27.099411010742188,0.15110746026039124,132.88978576660156,10.662675857543945,-0.017039120197296143,4.443623393774033,3.4019021093845367,-347.2395935058594,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,3.9826483726501465,-1.0,21.516303495413382,inf,inf,-44.634239196777344,3.141178607940674,0.10001237690448761,55.080570220947266,7.908714771270752,-0.17087392508983612,1.8136965483427048,1.7893797606229782,-117.267578125,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.479983329772949,-1.0,19.38584007088143,inf,inf,-44.634239196777344,0.04779637232422829,0.22580687701702118,65.32926940917969,11.460189819335938,0.0078544020652771,1.8470596224069595,1.4933096170425415,-129.88919067382812,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,5.539740562438965,-1.0,22.10696526132346,inf,inf,-44.634239196777344,10.079652786254883,0.21631506085395813,61.153751373291016,9.972748756408691,-0.4830548018217087,1.87191703915596,2.055844709277153,-64.0593032836914,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,3.9516937732696533,-1.0,19.955598370671385,inf,inf,-44.634239196777344,0.06548304855823517,0.11037156730890274,20.601388931274414,8.321362495422363,-0.02223321795463562,-1.169427439570427,-1.3874197602272034,-20.863277435302734,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,4.2792487144470215,-1.0,17.992070827492487,inf,inf,-44.634239196777344,0.03376151621341705,0.10539837181568146,50.26483917236328,5.628660202026367,0.006106570363044739,-0.8795159459114075,-1.0194371491670609,-26.840904235839844,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,2.5550105571746826,-1.0,16.194846255724027,inf,inf,-44.634239196777344,0.003950450569391251,0.1992650032043457,10.685306549072266,5.674385070800781,-0.0010109692811965942,0.6123529374599457,0.7966846227645874,79.75601196289062,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,3.2322068214416504,-1.0,14.60799769441206,inf,inf,-44.634239196777344,0.05823877081274986,0.1784491240978241,15.828794479370117,8.7179536819458,-0.00909455120563507,-0.3733515292406082,-0.2625836879014969,-20.816625595092773,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,4.321866989135742,-1.0,13.533389324066489,inf,inf,-44.634239196777344,0.7515758275985718,0.1946122646331787,24.1286678314209,8.468646049499512,0.02310243248939514,0.9442468285560608,1.2596402913331985,-15.507420539855957,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,3.997762680053711,-1.0,12.320179078474581,inf,inf,-44.634239196777344,0.051198091357946396,0.036536481231451035,21.6156063079834,5.965065002441406,-0.006960287690162659,0.13424928486347198,0.0751708596944809,51.73279571533203,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,3.5189366340637207,-1.0,11.329535982898573,inf,inf,-44.634239196777344,0.155705988407135,0.06450796872377396,22.79644012451172,3.832296371459961,-0.0337337851524353,-1.0993926525115967,-1.0860222727060318,-15.656131744384766,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,3.8077802658081055,-1.0,10.855107819668309,inf,inf,-44.634239196777344,0.2655702829360962,0.040328022092580795,16.63671875,3.409543752670288,-0.026274219155311584,-1.272559106349945,-1.4210758656263351,-29.403722763061523,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,2.903552293777466,-1.0,9.796220007383365,inf,inf,-44.634239196777344,0.014705274254083633,0.05523528903722763,10.446481704711914,2.733956813812256,-0.0034864842891693115,-0.27366240322589874,-0.25697652995586395,-29.301372528076172,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,2.5387165546417236,-1.0,8.854227665966457,inf,inf,-44.634239196777344,0.008255134336650372,0.021937839686870575,2.421424388885498,1.953276515007019,-0.0009873658418655396,-0.3012341558933258,-0.3371487110853195,29.84783935546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
21,0,21,3.1387155055999756,-1.0,8.01023784200819,inf,inf,-44.634239196777344,0.011714520864188671,0.0282734464854002,7.015984535217285,3.1748147010803223,4.647672176361084e-05,-0.2882046401500702,-0.3124397397041321,35.6116943359375,26.666666666666668,0,nan,0,nan,0.0,nan,0
22,0,22,2.7987256050109863,-1.0,7.72466308194489,inf,inf,-44.634239196777344,0.187503382563591,0.0363767072558403,5.075994491577148,1.7646104097366333,-0.002077639102935791,-0.08139646053314209,-0.06328295171260834,108.35890197753906,26.666666666666668,0,nan,0,nan,0.0,nan,0
23,0,23,2.4877617359161377,-1.0,6.986980078483364,inf,inf,-44.634239196777344,0.007934278808534145,0.022810595110058784,11.799057960510254,2.688906192779541,-0.0006237924098968506,-0.11835071444511414,-0.02675415575504303,-121.15491485595703,26.666666666666668,0,nan,0,nan,0.0,nan,0
24,0,24,2.339402675628662,-1.0,7.077595836123305,inf,inf,-44.634239196777344,0.38133636116981506,0.048312392085790634,3.298837423324585,4.838630199432373,-0.02720862627029419,-0.024491041898727417,0.021621152758598328,63.95684814453125,26.666666666666668,0,nan,0,nan,0.0,nan,0
25,0,25,3.006730556488037,-1.0,6.53556271370343,inf,inf,-44.634239196777344,0.04121736064553261,0.024870717898011208,22.31378936767578,5.987140655517578,-0.0015390217304229736,0.5631143450737,0.3783005475997925,-21.82516860961914,26.666666666666668,0,nan,0,nan,0.0,nan,0
26,0,26,2.6690070629119873,-1.0,5.951498698320694,inf,inf,-44.634239196777344,0.011189203709363937,0.01610136777162552,2.6053519248962402,1.941659927368164,-0.0005579143762588501,-0.30764126777648926,-0.2687556594610214,7.989128589630127,26.666666666666668,0,nan,0,nan,0.0,nan,0
27,0,27,2.2984774112701416,-1.0,5.543576285453274,inf,inf,-44.634239196777344,0.039344266057014465,0.021014153957366943,2.26967716217041,1.6560938358306885,-0.004502147436141968,-0.04156498610973358,-0.048233762383461,13.72018051147461,26.666666666666668,0,nan,0,nan,0.0,nan,0
28,0,28,2.342453956604004,-1.0,5.029508022624478,inf,inf,-44.634239196777344,0.004962231032550335,0.012316478416323662,1.6357918977737427,1.7843016386032104,-0.00015701353549957275,-0.09783291816711426,-0.1362282931804657,-7.398382186889648,26.666666666666668,0,nan,0,nan,0.0,nan,0
29,0,29,3.2488582134246826,-1.0,4.849342938060172,inf,inf,-44.634239196777344,0.0646868646144867,0.02004018798470497,17.419065475463867,2.683797597885132,-0.001309409737586975,-0.17897167801856995,-0.18478283286094666,-19.652509689331055,26.666666666666668,0,nan,0,nan,0.0,nan,0
30,0,30,2.250275135040283,-1.0,4.457202366159388,inf,inf,-44.634239196777344,0.011078775860369205,0.011939143761992455,1.2932252883911133,2.6950299739837646,-0.0007048547267913818,-0.04841087758541107,-0.015620678663253784,9.671673774719238,26.666666666666668,0,nan,0,nan,0.0,nan,0
31,0,31,2.5661134719848633,-1.0,4.05575545363112,inf,inf,-44.634239196777344,0.004544419702142477,0.010264464654028416,4.4553070068359375,1.5935046672821045,-0.0010601729154586792,0.03249853849411011,0.005611002445220947,15.019670486450195,26.666666666666668,0,nan,0,nan,0.0,nan,0
