step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4264049530029297,-1.0,0.01167027446803584,inf,inf,-143.14024353027344,0.001900139614008367,0.1628187596797943,0.0004627406597137451,0.23693159222602844,0.26034432649612427,-143.14190673828125,26.666666666666668,0,nan,0,nan
1,0,1,2.659224271774292,-1.0,0.07855972283597774,inf,inf,-143.14024353027344,0.07218063622713089,0.10605990886688232,-0.001558050513267517,0.5169973224401474,0.5115242153406143,-366.31103515625,26.666666666666668,0,nan,0,nan
2,0,2,3.068953514099121,-1.0,0.07269392408177562,inf,inf,-143.14024353027344,0.0024364558048546314,0.12242428958415985,-0.00047460198402404785,0.3149435520172119,0.3845210671424866,-628.7182006835938,26.666666666666668,0,nan,0,nan
3,0,3,3.0358238220214844,-1.0,0.06990283050130323,inf,inf,-143.14024353027344,0.0030889874324202538,0.06897680461406708,0.0001538991928100586,0.029607310891151428,-0.028532683849334717,-359.83526611328125,26.666666666666668,0,nan,0,nan
4,0,4,3.8031976222991943,-1.0,0.17732730448832523,inf,inf,-143.14024353027344,0.02483549155294895,0.02170654572546482,0.00054188072681427,-0.3260828107595444,-0.3586164712905884,-281.8396301269531,26.666666666666668,0,nan,0,nan
5,0,5,4.000056743621826,-1.0,0.22660894028727335,inf,inf,-143.14024353027344,0.011563614010810852,0.017255425453186035,-0.0002152770757675171,-0.21710488200187683,-0.09727242588996887,-352.9440612792969,26.666666666666668,0,nan,0,nan
6,0,6,3.6573500633239746,-1.0,0.24184836697083104,inf,inf,-143.14024353027344,0.004887410905212164,0.0128954341635108,-0.0005324631929397583,-0.5534990280866623,-0.46674224734306335,-152.07923889160156,26.666666666666668,0,nan,0,nan
7,0,7,4.428611755371094,-1.0,0.5851644283387785,inf,inf,-143.14024353027344,0.04494243860244751,0.01222920510917902,0.0003412216901779175,-0.764954075217247,-0.7287222445011139,-139.10130310058594,26.666666666666668,0,nan,0,nan
8,0,8,6.48215389251709,-1.0,1.06874065340428,inf,inf,-143.14024353027344,0.09907396882772446,0.01827620528638363,-0.004379093647003174,-1.4126654118299484,-1.430097758769989,-190.40150451660156,26.666666666666668,0,nan,0,nan
9,0,9,3.625760555267334,-1.0,0.9619867714607404,inf,inf,-143.14024353027344,1.3516960279957857e-05,0.011246944777667522,3.221631050109863e-05,-0.7308076173067093,-0.7313484847545624,-53.5474853515625,26.666666666666668,0,nan,0,nan
10,0,10,3.973543167114258,-1.0,0.9798454183184389,inf,inf,-143.14024353027344,0.009134417399764061,0.008008619770407677,-0.0009362250566482544,-0.6548513919115067,-0.6573885232210159,-92.57530212402344,26.666666666666668,0,nan,0,nan
11,0,11,3.676931381225586,-1.0,0.8836593605394722,inf,inf,-143.14024353027344,0.00024314274196512997,0.013519315980374813,2.9221177101135254e-05,-0.20595911145210266,-0.034251973032951355,-22.699581146240234,26.666666666666668,0,nan,0,nan
12,0,12,3.443488836288452,-1.0,1.311698925507247,inf,inf,-143.14024353027344,0.1634417027235031,0.0316498763859272,-2.9921531677246094e-05,-0.7059308290481567,-0.6561996191740036,-27.360965728759766,26.666666666666668,0,nan,0,nan
13,0,13,4.230527877807617,-1.0,1.4845923158406322,inf,inf,-143.14024353027344,0.042562562972307205,0.01399792917072773,-0.0007326900959014893,-0.7435293048620224,-0.7224951386451721,-32.385704040527344,26.666666666666668,0,nan,0,nan
14,0,14,2.961463212966919,-1.0,1.3362483418659907,inf,inf,-143.14024353027344,1.2562310985231306e-05,0.010899333283305168,-2.168118953704834e-05,-0.21134409308433533,-0.2146097868680954,27.224517822265625,26.666666666666668,0,nan,0,nan
15,0,15,2.6493430137634277,-1.0,1.2800544274080452,inf,inf,-143.14024353027344,0.041308946907520294,0.05334942042827606,-0.0018927901983261108,-0.23949119448661804,-0.19530163705348969,56.11150360107422,26.666666666666668,0,nan,0,nan
16,0,16,2.653770923614502,-1.0,1.4688336464248648,inf,inf,-143.14024353027344,0.0024762554094195366,0.0007816841243766248,-8.796155452728271e-05,-0.18737831711769104,-0.1705205738544464,-25.266569137573242,26.666666666666668,0,nan,0,nan
17,0,17,2.9920830726623535,-1.0,1.8532690863130132,inf,inf,-143.14024353027344,0.004545674193650484,0.0008555455133318901,-0.000253334641456604,-0.20329153537750244,-0.20062929391860962,21.045133590698242,26.666666666666668,0,nan,0,nan
18,0,18,2.297408103942871,-1.0,1.8773533423955142,inf,inf,-143.14024353027344,0.0004020143242087215,0.0001919736823765561,-2.5779008865356445e-06,-0.03695845603942871,-0.03454914689064026,34.236236572265625,26.666666666666668,0,nan,0,nan
19,0,19,2.7158961296081543,-1.0,1.9040202594374096,inf,inf,-143.14024353027344,0.00048325530951842666,0.00022539656492881477,-2.5033950805664062e-06,-0.13825766742229462,-0.1531403511762619,32.16261672973633,26.666666666666668,0,nan,0,nan
20,0,20,2.3872950077056885,-1.0,1.7777954768963904,inf,inf,-143.14024353027344,9.905460319714621e-05,0.00015434536908287555,-3.635883331298828e-06,-0.10206267237663269,-0.10992485284805298,-2.491530656814575,26.666666666666668,0,nan,0,nan
21,0,21,2.511103630065918,-1.0,1.6116967120110035,inf,inf,-143.14024353027344,2.9847567930119112e-05,0.0002555271203164011,1.1026859283447266e-06,-0.0755462646484375,-0.0764341652393341,-7.726746559143066,26.666666666666668,0,nan,0,nan
22,0,22,2.5905661582946777,-1.0,1.4667895450100246,inf,inf,-143.14024353027344,0.0001673409278737381,0.0010289985220879316,-4.634261131286621e-06,-0.12516702711582184,-0.1367824226617813,-13.477816581726074,26.666666666666668,0,nan,0,nan
23,0,23,2.1497082710266113,-1.0,1.3211751209569935,inf,inf,-143.14024353027344,1.8122638039130834e-06,0.00017024067346937954,-2.8312206268310547e-07,-0.046973854303359985,-0.039655983448028564,13.471827507019043,26.666666666666668,0,nan,0,nan
24,0,24,2.240126609802246,-1.0,1.190467387863136,inf,inf,-143.14024353027344,1.3334006325749215e-05,0.0009458224521949887,2.771615982055664e-06,-0.0641164630651474,-0.0619269460439682,7.9589338302612305,26.666666666666668,0,nan,0,nan
25,0,25,2.329409122467041,-1.0,1.1054383844451903,inf,inf,-143.14024353027344,0.0002533126389607787,0.0007446487434208393,8.940696716308594e-08,-0.09826551377773285,-0.0923968255519867,-4.676530361175537,26.666666666666668,0,nan,0,nan
26,0,26,2.309685230255127,-1.0,1.0425062241648746,inf,inf,-143.14024353027344,2.0564715669024736e-05,4.3192587327212095e-05,-9.685754776000977e-07,-0.07118093967437744,-0.06402052938938141,-11.017220497131348,26.666666666666668,0,nan,0,nan
27,0,27,2.3131823539733887,-1.0,0.9479787836908644,inf,inf,-143.14024353027344,4.605119102052413e-06,4.7362264012917876e-05,1.4901161193847656e-07,-0.08986997604370117,-0.06940354406833649,6.462907791137695,26.666666666666668,0,nan,0,nan
28,0,28,2.14017915725708,-1.0,0.8741881070894549,inf,inf,-143.14024353027344,2.335743192816153e-05,0.00011118773545604199,5.364418029785156e-07,-0.017410218715667725,-0.01417800784111023,17.952611923217773,26.666666666666668,0,nan,0,nan
29,0,29,2.075124740600586,-1.0,0.8972336994495392,inf,inf,-143.14024353027344,6.352712807711214e-05,5.750913987867534e-05,-1.2069940567016602e-06,-0.0074575841426849365,-0.007627226412296295,14.442672729492188,26.666666666666668,0,nan,0,nan
30,0,30,2.28646183013916,-1.0,0.8591270745102414,inf,inf,-143.14024353027344,1.8107137293554842e-05,3.507996734697372e-05,5.364418029785156e-07,-0.03800300508737564,-0.027272000908851624,10.459964752197266,26.666666666666668,0,nan,0,nan
31,0,31,2.093167304992676,-1.0,0.9522802710459808,inf,inf,-143.14024353027344,0.00014153496886137873,7.904071389930323e-05,-1.564621925354004e-06,-0.013722613453865051,-0.013397857546806335,7.290506839752197,26.666666666666668,0,nan,0,nan
32,0,32,2.1658637523651123,-1.0,0.9801222558442968,inf,inf,-143.14024353027344,0.00012727353896480054,0.00010341555753257126,-1.475214958190918e-06,-0.02833344042301178,-0.026025615632534027,7.882983207702637,26.666666666666668,0,nan,0,nan
