step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4264049530029297,-1.0,0.011675070382175603,inf,inf,-143.1387939453125,0.0019008917734026909,0.16281630098819733,0.00010056793689727783,0.23795735836029053,0.26571024954319,-143.14291381835938,26.666666666666668,0,nan,0,nan
1,0,1,2.6592304706573486,-1.0,0.0785845923872107,inf,inf,-143.1387939453125,0.07321584224700928,0.10754852741956711,-0.0022381842136383057,0.8331559747457504,0.826347827911377,-365.9683532714844,26.666666666666668,0,nan,0,nan
2,0,2,3.0688610076904297,-1.0,0.10303370453042936,inf,inf,-143.1387939453125,0.04768160730600357,0.14758647978305817,-0.004686713218688965,0.6930735558271408,0.8212833851575851,-624.5863037109375,26.666666666666668,0,nan,0,nan
3,0,3,3.036221742630005,-1.0,0.1813040151277987,inf,inf,-143.1387939453125,0.02133084461092949,0.024082599207758904,0.005343109369277954,0.9346542060375214,1.0021906644105911,-297.43267822265625,26.666666666666668,0,nan,0,nan
4,0,4,3.8319172859191895,-1.0,0.29644821566663504,inf,inf,-143.1387939453125,0.010731754824519157,0.008052363060414791,0.004559308290481567,-0.6245489716529846,-0.5974594354629517,-298.6078186035156,26.666666666666668,0,nan,0,nan
5,0,5,3.964613437652588,-1.0,0.2851181278485245,inf,inf,-143.1387939453125,0.00023933818738441914,0.0013068068074062467,-0.00013791024684906006,-0.040341153740882874,0.21945925056934357,-303.7369079589844,26.666666666666668,0,nan,0,nan
6,0,6,3.55580997467041,-1.0,0.6997926895900222,inf,inf,-143.1387939453125,0.0011611715890467167,0.0002620052546262741,-0.0009464770555496216,0.14694653451442719,0.285786971449852,-144.38754272460938,26.666666666666668,0,nan,0,nan
7,0,7,4.525445461273193,-1.0,0.9882439958826239,inf,inf,-143.1387939453125,0.004848507698625326,0.0013527048286050558,-0.0007476210594177246,1.3925140798091888,1.785658672451973,-194.75836181640625,26.666666666666668,0,nan,0,nan
8,0,8,6.279664993286133,-1.0,0.8931464513984121,inf,inf,-143.1387939453125,2.9861959774279967e-05,0.0008012643083930016,4.00543212890625e-05,1.4194959998130798,1.642013132572174,-170.7542724609375,26.666666666666668,0,nan,0,nan
9,0,9,3.7996749877929688,-1.0,0.8569969618703269,inf,inf,-143.1387939453125,0.00022740154236089438,0.0004277266561985016,-0.00020495057106018066,-0.5388020873069763,-0.573116272687912,-50.546722412109375,26.666666666666668,0,nan,0,nan
