step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4264049530029297,-1.0,0.011677479164985002,inf,inf,-143.13983154296875,0.0019013293785974383,0.16282019019126892,9.797513484954834e-05,0.2379528284072876,0.265713095664978,-143.1442413330078,26.666666666666668,0,nan,0,nan
1,0,1,2.6592140197753906,-1.0,0.083659556694427,inf,inf,-143.13983154296875,0.07831175625324249,0.10705665498971939,-0.0021217167377471924,0.8334063142538071,0.8262736052274704,-366.4449768066406,26.666666666666668,0,nan,0,nan
2,0,2,3.0688090324401855,-1.0,0.12752652900539796,inf,inf,-143.13983154296875,0.0724702775478363,0.13874442875385284,-0.003064483404159546,0.6893517673015594,0.8177068680524826,-625.5164184570312,26.666666666666668,0,nan,0,nan
3,0,3,3.0456647872924805,-1.0,0.33203388402811557,inf,inf,-143.13983154296875,0.047948963940143585,0.02206985279917717,0.011236876249313354,0.5205489248037338,0.5286720544099808,-300.3324279785156,26.666666666666668,0,nan,0,nan
4,0,4,3.8066630363464355,-1.0,0.3176139899374587,inf,inf,-143.13983154296875,0.000797770160716027,0.0042471871711313725,0.000101432204246521,-0.6997808516025543,-0.6570560038089752,-377.6139831542969,26.666666666666668,0,nan,0,nan
5,0,5,4.0234785079956055,-1.0,0.29016138282047527,inf,inf,-143.13983154296875,0.0001020170675474219,0.002367648994550109,-0.00014337897300720215,0.024716854095458984,0.2545095980167389,-492.4383544921875,26.666666666666668,0,nan,0,nan
6,0,6,3.7013659477233887,-1.0,0.6058062230072498,inf,inf,-143.13983154296875,0.0021119292359799147,0.0006127555388957262,-0.0017362385988235474,-0.20900598168373108,-0.10208974778652191,-219.18289184570312,26.666666666666668,0,nan,0,nan
7,0,7,4.467236518859863,-1.0,0.5481953581210088,inf,inf,-143.13983154296875,4.7867280954960734e-05,0.0016118246130645275,-8.864700794219971e-05,0.8372091352939606,1.2245606482028961,-147.6873779296875,26.666666666666668,0,nan,0,nan
8,0,8,6.445967197418213,-1.0,0.5055814234999199,inf,inf,-143.13983154296875,8.210467785829678e-05,0.0006726803258061409,8.147954940795898e-05,2.422610193490982,2.7257331013679504,-205.70196533203125,26.666666666666668,0,nan,0,nan
9,0,9,3.74985933303833,-1.0,0.48095591828610124,inf,inf,-143.13983154296875,0.00010958757775370032,0.00042258555185981095,0.00025753676891326904,-0.32224515080451965,-0.31710411608219147,-34.64109420776367,26.666666666666668,0,nan,0,nan
10,0,10,4.4246721267700195,-1.0,0.6201134438798033,inf,inf,-143.13983154296875,0.001358860987238586,0.0007256813696585596,0.0010381191968917847,-0.5341317504644394,-0.5422796010971069,87.70010375976562,26.666666666666668,0,nan,0,nan
11,0,11,3.66782283782959,-1.0,0.7212774111751609,inf,inf,-143.13983154296875,0.00035725117777474225,0.00021893702796660364,-0.0012521892786026,-0.20906731486320496,-0.37747086584568024,-34.338172912597656,26.666666666666668,0,nan,0,nan
12,0,12,3.641263961791992,-1.0,0.9386728053056055,inf,inf,-143.13983154296875,0.0010792399989441037,0.0003727646835613996,-0.00035043060779571533,-0.9411670714616776,-0.8841383457183838,-27.98200225830078,26.666666666666668,0,nan,0,nan
13,0,13,4.070737838745117,-1.0,1.2547358867733789,inf,inf,-143.13983154296875,0.0007281883736141026,0.0001776370918378234,-8.851289749145508e-06,-0.709870383143425,-0.8051766902208328,-34.9684944152832,26.666666666666668,0,nan,0,nan
