step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.3491244316101074,-1.0,7.82791951109426,inf,inf,-48.321815490722656,2.203409194946289,0.2814808189868927,17.439739227294922,11.932075500488281,0.04369284212589264,0.24292515218257904,0.3319928050041199,65.03939056396484,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.850890636444092,-1.0,7.77854026188113,inf,inf,-48.321815490722656,2.1014182567596436,0.28652602434158325,47.990726470947266,12.224655151367188,-0.06990006566047668,0.519301250576973,0.2842816263437271,-282.08294677734375,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.63442325592041,-1.0,7.188720324382544,inf,inf,-48.321815490722656,0.6306146383285522,0.3353725075721741,35.769287109375,12.026758193969727,-0.07165186107158661,0.589253157377243,0.46111810207366943,-205.0633087158203,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.244596481323242,-1.0,7.6206020926039235,inf,inf,-48.321815490722656,3.250073194503784,0.28242993354797363,59.4618034362793,12.316064834594727,0.10017240047454834,0.29584598541259766,0.4854196757078171,-550.5152587890625,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.2164156436920166,-1.0,27.074029322020777,inf,inf,-48.321815490722656,53.18766403198242,0.26310354471206665,77.966796875,11.073440551757812,-0.29266655445098877,-0.1373864859342575,0.19646744430065155,-382.2210998535156,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.232025146484375,-1.0,26.64624190688702,inf,inf,-48.321815490722656,3.062727689743042,0.13435281813144684,39.36527633666992,11.156915664672852,-0.15736380219459534,0.10746055841445923,0.09245981276035309,-101.57437133789062,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,3.061610698699951,-1.0,25.27741538975265,inf,inf,-48.321815490722656,2.0231773853302,0.1561337411403656,26.129638671875,8.116238594055176,-0.11464594304561615,0.25363950431346893,0.21360480785369873,63.22209167480469,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,3.215808868408203,-1.0,26.523368788186787,inf,inf,-48.321815490722656,2.765259027481079,0.07327722758054733,45.69076919555664,7.564970016479492,-0.21461938321590424,0.18018418550491333,0.27313290536403656,-106.51654052734375,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,2.974461078643799,-1.0,25.71990354529055,inf,inf,-48.321815490722656,1.7614988088607788,0.09527426213026047,28.63531494140625,7.445613861083984,-0.13063167035579681,0.14272724092006683,0.2038518637418747,-40.5495491027832,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,2.5650603771209717,-1.0,23.380055060424414,inf,inf,-48.321815490722656,0.17083583772182465,0.07359113544225693,23.025306701660156,5.402823448181152,-0.01542741060256958,-0.06782762706279755,-0.0853167176246643,-26.443721771240234,26.666666666666668,0,nan,0,nan,0.0,nan,0
