step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.497382640838623,-1.0,0.384565688806915,inf,inf,-90.66007232666016,0.08122775703668594,0.21121945977210999,29.420881271362305,11.669061660766602,0.0010155439376831055,0.696169376373291,0.7615310996770859,-142.34274291992188,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.972517251968384,-1.0,0.48893399034662915,inf,inf,-90.66007232666016,0.2564944624900818,0.17958669364452362,43.7342529296875,11.921733856201172,0.03918972611427307,0.35987940430641174,0.2009645700454712,-344.8883056640625,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.635315179824829,-1.0,0.49297635364879017,inf,inf,-90.66007232666016,0.1028810665011406,0.19435077905654907,63.88393783569336,12.811042785644531,0.00210590660572052,0.3006364405155182,0.32330791652202606,-598.0250244140625,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.1760759353637695,-1.0,0.9078434460669591,inf,inf,-90.66007232666016,0.23972304165363312,0.05164611339569092,71.93428039550781,11.928742408752441,0.038277819752693176,-0.2757411450147629,-0.17024944722652435,-470.0308532714844,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.8101186752319336,-1.0,0.9331462401858271,inf,inf,-90.66007232666016,0.08152409642934799,0.07022663950920105,51.10276412963867,11.261220932006836,-0.0005258023738861084,0.909752681851387,0.8472712337970734,-357.14361572265625,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,6.842379093170166,-1.0,3.1970770228436804,inf,inf,-90.66007232666016,1.8630868196487427,0.07903660833835602,249.8897247314453,12.977319717407227,-0.2829141616821289,10.043646961450577,7.548306107521057,-618.513916015625,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,6.331506729125977,-1.0,2.917667812972676,inf,inf,-90.66007232666016,0.011836526915431023,0.029372133314609528,129.77764892578125,11.893342018127441,0.05410134792327881,6.579385071992874,7.655232906341553,-224.62611389160156,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,7.070874214172363,-1.0,2.8176814212426016,inf,inf,-90.66007232666016,0.050026215612888336,0.026085156947374344,86.97203063964844,12.701861381530762,-0.153718501329422,-4.932493835687637,-5.274876207113266,-76.47159576416016,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.824863433837891,-1.0,2.5732958920412976,inf,inf,-90.66007232666016,0.04234495386481285,0.1132744625210762,30.463254928588867,15.641217231750488,0.04219530522823334,-0.6670020371675491,-0.5645440965890884,-103.44894409179688,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.9762513637542725,-1.0,2.62705341140513,inf,inf,-90.66007232666016,0.06617847084999084,0.02127329260110855,18.73481559753418,9.804931640625,-0.03557915985584259,-0.9547149538993835,-1.0331763327121735,-38.6298942565918,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,4.321854591369629,-1.0,2.888864288379314,inf,inf,-90.66007232666016,0.3210921883583069,0.06121682748198509,142.60501098632812,23.68681526184082,0.10125575959682465,50.03131923079491,51.453955233097076,-58.44184875488281,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,5.095681667327881,-1.0,2.625686440190562,inf,inf,-90.66007232666016,0.001976000377908349,0.0076861511915922165,32.728912353515625,5.304875373840332,0.006680220365524292,-1.405485525727272,-1.2699662446975708,40.150264739990234,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,3.839503765106201,-1.0,2.3655125840545566,inf,inf,-90.66007232666016,0.00041206259629689157,0.017206642776727676,25.674551010131836,8.252013206481934,0.0027973055839538574,-0.5712797194719315,-0.5660465657711029,-44.78642272949219,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,3.425138235092163,-1.0,2.130228459754008,inf,inf,-90.66007232666016,0.0002913444768637419,0.022992394864559174,18.277263641357422,20.887531280517578,-0.0007090270519256592,-0.3713730573654175,-0.32281458377838135,31.973237991333008,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,4.309175491333008,-1.0,1.9280410685136133,inf,inf,-90.66007232666016,0.0023143922444432974,0.021359438076615334,9.84016227722168,14.248228073120117,0.00740581750869751,-0.925430953502655,-0.787284180521965,-36.355430603027344,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,5.9734954833984375,-1.0,1.7403740465460347,inf,inf,-90.66007232666016,0.003363250754773617,0.06547002494335175,30.354198455810547,25.14605712890625,-0.004963412880897522,-1.6651423871517181,-1.6401167660951614,-48.5621452331543,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,3.9560153484344482,-1.0,1.5839269298143157,inf,inf,-90.66007232666016,0.01801658794283867,0.10242349654436111,20.038145065307617,47.985496520996094,-0.006547421216964722,-0.023415938019752502,-0.05311375856399536,42.11958312988281,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,3.108325719833374,-1.0,1.4356952963014673,inf,inf,-90.66007232666016,0.013583243824541569,0.13367940485477448,57.746421813964844,60.281333923339844,0.007840290665626526,61.73682591319084,62.29780860245228,81.66371154785156,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,2.8877053260803223,-1.0,1.29780580633081,inf,inf,-90.66007232666016,0.0015889792703092098,0.027974791824817657,6.520438194274902,15.742849349975586,-0.0010909736156463623,-0.7223137617111206,-0.6478419601917267,-10.535655975341797,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,2.75955867767334,-1.0,1.1754519934384555,inf,inf,-90.66007232666016,0.0025779581628739834,0.03471171110868454,7.888218879699707,12.09025764465332,0.005999460816383362,-1.1335191875696182,-1.0255497843027115,17.42169952392578,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,3.363521099090576,-1.0,1.0593429145646083,inf,inf,-90.66007232666016,0.000740296789444983,0.05154837667942047,3.9723923206329346,13.807024002075195,-0.002666756510734558,-0.40409232676029205,-0.4887748658657074,58.39726638793945,26.666666666666668,0,nan,0,nan,0.0,nan,0
