step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,4.74312686920166,-1.0,0.022210822453664205,inf,inf,-90.93484497070312,0.0017010743031278253,0.07658763229846954,13.27841854095459,13.055924415588379,-0.00031387805938720703,-0.044312238693237305,-0.04914450645446777,-90.93762969970703,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,4.652773857116699,-1.0,0.05627322124291648,inf,inf,-90.93484497070312,0.023794099688529968,0.06557832658290863,12.62486457824707,12.594987869262695,-0.0010134577751159668,-0.05789607763290405,-0.06898659467697144,-55.42948913574219,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,4.656343460083008,-1.0,0.18297517943227612,inf,inf,-90.93484497070312,0.029263749718666077,0.02211434207856655,13.03883171081543,12.324832916259766,-0.0008466839790344238,-0.06915432214736938,-0.058218419551849365,-47.459381103515625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,4.661525249481201,-1.0,0.19261138707102457,inf,inf,-90.93484497070312,0.01267645787447691,0.045380476862192154,13.810151100158691,11.75865650177002,0.0020285844802856445,-0.11811256408691406,-0.11578631401062012,-62.967803955078125,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,4.783713340759277,-1.0,0.1751140562450374,inf,inf,-90.93484497070312,0.0013559547951444983,0.07687655836343765,13.129716873168945,10.851747512817383,0.0007719993591308594,-0.14047497510910034,-0.11262261867523193,-111.20488739013672,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,4.7852325439453125,-1.0,0.24153674779656978,inf,inf,-90.93484497070312,0.03782255947589874,0.04506221041083336,12.946908950805664,10.659801483154297,-0.0027854442596435547,-0.25256460905075073,-0.2270786166191101,-74.84114074707031,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,4.695306777954102,-1.0,0.22394893241989167,inf,inf,-90.93484497070312,0.00100501358974725,0.015306657180190086,11.932106018066406,9.58200454711914,-7.033348083496094e-05,-0.2310202717781067,-0.20566672086715698,-58.767581939697266,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,4.8142409324646,-1.0,0.2088019279145136,inf,inf,-90.93484497070312,0.0018135933205485344,0.025022367015480995,14.92044448852539,9.045343399047852,0.00043261051177978516,0.19782620668411255,0.19285792112350464,-50.01142120361328,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,4.820073127746582,-1.0,0.21727433124879567,inf,inf,-90.93484497070312,0.007481847424060106,0.025489559397101402,14.38853645324707,8.321710586547852,0.002853870391845703,-0.009935200214385986,0.025791466236114502,8.581321716308594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,4.9579386711120605,-1.0,0.6217417616441268,inf,inf,-90.93484497070312,0.033071357756853104,0.007759680040180683,19.66849136352539,7.931926727294922,-0.005186915397644043,-0.17325258255004883,-0.17201870679855347,80.78228759765625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,4.933812618255615,-1.0,0.7336551106813518,inf,inf,-90.93484497070312,0.018036777153611183,0.01036075223237276,10.274295806884766,6.945215702056885,0.0020588040351867676,-0.087715744972229,-0.0965835452079773,88.00473022460938,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,5.146471977233887,-1.0,1.142809319103389,inf,inf,-90.93484497070312,0.04223429411649704,0.008752863854169846,12.88163948059082,7.02243709564209,0.005041360855102539,-0.2878580093383789,-0.32331717014312744,70.37760925292969,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,4.781926155090332,-1.0,1.8580576962570206,inf,inf,-90.93484497070312,0.01015749666839838,0.0012244891840964556,10.304162979125977,5.693143844604492,-0.0014946460723876953,-0.10332602262496948,-0.14840781688690186,77.18170166015625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,4.964803218841553,-1.0,1.9504928923499596,inf,inf,-90.93484497070312,0.0019793424289673567,0.0007113770698197186,15.416913986206055,5.564797401428223,0.0007263422012329102,-0.2551771402359009,-0.2709618806838989,40.31016540527344,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,4.81858491897583,-1.0,2.0407840127520718,inf,inf,-90.93484497070312,0.0021060945000499487,0.0007380989263765514,8.358510971069336,4.9687418937683105,0.0006002187728881836,0.03920203447341919,0.08206510543823242,42.29819107055664,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,5.252785682678223,-1.0,1.888235328415944,inf,inf,-90.93484497070312,0.00023584494192618877,0.0004576872452162206,8.048493385314941,5.199044227600098,-0.00020265579223632812,-0.4735497832298279,-0.5491394996643066,46.18284225463867,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.166022300720215,-1.0,1.7073797705648233,inf,inf,-90.93484497070312,1.3211979421612341e-05,0.00016581351519562304,7.777385711669922,4.301909446716309,1.3232231140136719e-05,-0.30728477239608765,-0.28231799602508545,61.326473236083984,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,4.858426570892334,-1.0,1.5520828877517285,inf,inf,-90.93484497070312,4.0748513129074126e-05,0.0002638965379446745,4.764590263366699,3.4874191284179688,-2.002716064453125e-05,-0.1547781229019165,-0.1263737678527832,31.627758026123047,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,4.7294182777404785,-1.0,1.4181687110931596,inf,inf,-90.93484497070312,4.060510400449857e-05,0.0001906870020320639,4.232242107391357,3.0787789821624756,2.5928020477294922e-05,-0.13804352283477783,-0.1671161651611328,37.84992980957031,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,4.441267013549805,-1.0,1.3613951846624703,inf,inf,-90.93484497070312,0.00013182670227251947,0.00015501119196414948,3.236602306365967,2.9257442951202393,3.170967102050781e-05,-0.06130939722061157,-0.0751044750213623,24.43215560913086,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
20,0,20,4.515603065490723,-1.0,1.3247763350514374,inf,inf,-90.93484497070312,0.00018296252528671175,0.00018384374561719596,3.6932663917541504,3.003645896911621,-1.8537044525146484e-05,-0.08552706241607666,-0.0707595944404602,9.632043838500977,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
21,0,21,4.5620269775390625,-1.0,1.212332811625549,inf,inf,-90.93484497070312,2.078792931570206e-05,0.00010376267891842872,2.991905689239502,2.45562744140625,-3.2901763916015625e-05,-0.07343053817749023,-0.07154196500778198,10.479450225830078,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
22,0,22,4.498778820037842,-1.0,1.1794222927927676,inf,inf,-90.93484497070312,9.991675324272364e-05,0.0001131268436438404,4.169843673706055,2.846175193786621,-4.8220157623291016e-05,-0.0912398099899292,-0.10860753059387207,12.711360931396484,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
23,0,23,4.606634140014648,-1.0,1.96736098102545,inf,inf,-90.93484497070312,0.0003662606468424201,4.043143417220563e-05,4.4569501876831055,2.6462244987487793,3.319978713989258e-05,-0.12175315618515015,-0.13381987810134888,13.91038990020752,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
24,0,24,4.5343017578125,-1.0,3.230659210455446,inf,inf,-90.93484497070312,0.0008661597967147827,5.9324618632672355e-05,3.7388815879821777,2.3133692741394043,-1.3053417205810547e-05,-0.10368126630783081,-0.09347522258758545,11.146990776062012,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
25,0,25,4.499610900878906,-1.0,3.121863413978079,inf,inf,-90.93484497070312,0.00019373460963834077,9.041606244863942e-05,2.8794965744018555,2.2872557640075684,-9.655952453613281e-06,-0.10505586862564087,-0.07521206140518188,18.507461547851562,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
26,0,26,4.34940242767334,-1.0,2.9683304734496314,inf,inf,-90.93484497070312,0.00017443859542254359,0.0001099494838854298,2.7969093322753906,2.203896999359131,-6.496906280517578e-05,-0.06814968585968018,-0.09726262092590332,14.926305770874023,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
27,0,27,4.400123596191406,-1.0,3.0287705469290445,inf,inf,-90.93484497070312,0.0002768797567114234,7.749806536594406e-05,2.7529568672180176,1.7848455905914307,-0.00013065338134765625,-0.09733623266220093,-0.09637987613677979,11.600961685180664,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
28,0,28,4.594557285308838,-1.0,2.934873009799658,inf,inf,-90.93484497070312,0.00013135545304976404,6.28556590527296e-05,3.184391736984253,1.953062653541565,-1.2755393981933594e-05,-0.054975688457489014,-0.05530083179473877,10.667142868041992,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
29,0,29,4.438393592834473,-1.0,2.6640286338227654,inf,inf,-90.93484497070312,8.664535926072858e-06,3.826597458100878e-05,2.4664390087127686,1.7609821557998657,-6.496906280517578e-06,-0.06486368179321289,-0.07283395528793335,9.238430976867676,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
30,0,30,4.367626667022705,-1.0,2.4115497915983766,inf,inf,-90.93484497070312,9.473964382777922e-06,6.804043368902057e-05,2.72434401512146,1.676862359046936,-1.0788440704345703e-05,-0.048817217350006104,-0.06771820783615112,11.821393013000488,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
31,0,31,4.368289947509766,-1.0,2.818185410076265,inf,inf,-90.93484497070312,0.00030882685678079724,4.767387144966051e-05,2.918937921524048,1.6755826473236084,-5.543231964111328e-05,-0.07538998126983643,-0.07040518522262573,8.011890411376953,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
32,0,32,4.398163795471191,-1.0,2.536966636198713,inf,inf,-90.93484497070312,6.971421271373401e-07,0.00011623546743066981,2.0061328411102295,1.5998766422271729,-9.5367431640625e-07,-0.0380825400352478,-0.05114865303039551,6.948923110961914,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
33,0,33,4.376524448394775,-1.0,2.3611663596547228,inf,inf,-90.93484497070312,8.355205500265583e-05,0.00010726050095399842,2.4336204528808594,1.8038166761398315,-3.933906555175781e-06,-0.0601201057434082,-0.06259238719940186,7.924249172210693,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
34,0,34,4.364722728729248,-1.0,2.2960230785143336,inf,inf,-90.93484497070312,0.00017380938515998423,0.00010165875573875383,2.194591760635376,1.8682341575622559,-3.5822391510009766e-05,-0.03423720598220825,-0.031433939933776855,7.584195137023926,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
35,0,35,4.365633010864258,-1.0,2.346460184489813,inf,inf,-90.93484497070312,0.000250934564974159,8.960687409853563e-05,2.6150381565093994,1.7384154796600342,-1.4483928680419922e-05,-0.0671607255935669,-0.05736231803894043,8.971858978271484,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
36,0,36,4.366494178771973,-1.0,2.370788826548435,inf,inf,-90.93484497070312,0.0005188292707316577,0.0002003397821681574,2.5755996704101562,1.7173330783843994,-1.6689300537109375e-06,-0.07566952705383301,-0.05546325445175171,8.354842185974121,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
37,0,37,4.406512260437012,-1.0,2.135077429833352,inf,inf,-90.93484497070312,5.458657597046113e-07,3.9917467802297324e-05,2.3261404037475586,1.598275065422058,1.2516975402832031e-06,-0.0506475567817688,-0.050493717193603516,8.433446884155273,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
38,0,38,4.224634170532227,-1.0,1.9470247573916868,inf,inf,-90.93484497070312,1.808183515095152e-05,7.103431562427431e-05,1.8645247220993042,1.6576712131500244,3.4570693969726562e-06,-0.035309433937072754,-0.041248440742492676,5.882180690765381,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
39,0,39,4.197699546813965,-1.0,1.833289620099647,inf,inf,-90.93484497070312,0.00011959257972193882,0.00014770471898373216,1.586866855621338,1.4333789348602295,2.3245811462402344e-06,-0.03417468070983887,-0.03156161308288574,7.1550374031066895,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
