step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.3622946739196777,-1.0,1.717657837372374,inf,inf,61.582855224609375,0.5633187890052795,0.32795751094818115,-0.012595400214195251,0.029121533036231995,0.06743399798870087,61.60111999511719,26.666666666666668,0,nan,0,nan
1,0,1,2.3887853622436523,-1.0,1.9581584465139872,inf,inf,61.582855224609375,0.5345626473426819,0.1296643763780594,-0.03132988512516022,0.17864155769348145,0.18961262702941895,79.24302673339844,26.666666666666668,0,nan,0,nan
2,0,2,2.933140754699707,-1.0,1.8092664498843407,inf,inf,61.582855224609375,0.20007836818695068,0.42638951539993286,-0.006611034274101257,0.2450145184993744,0.35318754613399506,-219.5978546142578,26.666666666666668,0,nan,0,nan
3,0,3,2.538816213607788,-1.0,1.6988899808500881,inf,inf,61.582855224609375,0.20473025739192963,0.29019099473953247,0.018206804990768433,-0.08674423396587372,0.007980450987815857,-103.91202545166016,26.666666666666668,0,nan,0,nan
4,0,4,3.2123124599456787,-1.0,2.18619343097747,inf,inf,61.582855224609375,2.0000133514404297,0.3043268918991089,0.028352439403533936,0.3922523409128189,0.4848223179578781,-227.51736450195312,26.666666666666668,0,nan,0,nan
5,0,5,3.7684922218322754,-1.0,2.1286550689864923,inf,inf,61.582855224609375,0.5300171971321106,0.32903772592544556,-0.011757895350456238,0.12687885761260986,-0.05517813563346863,-242.95733642578125,26.666666666666668,0,nan,0,nan
6,0,6,3.9754137992858887,-1.0,2.9248895787110367,inf,inf,61.582855224609375,1.2369928359985352,0.122583769261837,-0.0674227774143219,-0.5333740413188934,-0.6123911589384079,-215.17880249023438,26.666666666666668,0,nan,0,nan
7,0,7,4.493885040283203,-1.0,2.650104787767787,inf,inf,61.582855224609375,0.02064298465847969,0.11659958213567734,0.002904832363128662,-0.6861788332462311,-0.6772686839103699,-237.1404266357422,26.666666666666668,0,nan,0,nan
8,0,8,6.301425933837891,-1.0,3.3187209293710795,inf,inf,61.582855224609375,1.2847341299057007,0.13760684430599213,0.005129575729370117,-1.4295653998851776,-1.8989370465278625,-274.13525390625,26.666666666666668,0,nan,0,nan
9,0,9,4.489760398864746,-1.0,10.50586398594089,inf,inf,61.582855224609375,13.736507415771484,0.18269024789333344,-0.07287929952144623,-1.139813631772995,-1.2249979078769684,-155.2169189453125,26.666666666666668,0,nan,0,nan
10,0,10,3.4986026287078857,-1.0,11.035746223139691,inf,inf,61.582855224609375,1.3653455972671509,0.08638865500688553,-0.09382349252700806,-0.7967496812343597,-0.9057638049125671,50.796295166015625,26.666666666666668,0,nan,0,nan
11,0,11,3.8881826400756836,-1.0,11.972435705031899,inf,inf,61.582855224609375,2.167865037918091,0.10625413805246353,-0.13600648939609528,-0.6747345924377441,-0.8066270053386688,48.852020263671875,26.666666666666668,0,nan,0,nan
12,0,12,3.6208064556121826,-1.0,12.83547860166942,inf,inf,61.582855224609375,1.0768272876739502,0.05226590111851692,-0.08699128031730652,-0.8648488521575928,-0.9449625909328461,13.345837593078613,26.666666666666668,0,nan,0,nan
13,0,13,2.829756259918213,-1.0,11.697353886167983,inf,inf,61.582855224609375,0.14800798892974854,0.10177746415138245,-0.020658671855926514,-0.4075319766998291,-0.39600174129009247,22.023645401000977,26.666666666666668,0,nan,0,nan
14,0,14,2.729163646697998,-1.0,10.598999466960196,inf,inf,61.582855224609375,0.01410298328846693,0.0197573434561491,9.648501873016357e-05,-0.30655598640441895,-0.2882065176963806,34.62867736816406,26.666666666666668,0,nan,0,nan
15,0,15,2.882232189178467,-1.0,10.62871814951844,inf,inf,61.582855224609375,0.37503039836883545,0.0344185009598732,-0.017231613397598267,-0.30704550445079803,-0.29975801706314087,-28.411766052246094,26.666666666666668,0,nan,0,nan
16,0,16,2.424140691757202,-1.0,10.531378207342527,inf,inf,61.582855224609375,0.4102875292301178,0.04249342158436775,-0.01965223252773285,-0.28542299568653107,-0.2796497493982315,18.69756317138672,26.666666666666668,0,nan,0,nan
17,0,17,2.572756767272949,-1.0,9.900075631276462,inf,inf,61.582855224609375,0.2007541060447693,0.04759064316749573,-0.003298819065093994,-0.14769576489925385,-0.1880769431591034,43.78657913208008,26.666666666666668,0,nan,0,nan
18,0,18,2.6060950756073,-1.0,8.949253284723923,inf,inf,61.582855224609375,0.011409029364585876,0.029115647077560425,-0.0012792646884918213,-0.22744348645210266,-0.24663996696472168,-12.253190040588379,26.666666666666668,0,nan,0,nan
19,0,19,2.3020429611206055,-1.0,8.09686221746611,inf,inf,61.582855224609375,0.01783706434071064,0.0419357568025589,-0.0023453086614608765,-0.1720609962940216,-0.16589730978012085,22.134321212768555,26.666666666666668,0,0.05,0,nan
20,0,20,2.3437633514404297,-1.0,7.354281378571468,inf,inf,61.582855224609375,0.012325191870331764,0.018366919830441475,-0.0028069764375686646,-0.18788661062717438,-0.16736523807048798,-20.02179527282715,26.666666666666668,0,0.05,0,nan
21,0,21,2.3927161693573,-1.0,6.84573059255701,inf,inf,61.582855224609375,0.06829957664012909,0.03010418452322483,-0.0077647864818573,-0.1678035408258438,-0.16047511994838715,13.192739486694336,26.666666666666668,0,0.05,0,nan
22,0,22,2.266153335571289,-1.0,6.237367582226256,inf,inf,61.582855224609375,0.038857102394104004,0.05098684877157211,-0.005393758416175842,-0.09081731736660004,-0.09154470264911652,7.87773323059082,26.666666666666668,0,0.05,0,nan
23,0,23,2.469447374343872,-1.0,6.200986700050054,inf,inf,61.582855224609375,0.2375715970993042,0.04044764116406441,-0.013260185718536377,-0.1237105131149292,-0.13898511230945587,-15.352264404296875,26.666666666666668,0,0.05,0,nan
24,0,24,2.376382350921631,-1.0,6.6233506114729535,inf,inf,61.582855224609375,0.13003575801849365,0.012473901733756065,-0.005871415138244629,-0.06350703537464142,-0.05123718082904816,42.33788299560547,26.666666666666668,0,0.05,0,nan
25,0,25,2.148130178451538,-1.0,5.975968322095139,inf,inf,61.582855224609375,0.0023049581795930862,0.015414922498166561,0.00037063658237457275,-0.03406590223312378,-0.04606364667415619,20.305953979492188,26.666666666666668,0,0.05,0,nan
26,0,26,2.398794174194336,-1.0,5.4021633676629515,inf,inf,61.582855224609375,0.001915103755891323,0.008049401454627514,3.6969780921936035e-05,-0.06244368851184845,-0.06054769456386566,41.556610107421875,26.666666666666668,0,0.05,0,nan
27,0,27,2.747657537460327,-1.0,4.877029677428677,inf,inf,61.582855224609375,0.0034450204111635685,0.0228409543633461,-0.0008515864610671997,-0.12090687453746796,-0.10603082180023193,37.56489181518555,26.666666666666668,0,0.05,0,nan
28,0,28,2.7444348335266113,-1.0,4.736696919327843,inf,inf,61.582855224609375,0.29275330901145935,0.08427703380584717,-0.00995810329914093,-0.22986942529678345,-0.3266829550266266,52.70905685424805,26.666666666666668,0,0.05,0,nan
29,0,29,2.4817328453063965,-1.0,4.407157939708588,inf,inf,61.582855224609375,0.015039900317788124,0.01043490320444107,-0.0016447752714157104,-0.03443489968776703,-0.01616133749485016,81.36771392822266,26.666666666666668,0,0.05,0,nan
30,0,30,2.4716014862060547,-1.0,4.506091474615879,inf,inf,61.582855224609375,0.204970583319664,0.03798218071460724,-0.0044211745262146,-0.10788476467132568,-0.08452524244785309,27.71357536315918,26.666666666666668,0,0.05,0,nan
31,0,31,2.3271923065185547,-1.0,4.055853712554418,inf,inf,61.582855224609375,7.75076769059524e-05,0.020869877189397812,-4.217028617858887e-05,-0.11224441975355148,-0.13091649115085602,-19.97797966003418,26.666666666666668,0,0.05,0,nan
32,0,32,2.324881076812744,-1.0,3.6767321514201723,inf,inf,61.582855224609375,0.0031202042009681463,0.011790457181632519,-0.00046227872371673584,-0.089683398604393,-0.08581402897834778,-16.548171997070312,26.666666666666668,0,0.05,0,nan
33,0,33,2.6258955001831055,-1.0,4.4028096771327,inf,inf,61.582855224609375,0.28152012825012207,0.025738965719938278,-0.00743924081325531,-0.17354165017604828,-0.18256765604019165,-0.3152940273284912,26.666666666666668,0,0.05,0,nan
