step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.414454936981201,-1.0,0.20080709658288848,inf,inf,-88.96049499511719,0.014627132564783096,0.07284171134233475,16.283830642700195,11.992471694946289,-0.0021392405033111572,0.08840957283973694,0.07701537013053894,-89.02191162109375,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.4355626106262207,-1.0,0.18471656466817,inf,inf,-88.96049499511719,0.0016512605361640453,0.041383132338523865,17.46196937561035,11.068681716918945,0.0009779930114746094,0.007306903600692749,-0.007481247186660767,-92.42871856689453,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.6753783226013184,-1.0,0.16853967758809568,inf,inf,-88.96049499511719,0.002249512355774641,0.09802781790494919,63.43347930908203,11.92601203918457,0.000492393970489502,0.7194365561008453,0.8775971680879593,-199.0877685546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.11545467376709,-1.0,0.467954956769974,inf,inf,-88.96049499511719,0.10289570689201355,0.03253421187400818,36.67819595336914,13.553084373474121,-0.016404226422309875,0.7537913620471954,0.695200577378273,-278.9306640625,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.914949417114258,-1.0,0.5683934640300785,inf,inf,-88.96049499511719,0.03275695815682411,0.022248229011893272,89.73043060302734,15.645377159118652,0.02206665277481079,1.819371908903122,2.0319183617830276,-432.1215515136719,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.824430227279663,-1.0,0.558608719625607,inf,inf,-88.96049499511719,0.003750839736312628,0.007971249520778656,77.05329132080078,17.721073150634766,0.004568725824356079,3.3626146018505096,2.9739049077033997,-244.61216735839844,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,7.000262260437012,-1.0,0.5094831786923482,inf,inf,-88.96049499511719,0.0004436433082446456,0.006586807779967785,123.64871215820312,25.27649688720703,0.003049999475479126,-2.5626919269561768,-2.440859779715538,-336.1530456542969,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,6.288506507873535,-1.0,0.599145560066207,inf,inf,-88.96049499511719,0.006200666073709726,0.004409810993820429,108.83916473388672,31.808841705322266,0.008683443069458008,10.730079710483551,9.576996982097626,-259.5045166015625,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.435847759246826,-1.0,0.5393319393592282,inf,inf,-88.96049499511719,2.1000114429625683e-06,0.0020805520471185446,60.7613525390625,10.726149559020996,-7.000565528869629e-05,-1.415073499083519,-1.5853331685066223,-180.3739776611328,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.316251277923584,-1.0,1.315425304279834,inf,inf,-88.96049499511719,0.021468596532940865,0.002586495131254196,38.49406433105469,7.350926399230957,-0.008329302072525024,-0.7583745568990707,-0.7592030018568039,-164.00387573242188,26.666666666666668,0,nan,0,nan,0.0,nan,0
