step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
27,0,27,2.444943428039551,-1.0,0.4734080540820295,inf,inf,-79.46031951904297,0.00011364694364601746,0.000593438046053052,1.3232231140136719e-05,-0.08482438325881958,-0.12194496393203735,-81.33928680419922,20.0,1,nan
28,0,28,2.5388741493225098,-1.0,0.4305092353546558,inf,inf,-79.46031951904297,2.1732425011578016e-05,0.0004892501165159047,-4.251797993977864e-06,-0.06675485769907634,-0.09240780274073283,13.820594787597656,20.0,1,nan
29,0,29,2.089961051940918,-1.0,0.39281149649109154,inf,inf,-79.46031951904297,1.6581177987973206e-05,0.00030974418041296303,3.039836883544922e-06,-0.01077735424041748,-0.008550922075907389,6.18442964553833,20.0,1,nan
30,0,30,2.2431466579437256,-1.0,0.3538511242605371,inf,inf,-79.46031951904297,3.411721991142258e-06,0.0010635792277753353,4.8478444417317706e-06,-0.06147801876068115,-0.059194743633270264,30.587087631225586,20.0,1,nan
31,0,31,2.3990187644958496,-1.0,0.48719645901583497,inf,inf,-79.46031951904297,0.002227329183369875,0.0013200517278164625,-6.612141927083333e-05,-0.03921107451121012,-0.030658562978108723,18.30084991455078,20.0,1,nan
32,0,32,2.445849895477295,-1.0,0.4486982509519385,inf,inf,-79.46031951904297,0.00010236556408926845,0.0010014791041612625,1.2258688608805338e-05,-0.14837376276652017,-0.165286918481191,-15.990571975708008,20.0,1,nan
33,0,33,2.4501023292541504,-1.0,0.4765988239333938,inf,inf,-79.46031951904297,0.0005849836161360145,0.0008038757950998843,-2.9007593790690103e-06,-0.09019025166829427,-0.10793840885162354,11.703001022338867,20.0,1,nan
34,0,34,2.1932692527770996,-1.0,0.43482777203360296,inf,inf,-79.46031951904297,8.369504939764738e-06,0.00014212507812771946,-7.549921671549479e-07,-0.015143215656280518,-0.023555656274159748,14.475698471069336,20.0,1,nan
35,0,35,2.261629581451416,-1.0,0.5444915961699516,inf,inf,-79.46031951904297,0.00038260658038780093,0.00024983027833513916,-1.8874804178873699e-06,-0.02836527427037557,-0.03674628337224325,14.971633911132812,20.0,1,nan
36,0,36,2.158799648284912,-1.0,0.4915851056826555,inf,inf,-79.46031951904297,3.908025064447429e-06,0.0002533287915866822,-1.152356465657552e-06,-0.028752624988555908,-0.034683008988698326,-8.657169342041016,20.0,1,nan
37,0,37,2.1850619316101074,-1.0,0.44249622818560597,inf,inf,-79.46031951904297,2.0205091288971744e-07,0.00029016516054980457,1.6093254089355469e-06,-0.03166615962982178,-0.021991193294525146,5.347683906555176,20.0,1,nan
38,0,38,2.196312665939331,-1.0,0.49969573686413365,inf,inf,-79.46031951904297,0.00024776419741101563,0.000244225055212155,-3.854433695475261e-06,-0.04407660166422526,-0.03450252612431844,6.697052001953125,20.0,1,nan
39,0,39,2.303705930709839,-1.0,0.5977954232219743,inf,inf,-79.46031951904297,0.0003605916863307357,0.00024352906621061265,-1.4682610829671225e-05,-0.047246734301249184,-0.04384096463521322,-9.803619384765625,20.0,1,nan
40,0,40,2.176443576812744,-1.0,0.5610324089918035,inf,inf,-79.46031951904297,0.00015806197188794613,0.0006867324700579047,-4.5100847880045576e-06,-0.0021725893020629883,-0.0045741597811381025,9.816534042358398,20.0,1,nan
41,0,41,2.147696018218994,-1.0,0.5608635888192495,inf,inf,-79.46031951904297,0.00013103720266371965,0.00023426934785675257,-6.020069122314453e-06,-0.02510156234105428,-0.016850650310516357,8.378554344177246,20.0,1,nan
42,0,42,2.1519064903259277,-1.0,0.6244078932904119,inf,inf,-79.46031951904297,0.0008013644255697727,0.0006698654033243656,2.006689707438151e-06,-0.041324357191721596,-0.040703256924947105,9.445440292358398,20.0,1,nan
43,0,43,2.0132365226745605,-1.0,0.6649181034051007,inf,inf,-79.46031951904297,0.0003008818603120744,0.0002922573476098478,6.516774495442708e-06,-0.01984645922978719,-0.022537638743718464,5.629365921020508,20.0,1,nan
44,0,44,2.2806859016418457,-1.0,1.2219317137894126,inf,inf,-79.46031951904297,0.0031744916923344135,0.0005091361817903817,-9.498993555704753e-05,-0.028791884581247967,-0.02803492546081543,-9.696022033691406,20.0,1,nan
45,0,45,2.16007661819458,-1.0,1.1516018449168492,inf,inf,-79.46031951904297,0.00014145464228931814,0.000272745150141418,-1.6729036966959637e-05,-0.016631682713826496,-0.01859519879023234,4.347024440765381,20.0,1,nan
46,0,46,2.063551902770996,-1.0,1.0838225784022206,inf,inf,-79.46031951904297,0.00020174449309706688,0.00042579270666465163,-1.4146169026692709e-05,-0.029812484979629517,-0.0316313902537028,-4.932771682739258,20.0,1,nan
47,0,47,2.2049872875213623,-1.0,1.1419571687251895,inf,inf,-79.46031951904297,0.00038413386209867895,0.00023068768496159464,-7.877747217814127e-06,-0.06955363353093465,-0.05741234620412191,4.101539134979248,20.0,1,nan
48,0,48,2.0830225944519043,-1.0,1.2161641346584406,inf,inf,-79.46031951904297,0.0002528727054595947,0.00013421926996670663,1.3073285420735678e-05,-0.0293352206548055,-0.036286115646362305,9.497596740722656,20.0,1,nan
49,0,49,2.161756753921509,-1.0,1.1824374712125463,inf,inf,-79.46031951904297,0.00015787003212608397,0.00017962280253414065,-2.8093655904134113e-05,-0.022085060675938923,-0.02828781803448995,-10.403401374816895,20.0,1,nan
50,0,50,2.130744695663452,-1.0,1.345768967256473,inf,inf,-79.46031951904297,0.0010022434871643782,0.00035594162181951106,-0.00011344750722249349,-0.01530266801516215,-0.01476957400639852,-4.918868541717529,20.0,1,nan
51,0,51,2.1308038234710693,-1.0,1.401447740019314,inf,inf,-79.46031951904297,0.0015700364019721746,0.0008252245024777949,-0.0001224676767985026,-0.032204786936442055,-0.034493048985799156,-5.010632514953613,20.0,1,nan
52,0,52,2.1085715293884277,-1.0,1.3781897037901798,inf,inf,-79.46031951904297,0.0005680235917679965,0.0004859606851823628,-7.144610087076823e-05,-0.033449769020080566,-0.03435353438059489,7.361783027648926,20.0,1,nan
53,0,53,2.0338666439056396,-1.0,1.2702541168452703,inf,inf,-79.46031951904297,0.00016373414837289602,0.0005479103419929743,-4.798173904418945e-06,-0.01590690016746521,-0.016051888465881348,4.8316969871521,20.0,1,nan
54,0,54,2.0135321617126465,-1.0,1.2135400877723457,inf,inf,-79.46031951904297,0.00048702495405450463,0.0006926687201485038,-2.5431315104166668e-05,-0.02077174186706543,-0.02183757225672404,3.841322183609009,20.0,1,nan
55,0,55,2.0327649116516113,-1.0,1.2555839031852856,inf,inf,-79.46031951904297,0.0009459556313231587,0.000578927923925221,-4.2726596196492515e-05,-0.027246326208114624,-0.029026101032892864,5.035128593444824,20.0,1,nan
56,0,56,1.9787414073944092,-1.0,1.2600206684098518,inf,inf,-79.46031951904297,0.0006258662906475365,0.0004814535495825112,-2.033511797587077e-05,-0.011394699414571127,-0.009221315383911133,5.539673328399658,20.0,1,nan
57,0,57,2.0245351791381836,-1.0,1.1375987579127194,inf,inf,-79.46031951904297,1.113507642003242e-05,0.0003110220714006573,1.5795230865478516e-06,-0.00798859198888143,-0.012151509523391724,17.581056594848633,20.0,1,nan
58,0,58,2.055809497833252,-1.0,1.031570655150693,inf,inf,-79.46031951904297,4.937972698826343e-05,0.0006386598106473684,1.2636184692382812e-05,-0.013689676920572916,-0.012731502453486124,4.586846351623535,20.0,1,nan
59,0,59,2.1009676456451416,-1.0,0.9711418308640044,inf,inf,-79.46031951904297,0.0003426645998843014,0.0008019628003239632,-2.580881118774414e-05,-0.018272270758946735,-0.019909252723058064,4.991604328155518,20.0,1,nan
60,0,60,2.0134148597717285,-1.0,0.8915972222639114,0.4467868689013593,0.4467868689013593,6.176263809204102,0.004241460934281349,0.024140942841768265,-0.00120850404103597,-0.02622970938682556,-0.024262219667434692,6.176807403564453,20.0,0,nan
61,0,61,1.966265320777893,-1.0,1.4127133691018456,0.4467868689013593,0.4467868689013593,6.176263809204102,0.08746839314699173,0.014332599006593227,-0.006315300861994426,-0.0171622633934021,-0.0184307595094045,7.8221282958984375,20.0,0,nan
62,0,62,1.9930753707885742,-1.0,1.2844354927605914,0.4467868689013593,0.4467868689013593,6.176263809204102,0.0033070899080485106,0.025451956316828728,-0.0003318985303243001,-0.011504759391148886,-0.006930420796076457,5.228909492492676,20.0,0,nan
63,0,63,2.0260982513427734,-1.0,1.411543692746715,0.4467868689013593,0.4467868689013593,6.176263809204102,0.03022201918065548,0.011826183646917343,-0.0003323853015899658,-0.008509884277979532,-0.011241873105367025,4.5504255294799805,20.0,0,nan
64,0,64,2.069283962249756,-1.0,1.2987866300069275,0.4467868689013593,0.4467868689013593,6.176263809204102,0.006291288882493973,0.02215452678501606,-0.0003325144449869792,-0.022510717312494915,-0.023188928763071697,6.441855430603027,20.0,0,nan
65,0,65,2.1341311931610107,-1.0,1.9336567893445746,0.4467868689013593,0.4467868689013593,6.176263809204102,0.10152162611484528,0.013275159522891045,-0.004023551940917969,-0.01970448096593221,-0.014253516991933187,7.526640892028809,20.0,0,nan
66,0,66,1.9813705682754517,-1.0,1.8274930088398949,0.4467868689013593,0.4467868689013593,6.176263809204102,0.014055839739739895,0.01611873134970665,0.0005485316117604574,-0.01297918955485026,-0.01136249303817749,7.510471343994141,20.0,0,nan
67,0,67,2.0988972187042236,-1.0,1.7818358074729477,0.4467868689013593,0.4467868689013593,6.176263809204102,0.013843458145856857,0.010097925551235676,-0.0017948846022288005,-0.03095954656600952,-0.039262096087137856,8.114460945129395,20.0,0,nan
68,0,68,2.0145492553710938,-1.0,2.055983308873178,0.4467868689013593,0.4467868689013593,6.176263809204102,0.08300746977329254,0.01835104264318943,-0.002660850683848063,-0.026337275902430218,-0.027159392833709717,6.893653869628906,20.0,0,nan
69,0,69,2.0658860206604004,-1.0,1.877669195535988,0.4467868689013593,0.4467868689013593,6.176263809204102,0.0020400311332195997,0.00747696403414011,-0.00040023525555928546,-0.017922013998031616,-0.01788163185119629,5.9122819900512695,20.0,0,nan
70,0,70,1.915470838546753,-1.0,1.7967647422253226,0.4467868689013593,0.4467868689013593,6.176263809204102,0.018733758479356766,0.017530718818306923,0.00024948517481486004,-0.010294487078984579,-0.009900232156117758,3.7364375591278076,20.0,0,nan
71,0,71,1.983600378036499,-1.0,1.8147352876429925,0.4467868689013593,0.4467868689013593,6.176263809204102,0.006024162285029888,0.003047939855605364,0.00035306811332702637,-0.007203539212544759,-0.010965267817179361,4.123599529266357,20.0,0,nan
72,0,72,1.999899983406067,-1.0,1.788466464777735,0.4467868689013593,0.4467868689013593,6.176263809204102,0.019971685484051704,0.012867963872849941,-0.00213619073232015,-0.02634774645169576,-0.029781629641850788,5.660602569580078,20.0,0,nan
73,0,73,1.965312123298645,-1.0,1.6101741607628024,0.4467868689013593,0.4467868689013593,6.176263809204102,4.176107177045196e-05,0.007533442694693804,-5.201498667399088e-05,-0.009562045335769653,-0.007013152043024699,5.234224796295166,20.0,0,nan
74,0,74,2.0366194248199463,-1.0,1.4495605597161947,0.4467868689013593,0.4467868689013593,6.176263809204102,4.263146183802746e-05,0.010557175613939762,5.583961804707845e-05,-0.007681101560592651,-0.007989188035329184,4.690734386444092,20.0,0,nan
75,0,75,1.9759529829025269,-1.0,1.3046155603863931,0.4467868689013593,0.4467868689013593,6.176263809204102,7.325349997699959e-07,0.006625293754041195,7.599592208862305e-06,-0.007273842891057332,-0.003595153490702311,4.161971569061279,20.0,0,nan
76,0,76,2.124708414077759,-1.0,1.281082897905401,0.4467868689013593,0.4467868689013593,6.176263809204102,0.012198947370052338,0.011408466845750809,0.0008020997047424316,-0.019109557072321575,-0.01686537265777588,6.367527961730957,20.0,0,nan
77,0,77,2.035125255584717,-1.0,1.1648799583661409,0.4467868689013593,0.4467868689013593,6.176263809204102,0.0015644060913473368,0.01314036175608635,0.00019470850626627603,-0.004907101392745972,-0.0005824963251749674,7.687111854553223,20.0,0,nan
78,0,78,2.0103654861450195,-1.0,1.073995026718052,0.4467868689013593,0.4467868689013593,6.176263809204102,0.0017905156128108501,0.006993364542722702,-0.0005049904187520345,-0.005766828854878743,-0.009120951096216837,7.532923698425293,20.0,0,nan
79,0,79,2.0844621658325195,-1.0,1.5220836098169161,0.4467868689013593,0.4467868689013593,6.176263809204102,0.021955203264951706,0.003952416591346264,-0.0014612873395284016,-0.016353537638982136,-0.015895744164784748,6.918001174926758,20.0,0,0.05
80,0,80,2.026390552520752,-1.0,1.3738112682727044,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00018062438175547868,0.004589011427015066,-0.00015689929326375326,-0.015143086512883505,-0.02174679438273112,5.396177291870117,20.0,0,0.05
81,0,81,2.0875256061553955,-1.0,1.3131950684861915,0.4467868689013593,0.022339343445067966,6.176263809204102,0.008363071829080582,0.010894391685724258,-0.0008977254231770834,-0.017722060283025105,-0.020951420068740845,4.455831050872803,20.0,0,0.05
82,0,82,1.9866527318954468,-1.0,1.2739613621073087,0.4467868689013593,0.022339343445067966,6.176263809204102,0.007443904876708984,0.008083662018179893,-0.000725318988164266,-0.020078351100285847,-0.009934027989705404,5.636323928833008,20.0,0,0.05
83,0,83,2.085798978805542,-1.0,1.5077384380437684,0.4467868689013593,0.022339343445067966,6.176263809204102,0.02750471420586109,0.007615380454808474,-0.0011334319909413655,-0.0032761693000793457,-0.00729106863339742,5.205296516418457,20.0,0,0.05
84,0,84,2.0214104652404785,-1.0,1.3631366401682543,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0003845659375656396,0.0062307692132890224,-0.00013014674186706543,-0.008928964535395304,-0.008915464083353678,2.677643060684204,20.0,0,0.05
85,0,85,1.9864768981933594,-1.0,1.3713952748954035,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0030575022101402283,0.0021148603409528732,1.7096598943074543e-05,-0.009751925865809122,-0.011238088210423788,4.07611608505249,20.0,0,0.05
86,0,86,1.9703426361083984,-1.0,1.4777052341607302,0.4467868689013593,0.022339343445067966,6.176263809204102,0.010157556273043156,0.00417234655469656,-0.0003946522871653239,-0.018033554156621296,-0.01593153675397237,4.272627353668213,20.0,0,0.05
87,0,87,1.9565119743347168,-1.0,1.330889383134204,0.4467868689013593,0.022339343445067966,6.176263809204102,4.256656757206656e-05,0.004458761774003506,1.2099742889404297e-05,-0.005891660849253337,-0.00622705618540446,3.597590446472168,20.0,0,0.05
88,0,88,1.9697000980377197,-1.0,1.7414374479242096,0.4467868689013593,0.022339343445067966,6.176263809204102,0.022888924926519394,0.004210332408547401,0.00034304459889729816,-0.005333910385767619,-0.006949434677759807,4.070167541503906,20.0,0,0.05
89,0,89,1.8563802242279053,-1.0,1.8387893928301176,0.4467868689013593,0.022339343445067966,6.176263809204102,0.01010156236588955,0.003720708191394806,-0.0006805062294006348,-0.008816182613372803,-0.007905801137288412,7.0909576416015625,20.0,0,0.05
90,0,90,1.9058747291564941,-1.0,1.7362951418511476,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00338377826847136,0.004157757852226496,-0.00016029675801595053,-0.014169017473856607,-0.01589609185854594,5.8087568283081055,20.0,0,0.05
91,0,91,1.9902443885803223,-1.0,1.663195421584043,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0024110034573823214,0.0023982974234968424,-0.00013017654418945312,-0.021144588788350422,-0.024301230907440186,11.533782958984375,20.0,0,0.05
92,0,92,1.7842941284179688,-1.0,1.5008772042948246,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00014270305109675974,0.0035663950257003307,3.294150034586588e-05,-0.010921726624170939,-0.009604811668395996,6.881126403808594,20.0,0,0.05
93,0,93,1.9213018417358398,-1.0,1.538627617650124,0.4467868689013593,0.022339343445067966,6.176263809204102,0.004627051763236523,0.0024633186403661966,-0.0003077189127604167,-0.024454126755396526,-0.02358098824818929,5.389024257659912,20.0,0,0.05
94,0,94,1.8985164165496826,-1.0,1.6669593067729946,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00805843435227871,0.0028556317556649446,0.00016392270723978677,-0.00596765677134196,-0.007304618755976359,7.408945560455322,20.0,0,0.05
95,0,95,1.9557009935379028,-1.0,1.6281626152815627,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0039945910684764385,0.003123232861980796,5.185604095458984e-06,-0.00623743732770284,-0.014153560002644857,5.123171806335449,20.0,0,0.05
96,0,96,1.8892639875411987,-1.0,1.540436749366775,0.4467868689013593,0.022339343445067966,6.176263809204102,0.003842944512143731,0.005117757711559534,3.6597251892089844e-05,-0.004285444815953572,-0.009086698293685913,7.857821941375732,20.0,0,0.05
97,0,97,1.8093721866607666,-1.0,1.4471050494850912,0.4467868689013593,0.022339343445067966,6.176263809204102,0.002120391698554158,0.003492542775347829,3.596146901448568e-06,-0.004107584555943807,-0.001632024844487508,6.71515417098999,20.0,0,0.05
98,0,98,1.8767914772033691,-1.0,1.3120707070931301,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0004499800852499902,0.0046503981575369835,7.222096125284831e-06,-0.03462555011113485,-0.03595201174418131,9.621346473693848,20.0,0,0.05
99,0,99,1.9909312725067139,-1.0,1.292572830374894,0.4467868689013593,0.022339343445067966,6.176263809204102,0.002887422451749444,0.002584767062216997,-0.0003639360268910726,-0.019544939200083416,-0.018861969312032063,5.529670715332031,20.0,0,0.05
100,0,100,1.9126720428466797,-1.0,1.1691395839282128,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00022014083515387028,0.0037798669654875994,2.9861927032470703e-05,-0.023020823796590168,-0.01731342077255249,6.530406475067139,20.0,0,0.05
101,0,101,1.8854570388793945,-1.0,1.0569311236019137,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00011902536789420992,0.0025294956285506487,5.813439687093099e-05,-0.009344985087712606,-0.012276232242584229,5.459096908569336,20.0,0,0.05
102,0,102,1.7902089357376099,-1.0,1.2530495230509238,0.4467868689013593,0.022339343445067966,6.176263809204102,0.018645677715539932,0.006177921313792467,-0.0008223652839660645,-0.022184063990910847,-0.025121559699376423,9.429036140441895,20.0,0,0.05
103,0,103,1.8316868543624878,-1.0,1.137063818582242,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00047493079910054803,0.005096235312521458,0.00017056862513224283,-0.04004484415054321,-0.03170048197110494,7.14210844039917,20.0,0,0.05
104,0,104,1.8254773616790771,-1.0,1.0273616281483275,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00010291029320796952,0.0025700642727315426,-1.0818243026733398e-05,-0.014991154273351034,-0.00896004835764567,6.171630859375,20.0,0,0.05
105,0,105,1.8265089988708496,-1.0,1.44197435463462,0.4467868689013593,0.022339343445067966,6.176263809204102,0.027440637350082397,0.005304087419062853,2.9732783635457356e-05,-0.018711378177007038,-0.02149192492167155,7.639277935028076,20.0,0,0.05
106,0,106,1.835483193397522,-1.0,1.2994708777262394,0.4467868689013593,0.022339343445067966,6.176263809204102,2.5765923055587336e-05,0.0015210480196401477,-8.046627044677734e-06,-0.007629255453745524,-0.01239711046218872,5.139753341674805,20.0,0,0.05
107,0,107,1.9252870082855225,-1.0,1.1829393378249657,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0002574073732830584,0.0019187242724001408,-8.496642112731934e-05,-0.028105974197387695,-0.023657292127609253,8.162545204162598,20.0,0,0.05
108,0,108,1.837193250656128,-1.0,1.660801245971351,0.4467868689013593,0.022339343445067966,6.176263809204102,0.014894098974764347,0.0024983566254377365,-0.0012707809607187908,-0.026095598936080933,-0.02750779191652934,6.203854560852051,20.0,0,0.05
109,0,109,1.9631881713867188,-1.0,1.4953081585386234,0.4467868689013593,0.022339343445067966,6.176263809204102,3.0354603950399905e-05,0.005170814692974091,-4.907449086507162e-05,-0.07726068298021953,-0.08893637855847676,-9.7103853225708,20.0,0,0.05
110,0,110,1.9796054363250732,-1.0,2.119302157293964,0.4467868689013593,0.022339343445067966,6.176263809204102,0.03263629600405693,0.004219166003167629,-0.000819633404413859,-0.032067706187566124,-0.02757270137468974,-11.00517463684082,20.0,0,0.05
111,0,111,1.7253973484039307,-1.0,2.056925620471205,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0023351104464381933,0.0015613861614838243,-3.9011240005493164e-05,-0.02794814109802246,-0.02515302101771037,-2.5336756706237793,20.0,0,0.05
112,0,112,2.050412654876709,-1.0,1.8577395249103261,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0002267559466417879,0.0034850859083235264,-1.4801820119222006e-05,-0.029094209273656208,-0.03248223662376404,2.411648750305176,20.0,0,0.05
113,0,113,1.8633103370666504,-1.0,1.8262883259283527,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0036269130650907755,0.002350212773308158,-4.8726797103881836e-05,-0.010710527499516806,-0.012938270966211954,3.7845025062561035,20.0,0,0.05
114,0,114,2.0572211742401123,-1.0,1.7277545406792154,0.4467868689013593,0.022339343445067966,6.176263809204102,0.00168955500703305,0.002009101677685976,-9.70760981241862e-05,-0.03583580255508423,-0.037079443534215294,4.693408012390137,20.0,0,0.05
115,0,115,1.8808796405792236,-1.0,1.7399723300957226,0.4467868689013593,0.022339343445067966,6.176263809204102,0.004790416918694973,0.0025895091239362955,0.00012828906377156576,-0.019778043031692505,-0.020884424448013306,3.489189386367798,20.0,0,0.05
116,0,116,1.9584860801696777,-1.0,1.6283528693042273,0.4467868689013593,0.022339343445067966,6.176263809204102,0.0017194561660289764,0.002756520640105009,-1.7344951629638672e-05,-0.03550330797831217,-0.02714124321937561,6.279083251953125,20.0,0,0.05
