step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4264049530029297,-1.0,0.011683093444967678,inf,inf,-143.140380859375,0.001902213552966714,0.16281762719154358,19.217132568359375,11.654914855957031,7.396936416625977e-05,0.23193016648292542,0.2590297758579254,-143.14430236816406,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.6592183113098145,-1.0,0.07642178708059386,inf,inf,-143.140380859375,0.06995625793933868,0.10614389181137085,38.12310791015625,12.646190643310547,-0.002208337187767029,0.8326697051525116,0.8256086260080338,-365.9921875,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.0697102546691895,-1.0,0.06933793914869472,inf,inf,-143.140380859375,0.0007261756691150367,0.13006190955638885,62.460262298583984,12.18844223022461,-0.001483529806137085,0.6703160852193832,0.772318571805954,-631.8126220703125,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.0408074855804443,-1.0,0.10254109476496914,inf,inf,-143.140380859375,0.014680753462016582,0.03657665476202965,39.3233642578125,13.209352493286133,0.006753981113433838,0.9803575575351715,0.9941305667161942,-387.5408935546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.8273558616638184,-1.0,0.2872503218796838,inf,inf,-143.140380859375,0.17745624482631683,0.09102031588554382,60.07435989379883,15.185251235961914,0.0789622962474823,-0.6498872339725494,-0.5983182191848755,-320.0513916015625,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.9574971199035645,-1.0,0.3458482163865013,inf,inf,-143.140380859375,0.03676770254969597,0.04210544005036354,124.53304290771484,12.17901611328125,0.010551422834396362,-0.05590753257274628,0.19795675575733185,-267.7716064453125,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,3.602931022644043,-1.0,0.5623119130936514,inf,inf,-143.140380859375,0.006902569904923439,0.0027494963724166155,58.410362243652344,11.033368110656738,-0.0033491849899291992,-0.09267948567867279,0.0196848064661026,-132.4357147216797,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.434743881225586,-1.0,0.9484219770729669,inf,inf,-143.140380859375,0.005620984360575676,0.00127073482144624,50.62181854248047,13.167703628540039,-0.004268214106559753,0.24423357844352722,0.4323744922876358,-119.71654510498047,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,6.352482795715332,-1.0,0.8733281056569366,inf,inf,-143.140380859375,0.0002800222719088197,0.0014179544523358345,82.76007080078125,11.5748929977417,-0.0015999078750610352,0.5783727169036865,0.7988706827163696,-176.4661865234375,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.737122058868408,-1.0,0.7907001987428273,inf,inf,-143.140380859375,8.410768350586295e-05,0.0017876600613817573,46.828128814697266,10.835265159606934,-0.0010497868061065674,0.14644937217235565,0.08986760675907135,-72.50090026855469,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,4.383667469024658,-1.0,0.7188866720388621,inf,inf,-143.140380859375,4.22211414843332e-05,0.0005818394711241126,63.93156433105469,8.895855903625488,0.0007581859827041626,-0.13128598034381866,0.12371976673603058,-209.22105407714844,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,3.6353516578674316,-1.0,0.7583104356521884,inf,inf,-143.140380859375,0.0017297870945185423,0.0015539927408099174,14.95750617980957,5.565357208251953,-0.0027996301651000977,-0.4679793566465378,-0.4343126267194748,44.629356384277344,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,3.7679738998413086,-1.0,0.7357682668656785,inf,inf,-143.140380859375,0.00022950103448238224,0.00043067344813607633,16.866987228393555,4.306639671325684,-0.0006095618009567261,-1.2270808666944504,-1.0909807682037354,-27.056581497192383,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,3.9006571769714355,-1.0,0.7710790940745655,inf,inf,-143.140380859375,0.0002248425007564947,0.00020649035286623985,18.139060974121094,3.411473274230957,0.00029803812503814697,-0.604839950799942,-0.6769866794347763,-29.565702438354492,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,3.14375376701355,-1.0,1.111347611688293,inf,inf,-143.140380859375,0.00014908121374901384,3.571864726836793e-05,15.142141342163086,2.0218958854675293,-0.00015357136726379395,-0.44167885184288025,-0.5136376619338989,-19.033700942993164,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,2.6721701622009277,-1.0,1.1653493390806258,inf,inf,-143.140380859375,2.1929028662270866e-05,1.3279335689730942e-05,7.122325897216797,1.5910348892211914,-4.8920512199401855e-05,-0.25014960765838623,-0.17009253799915314,38.30464172363281,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,2.6638967990875244,-1.0,1.3031210394477042,inf,inf,-143.140380859375,0.0001921108632814139,7.554300100309774e-05,3.557258129119873,1.459506630897522,0.0001452714204788208,-0.3404288589954376,-0.3268498033285141,-9.420904159545898,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,2.982163906097412,-1.0,1.507418115237924,inf,inf,-143.140380859375,0.00033782963873818517,0.00010096245387103409,9.751498222351074,2.5638461112976074,-0.0003146827220916748,-0.01046551764011383,0.017891407012939453,22.776180267333984,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,2.3921890258789062,-1.0,1.378317616907026,inf,inf,-143.140380859375,5.283370046527125e-05,0.00024413352366536856,2.5609655380249023,1.5979011058807373,-8.13901424407959e-05,0.05097033083438873,0.07039886713027954,40.099456787109375,26.666666666666668,0,nan,0,nan,0.0,nan,0
