step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
10,0,10,2.5478367805480957,-1.0,2.1467089234329992,inf,inf,-71.61032104492188,0.004137945827096701,0.002024331595748663,-0.00028244654337565106,0.045563697814941406,0.009430627028147379,41.25768280029297,26.666666666666668,0,nan,0
11,0,11,2.5956039428710938,-1.0,2.1812014589144004,inf,inf,-71.61032104492188,0.006969856098294258,0.0027973030228167772,-0.0005561709403991699,-0.31803832451502484,-0.31179006894429523,-14.994428634643555,26.666666666666668,0,nan,0
12,0,12,2.8737988471984863,-1.0,1.968901891215058,inf,inf,-71.61032104492188,0.0016935196472331882,0.02909538522362709,-0.0002034902572631836,-0.18586877981821695,-0.23427820205688477,-8.907604217529297,26.666666666666668,0,nan,0
13,0,13,2.4977259635925293,-1.0,1.8348195503720004,inf,inf,-71.61032104492188,0.008925381116569042,0.014210614375770092,-0.0006140867869059244,-0.20805156230926514,-0.22850437959035239,16.407108306884766,26.666666666666668,0,nan,0
14,0,14,2.669996500015259,-1.0,1.6755941688781648,inf,inf,-71.61032104492188,0.016089994460344315,0.06633251160383224,0.0005521774291992188,-0.2656260331471761,-0.21394360065460205,-12.973906517028809,26.666666666666668,0,nan,0
15,0,15,3.132568359375,-1.0,1.5859686744331323,inf,inf,-71.61032104492188,0.16905394196510315,0.21691958606243134,-0.01754818360010783,-0.6087689399719238,-0.4998297890027364,47.17321014404297,26.666666666666668,0,nan,0
16,0,16,2.3223562240600586,-1.0,1.4278732004894712,inf,inf,-71.61032104492188,6.87564752297476e-05,0.013713076710700989,1.0152657826741537e-05,-0.1114618976910909,-0.12216933568318684,13.99453353881836,26.666666666666668,0,nan,0
17,0,17,2.2711477279663086,-1.0,1.5972737388286395,inf,inf,-71.61032104492188,0.004484138451516628,0.001436359016224742,-0.00042321284612019855,-0.07260229190190633,-0.07000956932703654,39.51601791381836,26.666666666666668,0,nan,0
18,0,18,2.550352096557617,-1.0,1.5472759346866851,inf,inf,-71.61032104492188,0.0015705599216744304,0.001431300537660718,-0.00018012523651123047,-0.1897566318511963,-0.19816402594248453,39.31201171875,26.666666666666668,0,nan,0
19,0,19,3.0968878269195557,-1.0,1.3959274558608923,inf,inf,-71.61032104492188,0.0001737985439831391,0.005143315996974707,-3.1987826029459634e-06,-0.14591068029403687,-0.16414382060368857,-57.162872314453125,26.666666666666668,0,nan,0
20,0,20,2.299556255340576,-1.0,1.2631243316974097,inf,inf,-71.61032104492188,0.0023661882150918245,0.03485007584095001,-0.0002703070640563965,-0.14131534099578857,-0.21373452742894491,23.509586334228516,26.666666666666668,0,nan,0
21,0,21,2.7545688152313232,-1.0,1.2925271215751999,inf,inf,-71.61032104492188,0.09212274104356766,0.05916103720664978,-0.005622506141662598,-0.2947041392326355,-0.40439216295878094,-110.17570495605469,26.666666666666668,0,nan,0
22,0,22,2.0804624557495117,-1.0,1.1707851331418064,inf,inf,-71.61032104492188,0.0002782803785521537,0.0037051073741167784,-3.153085708618164e-05,-0.05325321356455485,-0.04958276947339376,6.027811527252197,26.666666666666668,0,nan,0
23,0,23,2.15738582611084,-1.0,1.1515299229878495,inf,inf,-71.61032104492188,0.0024557632859796286,0.00251040724106133,-9.884436925252278e-05,-0.032422920068105064,-0.034185310204823814,5.661237716674805,26.666666666666668,0,nan,0
24,0,24,2.5225236415863037,-1.0,1.37370946068619,inf,inf,-71.61032104492188,0.002742419485002756,0.0008129721391014755,-3.725290298461914e-05,-0.12228027979532878,-0.11630282799402873,6.603662967681885,26.666666666666668,0,nan,0
25,0,25,2.3508400917053223,-1.0,1.2472998248358167,inf,inf,-71.61032104492188,3.772182753891684e-05,0.00034413611865602434,1.1324882507324219e-06,-0.09346413612365723,-0.08798178037007649,6.247933387756348,26.666666666666668,0,nan,0
26,0,26,2.3382790088653564,-1.0,1.409933435419452,inf,inf,-71.61032104492188,0.0004278619308024645,0.00014889218437019736,-9.198983510335287e-06,-0.10515244801839192,-0.0963054100672404,14.457009315490723,26.666666666666668,0,nan,0
27,0,27,2.317218065261841,-1.0,1.270603949681316,inf,inf,-71.61032104492188,8.421388884016778e-06,0.0005061363335698843,-1.708666483561198e-06,-0.07631365458170573,-0.07926122347513835,14.484362602233887,26.666666666666668,0,nan,0
28,0,28,2.147764205932617,-1.0,1.1463627790277697,inf,inf,-71.61032104492188,7.819474376447033e-06,0.00027736261836253107,3.119309743245443e-06,-0.06751608848571777,-0.06484212478001912,15.251956939697266,26.666666666666668,0,nan,0
29,0,29,2.1178667545318604,-1.0,1.1688673653600976,inf,inf,-71.61032104492188,0.00011796281614806503,8.601580339018255e-05,-1.0271867116292318e-05,-0.054095188776652016,-0.06025550762812296,50.03491973876953,26.666666666666668,0,nan,0
30,0,30,2.2753078937530518,-1.0,1.051990831134837,inf,inf,-71.61032104492188,1.9102040837992718e-08,0.00018723249377217144,1.5298525492350261e-06,-0.10953102509180705,-0.09804509083429973,9.003819465637207,26.666666666666668,0,nan,0
31,0,31,2.0626327991485596,-1.0,0.9882053844116295,inf,inf,-71.61032104492188,3.753186683752574e-05,9.062683238880709e-05,-6.159146626790365e-07,-0.09744383891423543,-0.08770664532979329,7.942988395690918,26.666666666666668,0,nan,0
32,0,32,2.0734353065490723,-1.0,1.0164312755941673,inf,inf,-71.61032104492188,0.00011733784776879475,9.235824109055102e-05,-9.685754776000977e-06,-0.022299726804097492,-0.028029392162958782,19.903076171875,26.666666666666668,0,nan,0
33,0,33,1.956571340560913,-1.0,0.9723508347067173,inf,inf,-71.61032104492188,4.109637302462943e-05,7.13941190042533e-05,-4.102786382039388e-06,-0.0155199666817983,-0.021250029404958088,7.084780216217041,26.666666666666668,0,nan,0
34,0,34,1.9780075550079346,-1.0,0.9277016762376795,inf,inf,-71.61032104492188,6.826229218859226e-05,0.00012981095642317086,6.139278411865234e-06,-0.015115300814310709,-0.016113003094991047,11.454813003540039,26.666666666666668,0,nan,0
35,0,35,2.2702078819274902,-1.0,1.2361501697794357,inf,inf,-71.61032104492188,0.0007325689657591283,0.0001825859653763473,-1.988808314005534e-05,-0.07020234068234761,-0.09154769778251648,-18.368295669555664,26.666666666666668,0,nan,0
36,0,36,2.3026862144470215,-1.0,1.1145253329840143,inf,inf,-71.61032104492188,5.041290478402516e-06,0.00025330824428237975,3.6855538686116538e-06,-0.07662015159924825,-0.0655824641386668,6.950983047485352,26.666666666666668,0,nan,0
37,0,37,2.030405282974243,-1.0,1.0248688964452455,inf,inf,-71.61032104492188,7.814911077730358e-05,0.0003585463564377278,-1.4086564381917318e-05,-0.05573884646097819,-0.05753001570701599,21.798538208007812,26.666666666666668,0,nan,0
38,0,38,2.2649896144866943,-1.0,0.922890114799377,inf,inf,-71.61032104492188,3.723926738530281e-06,0.0007329006330110133,-3.0795733133951825e-07,-0.0718843142191569,-0.06779217720031738,-5.633467674255371,26.666666666666668,0,nan,0
39,0,39,1.9655394554138184,-1.0,0.8366126006631224,inf,inf,-71.61032104492188,1.2056374544044957e-05,0.00020055526692885906,-2.781550089518229e-06,-0.022139559189478557,-0.01886110504468282,5.229680061340332,26.666666666666668,0,nan,0
40,0,40,2.0414469242095947,-1.0,0.9179651732982232,inf,inf,-71.61032104492188,0.0006353522767312825,0.00038502970710396767,-3.0606985092163086e-05,-0.024081627527872723,-0.023657411336898804,7.840290069580078,26.666666666666668,0,nan,0
41,0,41,1.9998092651367188,-1.0,0.8783569095690069,inf,inf,-71.61032104492188,9.972920088330284e-05,0.00019109511049464345,-2.9206275939941406e-06,-0.04258930683135986,-0.031182507673899334,11.48438835144043,26.666666666666668,0,nan,0
42,0,42,1.9818224906921387,-1.0,0.8102548396014266,inf,inf,-71.61032104492188,3.520011159707792e-05,0.00017837634368333966,5.0961971282958984e-06,-0.03882171710332235,-0.03512120246887207,13.482307434082031,26.666666666666668,0,nan,0
43,0,43,1.9187648296356201,-1.0,0.7735588172891807,inf,inf,-71.61032104492188,2.7509704523254186e-05,6.205738463904709e-05,3.2782554626464844e-07,-0.022722820440928142,-0.018235156933466595,15.456966400146484,26.666666666666668,0,nan,0
44,0,44,1.875962495803833,-1.0,0.9165532048160451,inf,inf,-71.61032104492188,0.00026242571766488254,0.00011909480235772207,-1.3063351313273111e-05,-0.020332743724187214,-0.016941358645757038,12.830636978149414,26.666666666666668,0,nan,0
45,0,45,1.9566740989685059,-1.0,1.1606784286303888,inf,inf,-71.61032104492188,0.00043560215272009373,0.0001297282287850976,-1.8467505772908528e-05,-0.01844497521718343,-0.019240647554397583,13.78580093383789,26.666666666666668,0,nan,0
46,0,46,1.8443256616592407,-1.0,1.0622289222390742,inf,inf,-71.61032104492188,1.252538277185522e-05,7.109287980711088e-05,-1.0728836059570312e-06,-0.012340317169825235,-0.01124142607053121,9.95744800567627,26.666666666666668,0,nan,0
47,0,47,1.983945608139038,-1.0,0.9967633153811987,inf,inf,-71.61032104492188,0.00010339510481571779,0.0002536849642638117,2.781550089518229e-06,-0.01190576950709025,-0.012331992387771606,11.057065963745117,26.666666666666668,0,nan,0
48,0,48,2.0534603595733643,-1.0,0.916900899262863,inf,inf,-71.61032104492188,1.835543298511766e-05,9.263910033041611e-05,-4.967053731282552e-08,-0.03030933936436971,-0.016060004631678265,14.713581085205078,26.666666666666668,0,nan,0
49,0,49,1.9785621166229248,-1.0,0.8736066634646797,inf,inf,-71.61032104492188,1.8801367332343943e-05,3.884912803187035e-05,-6.298224131266276e-06,-0.012475987275441488,-0.019424060980478924,9.145191192626953,26.666666666666668,0,nan,0
50,0,50,2.3585920333862305,-1.0,0.9828915652372312,inf,inf,-71.61032104492188,6.06226603849791e-05,3.082838884438388e-05,-3.884236017862956e-06,-0.04380232095718384,-0.04460605978965759,7.191965103149414,26.666666666666668,0,nan,0
51,0,51,2.321132183074951,-1.0,0.9309545518466177,inf,inf,-71.61032104492188,4.4239666749490425e-05,9.544254862703383e-05,1.231829325358073e-06,-0.04472169280052185,-0.04099534948666891,7.651630401611328,26.666666666666668,0,nan,0
52,0,52,2.017416000366211,-1.0,0.9874018153984175,inf,inf,-71.61032104492188,8.548024925403297e-05,5.716109080822207e-05,2.9007593790690103e-06,-0.02963314453760783,-0.029027283191680908,6.291457653045654,26.666666666666668,0,nan,0
53,0,53,1.9167639017105103,-1.0,0.913601077048829,inf,inf,-71.61032104492188,1.7977487004827708e-05,7.2084556450136e-05,8.54333241780599e-07,-0.026139597098032635,-0.013580958048502604,8.33732795715332,26.666666666666668,0,nan,0
54,0,54,2.0887746810913086,-1.0,0.8267836647873349,inf,inf,-71.61032104492188,3.797614226641599e-06,8.35982573335059e-05,-1.7583370208740234e-06,-0.036302695671717324,-0.03916896382967631,8.096603393554688,26.666666666666668,0,nan,0
55,0,55,2.123699188232422,-1.0,0.8222247947013048,inf,inf,-71.61032104492188,4.439121039467864e-05,5.682475239154883e-05,4.0729840596516925e-07,-0.03188157081604004,-0.037548293670018516,6.327596664428711,26.666666666666668,0,nan,0
56,0,56,1.9939085245132446,-1.0,0.8212588276976998,inf,inf,-71.61032104492188,1.6416055586887524e-05,2.020275678660255e-05,-1.4205773671468098e-06,-0.021302133798599243,-0.029515196879704792,4.215392112731934,26.666666666666668,0,nan,0
57,0,57,1.9235018491744995,-1.0,0.8432594964837241,inf,inf,-71.61032104492188,2.9861968869226985e-05,2.867853436328005e-05,-2.1855036417643228e-07,-0.012631118297576904,-0.011823207139968872,6.497425556182861,26.666666666666668,0,nan,0
58,0,58,1.9178674221038818,-1.0,0.7666306117295842,inf,inf,-71.61032104492188,2.5998815544880927e-06,3.3777570934034884e-05,-1.8874804178873699e-06,-0.023418466250101726,-0.02135939399401347,7.539618968963623,26.666666666666668,0,nan,0
59,0,59,1.9153050184249878,-1.0,0.6915831999461575,inf,inf,-71.61032104492188,1.3213326610639342e-06,8.178337884601206e-05,2.086162567138672e-06,-0.013274649779001871,-0.01079304019610087,4.874012470245361,26.666666666666668,0,nan,0
60,0,60,1.8829436302185059,-1.0,0.6241099406486516,0.2431890574332612,0.2431890574332612,5.216456413269043,0.0006818296969868243,0.04046321287751198,0.00025842587153116864,-0.019082287947336834,-0.015738834937413532,5.213686943054199,26.666666666666668,0,nan,1
61,0,61,1.9161814451217651,-1.0,0.9532158125488266,0.2431890574332612,0.2431890574332612,5.216456413269043,0.19258201122283936,0.04918868839740753,-0.005347718795140584,-0.03516942262649536,-0.03696302572886149,-12.459482192993164,26.666666666666668,0,nan,1
62,0,62,1.8989412784576416,-1.0,0.8621305260049826,0.2431890574332612,0.2431890574332612,5.216456413269043,0.001844462240114808,0.043539516627788544,0.000563661257425944,-0.01789107918739319,-0.019308845202128094,-4.624659538269043,26.666666666666668,0,nan,1
63,0,63,1.876189947128296,-1.0,1.0132829005405934,0.2431890574332612,0.2431890574332612,5.216456413269043,0.043333377689123154,0.01825597696006298,-0.0014995932579040527,-0.00624506672223409,-0.013075749079386393,6.822605133056641,26.666666666666668,0,nan,1
64,0,64,1.8415757417678833,-1.0,1.150246190145801,0.2431890574332612,0.2431890574332612,5.216456413269043,0.06740120053291321,0.028285179287195206,0.0014408230781555176,-0.01081197460492452,-0.009288281202316284,6.51749324798584,26.666666666666668,0,nan,1
65,0,65,1.844339370727539,-1.0,1.532547728834949,0.2431890574332612,0.2431890574332612,5.216456413269043,0.17548394203186035,0.03528548404574394,-0.004448364178339641,-0.017168740431467693,-0.0201663076877594,5.642172336578369,26.666666666666668,0,nan,1
66,0,66,1.8403003215789795,-1.0,2.0898089277719585,0.2431890574332612,0.2431890574332612,5.216456413269043,0.49453362822532654,0.06960204243659973,-0.017015407482783,-0.02383960286776225,-0.04199711481730143,8.965858459472656,26.666666666666668,0,nan,1
67,0,67,1.7620980739593506,-1.0,1.9005787738849222,0.2431890574332612,0.2431890574332612,5.216456413269043,0.005138849373906851,0.026018517091870308,-1.5924374262491863e-05,-0.013063410917917887,-0.013779709736506144,6.742025852203369,26.666666666666668,0,nan,1
68,0,68,1.8150900602340698,-1.0,1.88170715333662,0.2431890574332612,0.2431890574332612,5.216456413269043,0.1337004005908966,0.07810229808092117,0.0021698872248331704,-0.031565298636754356,-0.022421886523564655,12.710622787475586,26.666666666666668,0,nan,1
69,0,69,2.024780035018921,-1.0,1.7352734353800996,0.2431890574332612,0.2431890574332612,5.216456413269043,0.014132295735180378,0.033860355615615845,0.0006541311740875244,-0.05192188421885172,-0.058505117893218994,12.592212677001953,26.666666666666668,0,nan,1
70,0,70,1.9412423372268677,-1.0,1.7074644923729538,0.2431890574332612,0.2431890574332612,5.216456413269043,0.07228308171033859,0.0496046356856823,2.156694730122884e-05,-0.02743971347808838,-0.030784835418065388,8.925509452819824,26.666666666666668,0,nan,1
71,0,71,1.8583598136901855,-1.0,1.5471457951985115,0.2431890574332612,0.2431890574332612,5.216456413269043,0.003060337156057358,0.02934800460934639,0.000282059113184611,-0.041112313667933144,-0.04705360531806946,8.212678909301758,26.666666666666668,0,nan,1
72,0,72,1.984053134918213,-1.0,1.4208681366103193,0.2431890574332612,0.2431890574332612,5.216456413269043,0.006936923135071993,0.024394072592258453,0.00010445713996887207,-0.03699938456217448,-0.03713242212931315,7.13430118560791,26.666666666666668,0,nan,1
73,0,73,1.9279264211654663,-1.0,1.3862662659789078,0.2431890574332612,0.2431890574332612,5.216456413269043,0.023001432418823242,0.02139967866241932,-0.0005235572655995687,-0.02156907320022583,-0.02561260263125102,8.080669403076172,26.666666666666668,0,nan,1
74,0,74,1.9424214363098145,-1.0,1.2682093462931208,0.2431890574332612,0.2431890574332612,5.216456413269043,0.00614497484639287,0.029873905703425407,-0.0004881421724955241,-0.021634926398595173,-0.022599269946416218,7.415177345275879,26.666666666666668,0,nan,1
75,0,75,1.8466525077819824,-1.0,1.1424303903632023,0.2431890574332612,0.2431890574332612,5.216456413269043,0.0006721463287249207,0.06450672447681427,-1.231829325358073e-06,-0.03457304835319519,-0.02739811937014262,7.432163715362549,26.666666666666668,0,nan,1
76,0,76,1.9399341344833374,-1.0,1.038808126699921,0.2431890574332612,0.2431890574332612,5.216456413269043,0.0018587462836876512,0.017501041293144226,0.00014506777127583823,-0.05887099107106527,-0.04554326335589091,7.927894592285156,26.666666666666668,0,nan,1
77,0,77,1.8337123394012451,-1.0,0.9509403851839453,0.2431890574332612,0.2431890574332612,5.216456413269043,0.004141296725720167,0.02586197666823864,0.0003285706043243408,-0.01737167437871297,-0.018674383560816448,9.04863166809082,26.666666666666668,0,nan,1
78,0,78,1.8796863555908203,-1.0,1.1099074039097299,0.2431890574332612,0.2431890574332612,5.216456413269043,0.0675436407327652,0.026585593819618225,0.0006775955359141032,-0.02147214611371358,-0.025573700666427612,5.634403228759766,26.666666666666668,0,nan,1
79,0,79,1.856931209564209,-1.0,1.1887550780271365,0.2431890574332612,0.2431890574332612,5.216456413269043,0.05734571814537048,0.030207647010684013,-0.0006023148695627848,-0.017278512318929035,-0.017217616240183514,6.758382797241211,26.666666666666668,0,0.05,1
80,0,80,1.7917755842208862,-1.0,1.0712979066742947,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0002543210284784436,0.01793093793094158,-8.277098337809245e-05,-0.00985148549079895,-0.009144902229309082,6.003880977630615,26.666666666666668,0,0.05,1
81,0,81,1.7949445247650146,-1.0,1.1777251584057522,0.2431890574332612,0.01215945287166306,5.216456413269043,0.04580596461892128,0.021449053660035133,0.00048288702964782715,-0.020725369453430176,-0.021048714717229206,7.900243759155273,26.666666666666668,0,0.05,1
82,0,82,1.848453164100647,-1.0,1.2393729489222403,0.2431890574332612,0.01215945287166306,5.216456413269043,0.08405998349189758,0.04685087502002716,-0.0009353458881378174,-0.019459784030914307,-0.025015413761138916,7.536706447601318,26.666666666666668,0,0.05,1
83,0,83,1.8684782981872559,-1.0,1.181595926606474,0.2431890574332612,0.01215945287166306,5.216456413269043,0.023191165179014206,0.035053007304668427,-0.0004299581050872803,-0.03407701849937439,-0.028383423884709675,10.288296699523926,26.666666666666668,0,0.05,1
84,0,84,2.01558256149292,-1.0,1.072004785430006,0.2431890574332612,0.01215945287166306,5.216456413269043,0.005745931528508663,0.06705915927886963,-3.7848949432373047e-06,-0.03268947203954061,-0.03959254423777262,-8.983536720275879,26.666666666666668,0,0.05,1
85,0,85,1.7848670482635498,-1.0,1.1395489692460976,0.2431890574332612,0.01215945287166306,5.216456413269043,0.06314835697412491,0.036137502640485764,-0.003476768732070923,-0.03102317452430725,-0.03747868537902832,11.433965682983398,26.666666666666668,0,0.05,1
86,0,86,1.8188164234161377,-1.0,1.1925719510217534,0.2431890574332612,0.01215945287166306,5.216456413269043,0.05162454769015312,0.03091699816286564,-0.000731895367304484,-0.02051796515782674,-0.026215354601542156,12.760863304138184,26.666666666666668,0,0.05,1
87,0,87,1.8959819078445435,-1.0,1.0774462419073179,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0015586871886625886,0.03772703558206558,0.00012560685475667319,-0.0005687177181243896,-0.0013571282227834065,7.179134368896484,26.666666666666668,0,0.05,1
88,0,88,1.8621366024017334,-1.0,1.5858192640325615,0.2431890574332612,0.01215945287166306,5.216456413269043,0.13449515402317047,0.021829459816217422,-0.0035722057024637857,-0.02629252274831136,-0.029272605975468952,7.003452777862549,26.666666666666668,0,0.05,1
89,0,89,1.8974460363388062,-1.0,2.706450859906986,0.2431890574332612,0.01215945287166306,5.216456413269043,0.10296554118394852,0.008049128577113152,-0.0022872289021809897,-0.03406356771787008,-0.04113098978996277,13.178058624267578,26.666666666666668,0,0.05,1
90,0,90,1.7848833799362183,-1.0,2.501030716965955,0.2431890574332612,0.01215945287166306,5.216456413269043,0.00888990517705679,0.0136296097189188,-0.0005538562933603922,-0.023141125837961834,-0.021090388298034668,6.332651615142822,26.666666666666668,0,0.05,1
91,0,91,1.821571946144104,-1.0,2.3635559927471586,0.2431890574332612,0.01215945287166306,5.216456413269043,0.01332839485257864,0.011833961121737957,-0.0013635953267415364,-0.019369900226593018,-0.02900688846906026,6.181225776672363,26.666666666666668,0,0.05,1
92,0,92,1.8350677490234375,-1.0,2.1276152035064824,0.2431890574332612,0.01215945287166306,5.216456413269043,7.638635725015774e-05,0.018414780497550964,-0.00011894106864929199,-0.023770491282145183,-0.02292020122210185,8.34386157989502,26.666666666666668,0,0.05,1
93,0,93,1.819352626800537,-1.0,2.0403818480443645,0.2431890574332612,0.01215945287166306,5.216456413269043,0.03262784704566002,0.02599245123565197,-0.001886675755182902,-0.028061509132385254,-0.02638697624206543,7.776416778564453,26.666666666666668,0,0.05,1
94,0,94,1.8306376934051514,-1.0,1.845330611404884,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0016897042514756322,0.01880175806581974,-0.0003767708937327067,-0.030588984489440918,-0.02489696939786275,8.940191268920898,26.666666666666668,0,0.05,1
95,0,95,1.79815673828125,-1.0,1.8812675614784204,0.2431890574332612,0.01215945287166306,5.216456413269043,0.02645793743431568,0.01200069673359394,-0.0006411075592041016,-0.02511027455329895,-0.02193598945935567,6.428258419036865,26.666666666666668,0,0.05,1
96,0,96,1.8055412769317627,-1.0,1.7094568830317798,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0011630444787442684,0.0071282112039625645,1.047054926554362e-05,-0.014271775881449381,-0.016096492608388264,4.432377815246582,26.666666666666668,0,0.05,1
97,0,97,1.793843388557434,-1.0,1.5638983096709935,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0023386923130601645,0.009212123230099678,0.0005798737208048502,-0.01939120888710022,-0.016905357440312702,5.555691719055176,26.666666666666668,0,0.05,1
98,0,98,1.8049025535583496,-1.0,2.7771666003288704,0.2431890574332612,0.01215945287166306,5.216456413269043,0.13026316463947296,0.009510633535683155,-0.005357861518859863,-0.02505188186963399,-0.03176440795262655,5.951077938079834,26.666666666666668,0,0.05,1
99,0,99,1.8673484325408936,-1.0,2.764927416766091,0.2431890574332612,0.01215945287166306,5.216456413269043,0.023261168971657753,0.008762012235820293,-0.0013867318630218506,-0.03142394622166952,-0.03531193733215332,7.03759765625,26.666666666666668,0,0.05,1
100,0,100,1.9361011981964111,-1.0,2.525419747240814,0.2431890574332612,0.01215945287166306,5.216456413269043,0.003605227917432785,0.009747792035341263,0.00010067224502563477,-0.02348564068476359,-0.024437328179677326,6.951876640319824,26.666666666666668,0,0.05,1
101,0,101,1.837995171546936,-1.0,2.829475186756071,0.2431890574332612,0.01215945287166306,5.216456413269043,0.07766071707010269,0.013952762819826603,-0.003842900196711222,-0.030625949303309124,-0.028177817662556965,7.256531238555908,26.666666666666668,0,0.05,1
102,0,102,1.6811671257019043,-1.0,2.61788087993824,0.2431890574332612,0.01215945287166306,5.216456413269043,0.011009907349944115,0.015430149622261524,0.0005312561988830566,-0.018219510714213055,-0.01925341288248698,6.590215682983398,26.666666666666668,0,0.05,1
103,0,103,1.8114521503448486,-1.0,2.361477384104798,0.2431890574332612,0.01215945287166306,5.216456413269043,0.0007626041187904775,0.014162709005177021,0.00016550223032633463,-0.01587877670923869,-0.016614079475402832,6.667992115020752,26.666666666666668,0,0.05,1
104,0,104,1.8872528076171875,-1.0,2.322055107680447,0.2431890574332612,0.01215945287166306,5.216456413269043,0.05142265930771828,0.02613930031657219,-0.0027603010336558023,-0.03044783075650533,-0.025512675444285076,8.15253734588623,26.666666666666668,0,0.05,1
105,0,105,1.7409753799438477,-1.0,2.0926523782805755,0.2431890574332612,0.01215945287166306,5.216456413269043,0.00047486601397395134,0.016942670568823814,0.00010042389233907063,-0.025452802578608196,-0.024281362692515056,4.772490501403809,26.666666666666668,0,0.05,1
106,0,106,1.8614494800567627,-1.0,1.8879915006732577,0.2431890574332612,0.01215945287166306,5.216456413269043,0.000889504502993077,0.01931874267756939,0.000159988800684611,-0.03417385617891947,-0.03518444299697876,7.070235252380371,26.666666666666668,0,0.05,1
107,0,107,1.7683604955673218,-1.0,2.7006358916346236,0.2431890574332612,0.01215945287166306,5.216456413269043,0.18828289210796356,0.018801148980855942,-0.004148821036020915,-0.05645907918612162,-0.04684114456176758,9.823814392089844,26.666666666666668,0,0.05,1
108,0,108,1.9015562534332275,-1.0,2.6902904252418347,0.2431890574332612,0.01215945287166306,5.216456413269043,0.038822561502456665,0.014947960153222084,0.0004731317361195882,-0.039841145277023315,-0.03503988186518351,6.673929691314697,26.666666666666668,0,0.05,1
109,0,109,1.8308041095733643,-1.0,2.582892884105892,0.2431890574332612,0.01215945287166306,5.216456413269043,0.04063742980360985,0.025142023339867592,0.0012844900290171306,-0.02128272255261739,-0.011232882738113403,5.809420585632324,26.666666666666668,0,0.05,1
110,0,110,1.796320915222168,-1.0,2.324980586299788,0.2431890574332612,0.01215945287166306,5.216456413269043,7.723521412117407e-05,0.020487304776906967,-8.220473925272624e-05,-0.027155468861262005,-0.030736227830251057,6.845552921295166,26.666666666666668,0,0.05,1
111,0,111,1.7798054218292236,-1.0,2.1475621730820764,0.2431890574332612,0.01215945287166306,5.216456413269043,0.009237583726644516,0.01677132025361061,-0.0011842350165049236,-0.02804131309191386,-0.027394006649653118,10.343147277832031,26.666666666666668,0,0.05,1
