step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4463210105895996,-1.0,1.2909080023953827,inf,inf,47.00877380371094,0.47167718410491943,0.365384042263031,18.48823356628418,12.012619972229004,0.037125423550605774,0.4019980877637863,0.3794209361076355,-8.275487899780273,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.764949083328247,-1.0,1.1842811449717756,inf,inf,47.00877380371094,0.07979493588209152,0.3552134037017822,40.380409240722656,12.302957534790039,0.0010054409503936768,0.9021086394786835,0.9584506005048752,-179.52549743652344,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.7551095485687256,-1.0,2.9850867937083745,inf,inf,47.00877380371094,3.025789737701416,0.15765613317489624,45.672847747802734,11.828413963317871,-0.08600819110870361,0.6839626282453537,0.6451135724782944,-151.55030822753906,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.361006021499634,-1.0,3.276165178860337,inf,inf,47.00877380371094,1.9720920324325562,0.3344869911670685,73.53794860839844,12.535758972167969,0.09318587183952332,-0.23283058404922485,-0.08294457197189331,-313.3281555175781,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.1150035858154297,-1.0,3.515882133857318,inf,inf,47.00877380371094,1.5371179580688477,0.2709372937679291,43.19224166870117,11.254685401916504,0.2993215173482895,-0.2818157225847244,-0.1067681759595871,-207.53350830078125,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.128703594207764,-1.0,3.2406212134527106,inf,inf,47.00877380371094,0.13403809070587158,0.17560964822769165,52.459320068359375,12.470056533813477,-0.0089312344789505,-0.5886527597904205,-0.8201737254858017,-368.4797668457031,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,4.823150634765625,-1.0,2.9406905245617647,inf,inf,47.00877380371094,0.06213187798857689,0.25747281312942505,108.71540069580078,12.439602851867676,-0.01811578869819641,-0.1411556899547577,-0.10401090979576111,-407.1806335449219,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.806105613708496,-1.0,17.344782407107825,inf,inf,47.00877380371094,18.593624114990234,0.12650306522846222,134.88868713378906,10.940712928771973,0.10815796256065369,2.6019365191459656,2.0169306099414825,-341.8736267089844,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.377435684204102,-1.0,19.710898398869794,inf,inf,47.00877380371094,3.5600011348724365,0.0868167132139206,76.28575134277344,9.349870681762695,-0.18507078289985657,2.846908539533615,2.949077472090721,-131.01708984375,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.993875980377197,-1.0,17.750037293784693,inf,inf,47.00877380371094,0.018152382224798203,0.1774645894765854,87.07381439208984,14.013595581054688,0.011290818452835083,1.1332700848579407,0.8742848932743073,-129.2673797607422,26.666666666666668,0,nan,0,nan,0.0,nan,0
