step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,4.765554428100586,-1.0,0.5982895226523616,inf,inf,-94.32659912109375,0.03844848647713661,0.06426401436328888,14.230998992919922,13.146183013916016,-0.0013715028762817383,-0.0818248987197876,-0.0708167552947998,-94.29191589355469,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,4.676380157470703,-1.0,0.56081659894894,inf,inf,-94.32659912109375,0.00797456968575716,0.03567077964544296,13.613876342773438,12.664407730102539,-0.0006428360939025879,-0.052159786224365234,-0.04913109540939331,-63.10675811767578,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,4.634819984436035,-1.0,0.6074659626990683,inf,inf,-94.32659912109375,0.01601463183760643,0.015588895417749882,12.893579483032227,12.33399772644043,0.00040656328201293945,-0.06037473678588867,-0.07342356443405151,-52.64181137084961,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,4.819807052612305,-1.0,0.5693800915945328,inf,inf,-94.32659912109375,0.0034199506044387817,0.0150919733569026,14.011971473693848,12.130823135375977,0.00024259090423583984,-0.1165509819984436,-0.1013684868812561,-86.56687927246094,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,4.838371276855469,-1.0,0.5415563902204662,inf,inf,-94.32659912109375,0.002841393696144223,0.009759441018104553,13.288328170776367,10.963908195495605,0.00046902894973754883,-0.10317164659500122,-0.10153228044509888,-59.8662109375,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,4.713380336761475,-1.0,0.7543434382295119,inf,inf,-94.32659912109375,0.029570968821644783,0.011077647097408772,12.801230430603027,10.238107681274414,-0.0032235383987426758,0.1268501877784729,0.2059108018875122,-36.47139358520508,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,4.8363494873046875,-1.0,0.82959606997649,inf,inf,-94.32659912109375,0.00879555381834507,0.005836970172822475,13.651002883911133,9.570709228515625,-0.004102826118469238,-0.22452574968338013,-0.22065812349319458,-33.7877082824707,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,4.908755302429199,-1.0,0.8816528519512921,inf,inf,-94.32659912109375,0.005026423372328281,0.0037228246219456196,14.084932327270508,8.965242385864258,0.0002052783966064453,-0.1728232502937317,-0.1846356987953186,-41.36106872558594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,4.942888259887695,-1.0,1.0586360922033173,inf,inf,-94.32659912109375,0.002293066820129752,0.0008648235234431922,13.22768783569336,8.843742370605469,0.000418245792388916,-0.24438691139221191,-0.2890099287033081,-56.15599060058594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,4.76528787612915,-1.0,1.5530750094335843,inf,inf,-94.32659912109375,0.007683148141950369,0.0012798793613910675,10.19636344909668,7.787904739379883,-0.0004183053970336914,-0.16395831108093262,-0.17344605922698975,-36.226375579833984,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
