step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4264049530029297,-1.0,0.011683539633500675,inf,inf,-143.1387939453125,0.0019022875931113958,0.16281774640083313,0.0001001507043838501,0.23796196281909943,0.26571178436279297,-143.14524841308594,26.666666666666668,0,nan,0,nan
1,0,1,2.659221649169922,-1.0,0.08137764348436927,inf,inf,-143.1387939453125,0.07573772221803665,0.10687989741563797,-0.002185150980949402,0.8357991725206375,0.8281910121440887,-366.2823791503906,26.666666666666668,0,nan,0,nan
2,0,2,3.068477153778076,-1.0,0.13377356498720733,inf,inf,-143.1387939453125,0.08419468998908997,0.13908733427524567,-0.0032022297382354736,0.6834542453289032,0.8346345126628876,-621.8690185546875,26.666666666666668,0,nan,0,nan
3,0,3,3.0380699634552,-1.0,0.21320856036736321,inf,inf,-143.1387939453125,0.020351814106106758,0.021927915513515472,0.004140108823776245,0.8879875391721725,0.9014574736356735,-332.9106140136719,26.666666666666668,0,nan,0,nan
4,0,4,3.810544967651367,-1.0,0.5520070762273217,inf,inf,-143.1387939453125,0.014987531118094921,0.004161823075264692,0.008415579795837402,-0.8398671597242355,-0.8027863800525665,-295.950927734375,26.666666666666668,0,nan,0,nan
5,0,5,3.9957151412963867,-1.0,0.5643080288627558,inf,inf,-143.1387939453125,0.0007226315210573375,0.001070538884960115,0.000118255615234375,0.16294041275978088,0.42967216670513153,-407.6630554199219,26.666666666666668,0,nan,0,nan
6,0,6,3.664254903793335,-1.0,1.1298177984554976,inf,inf,-143.1387939453125,0.0025750885251909494,0.00041404092917218804,-0.0003660917282104492,0.28370508551597595,0.41745525598526,-200.56466674804688,26.666666666666668,0,nan,0,nan
7,0,7,4.508578300476074,-1.0,1.1870201439505759,inf,inf,-143.1387939453125,0.0023757510352879763,0.0013959886273369193,0.0003004521131515503,1.6751244068145752,2.0744066536426544,-169.7916259765625,26.666666666666668,0,nan,0,nan
8,0,8,6.548171043395996,-1.0,1.071251786290106,inf,inf,-143.1387939453125,4.529310535872355e-05,0.0015439129201695323,-0.00025209784507751465,0.9941202104091644,1.0848885774612427,-246.25437927246094,26.666666666666668,0,nan,0,nan
9,0,9,3.8020195960998535,-1.0,1.1352600444049554,inf,inf,-143.1387939453125,0.0032270995434373617,0.0018857212271541357,-0.0030591189861297607,-1.5243637412786484,-1.4243092238903046,-64.2586669921875,26.666666666666668,0,nan,0,nan
10,0,10,4.1425933837890625,-1.0,1.397026705000728,inf,inf,-143.1387939453125,0.0019700273405760527,0.0005249309469945729,-0.000273779034614563,-0.7304426431655884,-0.8647599220275879,-73.59313201904297,26.666666666666668,0,nan,0,nan
11,0,11,3.698101758956909,-1.0,1.3241883683210447,inf,inf,-143.1387939453125,0.0004389665264170617,0.00065650325268507,-0.0004801452159881592,-0.15797436237335205,-0.08534567058086395,-44.361793518066406,26.666666666666668,0,nan,0,nan
12,0,12,3.50393009185791,-1.0,1.5843256918096342,inf,inf,-143.1387939453125,0.0018566303187981248,0.0004729591601062566,-0.001310780644416809,-0.4757598340511322,-0.4823308289051056,-26.365373611450195,26.666666666666668,0,nan,0,nan
13,0,13,4.0709028244018555,-1.0,2.453068541499565,inf,inf,-143.1387939453125,0.0006199383060447872,6.035369369783439e-05,2.084672451019287e-05,-0.36007411777973175,-0.4943200349807739,-21.606090545654297,26.666666666666668,0,nan,0,nan
14,0,14,3.105398416519165,-1.0,2.3889576047405954,inf,inf,-143.1387939453125,3.618238042690791e-05,1.9968651031376794e-05,-1.4096498489379883e-05,-0.23767055571079254,-0.2536664605140686,-13.95655632019043,26.666666666666668,0,nan,0,nan
15,0,15,2.6048927307128906,-1.0,2.4752193587061235,inf,inf,-143.1387939453125,4.433041249285452e-05,1.3633519301947672e-05,4.76837158203125e-07,-0.3262389898300171,-0.3022458106279373,26.63827133178711,26.666666666666668,0,nan,0,nan
16,0,16,2.7177987098693848,-1.0,2.229223556009427,inf,inf,-143.1387939453125,1.169053007288312e-06,7.660229312023148e-05,-1.4767050743103027e-05,-0.35802917182445526,-0.34508728981018066,11.53653621673584,26.666666666666668,0,nan,0,nan
17,0,17,3.24525785446167,-1.0,3.0050797930090276,inf,inf,-143.1387939453125,0.000993263442069292,9.944781049853191e-05,-0.0004851818084716797,-0.36322732269763947,-0.36829812824726105,-105.13383483886719,26.666666666666668,0,nan,0,nan
18,0,18,2.738779306411743,-1.0,2.790979446515873,inf,inf,-143.1387939453125,5.940899427514523e-05,6.875433609820902e-05,-4.9173831939697266e-05,-0.30988387763500214,-0.40602077543735504,-56.275047302246094,26.666666666666668,0,nan,0,nan
19,0,19,2.793731689453125,-1.0,2.589716459011649,inf,inf,-143.1387939453125,2.656371179909911e-05,3.412825390114449e-05,-2.396106719970703e-05,-0.1739167422056198,-0.17884017527103424,-16.96379852294922,26.666666666666668,0,nan,0,nan
20,0,20,2.610043525695801,-1.0,2.4976458649123177,inf,inf,-143.1387939453125,1.9056826204177924e-05,1.1418038411648013e-05,-3.1888484954833984e-06,-0.10165087878704071,-0.10763134062290192,30.02907943725586,26.666666666666668,0,nan,0,nan
21,0,21,2.4809556007385254,-1.0,2.2832560853036568,inf,inf,-143.1387939453125,1.2514719855971634e-06,3.53774930772488e-06,2.3990869522094727e-06,-0.1365501880645752,-0.15745855867862701,-10.125012397766113,26.666666666666668,0,nan,0,nan
22,0,22,2.396501064300537,-1.0,2.0564003135393483,inf,inf,-143.1387939453125,1.0993375099133118e-07,7.4793169915210456e-06,4.76837158203125e-07,-0.073869988322258,-0.06618478894233704,-10.60361385345459,26.666666666666668,0,nan,0,nan
23,0,23,2.597525119781494,-1.0,1.9112114889181908,inf,inf,-143.1387939453125,5.384613814385375e-06,8.907371920940932e-06,-4.0084123611450195e-06,-0.08846801519393921,-0.09873241186141968,-4.797857284545898,26.666666666666668,0,nan,0,nan
24,0,24,2.263845443725586,-1.0,1.8167837960450517,inf,inf,-143.1387939453125,5.1684928621398285e-06,5.3452354222827125e-06,2.2351741790771484e-07,-0.07504631578922272,-0.060008808970451355,17.187618255615234,26.666666666666668,0,nan,0,nan
25,0,25,2.2068023681640625,-1.0,1.6529769217978778,inf,inf,-143.1387939453125,8.181280577446159e-07,4.577835170493927e-06,1.3709068298339844e-06,-0.09265267848968506,-0.07740925252437592,19.19820785522461,26.666666666666668,0,nan,0,nan
26,0,26,2.241050958633423,-1.0,2.2537140194671066,inf,inf,-143.1387939453125,5.156857878318988e-05,6.7318846959096845e-06,-5.245208740234375e-06,-0.04527771472930908,-0.06315840780735016,3.5700113773345947,26.666666666666668,0,nan,0,nan
27,0,27,2.1360626220703125,-1.0,2.031842246768775,inf,inf,-143.1387939453125,1.498024886359417e-07,4.280524535715813e-06,6.109476089477539e-07,-0.00222015380859375,-0.0015198290348052979,5.078531265258789,26.666666666666668,0,nan,0,nan
28,0,28,2.233876943588257,-1.0,2.1616912184479373,inf,inf,-143.1387939453125,7.515692232118454e-06,2.2567396626982372e-06,-3.2633543014526367e-06,-0.052965596318244934,-0.038274168968200684,-8.11167049407959,26.666666666666668,0,nan,0,nan
29,0,29,2.152961254119873,-1.0,1.950089366225812,inf,inf,-143.1387939453125,2.67931085318196e-07,5.86632950216881e-06,2.3096799850463867e-06,-0.022567063570022583,-0.020700782537460327,5.3096513748168945,26.666666666666668,0,nan,0,nan
30,0,30,2.2604308128356934,-1.0,1.7899850220500066,inf,inf,-143.1387939453125,4.6210604409679945e-07,1.3239118743513245e-06,-1.1920928955078125e-07,-0.018451303243637085,-0.01722361147403717,-8.694181442260742,26.666666666666668,0,nan,0,nan
31,0,31,2.1076486110687256,-1.0,1.6911422113081511,inf,inf,-143.1387939453125,1.8496351685826085e-06,2.3075531316862907e-06,-2.2351741790771484e-06,-0.028969496488571167,-0.030542194843292236,12.989154815673828,26.666666666666668,0,nan,0,nan
32,0,32,2.0948448181152344,-1.0,1.6133440871719735,inf,inf,-143.1387939453125,4.105385869479505e-06,4.495796474657254e-06,-3.0547380447387695e-06,-0.03407515585422516,-0.048031583428382874,12.040033340454102,26.666666666666668,0,nan,0,nan
33,0,33,2.1466281414031982,-1.0,1.5531332275197203,inf,inf,-143.1387939453125,3.649285190476803e-06,3.6087392345507396e-06,-6.407499313354492e-07,-0.01206602156162262,-0.009764358401298523,9.204327583312988,26.666666666666668,0,nan,0,nan
34,0,34,2.038393497467041,-1.0,1.6270296507603672,inf,inf,-143.1387939453125,9.451563528273255e-06,4.123543476453051e-06,-2.8759241104125977e-06,-0.011477813124656677,-0.014564625918865204,8.436283111572266,26.666666666666668,0,nan,0,nan
35,0,35,1.9972379207611084,-1.0,1.4699570696051074,inf,inf,-143.1387939453125,1.4267384074173606e-07,2.533998440412688e-06,-3.0547380447387695e-07,0.0004966631531715393,-0.0006571337580680847,11.871981620788574,26.666666666666668,0,nan,0,nan
36,0,36,2.048834800720215,-1.0,1.3395414245518207,inf,inf,-143.1387939453125,1.097141534955881e-06,6.61723424855154e-06,6.034970283508301e-07,0.005417630076408386,-0.002010628581047058,5.283935546875,26.666666666666668,0,nan,0,nan
37,0,37,2.3572540283203125,-1.0,1.2056291251560103,inf,inf,-143.1387939453125,1.7877122004961166e-09,4.272422302165069e-06,5.587935447692871e-07,-0.052778780460357666,-0.06241312623023987,-8.596057891845703,26.666666666666668,0,nan,0,nan
38,0,38,2.0916194915771484,-1.0,1.0852663527990392,inf,inf,-143.1387939453125,6.806987418173094e-09,3.401110234335647e-06,5.438923835754395e-07,-0.03819219022989273,-0.03607498109340668,10.358589172363281,26.666666666666668,0,nan,0,nan
39,0,39,2.0672128200531006,-1.0,1.3392616927492806,inf,inf,-143.1387939453125,1.9414908820181154e-05,5.355512257665396e-06,-2.2351741790771484e-08,-0.0198187455534935,-0.011998087167739868,7.240379333496094,26.666666666666668,0,nan,0,nan
40,0,40,2.1448721885681152,-1.0,1.3021098297664844,inf,inf,-143.1387939453125,5.25063887835131e-06,5.425653853308177e-06,6.705522537231445e-08,-0.05593600869178772,-0.04329007863998413,3.6362123489379883,26.666666666666668,0,nan,0,nan
41,0,41,2.0802149772644043,-1.0,1.227805720464712,inf,inf,-143.1387939453125,1.1239853847655468e-06,2.010460093515576e-06,-2.5331974029541016e-07,-0.047274284064769745,-0.03635159134864807,4.459814071655273,26.666666666666668,0,nan,0,nan
42,0,42,1.992422342300415,-1.0,1.2590150151414043,inf,inf,-143.1387939453125,4.257173259247793e-06,2.7645801310427487e-06,-7.450580596923828e-07,-0.02929352968931198,-0.02615959942340851,4.3716630935668945,26.666666666666668,0,nan,0,nan
43,0,43,2.126814842224121,-1.0,1.1380246100318248,inf,inf,-143.1387939453125,1.48905257901788e-07,3.0320165933517274e-06,-3.129243850708008e-07,-0.027273990213871002,-0.036982446908950806,9.298202514648438,26.666666666666668,0,nan,0,nan
44,0,44,2.095248222351074,-1.0,1.0263866140278646,inf,inf,-143.1387939453125,3.423624761467181e-08,1.5817417988728266e-06,-5.364418029785156e-07,-0.014273926615715027,-0.01412508636713028,6.8522233963012695,26.666666666666668,0,nan,0,nan
45,0,45,1.9602677822113037,-1.0,0.932672010832755,inf,inf,-143.1387939453125,4.0088113451020035e-07,4.492139396461425e-06,-3.427267074584961e-07,0.0037394389510154724,0.00771370530128479,4.9083662033081055,26.666666666666668,0,nan,0,nan
46,0,46,2.0703341960906982,-1.0,0.8751289110830375,inf,inf,-143.1387939453125,6.98139842825185e-07,1.954254457814386e-06,1.6391277313232422e-07,-0.016319334506988525,-0.015509650111198425,2.854283094406128,26.666666666666668,0,nan,0,nan
47,0,47,2.0022552013397217,-1.0,0.8702412980345839,inf,inf,-143.1387939453125,2.963269025713089e-06,3.5863952234649332e-06,5.811452865600586e-07,-0.015477783977985382,-0.020475588738918304,3.5589942932128906,26.666666666666668,0,nan,0,nan
