step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4264049530029297,-1.0,2.40416963089007,inf,inf,-59.32303237915039,1.028096079826355,0.4276304244995117,19.217132568359375,11.654914855957031,0.08128225803375244,0.3389851599931717,0.38317643105983734,-143.14410400390625,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.659229278564453,-1.0,2.1890961161405142,inf,inf,-59.32303237915039,0.13696181774139404,0.5404229760169983,38.145423889160156,12.650224685668945,0.0005068778991699219,0.8323713093996048,0.8503797501325607,-366.40850830078125,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.068793773651123,-1.0,2.650711516415902,inf,inf,-59.32303237915039,2.457658052444458,0.36114147305488586,62.58601760864258,12.261737823486328,-0.10709893703460693,0.8624929934740067,0.832980141043663,-622.6409301757812,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.0419814586639404,-1.0,3.4783058293319145,inf,inf,-59.32303237915039,3.2365972995758057,0.2962111830711365,39.62679672241211,13.322369575500488,0.02384921908378601,0.4478738307952881,0.6839106678962708,-330.8182067871094,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.808516502380371,-1.0,4.029695527641101,inf,inf,-59.32303237915039,3.320613145828247,0.3692769408226013,60.97886657714844,15.716416358947754,-0.15495428442955017,-0.5054170787334442,-0.6614897400140762,-365.714111328125,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.003023147583008,-1.0,6.629483303837953,inf,inf,-59.32303237915039,7.669378757476807,0.25541120767593384,127.37938690185547,12.844329833984375,-0.16104939579963684,0.06817997992038727,0.5166149139404297,-493.0074462890625,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,3.667398691177368,-1.0,10.066379074611367,inf,inf,-59.32303237915039,6.687692642211914,0.16312065720558167,60.01646423339844,12.112815856933594,-0.11032058298587799,0.6932663321495056,0.6909756511449814,-150.64764404296875,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.4911909103393555,-1.0,9.784992795993789,inf,inf,-59.32303237915039,1.8096152544021606,0.24951550364494324,47.81104278564453,13.238268852233887,-0.045767515897750854,0.4739250987768173,0.8582872748374939,-110.74066162109375,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,6.579253196716309,-1.0,8.81416829819634,inf,inf,-59.32303237915039,0.01519492082297802,0.19798505306243896,80.03324127197266,11.662477493286133,-0.0015941262245178223,0.642148494720459,0.7101057469844818,-159.62191772460938,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.6113295555114746,-1.0,7.964404652411537,inf,inf,-59.32303237915039,0.04728365316987038,0.1493804007768631,39.603492736816406,9.587688446044922,-0.042607054114341736,-0.6493174284696579,-0.6289430111646652,-61.291770935058594,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,3.9425816535949707,-1.0,13.968369961272042,inf,inf,-59.32303237915039,11.943084716796875,0.1756231188774109,37.35174560546875,6.863320350646973,-0.3865679204463959,-0.5623826831579208,-0.7898367047309875,-121.49861145019531,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,3.5672683715820312,-1.0,13.184916112593797,inf,inf,-59.32303237915039,0.3291957676410675,0.05366886407136917,14.399675369262695,4.969454765319824,-0.016580983996391296,-0.149649977684021,-0.0006185173988342285,-29.905256271362305,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,3.281334638595581,-1.0,13.20622759320667,inf,inf,-59.32303237915039,0.8681159615516663,0.06479429453611374,12.185894966125488,5.4390950202941895,-0.0628063976764679,-0.6840494275093079,-0.6224641501903534,-12.779014587402344,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,4.063462257385254,-1.0,13.2340230075662,inf,inf,-59.32303237915039,0.7646164298057556,0.056704696267843246,16.376325607299805,3.921921730041504,-0.06113283336162567,-0.7454482316970825,-0.8622506409883499,-19.389204025268555,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,2.8102774620056152,-1.0,12.819060355129523,inf,inf,-59.32303237915039,0.45452681183815,0.05003379285335541,8.00268268585205,2.484379768371582,-0.022610768675804138,-0.09654408693313599,-0.09291163086891174,52.7113037109375,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,2.540454864501953,-1.0,11.571377518816288,inf,inf,-59.32303237915039,0.015573935583233833,0.045506954193115234,7.26466178894043,4.668087005615234,-0.003259897232055664,-0.14675606787204742,-0.11331817507743835,21.26332664489746,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,2.4706838130950928,-1.0,10.442430720872865,inf,inf,-59.32303237915039,0.02955497056245804,0.10483849048614502,3.770223617553711,3.1568846702575684,0.0006990581750869751,-0.32410506904125214,-0.3272212892770767,-11.76461410522461,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,3.3297581672668457,-1.0,10.477553082742117,inf,inf,-59.32303237915039,3.7323708534240723,0.34579306840896606,44.257568359375,6.052394866943359,-0.1903723031282425,-0.05033797025680542,-0.015089213848114014,-171.593505859375,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,2.432302474975586,-1.0,9.496114958879565,inf,inf,-59.32303237915039,0.01619766838848591,0.024424541741609573,3.940920114517212,0.8639901876449585,0.0014606714248657227,-0.17862361669540405,-0.17220471799373627,19.67466163635254,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,2.9507079124450684,-1.0,8.576044005321718,inf,inf,-59.32303237915039,0.005900067742913961,0.019972780719399452,8.216598510742188,1.162419319152832,-0.00031913816928863525,-0.33325397968292236,-0.33263061940670013,-24.41977310180664,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,2.43938946723938,-1.0,7.750841032484665,inf,inf,-59.32303237915039,0.007732247468084097,0.023863909766077995,2.5358352661132812,0.9148716926574707,-0.0010719746351242065,-0.14115989208221436,-0.1390036642551422,19.613454818725586,26.666666666666668,0,nan,0,nan,0.0,nan,0
21,0,21,2.379544734954834,-1.0,7.363725143256575,inf,inf,-59.32303237915039,0.08047928661108017,0.020743783563375473,1.7543517351150513,0.7754359841346741,-0.0046709030866622925,-0.10353632271289825,-0.1380842626094818,30.926145553588867,26.666666666666668,0,nan,0,nan,0.0,nan,0
22,0,22,2.3752522468566895,-1.0,8.488764170485641,inf,inf,-59.32303237915039,0.29389113187789917,0.015788616612553596,2.5970325469970703,0.732544481754303,-0.01028527319431305,-0.04451839625835419,-0.053189441561698914,18.919517517089844,26.666666666666668,0,nan,0,nan,0.0,nan,0
23,0,23,2.1560492515563965,-1.0,7.6657526071222035,inf,inf,-59.32303237915039,0.005017443560063839,0.01939869299530983,1.77991783618927,0.6164332032203674,0.00011749565601348877,-0.020756959915161133,-0.029089689254760742,8.311131477355957,26.666666666666668,0,nan,0,nan,0.0,nan,0
24,0,24,2.3745689392089844,-1.0,7.2944733172607545,inf,inf,-59.32303237915039,0.07362852990627289,0.018626177683472633,2.80690336227417,0.7083882093429565,-0.0005148947238922119,-0.07903800904750824,-0.0731658786535263,10.556842803955078,26.666666666666668,0,nan,0,nan,0.0,nan,0
25,0,25,2.2042760848999023,-1.0,6.9052152892084875,inf,inf,-59.32303237915039,0.03890306502580643,0.011435710825026035,0.7674809694290161,0.6092522740364075,-0.0009277909994125366,-0.0380496084690094,-0.03545711934566498,20.342178344726562,26.666666666666668,0,nan,0,nan,0.0,nan,0
26,0,26,2.2834770679473877,-1.0,6.567926881102663,inf,inf,-59.32303237915039,0.04566849023103714,0.012928711250424385,1.432266354560852,0.6088952422142029,-0.0007047355175018311,-0.038847312331199646,-0.05211789906024933,12.403319358825684,26.666666666666668,0,nan,0,nan,0.0,nan,0
27,0,27,2.098644733428955,-1.0,5.934185529557102,inf,inf,-59.32303237915039,0.0019624128472059965,0.00851322803646326,0.38077113032341003,0.5337049961090088,-2.5540590286254883e-05,-0.003999814391136169,0.001259446144104004,16.193944931030273,26.666666666666668,0,nan,0,nan,0.0,nan,0
28,0,28,2.22344970703125,-1.0,5.347213323896236,inf,inf,-59.32303237915039,0.0012456554686650634,0.019323430955410004,1.0409775972366333,0.8708420991897583,1.9006431102752686e-05,-0.02850508689880371,-0.020539969205856323,8.274367332458496,26.666666666666668,0,nan,0,nan,0.0,nan,0
29,0,29,2.059480667114258,-1.0,4.944237225705567,inf,inf,-59.32303237915039,0.016483215615153313,0.01251143217086792,0.8239178657531738,1.125963807106018,-0.0001150965690612793,-0.013282820582389832,-0.006001956760883331,14.272262573242188,26.666666666666668,0,nan,0,nan,0.0,nan,0
30,0,30,2.2050364017486572,-1.0,4.509480593993627,inf,inf,-59.32303237915039,0.004850070923566818,0.008128552697598934,1.754301905632019,0.9851314425468445,-0.0006284862756729126,-0.020453467965126038,-0.01667264848947525,14.535501480102539,26.666666666666668,0,nan,0,nan,0.0,nan,0
31,0,31,2.068011999130249,-1.0,4.328132753758794,inf,inf,-59.32303237915039,0.013624011538922787,0.005053412634879351,0.4898546636104584,0.7230314016342163,-0.0002795681357383728,-0.01665589213371277,-0.015048429369926453,11.541852951049805,26.666666666666668,0,nan,0,nan,0.0,nan,0
32,0,32,2.04734468460083,-1.0,3.9030341742075465,inf,inf,-59.32303237915039,0.0004614474019035697,0.005981407593935728,1.122910737991333,0.5655549764633179,-8.673220872879028e-05,-0.02759004384279251,-0.03678666055202484,12.462908744812012,26.666666666666668,0,nan,0,nan,0.0,nan,0
33,0,33,2.1281046867370605,-1.0,3.540898402765549,inf,inf,-59.32303237915039,0.002112739719450474,0.007500590290874243,0.6266735792160034,0.6237940788269043,-0.0001332610845565796,-0.012668870389461517,-0.015545763075351715,13.214080810546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
34,0,34,2.0133657455444336,-1.0,3.2965934990110792,inf,inf,-59.32303237915039,0.013456202112138271,0.012256874702870846,0.6534264087677002,0.5104771852493286,-0.00011152774095535278,-0.016609124839305878,-0.016423717141151428,7.843843460083008,26.666666666666668,0,nan,0,nan,0.0,nan,0
35,0,35,1.970570683479309,-1.0,2.9773088685837785,inf,inf,-59.32303237915039,0.0008434701012447476,0.008130052126944065,0.4014110565185547,0.5238323211669922,-0.00010753422975540161,-0.0067521631717681885,-0.011465318500995636,4.674149990081787,26.666666666666668,0,nan,0,nan,0.0,nan,0
