step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,4.75824499130249,-1.0,0.1008912712404339,inf,inf,-96.46173095703125,0.004193734843283892,0.0415668748319149,14.789203643798828,13.214208602905273,-0.0002834796905517578,-0.08276200294494629,-0.09035038948059082,-96.50084686279297,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,4.734995365142822,-1.0,0.1983555254271227,inf,inf,-96.46173095703125,0.15560351312160492,0.144675612449646,13.990877151489258,12.87142562866211,-0.00048232078552246094,-0.08535069227218628,-0.07943481206893921,-86.58373260498047,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,4.709453582763672,-1.0,0.21155404170501085,inf,inf,-96.46173095703125,0.0035686360206454992,0.01080289576202631,13.61397933959961,12.784992218017578,0.0005204677581787109,-0.10172271728515625,-0.10044163465499878,-46.14598083496094,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.784515380859375,-1.0,0.28072807596174365,inf,inf,-96.46173095703125,0.014559989795088768,0.016118764877319336,13.42568588256836,12.105039596557617,-0.0018134117126464844,-0.09202104806900024,-0.1129186749458313,-76.75624084472656,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,4.66876745223999,-1.0,0.2834561052360855,inf,inf,-96.46173095703125,0.0022228029556572437,0.007216696627438068,12.712759017944336,11.524788856506348,0.00032645463943481445,-0.07465088367462158,-0.1041107177734375,-73.17069244384766,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.91698694229126,-1.0,0.3984840470770587,inf,inf,-96.46173095703125,0.0012415886158123612,0.0008659816230647266,14.711719512939453,11.048135757446289,0.0003548860549926758,-0.36224818229675293,-0.32122838497161865,-84.92488098144531,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,4.847968101501465,-1.0,0.3618587940386025,inf,inf,-96.46173095703125,5.128710108692758e-05,0.001591209671460092,13.233260154724121,9.827503204345703,-2.574920654296875e-05,-0.12108755111694336,-0.18386435508728027,-56.17811965942383,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.7122602462768555,-1.0,0.3340738243014289,inf,inf,-96.46173095703125,0.00011496184743009508,0.0013684452278539538,12.613436698913574,9.138301849365234,-3.88026237487793e-05,-0.13833868503570557,-0.09237360954284668,47.78852462768555,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.842027187347412,-1.0,0.4044445552871908,inf,inf,-96.46173095703125,0.00012028896890114993,0.00011590976646402851,14.174630165100098,9.22332763671875,-0.00014209747314453125,-0.18595319986343384,-0.21059876680374146,19.899085998535156,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.726346969604492,-1.0,0.5792468629391241,inf,inf,-96.46173095703125,0.001101371948607266,0.0005116787506267428,12.621356964111328,8.512585639953613,0.00039184093475341797,-0.1533222198486328,-0.18556803464889526,49.88589859008789,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,4.982321262359619,-1.0,0.5847158120227618,inf,inf,-96.46173095703125,0.0002337937621632591,0.00036879690014757216,23.090164184570312,8.156758308410645,-2.2292137145996094e-05,-0.2971954345703125,-0.36139291524887085,-27.051307678222656,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,4.830049991607666,-1.0,0.5399655920531812,inf,inf,-96.46173095703125,1.5482311937375925e-05,0.00011283364437986165,12.141056060791016,6.959438800811768,1.5437602996826172e-05,-0.01298975944519043,-0.05276578664779663,49.17273712158203,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,4.984074592590332,-1.0,0.5582554851334571,inf,inf,-96.46173095703125,9.818201215239242e-05,0.0001358235313091427,14.292200088500977,6.688210964202881,2.384185791015625e-06,-0.3351312279701233,-0.3826456069946289,70.15611267089844,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,5.012552261352539,-1.0,0.5920349428859576,inf,inf,-96.46173095703125,0.00015620008343830705,0.00017432071035727859,10.779691696166992,6.4011006355285645,2.0623207092285156e-05,-0.2184504270553589,-0.2854650616645813,48.33683776855469,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,4.929248332977295,-1.0,0.5729244411671004,inf,inf,-96.46173095703125,3.1008636142360047e-05,7.734178507234901e-05,8.957796096801758,5.495967864990234,-2.086162567138672e-06,-0.2238711714744568,-0.22017812728881836,40.25585174560547,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,4.862174034118652,-1.0,0.5161262729926366,inf,inf,-96.46173095703125,3.953022087443969e-07,7.997601642273366e-05,8.427471160888672,5.960012435913086,9.715557098388672e-06,-0.11110961437225342,-0.11076086759567261,30.290050506591797,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,4.957441806793213,-1.0,0.4678606135124248,inf,inf,-96.46173095703125,3.3889091355376877e-06,0.00010125311382580549,10.799283027648926,4.900490760803223,-1.9729137420654297e-05,-0.2653822898864746,-0.19357424974441528,25.169132232666016,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,4.872734546661377,-1.0,0.5749311418465894,inf,inf,-96.46173095703125,7.559244841104373e-05,4.913175871479325e-05,5.742794036865234,4.643362045288086,3.081560134887695e-05,-0.13922327756881714,-0.15358763933181763,32.47310256958008,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,4.767839431762695,-1.0,0.532035901793751,inf,inf,-96.46173095703125,8.553665793442633e-06,5.859528391738422e-05,9.94318675994873,4.54963493347168,1.0132789611816406e-06,-0.12184667587280273,-0.19338589906692505,12.954681396484375,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,4.8606767654418945,-1.0,0.5549046876293269,inf,inf,-96.46173095703125,4.363892367109656e-05,5.7365006796317175e-05,5.0772385597229,3.548415422439575,-4.827976226806641e-06,-0.256708025932312,-0.24423807859420776,13.03972339630127,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,5.0477776527404785,-1.0,0.5265467234885102,inf,inf,-96.46173095703125,9.132134437095374e-06,3.365754309925251e-05,6.318922996520996,3.67657732963562,1.8477439880371094e-06,-0.1142989993095398,-0.12004333734512329,30.35256004333496,26.666666666666668,0,nan,0,nan,0.0,nan,0
