step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,5.462222576141357,-1.0,1.3164887057026204,inf,inf,-90.13368225097656,0.005336149130016565,0.004053319338709116,7.198502063751221,7.007848739624023,9.107589721679688e-05,-0.05921220779418945,-0.06262350082397461,-89.96327209472656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,5.342711925506592,-1.0,1.3361081273264794,inf,inf,-90.13368225097656,0.024462856352329254,0.016171833500266075,6.933001518249512,6.636678695678711,-0.0003000497817993164,-0.07669687271118164,-0.0714496374130249,-51.10395812988281,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,5.365804672241211,-1.0,1.3199841941539625,inf,inf,-90.13368225097656,0.004561509471386671,0.0038825692608952522,7.7982072830200195,6.598506450653076,0.00015294551849365234,-0.08775150775909424,-0.09895682334899902,-58.23680877685547,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,5.486191749572754,-1.0,1.2114238821622485,inf,inf,-90.13368225097656,0.0045301946811378,0.01932832971215248,7.904575347900391,6.3843536376953125,0.0006914138793945312,-0.11004090309143066,-0.06875860691070557,-168.58718872070312,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,5.52686071395874,-1.0,1.09075838982102,inf,inf,-90.13368225097656,6.901279266458005e-05,0.014471249654889107,9.752887725830078,7.094985485076904,-0.0001989603042602539,-0.2156829833984375,-0.20067191123962402,-291.3465576171875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,5.44233512878418,-1.0,1.0255996979120983,inf,inf,-90.13368225097656,0.004078979603946209,0.009287897497415543,9.803518295288086,6.899609088897705,0.0002726316452026367,-0.21640610694885254,-0.19574987888336182,-295.5818786621094,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,5.565962791442871,-1.0,1.0160249518804538,inf,inf,-90.13368225097656,0.00043638102943077683,0.0004693014780059457,7.906474590301514,6.677273750305176,-6.4373016357421875e-06,-0.15130579471588135,-0.1537332534790039,-236.02914428710938,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,5.603094100952148,-1.0,1.1031466933581362,inf,inf,-90.13368225097656,0.01683536358177662,0.008920615538954735,8.137711524963379,6.682823657989502,0.00031280517578125,-0.08881556987762451,-0.09244334697723389,-139.4658203125,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,5.536679267883301,-1.0,1.0229426505216235,inf,inf,-90.13368225097656,0.0007271707872860134,0.002414997201412916,7.997429847717285,5.984710693359375,-0.0002143383026123047,-0.20431029796600342,-0.15022027492523193,-109.01620483398438,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,5.453277587890625,-1.0,0.9455578024204371,inf,inf,-90.13368225097656,0.0005522567662410438,0.002217060187831521,7.225074291229248,6.762390613555908,0.00026786327362060547,-0.12582135200500488,-0.1555079221725464,-67.03926086425781,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,5.5839691162109375,-1.0,0.8514242236911362,inf,inf,-90.13368225097656,4.0300210457644425e-06,0.0009545254870317876,8.558991432189941,6.087495803833008,1.9073486328125e-05,-0.2819514274597168,-0.30637669563293457,-69.9542007446289,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,5.690420627593994,-1.0,0.810128866799192,inf,inf,-90.13368225097656,0.00022780423751100898,0.0005195427220314741,8.13132095336914,6.031381607055664,-0.00012230873107910156,-0.18387222290039062,-0.17983412742614746,-103.40045928955078,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,5.466388702392578,-1.0,0.73018354182309,inf,inf,-90.13368225097656,2.2842500584374648e-06,0.0002139689022442326,8.179508209228516,6.155158042907715,-2.3245811462402344e-05,-0.049751996994018555,-0.045955657958984375,-78.04090118408203,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,5.608946800231934,-1.0,0.8860024650465498,inf,inf,-90.13368225097656,0.000812364334706217,0.0003549965040292591,7.863968372344971,6.199860572814941,-0.00026166439056396484,-0.07924139499664307,-0.08970785140991211,-71.38945770263672,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,5.71470832824707,-1.0,0.7986487452159821,inf,inf,-90.13368225097656,2.250706302220351e-06,0.0001805582141969353,7.376035690307617,6.028225898742676,1.728534698486328e-05,-0.2204430103302002,-0.18934834003448486,-51.38644790649414,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,5.411482334136963,-1.0,1.121661868612069,inf,inf,-90.13368225097656,4.789427111973055e-05,1.18880334412097e-05,7.247770309448242,5.932192802429199,2.8252601623535156e-05,-0.2805899381637573,-0.29203522205352783,28.2266902923584,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.636276721954346,-1.0,1.0906870894462506,inf,inf,-90.13368225097656,8.365789108211175e-05,0.000103037862572819,7.5493998527526855,5.270145416259766,-2.562999725341797e-05,-0.18264424800872803,-0.19933366775512695,-27.06322479248047,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,5.427628517150879,-1.0,0.9829242678691423,inf,inf,-90.13368225097656,7.626038950547809e-06,0.0005839737132191658,5.695758819580078,4.584478378295898,-2.5033950805664062e-06,-0.16295218467712402,-0.1534261703491211,-18.941394805908203,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,5.43461799621582,-1.0,0.893712680335432,inf,inf,-90.13368225097656,3.701738751260564e-05,0.0004076428012922406,5.913758754730225,4.291454792022705,2.7418136596679688e-06,-0.32634687423706055,-0.34032440185546875,35.134159088134766,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,5.482630729675293,-1.0,0.8805125449874965,inf,inf,-90.13368225097656,0.00010843315976671875,0.0001423546636942774,7.937507629394531,4.101896286010742,4.5299530029296875e-05,-0.2762681245803833,-0.34817230701446533,58.02326202392578,26.666666666666668,0,0.05,0,nan,0.0,nan,0,0
20,0,20,5.357975959777832,-1.0,0.8269722579854517,inf,inf,34.277099609375,0.1382138431072235,0.40049251914024353,4.00039529800415,4.50742244720459,0.026319146156311035,-0.10236573219299316,-0.08024430274963379,34.29048538208008,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
21,0,21,5.60597562789917,-1.0,1.5092827149961825,inf,inf,34.277099609375,1.6817762851715088,0.21983782947063446,6.800567150115967,4.055202007293701,-0.30843162536621094,-0.27299296855926514,-0.28528928756713867,29.21133804321289,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
22,0,22,5.44986629486084,-1.0,3.539851192234548,inf,inf,34.277099609375,0.2626095116138458,0.012038042768836021,4.2365312576293945,3.629274368286133,-0.02532672882080078,-0.13554060459136963,-0.13381314277648926,18.311038970947266,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
23,0,23,5.465576171875,-1.0,3.2991780528856722,inf,inf,34.277099609375,0.0572250634431839,0.050502218306064606,4.207025527954102,3.412309169769287,-0.004751443862915039,-0.0655297040939331,-0.0709223747253418,27.833946228027344,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
24,0,24,5.489325523376465,-1.0,2.973043566583664,inf,inf,34.277099609375,0.0003782156854867935,0.0099969282746315,4.139554500579834,3.0965278148651123,0.0001513957977294922,-0.17708814144134521,-0.15547561645507812,11.825899124145508,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
25,0,25,5.266542434692383,-1.0,2.811215368181302,inf,inf,34.277099609375,0.04147156700491905,0.030611708760261536,4.258720397949219,2.8947081565856934,-0.006898760795593262,-0.2354511022567749,-0.34956586360931396,15.838695526123047,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
26,0,26,5.532249450683594,-1.0,2.950008847032311,inf,inf,34.277099609375,0.21732759475708008,0.051755137741565704,4.018640995025635,2.9720659255981445,-0.01756298542022705,-0.14558124542236328,-0.17910122871398926,19.191804885864258,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
27,0,27,5.542479515075684,-1.0,2.6561479857791155,inf,inf,34.277099609375,0.00021118765289429575,0.01852485164999962,3.0918917655944824,2.5113701820373535,4.696846008300781e-05,-0.0989152193069458,-0.1048818826675415,-28.492332458496094,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
28,0,28,5.378517150878906,-1.0,2.7559380035165124,inf,inf,34.277099609375,0.1316002458333969,0.036014918237924576,2.7504947185516357,2.154148578643799,-0.003714442253112793,-0.08942687511444092,-0.101409912109375,11.47569751739502,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
29,0,29,5.401620388031006,-1.0,2.4928720641766695,inf,inf,34.277099609375,0.0056572239845991135,0.045157141983509064,2.6895246505737305,2.1279211044311523,-0.0005810260772705078,-0.10613477230072021,-0.0915071964263916,14.426163673400879,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
30,0,30,5.341968059539795,-1.0,2.2549784435681026,inf,inf,34.277099609375,0.0014773727161809802,0.012966705486178398,2.498957633972168,1.9063800573349,-4.1604042053222656e-05,-0.038881540298461914,-0.06153249740600586,-9.995960235595703,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
31,0,31,5.414708137512207,-1.0,2.8469482336338254,inf,inf,34.277099609375,0.19427523016929626,0.02376549504697323,2.7537989616394043,2.023002862930298,-0.04277336597442627,-0.08419322967529297,-0.0855942964553833,15.464287757873535,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
32,0,32,5.205495357513428,-1.0,4.817395295842758,inf,inf,34.277099609375,0.10455318540334702,0.004636213183403015,1.711012840270996,1.7295936346054077,-0.010446906089782715,-0.047486186027526855,-0.05917656421661377,25.4677677154541,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
33,0,33,5.3510565757751465,-1.0,4.857161281059312,inf,inf,34.277099609375,0.01168350875377655,0.0022403423208743334,2.5588507652282715,1.613133192062378,-0.001268148422241211,-0.12259948253631592,-0.09156203269958496,27.910768508911133,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
34,0,34,5.157165050506592,-1.0,4.857910862872749,inf,inf,34.277099609375,0.0006922340835444629,0.0001422986388206482,2.207669973373413,1.5927598476409912,6.4849853515625e-05,-0.0625302791595459,-0.0791863203048706,17.046157836914062,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
35,0,35,5.337029457092285,-1.0,5.13620904716963,inf,inf,34.277099609375,0.007840213365852833,0.0010260860435664654,2.0625033378601074,1.547529935836792,-0.00039970874786376953,-0.04671049118041992,-0.045125722885131836,17.958112716674805,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
36,0,36,5.210210800170898,-1.0,5.5495124834270175,inf,inf,34.277099609375,0.0008817830821499228,9.512999531580135e-05,1.6077768802642822,1.4615421295166016,-5.8650970458984375e-05,-0.04810500144958496,-0.042644619941711426,7.6704912185668945,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
37,0,37,5.298705101013184,-1.0,5.107735040041242,inf,inf,34.277099609375,0.008667446672916412,0.007658527232706547,1.7210700511932373,1.5802921056747437,0.0001271963119506836,-0.04635417461395264,-0.049970030784606934,-9.521221160888672,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
38,0,38,5.267446517944336,-1.0,4.605353107591554,inf,inf,34.277099609375,0.0015540863387286663,0.018519610166549683,1.697471261024475,1.4119386672973633,-8.463859558105469e-06,-0.029294848442077637,-0.03077983856201172,8.298365592956543,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
39,0,39,5.306299209594727,-1.0,4.66708573771951,inf,inf,34.277099609375,0.0017489299643784761,0.0003348721656948328,1.494358777999878,1.3287206888198853,-2.2530555725097656e-05,-0.03833198547363281,-0.037813544273376465,-1.8664517402648926,26.666666666666668,0,0.05,0,nan,1.5690245628356934,nan,0,0
