step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
50,0,50,2.152195453643799,-1.0,2.267636659862564,0.37429006303353296,0.37429006303353296,7.26270866394043,0.27709266543388367,0.04169242084026337,-0.014915421605110168,-0.030750088393688202,-0.03780776262283325,7.264550685882568,26.666666666666668,0,nan,1
51,0,51,2.113454580307007,-1.0,2.789099125754561,0.37429006303353296,0.37429006303353296,7.26270866394043,0.15224726498126984,0.02034776099026203,-0.007856108248233795,-0.023259587585926056,-0.0334772989153862,9.668439865112305,26.666666666666668,0,nan,1
52,0,52,2.026340961456299,-1.0,2.705667032737012,0.37429006303353296,0.37429006303353296,7.26270866394043,0.07424048334360123,0.03797898069024086,-0.0011458545923233032,-0.028416968882083893,-0.028894029557704926,8.175707817077637,26.666666666666668,0,nan,1
53,0,53,1.956404685974121,-1.0,2.444323282699406,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0021395510993897915,0.023198112845420837,-0.00012824684381484985,-0.017640352249145508,-0.01892802119255066,5.516139030456543,26.666666666666668,0,nan,1
54,0,54,1.9354321956634521,-1.0,2.2000670712676076,0.37429006303353296,0.37429006303353296,7.26270866394043,2.480564398865681e-05,0.014084765687584877,7.115304470062256e-06,-0.011954806745052338,-0.011950366199016571,5.037832260131836,26.666666666666668,0,nan,1
55,0,55,1.935189127922058,-1.0,1.9929482219225185,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0023005923721939325,0.017850851640105247,-2.0891427993774414e-05,-0.010909371078014374,-0.011513255536556244,5.538302421569824,26.666666666666668,0,nan,1
56,0,56,1.90521240234375,-1.0,1.8369622124766134,0.37429006303353296,0.37429006303353296,7.26270866394043,0.003856055671349168,0.008903628215193748,-2.942979335784912e-06,-0.0037629902362823486,-0.003176651895046234,6.643416881561279,26.666666666666668,0,nan,1
57,0,57,2.0103986263275146,-1.0,1.8409002140292452,0.37429006303353296,0.37429006303353296,7.26270866394043,0.015270601026713848,0.008138494566082954,-0.0003171563148498535,-0.004646338522434235,-0.004914037883281708,10.97039794921875,26.666666666666668,0,nan,1
58,0,58,1.9963964223861694,-1.0,2.005092425413434,0.37429006303353296,0.37429006303353296,7.26270866394043,0.048404064029455185,0.013897942379117012,-0.00093107670545578,-0.014457620680332184,-0.021097026765346527,-7.695492744445801,26.666666666666668,0,nan,1
59,0,59,2.1043474674224854,-1.0,2.263096520454166,0.37429006303353296,0.37429006303353296,7.26270866394043,0.042279500514268875,0.009220996871590614,-0.001825079321861267,-0.042097851634025574,-0.03984881937503815,10.699517250061035,26.666666666666668,0,nan,1
60,0,60,1.945531964302063,-1.0,2.3092341831001635,0.37429006303353296,0.37429006303353296,7.26270866394043,0.05820562317967415,0.021363992244005203,-0.0006107613444328308,-0.040966443717479706,-0.03345780074596405,-15.036766052246094,26.666666666666668,0,nan,1
61,0,61,1.9236700534820557,-1.0,2.2608292598697073,0.37429006303353296,0.37429006303353296,7.26270866394043,0.02049950137734413,0.011231465265154839,-0.0001558735966682434,-0.028011925518512726,-0.027105242013931274,12.39294147491455,26.666666666666668,0,nan,1
62,0,62,1.9680278301239014,-1.0,2.0734801222590136,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0063981483690440655,0.016518261283636093,0.00010854750871658325,-0.018901117146015167,-0.01426088809967041,15.694430351257324,26.666666666666668,0,nan,1
63,0,63,1.9735101461410522,-1.0,1.873490527876451,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0008434078190475702,0.011461809277534485,-2.6971101760864258e-06,-0.007057905197143555,-0.008107155561447144,6.1548171043396,26.666666666666668,0,nan,1
64,0,64,2.0201528072357178,-1.0,1.7070871677244885,0.37429006303353296,0.37429006303353296,7.26270866394043,0.00362046854570508,0.017285026609897614,-0.0001735091209411621,-0.02334199845790863,-0.029677316546440125,7.627575397491455,26.666666666666668,0,nan,1
65,0,65,2.1117076873779297,-1.0,1.6069918258339515,0.37429006303353296,0.37429006303353296,7.26270866394043,0.009054562076926231,0.012822729535400867,7.381290197372437e-05,-0.031120024621486664,-0.02059204876422882,7.810800552368164,26.666666666666668,0,nan,1
66,0,66,1.9398691654205322,-1.0,1.462370264471719,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0015140618197619915,0.009417200461030006,0.0002631470561027527,-0.016173996031284332,-0.016079328954219818,11.738353729248047,26.666666666666668,0,nan,1
67,0,67,1.9854716062545776,-1.0,1.5342391353564382,0.37429006303353296,0.37429006303353296,7.26270866394043,0.021127767860889435,0.009686931036412716,-0.0010329335927963257,-0.036007627844810486,-0.03971821814775467,23.199129104614258,26.666666666666668,0,nan,1
68,0,68,1.9068825244903564,-1.0,1.3809698725808337,0.37429006303353296,0.37429006303353296,7.26270866394043,1.0508438208489679e-05,0.006794947665184736,-2.094358205795288e-05,-0.01820521056652069,-0.01874745637178421,10.073345184326172,26.666666666666668,0,nan,1
69,0,69,1.9274706840515137,-1.0,1.2783973968423512,0.37429006303353296,0.37429006303353296,7.26270866394043,0.0033028197940438986,0.009297298267483711,-0.0004414990544319153,-0.0047202035784721375,-0.008009105920791626,9.070877075195312,26.666666666666668,0,nan,1
70,0,70,1.8448288440704346,-1.0,1.2521410955705132,0.37429006303353296,0.37429006303353296,7.26270866394043,0.006910489406436682,0.006802771706134081,-0.00035194307565689087,-0.013466030359268188,-0.014382079243659973,5.540525436401367,26.666666666666668,0,nan,1
71,0,71,1.959490180015564,-1.0,1.2891573974137454,0.37429006303353296,0.37429006303353296,7.26270866394043,0.013266649097204208,0.008177658542990685,-0.00043633580207824707,-0.02684818208217621,-0.03241021931171417,7.92620849609375,26.666666666666668,0,nan,1
72,0,72,1.9453285932540894,-1.0,1.3862538407833873,0.37429006303353296,0.37429006303353296,7.26270866394043,0.019792433828115463,0.008757242001593113,-0.00017940998077392578,-0.04894673079252243,-0.047765471041202545,5.631669998168945,26.666666666666668,0,nan,1
73,0,73,1.9349864721298218,-1.0,1.3121919894836171,0.37429006303353296,0.37429006303353296,7.26270866394043,0.003486386965960264,0.005399932153522968,-8.387863636016846e-05,-0.024221308529376984,-0.022271335124969482,-11.385746002197266,26.666666666666668,0,nan,1
74,0,74,1.9517507553100586,-1.0,1.277424055567923,0.37429006303353296,0.37429006303353296,7.26270866394043,0.008063970133662224,0.008360668085515499,-0.00021389126777648926,-0.020595870912075043,-0.023148350417613983,4.439809322357178,26.666666666666668,0,nan,1
75,0,75,1.8839362859725952,-1.0,1.1497482282016496,0.37429006303353296,0.37429006303353296,7.26270866394043,3.2011453185987193e-06,0.0048080990090966225,-5.27501106262207e-06,-0.009170696139335632,-0.008918806910514832,5.549620151519775,26.666666666666668,0,nan,1
76,0,76,1.9777696132659912,-1.0,1.3171669688525633,0.37429006303353296,0.37429006303353296,7.26270866394043,0.010312361642718315,0.0036517693661153316,-0.0005685985088348389,-0.011860907077789307,-0.017875894904136658,5.241970539093018,26.666666666666668,0,nan,1
77,0,77,1.932988166809082,-1.0,1.1871565842957832,0.37429006303353296,0.37429006303353296,7.26270866394043,5.991840225760825e-05,0.0035115729551762342,4.897266626358032e-05,-0.014336608350276947,-0.015386417508125305,7.615903377532959,26.666666666666668,0,nan,1
78,0,78,1.9977474212646484,-1.0,1.1586127473752232,0.37429006303353296,0.37429006303353296,7.26270866394043,0.003408912569284439,0.003780463244765997,-0.0004452541470527649,-0.020102672278881073,-0.022010065615177155,-9.28455638885498,26.666666666666668,0,nan,1
79,0,79,2.0761938095092773,-1.0,1.8252891328933318,0.37429006303353296,0.37429006303353296,7.26270866394043,0.05621102824807167,0.007183172274380922,-0.0016637444496154785,-0.03592633455991745,-0.03530699759721756,-9.138777732849121,26.666666666666668,0,0.05,1
80,0,80,1.9765897989273071,-1.0,1.6449038276759598,0.37429006303353296,0.018714503151676647,7.26270866394043,3.96570612792857e-05,0.001850014552474022,-3.501027822494507e-05,-0.016845576465129852,-0.016177885234355927,5.2567830085754395,26.666666666666668,0,0.05,1
81,0,81,1.9553015232086182,-1.0,1.50202373071679,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0009773181518539786,0.004522467497736216,-3.7476420402526855e-05,-0.01983509212732315,-0.016747720539569855,5.550817966461182,26.666666666666668,0,0.05,1
82,0,82,1.9497743844985962,-1.0,1.359501081193209,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0002627071226015687,0.0034207887947559357,-1.354515552520752e-05,-0.017178863286972046,-0.014236949384212494,4.6286139488220215,26.666666666666668,0,0.05,1
83,0,83,2.020970582962036,-1.0,1.224287143700018,0.37429006303353296,0.018714503151676647,7.26270866394043,4.234655716572888e-05,0.005752274766564369,-1.220405101776123e-05,-0.014030411839485168,-0.012449689209461212,4.674139976501465,26.666666666666668,0,0.05,1
84,0,84,1.9503880739212036,-1.0,1.158660772802597,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0032164189033210278,0.00566247571259737,-0.0002008378505706787,-0.0055296048521995544,-0.0038785412907600403,5.470745086669922,26.666666666666668,0,0.05,1
85,0,85,1.8953866958618164,-1.0,1.04330262641832,0.37429006303353296,0.018714503151676647,7.26270866394043,2.803071402013302e-05,0.005518607795238495,2.1480023860931396e-05,-0.010958924889564514,-0.012689977884292603,4.385915756225586,26.666666666666668,0,0.05,1
86,0,86,1.839782953262329,-1.0,1.0364711801346642,0.37429006303353296,0.018714503151676647,7.26270866394043,0.005534972995519638,0.005676964297890663,-0.0003760606050491333,-0.011826321482658386,-0.01001354306936264,5.323224067687988,26.666666666666668,0,0.05,1
87,0,87,1.9048476219177246,-1.0,1.1019213305185787,0.37429006303353296,0.018714503151676647,7.26270866394043,0.008656716905534267,0.005119371227920055,-0.00023724883794784546,-0.016231253743171692,-0.0165756493806839,5.0696821212768555,26.666666666666668,0,0.05,1
88,0,88,1.9995150566101074,-1.0,1.02263437288908,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0008886506548151374,0.0028754104860126972,-0.00012072920799255371,-0.01650834083557129,-0.016013093292713165,8.22091293334961,26.666666666666668,0,0.05,1
89,0,89,1.79965078830719,-1.0,0.9219875322644491,0.37429006303353296,0.018714503151676647,7.26270866394043,8.271138358395547e-05,0.005116389598697424,-7.748603820800781e-07,-0.010102599859237671,-0.010486610233783722,9.069342613220215,26.666666666666668,0,0.05,1
90,0,90,1.8153578042984009,-1.0,0.8632639304876963,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0011921124532818794,0.0035611861385405064,-3.6559998989105225e-05,-0.0216984823346138,-0.01673904061317444,-3.4964406490325928,26.666666666666668,0,0.05,1
91,0,91,1.9957458972930908,-1.0,0.8111437877685519,0.37429006303353296,0.018714503151676647,7.26270866394043,0.001455734483897686,0.004255755804479122,-0.0001840442419052124,-0.04087094962596893,-0.0450771227478981,-1.6266648769378662,26.666666666666668,0,0.05,1
92,0,92,1.7291209697723389,-1.0,1.2427824808230006,0.37429006303353296,0.018714503151676647,7.26270866394043,0.009265544824302197,0.00180701888166368,-0.0003262236714363098,-0.015620343387126923,-0.019021451473236084,4.4504828453063965,26.666666666666668,0,0.05,1
93,0,93,1.7521350383758545,-1.0,1.3166559867096614,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0057967607863247395,0.002925414824858308,-0.00024405121803283691,-0.008711837232112885,-0.010137900710105896,5.707698345184326,26.666666666666668,0,0.05,1
94,0,94,1.8107949495315552,-1.0,1.2446851320426333,0.37429006303353296,0.018714503151676647,7.26270866394043,0.001965185394510627,0.0032920576632022858,1.1399388313293457e-05,-0.006582699716091156,-0.008793778717517853,7.61054801940918,26.666666666666668,0,0.05,1
95,0,95,1.8629791736602783,-1.0,1.1232037495770464,0.37429006303353296,0.018714503151676647,7.26270866394043,0.00013978655624669045,0.004679626319557428,-1.9490718841552734e-05,-0.003980040550231934,-0.007500603795051575,5.911694049835205,26.666666666666668,0,0.05,1
96,0,96,1.795339822769165,-1.0,1.0297967870227125,0.37429006303353296,0.018714503151676647,7.26270866394043,0.0009514833800494671,0.005030733533203602,3.2864511013031006e-05,-0.004222802817821503,-0.006574459373950958,6.041736125946045,26.666666666666668,0,0.05,1
97,0,97,1.699927568435669,-1.0,0.9286295079893606,0.37429006303353296,0.018714503151676647,7.26270866394043,9.322896221419796e-05,0.005143951624631882,-1.866370439529419e-05,-0.018178336322307587,-0.01632557064294815,8.918891906738281,26.666666666666668,0,0.05,1
98,0,98,1.7336175441741943,-1.0,1.2788267037214318,0.37429006303353296,0.018714503151676647,7.26270866394043,0.03468078002333641,0.007827555760741234,-0.0010457411408424377,-0.02140754461288452,-0.020262978971004486,10.069208145141602,26.666666666666668,0,0.05,1
99,0,99,1.9647480249404907,-1.0,1.1583132149266313,0.37429006303353296,0.018714503151676647,7.26270866394043,0.00018163317872676998,0.002464767312631011,-1.8864870071411133e-05,-0.040273189544677734,-0.041467174887657166,-7.512714862823486,26.666666666666668,0,0.05,1
100,0,100,1.8632804155349731,-1.0,1.7253249906051409,0.46486768294828484,0.023243384147414243,8.462519645690918,0.17234255373477936,0.025238968431949615,-0.005078725516796112,-0.018529921770095825,-0.022362209856510162,8.467256546020508,26.666666666666668,0,0.05,1
101,0,101,1.8079557418823242,-1.0,1.5738801587620768,0.46486768294828484,0.023243384147414243,8.462519645690918,0.013631530106067657,0.06464219093322754,-0.0004992783069610596,-0.012211740016937256,-0.015436626970767975,6.2981367111206055,26.666666666666668,0,0.05,1
102,0,102,1.755711555480957,-1.0,1.7161642280599148,0.46486768294828484,0.023243384147414243,8.462519645690918,0.09697199612855911,0.03235936909914017,-0.0072517991065979,-0.010941408574581146,-0.013737797737121582,6.48584508895874,26.666666666666668,0,0.05,1
103,0,103,1.7098902463912964,-1.0,2.6159127414238386,0.46486768294828484,0.023243384147414243,8.462519645690918,0.34313613176345825,0.032027941197156906,-0.011968590319156647,-0.013331271708011627,-0.027072139084339142,8.197810173034668,26.666666666666668,0,0.05,1
104,0,104,1.734697699546814,-1.0,2.424825073898529,0.46486768294828484,0.023243384147414243,8.462519645690918,0.009751427918672562,0.013831105083227158,-0.00160139799118042,-0.011932849884033203,-0.011732801795005798,7.532580375671387,26.666666666666668,0,0.05,1
105,0,105,1.6931694746017456,-1.0,2.2459614147280833,0.46486768294828484,0.023243384147414243,8.462519645690918,0.01339678280055523,0.02105788327753544,-0.0003041476011276245,-0.006240151822566986,-0.004664458334445953,7.529112815856934,26.666666666666668,0,0.05,1
106,0,106,1.850035548210144,-1.0,2.241520409074673,0.46486768294828484,0.023243384147414243,8.462519645690918,0.05698748677968979,0.025885149836540222,0.0017659813165664673,-0.011692315340042114,-0.013111688196659088,7.408783435821533,26.666666666666668,0,0.05,1
107,0,107,1.8182905912399292,-1.0,2.0266234641124377,0.46486768294828484,0.023243384147414243,8.462519645690918,0.0031752705108374357,0.03430834785103798,0.000927850604057312,-0.021506883203983307,-0.015982232987880707,6.662856101989746,26.666666666666668,0,0.05,1
108,0,108,1.7479040622711182,-1.0,2.1564407925954057,0.46486768294828484,0.023243384147414243,8.462519645690918,0.0981522649526596,0.029521282762289047,-0.00833149254322052,-0.01734910160303116,-0.02969340980052948,5.865704536437988,26.666666666666668,0,0.05,1
109,0,109,1.8732309341430664,-1.0,4.510763354673598,0.46486768294828484,0.023243384147414243,8.462519645690918,0.9861540794372559,0.03837225213646889,-0.043002791702747345,-0.04857634752988815,-0.07720109820365906,8.32913875579834,26.666666666666668,0,0.05,1
110,0,110,1.8607861995697021,-1.0,4.7828077706749355,0.46486768294828484,0.023243384147414243,8.462519645690918,0.2486991584300995,0.03439247980713844,-0.0062675923109054565,-0.03422565013170242,-0.034466490149497986,6.346415042877197,26.666666666666668,0,0.05,1
