step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
0,0,0,2.390139579772949,-1.0,0.2126976692311831,inf,inf,-79.46028137207031,0.02786380611360073,0.13100193440914154,-0.0018032391866048176,0.03614054123560587,0.005701979001363118,-79.5110855102539,28.57142857142857,1,nan
1,0,1,2.518151044845581,-1.0,0.3077415591571627,inf,inf,-79.46028137207031,0.08174166828393936,0.07027693092823029,-0.0025715231895446777,0.14852964878082275,0.14597954352696738,-139.77012634277344,28.57142857142857,1,nan
2,0,2,2.5334267616271973,-1.0,0.5003948317518808,inf,inf,-79.46028137207031,0.05271293595433235,0.023592866957187653,0.0003133813540140788,0.18097585439682007,0.18960599104563394,-144.66696166992188,28.57142857142857,1,nan
3,0,3,2.5695810317993164,-1.0,0.46629774223442516,inf,inf,-79.46028137207031,0.0033731223084032536,0.021158192306756973,-0.00011104345321655273,0.4489837686220805,0.41544296344121295,-116.22737121582031,28.57142857142857,1,nan
4,0,4,2.7674367427825928,-1.0,0.5428388282733859,inf,inf,-79.46028137207031,0.015528480522334576,0.012607268057763577,-0.0004208286603291829,0.3663487235705058,0.4799596269925435,-178.90274047851562,28.57142857142857,1,nan
5,0,5,3.7972018718719482,-1.0,1.3387428869156945,inf,inf,-79.46028137207031,0.12443334609270096,0.014635981060564518,-0.004466096560160319,-0.5678450067838033,-0.694704512755076,-341.2755126953125,28.57142857142857,1,nan
6,0,6,3.6450772285461426,-1.0,1.7087087985730416,inf,inf,-79.46028137207031,0.03268638625741005,0.0064874510280787945,-0.0009284019470214844,-0.5708931883176168,-0.5755915641784668,-217.1545867919922,28.57142857142857,1,nan
7,0,7,4.77565860748291,-1.0,1.5381370284599685,inf,inf,-79.46028137207031,2.304235749761574e-05,0.0077036465518176556,-2.09808349609375e-05,-0.3179044922192891,-0.3337976137797038,-306.1828918457031,28.57142857142857,1,nan
8,0,8,5.402151584625244,-1.0,2.5884874768702133,inf,inf,-79.46028137207031,0.03155231848359108,0.00262026721611619,-0.0008140405019124349,-1.2505556344985962,-1.0914316574732463,-287.9061584472656,28.57142857142857,1,nan
9,0,9,7.811779499053955,-1.0,3.483710328347207,inf,inf,-79.46028137207031,0.024858716875314713,0.0021540012676268816,-0.0013897816340128581,-2.180459141731262,-2.2337530056635537,-283.25958251953125,28.57142857142857,1,nan
10,0,10,5.010931015014648,-1.0,3.659549172642108,inf,inf,-79.46028137207031,0.0035909507423639297,0.0006850215722806752,-0.00028494993845621747,-1.489297350247701,-1.480100691318512,-84.27207946777344,28.57142857142857,1,nan
11,0,11,4.817383766174316,-1.0,3.7419896876756265,inf,inf,-79.46028137207031,0.0013296921970322728,0.00029654454556293786,-9.930133819580078e-05,-1.0768778125445049,-1.0033832391103108,50.698577880859375,28.57142857142857,1,nan
12,0,12,3.7376859188079834,-1.0,3.582013402417515,inf,inf,-79.46028137207031,0.0013662447454407811,0.0006377684767358005,-9.969870249430339e-05,-0.7740704218546549,-0.7572628259658813,38.19186019897461,28.57142857142857,1,nan
13,0,13,3.970986843109131,-1.0,3.4637926627703846,inf,inf,-79.46028137207031,0.0007029212429188192,0.0002929075271822512,-6.749232610066731e-05,-0.548039714495341,-0.5083901683489481,-27.765836715698242,28.57142857142857,1,nan
14,0,14,4.318856716156006,-1.0,3.175775606083202,inf,inf,-79.46028137207031,0.0002587243798188865,0.0004433080612216145,-4.76837158203125e-06,-0.9167800148328146,-0.9470534324645996,29.809711456298828,28.57142857142857,1,nan
15,0,15,3.951961040496826,-1.0,2.9488604208380154,inf,inf,-79.46028137207031,0.0003004779282491654,0.0003314251662231982,-2.404054005940755e-05,-0.5204127828280131,-0.5212342341740926,20.380645751953125,28.57142857142857,1,nan
16,0,16,3.6152255535125732,-1.0,2.7099604825656614,inf,inf,-79.46028137207031,0.0001832240668591112,0.0003272670437581837,-4.99884287516276e-05,-0.2692332863807678,-0.26073306798934937,21.192230224609375,28.57142857142857,1,nan
17,0,17,3.5228357315063477,-1.0,3.794313656600734,inf,inf,-79.46028137207031,0.004663406405597925,0.00034407415660098195,-0.00030080477396647137,-0.2932553291320801,-0.26549994945526123,22.49947166442871,28.57142857142857,1,nan
18,0,18,2.763861894607544,-1.0,4.26734002045048,inf,inf,-79.46028137207031,0.0014538236428052187,0.0001705449540168047,-6.341934204101562e-05,-0.09780257940292358,-0.09304291009902954,32.32866287231445,28.57142857142857,1,nan
19,0,19,2.7310128211975098,-1.0,4.305474395444251,inf,inf,-79.46028137207031,0.008205722086131573,0.0017651710659265518,-0.00025608142217000324,-0.1728335420290629,-0.14966285228729248,-23.27298355102539,28.57142857142857,1,nan
20,0,20,2.676605224609375,-1.0,4.245580907280687,inf,inf,-79.46028137207031,0.00025286944583058357,6.822251452831551e-05,-9.59634780883789e-06,-0.1392574906349182,-0.15290977557500204,-9.094167709350586,28.57142857142857,1,nan
21,0,21,2.1787333488464355,-1.0,3.985811775029736,inf,inf,-79.46028137207031,7.96623935457319e-05,4.8342069931095466e-05,-4.0531158447265625e-06,-0.03896498680114746,-0.04410398006439209,15.766434669494629,28.57142857142857,1,nan
22,0,22,2.145602226257324,-1.0,4.162695528873782,inf,inf,-79.46028137207031,0.00036073007504455745,6.268497963901609e-05,-2.1576881408691406e-05,-0.05212940772374471,-0.05975796778996786,22.28638458251953,28.57142857142857,1,nan
23,0,23,2.2180793285369873,-1.0,5.759640063372945,inf,inf,-79.46028137207031,0.000716553011443466,3.5592489439295605e-05,-3.423293431599935e-05,-0.09914340575536092,-0.08708488941192627,5.956512928009033,28.57142857142857,1,nan
24,0,24,2.2250242233276367,-1.0,5.795949138646752,inf,inf,-79.46028137207031,0.0003331963671371341,5.441956818685867e-05,-2.207358678181966e-05,-0.085731307665507,-0.0851789911588033,25.214561462402344,28.57142857142857,1,nan
25,0,25,2.2175774574279785,-1.0,5.457656907850085,inf,inf,-79.46028137207031,0.00011194007674930617,4.6389901399379596e-05,-3.2782554626464844e-06,-0.04816621541976929,-0.051765273014704384,20.25013542175293,28.57142857142857,1,nan
26,0,26,2.3186392784118652,-1.0,4.922802149963843,inf,inf,-79.46028137207031,3.843626473098993e-06,3.522729457472451e-05,-1.9868214925130207e-08,-0.07625114917755127,-0.0808526873588562,24.810150146484375,28.57142857142857,1,nan
27,0,27,2.263819932937622,-1.0,4.51085386475295,inf,inf,-79.46028137207031,4.13634734286461e-05,5.1490700570866466e-05,4.76837158203125e-07,-0.06531476974487305,-0.06268139680226643,12.595375061035156,28.57142857142857,1,nan
28,0,28,2.1369190216064453,-1.0,4.084924346687961,inf,inf,-79.46028137207031,1.5472009181394242e-05,6.150457193143666e-05,-1.1920928955078125e-07,-0.04162351290384928,-0.03587226072947184,-29.26077651977539,28.57142857142857,1,nan
29,0,29,2.106755495071411,-1.0,3.727643557445624,inf,inf,-79.46028137207031,1.6763069652370177e-05,3.27329253195785e-05,9.338061014811198e-07,-0.05319709579149882,-0.05224670966466268,18.435258865356445,28.57142857142857,1,nan
