step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4404616355895996,-1.0,0.07992718415458941,inf,inf,-72.83045196533203,0.0037825489416718483,0.04732493683695793,0.0007193386554718018,0.6613293290138245,0.6266867369413376,-72.86031341552734,26.666666666666668,0,nan,0,nan
1,0,1,3.0912604331970215,-1.0,0.07536860325362507,inf,inf,-72.83045196533203,0.0028680579271167517,0.08351610600948334,-0.003567919135093689,0.19923536479473114,0.25005200505256653,-381.76593017578125,26.666666666666668,0,nan,0,nan
2,0,2,3.0641467571258545,-1.0,0.06857422267259149,inf,inf,-72.83045196533203,0.00012218844494782388,0.016456805169582367,0.0006902068853378296,-0.3955900967121124,-0.42350901663303375,-322.167236328125,26.666666666666668,0,nan,0,nan
3,0,3,4.052744388580322,-1.0,0.1598376416323109,inf,inf,-72.83045196533203,0.016419582068920135,0.016734041273593903,-0.0009135007858276367,-0.013860449194908142,-0.07325376570224762,-396.4679870605469,26.666666666666668,0,nan,0,nan
4,0,4,4.356611728668213,-1.0,0.1444042304573521,inf,inf,-72.83045196533203,0.0002181806630687788,0.03964376822113991,-0.0005723834037780762,1.830263763666153,2.3795392513275146,-559.522705078125,26.666666666666668,0,nan,0,nan
5,0,5,5.595434665679932,-1.0,0.3557578085820746,inf,inf,-72.83045196533203,0.048595041036605835,0.02152184769511223,-0.006426811218261719,5.198613733053207,5.4493343234062195,-381.0753173828125,26.666666666666668,0,nan,0,nan
6,0,6,5.757320404052734,-1.0,0.3959495137188763,inf,inf,-72.83045196533203,0.06685669720172882,0.08823929727077484,-0.006331771612167358,1.097399890422821,1.046994924545288,-143.3937225341797,26.666666666666668,0,nan,0,nan
7,0,7,7.857834815979004,-1.0,0.39452617403616685,inf,inf,-72.83045196533203,0.20351147651672363,0.5331487655639648,-0.005860328674316406,8.846800953149796,8.52406033873558,-137.0878448486328,26.666666666666668,0,nan,0,nan
8,0,8,5.090628623962402,-1.0,0.43468811871272833,inf,inf,-72.83045196533203,0.14580628275871277,0.18314021825790405,-0.06293942034244537,-0.5322743356227875,-0.4737255573272705,-100.96914672851562,26.666666666666668,0,nan,0,nan
9,0,9,3.3738865852355957,-1.0,0.6602515264090021,inf,inf,-72.83045196533203,0.3513725697994232,0.13060612976551056,-0.05756881833076477,1.0342987030744553,1.3942335695028305,93.51152801513672,26.666666666666668,0,nan,0,nan
10,0,10,6.292364120483398,-1.0,0.6136515832819501,inf,inf,-72.83045196533203,0.008967170491814613,0.04616254195570946,0.01731431484222412,2.9471426010131836,2.3809467256069183,-206.34890747070312,26.666666666666668,0,nan,0,nan
11,0,11,4.443192481994629,-1.0,1.3685154788853038,inf,inf,-72.83045196533203,0.054128002375364304,0.006631472148001194,0.011023163795471191,0.38835982978343964,0.4833850860595703,-30.156360626220703,26.666666666666668,0,nan,0,nan
12,0,12,3.7404286861419678,-1.0,1.2371609392042,inf,inf,-72.83045196533203,0.0003188800474163145,0.005800974555313587,0.001912638545036316,-0.333055317401886,-0.23219512403011322,-19.89413070678711,26.666666666666668,0,nan,0,nan
13,0,13,3.854362964630127,-1.0,1.191686752635866,inf,inf,-72.83045196533203,0.0074323564767837524,0.00949920155107975,0.005262479186058044,-0.12414006888866425,-0.04961268603801727,20.95640754699707,26.666666666666668,0,nan,0,nan
14,0,14,4.809094429016113,-1.0,1.0725912709138818,inf,inf,-72.83045196533203,1.1911612091353163e-05,0.01627412997186184,-0.00021857023239135742,-0.3008915036916733,-0.1776910275220871,63.5611572265625,26.666666666666668,0,nan,0,nan
15,0,15,3.334125518798828,-1.0,1.5288786875126044,inf,inf,-72.83045196533203,0.017016710713505745,0.0030195750296115875,0.007867157459259033,-0.6059527844190598,-0.5790324062108994,19.27348518371582,26.666666666666668,0,nan,0,nan
