step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.497382640838623,-1.0,0.7355731225296442,inf,inf,-142.177490234375,0.047101207077503204,0.06403334438800812,0.0029826462268829346,0.5654595643281937,0.6339513212442398,-142.3429718017578,26.666666666666668,0,nan,0,nan
1,0,1,2.972506523132324,-1.0,0.7341835579882665,inf,inf,-142.177490234375,0.03777611628174782,0.052344873547554016,0.008331820368766785,0.38721975684165955,0.20199614763259888,-344.9190673828125,26.666666666666668,0,nan,0,nan
2,0,2,3.634880542755127,-1.0,0.9673658673756975,inf,inf,-142.177490234375,0.04435640946030617,0.01446716021746397,-0.0069689154624938965,0.26173582673072815,0.25845055282115936,-588.8521728515625,26.666666666666668,0,nan,0,nan
3,0,3,4.1728620529174805,-1.0,0.8749665476854697,inf,inf,-142.177490234375,0.00032823067158460617,0.007567684166133404,0.0009148716926574707,-0.15957041084766388,-0.17120657861232758,-484.3605041503906,26.666666666666668,0,nan,0,nan
4,0,4,3.814549446105957,-1.0,0.7971654856262597,inf,inf,-142.177490234375,0.00012670436990447342,0.0013068243861198425,-3.5315752029418945e-06,0.8229747414588928,0.7850751578807831,-371.664306640625,26.666666666666668,0,nan,0,nan
5,0,5,6.806800842285156,-1.0,0.7179288805446743,inf,inf,-142.177490234375,3.515764183248393e-05,0.007325371261686087,0.0007268786430358887,10.393469542264938,10.142485588788986,-579.699462890625,26.666666666666668,0,nan,0,nan
6,0,6,6.315920352935791,-1.0,0.8399336818063633,inf,inf,-142.177490234375,0.00593571737408638,0.0030628421809524298,0.004211694002151489,4.053861916065216,4.645063012838364,-235.75550842285156,26.666666666666668,0,nan,0,nan
7,0,7,7.030292510986328,-1.0,1.0022155427889008,inf,inf,-142.177490234375,0.010595545172691345,0.004302318673580885,0.004395157098770142,-4.7398494482040405,-5.065707862377167,-64.08937072753906,26.666666666666668,0,nan,0,nan
8,0,8,4.735431671142578,-1.0,1.1094606490424204,inf,inf,-142.177490234375,0.010247431695461273,0.0049393149092793465,-5.6684017181396484e-05,-0.772821456193924,-0.7291457056999207,-105.94981384277344,26.666666666666668,0,nan,0,nan
9,0,9,3.9466259479522705,-1.0,1.195919502895075,inf,inf,-142.177490234375,0.0070008342154324055,0.00354643352329731,0.002346321940422058,0.16356655955314636,0.1248420923948288,-38.29385757446289,26.666666666666668,0,nan,0,nan
10,0,10,4.074105262756348,-1.0,2.3901631240836254,inf,inf,-142.177490234375,0.1075933501124382,0.008189255371689796,-0.03201477229595184,0.958648219704628,0.6731329411268234,57.04109191894531,26.666666666666668,0,nan,0,nan
11,0,11,4.987704277038574,-1.0,2.63545889000281,inf,inf,-142.177490234375,0.00629417784512043,0.0012996119912713766,-0.0014618784189224243,-1.4158614128828049,-1.3506294041872025,-72.4677734375,26.666666666666668,0,nan,0,nan
12,0,12,3.4815924167633057,-1.0,2.508781849077104,inf,inf,-142.177490234375,0.011776966042816639,0.0086045628413558,-0.00041140615940093994,-0.22658303380012512,-0.27556492388248444,-30.398130416870117,26.666666666666668,0,nan,0,nan
13,0,13,6.876632213592529,-1.0,2.2952191164370883,inf,inf,-142.177490234375,0.22308000922203064,0.5978220701217651,-0.02982187271118164,619.1639521121979,662.5764703452587,-269.7470397949219,26.666666666666668,0,nan,0,nan
14,0,14,3.1963891983032227,-1.0,2.074155461174683,inf,inf,-142.177490234375,0.0001890914427349344,0.002235584193840623,4.334747791290283e-05,-1.2683071792125702,-1.156044527888298,13.834444999694824,26.666666666666668,0,nan,0,nan
