step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.497382640838623,-1.0,0.7354198652703059,inf,inf,-142.17776489257812,0.04709048941731453,0.06403211504220963,-0.0015223324298858643,0.35163478553295135,0.38746732473373413,-142.34231567382812,26.666666666666668,0,nan,0,nan
1,0,1,2.9725217819213867,-1.0,0.7361143405038628,inf,inf,-142.17776489257812,0.03858427703380585,0.0519748330116272,-0.0005992352962493896,0.12889952957630157,-0.026084378361701965,-344.927978515625,26.666666666666668,0,nan,0,nan
2,0,2,3.635446548461914,-1.0,0.9445019731250497,inf,inf,-142.17776489257812,0.03361520916223526,0.011920326389372349,0.0010049790143966675,0.20938347280025482,0.2106238156557083,-602.07373046875,26.666666666666668,0,nan,0,nan
3,0,3,4.167482852935791,-1.0,0.8506429499119704,inf,inf,-142.17776489257812,8.111825445666909e-05,0.013721550814807415,1.4841556549072266e-05,-0.7708584666252136,-0.7364141494035721,-476.72216796875,26.666666666666668,0,nan,0,nan
4,0,4,3.800023317337036,-1.0,1.0889837426816111,inf,inf,-142.17776489257812,0.008691390044987202,0.0026874623727053404,5.887448787689209e-05,-0.3345177620649338,-0.37555350363254547,-309.094482421875,26.666666666666668,0,nan,0,nan
5,0,5,6.8669538497924805,-1.0,1.266468553857623,inf,inf,-142.17776489257812,0.007532684598118067,0.00263028172776103,-0.0007354617118835449,-1.481244146823883,-1.5369031131267548,-727.0455932617188,26.666666666666668,0,nan,0,nan
6,0,6,6.3996992111206055,-1.0,1.4616691634650119,inf,inf,-142.17776489257812,0.004315841011703014,0.001340958522632718,-3.844499588012695e-05,-1.1706081628799438,-1.1342857778072357,-295.00537109375,26.666666666666668,0,nan,0,nan
7,0,7,7.1165032386779785,-1.0,2.0768117111034265,inf,inf,-142.17776489257812,0.006944369059056044,0.0009121611365117133,-0.00028845667839050293,-2.7002194821834564,-2.7903002947568893,-91.74514770507812,26.666666666666668,0,nan,0,nan
8,0,8,4.9303388595581055,-1.0,1.8715544277195828,inf,inf,-142.17776489257812,8.535855886293575e-05,0.0035215558018535376,-1.1354684829711914e-05,-1.0554635673761368,-1.016158327460289,51.8205680847168,26.666666666666668,0,nan,0,nan
9,0,9,4.207662105560303,-1.0,1.7333372199559804,inf,inf,-142.17776489257812,0.0005265647196210921,0.0010759781580418348,-0.00010403990745544434,-0.7855032980442047,-0.7140783965587616,-38.16259002685547,26.666666666666668,0,nan,0,nan
10,0,10,4.464818954467773,-1.0,1.6302342713341742,inf,inf,-142.17776489257812,0.0008956306846812367,0.0012752681504935026,-2.9355287551879883e-06,-0.5172926932573318,-0.41706161201000214,107.03929138183594,26.666666666666668,0,nan,0,nan
