step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.414454936981201,-1.0,8.016802267435187,inf,inf,-63.44972610473633,2.8201189041137695,0.35177603363990784,16.283830642700195,11.992471694946289,0.12540008127689362,-0.01879449188709259,0.0915704071521759,-89.02122497558594,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.435556411743164,-1.0,8.720104385960257,inf,inf,-63.44972610473633,2.8408584594726562,0.1887635737657547,17.456707000732422,11.064274787902832,-0.07128806412220001,0.12332388758659363,-0.007456034421920776,-92.57091522216797,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.6748809814453125,-1.0,8.01208225650059,inf,inf,-63.44972610473633,0.6485952734947205,0.395513117313385,63.42890167236328,11.901656150817871,-0.03823338449001312,0.8085631281137466,0.8195836693048477,-209.20147705078125,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.1146719455718994,-1.0,7.257068955050996,inf,inf,-63.44972610473633,0.11292500793933868,0.2444532811641693,36.22791290283203,13.629396438598633,-0.018484756350517273,0.63383749127388,0.5666038542985916,-286.0663146972656,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.898871421813965,-1.0,6.782678642204174,inf,inf,-63.44972610473633,1.0162103176116943,0.40435466170310974,89.25448608398438,15.877208709716797,0.08906571567058563,2.193627193570137,2.1215037405490875,-343.881591796875,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.8267202377319336,-1.0,7.751174258610424,inf,inf,-63.44972610473633,6.037201404571533,0.3666101098060608,74.68519592285156,17.52971649169922,-0.034512847661972046,2.865646868944168,3.1066589653491974,-188.36912536621094,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,7.060896873474121,-1.0,7.090412854367999,inf,inf,-63.44972610473633,0.5567719340324402,0.4868759214878082,124.32560729980469,25.020885467529297,-0.03472909331321716,-2.554067075252533,-2.3302659690380096,-271.9515380859375,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,5.991337776184082,-1.0,6.650503889948608,inf,inf,-63.44972610473633,0.5846678018569946,0.21724176406860352,85.7074203491211,23.56463623046875,-0.0320318341255188,1.0218758583068848,0.5424056351184845,-207.6933135986328,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.171097755432129,-1.0,6.015483514378198,inf,inf,-63.44972610473633,0.052843376994132996,0.17596854269504547,54.59442901611328,12.509658813476562,0.022289007902145386,12.632080510258675,14.389475151896477,-200.83351135253906,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.1668591499328613,-1.0,12.752774113967128,inf,inf,-63.44972610473633,17.01112174987793,0.23179581761360168,29.376361846923828,6.179168701171875,-0.4622943848371506,-0.583349198102951,-0.5810335725545883,-75.02369689941406,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,3.594546318054199,-1.0,11.646495524479153,inf,inf,-63.44972610473633,0.13129091262817383,0.07768747210502625,62.089134216308594,11.844001770019531,-0.0703037828207016,-1.2925246953964233,-1.2056330889463425,-113.65447998046875,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,4.762312412261963,-1.0,12.630922601345418,inf,inf,-63.44972610473633,5.680041313171387,0.26430147886276245,40.68848419189453,51.68390655517578,-0.17356576025485992,1.5420147776603699,1.4355278313159943,-343.50018310546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
