step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,5.402670860290527,-1.0,0.5072672481860993,inf,inf,-151.71295166015625,0.023286784067749977,0.045906342566013336,6.759218692779541,7.102907657623291,0.0007880926132202148,-0.03798532485961914,-0.040169358253479004,-151.63238525390625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,5.455876350402832,-1.0,0.6152157000141276,inf,inf,-151.71295166015625,0.023899421095848083,0.015061852522194386,7.089564323425293,7.064114570617676,0.0016771554946899414,-0.09586882591247559,-0.0998833179473877,-140.30557250976562,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,5.37162971496582,-1.0,0.6476439853443998,inf,inf,-151.71295166015625,0.020790528506040573,0.02212938852608204,6.808713436126709,6.8057732582092285,0.003954291343688965,-0.083595871925354,-0.08514213562011719,-87.82189178466797,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,5.440688133239746,-1.0,0.9117644490025515,inf,inf,-151.71295166015625,0.033097509294748306,0.010063555091619492,7.198227882385254,6.637490272521973,-0.004372835159301758,-0.13211703300476074,-0.11599457263946533,-103.58822631835938,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,5.45314884185791,-1.0,0.8320020422139428,inf,inf,-151.71295166015625,0.0006962852785363793,0.006100253667682409,7.088192939758301,6.716207027435303,0.0011097192764282227,-0.10012412071228027,-0.08993089199066162,-114.82279205322266,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,5.416692733764648,-1.0,0.7498900750945819,inf,inf,-151.71295166015625,0.00013734458480030298,0.012620832771062851,6.764263153076172,6.5277180671691895,0.0004222393035888672,-0.12706756591796875,-0.12581312656402588,-92.68696594238281,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,5.517090797424316,-1.0,0.6755060327298339,inf,inf,-151.71295166015625,1.6372094250982627e-05,0.002706287195906043,7.918222904205322,6.836566925048828,4.9233436584472656e-05,-0.19656193256378174,-0.19682705402374268,-101.83900451660156,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,5.517945289611816,-1.0,0.6166315125671216,inf,inf,-151.71295166015625,0.0005033488851040602,0.0058015682734549046,7.403988361358643,6.551307678222656,-0.00037384033203125,-0.11403179168701172,-0.13120758533477783,-110.8365707397461,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,5.599637508392334,-1.0,0.6162765895464116,inf,inf,-151.71295166015625,0.010286998935043812,0.01677914895117283,8.02062702178955,7.066854476928711,0.000958561897277832,-0.1282440423965454,-0.10679006576538086,-160.34243774414062,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,5.617336273193359,-1.0,0.6439639678070876,inf,inf,-151.71295166015625,0.0018151499098166823,0.0020323004573583603,8.78685188293457,7.061514377593994,0.0021708011627197266,-0.09171295166015625,-0.04393637180328369,-171.60646057128906,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,5.566239356994629,-1.0,0.6253698439517834,inf,inf,-151.71295166015625,0.0014324429212138057,0.0031274494249373674,9.503891944885254,6.638306617736816,-0.0020439624786376953,-0.22281217575073242,-0.17706334590911865,-95.34150695800781,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,5.562500476837158,-1.0,0.6085787824673278,inf,inf,-151.71295166015625,0.0008314862498082221,0.0018176182638853788,7.726587772369385,6.40956449508667,-0.0004442930221557617,-0.1136012077331543,-0.11413204669952393,-62.9876594543457,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,5.63753080368042,-1.0,0.5588528025571535,inf,inf,-151.71295166015625,0.0002976031100843102,0.0026734264101833105,7.676059722900391,6.597031116485596,-0.00036084651947021484,-0.14183807373046875,-0.15725469589233398,-48.75690460205078,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,5.6186418533325195,-1.0,0.5094054966385398,inf,inf,-151.71295166015625,0.00017257561557926238,0.002680588746443391,7.9873127937316895,6.128259658813477,0.0002745389938354492,-0.054846882820129395,0.06521260738372803,-51.404476165771484,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,5.575782775878906,-1.0,0.5860967524656213,inf,inf,-151.71295166015625,0.0009160595946013927,0.0007177361403591931,9.654851913452148,5.970537185668945,0.0009232759475708008,-0.05137801170349121,0.03337538242340088,78.21317291259766,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,5.553675651550293,-1.0,0.5366307017155278,inf,inf,-151.71295166015625,8.418947254540399e-05,0.0009207450784742832,7.406628131866455,5.395122051239014,0.0005006790161132812,-0.12836015224456787,-0.16587567329406738,33.38404083251953,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.468836784362793,-1.0,0.8404476445737457,inf,inf,-151.71295166015625,0.0030648934189230204,0.0008573607774451375,9.09223747253418,5.815296173095703,0.0008558034896850586,0.17537212371826172,0.008039712905883789,-28.547950744628906,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,5.5504961013793945,-1.0,0.992966499507347,inf,inf,-151.71295166015625,0.002956354757770896,0.0012497081188485026,6.117680072784424,4.520026206970215,0.0004564523696899414,0.060312747955322266,0.03238272666931152,44.10944366455078,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,5.577707290649414,-1.0,0.8949070397294298,inf,inf,-151.71295166015625,1.4900703718012664e-05,0.0012043988099321723,8.802470207214355,4.359189987182617,-3.504753112792969e-05,-0.38353657722473145,-0.36565375328063965,33.92289352416992,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,5.7632341384887695,-1.0,0.8567830852900391,inf,inf,-151.71295166015625,0.0006745263817720115,0.0013131576124578714,6.88376522064209,4.3430562019348145,0.0001424551010131836,-0.3053474426269531,-0.28932249546051025,52.20851135253906,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
20,0,20,5.63337516784668,-1.0,0.7764334099359451,inf,inf,-151.71295166015625,4.752388849738054e-05,0.000891858886461705,8.1513090133667,3.454967737197876,-2.7418136596679688e-06,-0.30342304706573486,-0.2840842008590698,19.657506942749023,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
21,0,21,5.410826206207275,-1.0,1.075821710638274,inf,inf,-151.71295166015625,0.0020495920907706022,0.0005436127539724112,3.997994899749756,3.0486392974853516,-2.396106719970703e-05,-0.11647152900695801,-0.1598891019821167,47.056884765625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
22,0,22,5.470083713531494,-1.0,1.278946295520755,inf,inf,-151.71295166015625,0.001023796503432095,0.0003295057103969157,8.599554061889648,2.9366941452026367,0.00015795230865478516,-0.16704952716827393,-0.16039371490478516,-26.426910400390625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
23,0,23,5.428668022155762,-1.0,1.2369752752140204,inf,inf,-151.71295166015625,0.00046370929339900613,0.0005396762280724943,5.656591892242432,2.6937618255615234,7.355213165283203e-05,-0.004887938499450684,-0.051627159118652344,16.53011703491211,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
