step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
39,0,39,2.2340846061706543,-1.0,2.141980264671168,inf,inf,-79.45941162109375,6.802083225920796e-05,1.6334583051502705e-05,-9.5367431640625e-07,-0.06587734818458557,-0.06540918350219727,9.807720184326172,20.0,1,nan
40,0,40,2.162972927093506,-1.0,1.9290136294669575,inf,inf,-79.45941162109375,1.4742069254225498e-07,1.1971880667260848e-05,1.5497207641601562e-06,0.009580045938491821,0.0002358555793762207,13.8720064163208,20.0,1,nan
41,0,41,2.0882036685943604,-1.0,1.7420947454535352,inf,inf,-79.45941162109375,7.983057344063127e-07,1.3344062608666718e-05,-1.1175870895385742e-06,-0.007794052362442017,-0.008499562740325928,5.797094345092773,20.0,1,nan
42,0,42,2.0481042861938477,-1.0,1.8605401739647462,inf,inf,-79.45941162109375,2.297574610565789e-05,7.850798283470795e-06,-5.364418029785156e-07,-0.002946615219116211,-0.007641583681106567,10.51835823059082,20.0,1,nan
43,0,43,2.0723111629486084,-1.0,1.7493884725466555,inf,inf,-79.45941162109375,5.2580999181373045e-06,7.0199430410866626e-06,2.7418136596679688e-06,-0.017513662576675415,-0.0138264000415802,5.473807334899902,20.0,1,nan
44,0,44,2.303957939147949,-1.0,1.624093013097732,inf,inf,-79.45941162109375,1.6087982658063993e-05,3.240710066165775e-05,-1.6987323760986328e-06,-0.07672709226608276,-0.0746544599533081,-12.199481964111328,20.0,1,nan
45,0,45,2.3419175148010254,-1.0,1.469359952377617,inf,inf,-79.45941162109375,1.0555611424933886e-06,1.3751016922469717e-05,9.834766387939453e-07,-0.05297175049781799,-0.053634464740753174,-10.337993621826172,20.0,1,nan
46,0,46,2.184643268585205,-1.0,1.642099327700015,inf,inf,-79.45941162109375,1.9788796635111794e-05,6.190278782014502e-06,5.662441253662109e-07,-0.05128921568393707,-0.044435858726501465,-13.365521430969238,20.0,1,nan
47,0,47,2.1075806617736816,-1.0,1.8293056325843742,inf,inf,-79.45941162109375,3.102585833403282e-05,8.82880613062298e-06,-4.976987838745117e-06,-0.033236175775527954,-0.03511381149291992,6.734463214874268,20.0,1,nan
48,0,48,2.075221061706543,-1.0,1.6610514232495743,inf,inf,-79.45941162109375,1.0495299420654192e-06,7.151162662921706e-06,6.854534149169922e-07,-5.882978439331055e-05,-0.004900529980659485,12.98791790008545,20.0,1,nan
49,0,49,2.057995080947876,-1.0,1.8890916377726645,inf,inf,-79.45941162109375,3.8936410419410095e-05,9.878693163045682e-06,-2.4437904357910156e-06,-0.019225046038627625,-0.02132171392440796,-14.545975685119629,20.0,1,nan
50,0,50,2.1799659729003906,-1.0,1.7934473528822397,3.0247493590038843,3.0247493590038843,15.030746459960938,0.05978366732597351,0.06410094350576401,0.0007601082324981689,-0.015261843800544739,-0.016742944717407227,15.031444549560547,20.0,1,nan
51,0,51,2.097327709197998,-1.0,1.7151747952190395,3.0247493590038843,3.0247493590038843,15.030746459960938,0.10653630644083023,0.10540616512298584,-0.004761844873428345,-0.014849096536636353,-0.02226760983467102,24.05693817138672,20.0,1,nan
52,0,52,2.201765298843384,-1.0,1.7302031483752696,3.0247493590038843,3.0247493590038843,15.030746459960938,0.10275048762559891,0.055080559104681015,-0.006166785955429077,-0.02416136860847473,-0.03309136629104614,22.08489418029785,20.0,1,nan
53,0,53,2.0340933799743652,-1.0,1.6573454814260546,3.0247493590038843,3.0247493590038843,15.030746459960938,0.061062783002853394,0.06096362695097923,-0.0003672391176223755,-0.008889436721801758,-0.01043611764907837,17.539554595947266,20.0,1,nan
54,0,54,2.056504487991333,-1.0,1.5562908124782995,3.0247493590038843,3.0247493590038843,15.030746459960938,0.03865109384059906,0.059757523238658905,0.004773944616317749,-0.00845271348953247,-0.005659967660903931,4.3601789474487305,20.0,1,nan
55,0,55,2.0262701511383057,-1.0,1.5116016355607778,3.0247493590038843,3.0247493590038843,15.030746459960938,0.05142234265804291,0.04635152965784073,0.0014822781085968018,-0.016852140426635742,-0.00991848111152649,13.203351020812988,20.0,1,nan
56,0,56,2.0131664276123047,-1.0,1.364408523896307,3.0247493590038843,3.0247493590038843,15.030746459960938,0.0023802572395652533,0.06000065803527832,-0.0009742379188537598,-0.009099528193473816,-0.005881384015083313,7.285635948181152,20.0,1,nan
57,0,57,2.0223426818847656,-1.0,1.2598840381154297,3.0247493590038843,3.0247493590038843,15.030746459960938,0.024686990305781364,0.07734899967908859,-0.0007453113794326782,-0.004328012466430664,-0.004166603088378906,-11.343754768371582,20.0,1,nan
58,0,58,2.0104949474334717,-1.0,1.262391280221217,3.0247493590038843,3.0247493590038843,15.030746459960938,0.050788529217243195,0.039525486528873444,-0.0030947327613830566,-0.006127387285232544,-0.011882409453392029,9.334842681884766,20.0,1,nan
59,0,59,2.121270179748535,-1.0,1.5087296674764108,3.0247493590038843,3.0247493590038843,15.030746459960938,0.14621105790138245,0.039243124425411224,-0.009770587086677551,-0.0544305294752121,-0.04929003119468689,9.189492225646973,20.0,1,nan
60,0,60,2.049025297164917,-1.0,1.4923275556237312,3.0247493590038843,3.0247493590038843,15.030746459960938,0.05415630340576172,0.04027363657951355,-0.00128096342086792,-0.03914852440357208,-0.04153454303741455,11.644546508789062,20.0,1,nan
61,0,61,2.0178513526916504,-1.0,1.467596840522099,3.0247493590038843,3.0247493590038843,15.030746459960938,0.06457839161157608,0.05186934396624565,-0.0016794949769973755,-0.01899087429046631,-0.019364163279533386,7.317749977111816,20.0,1,nan
62,0,62,2.0820212364196777,-1.0,1.3568980513265751,3.0247493590038843,3.0247493590038843,15.030746459960938,0.02037978544831276,0.0565149188041687,-0.0032420307397842407,-0.025818347930908203,-0.0202779620885849,8.631088256835938,20.0,1,nan
63,0,63,2.065340042114258,-1.0,1.6654595094291351,3.0247493590038843,3.0247493590038843,15.030746459960938,0.16138143837451935,0.036326613277196884,-0.006235092878341675,-0.02271123230457306,-0.027431100606918335,11.45249080657959,20.0,1,nan
64,0,64,2.1274373531341553,-1.0,1.9435138930876765,3.0247493590038843,3.0247493590038843,15.030746459960938,0.29594847559928894,0.06656505912542343,-0.006997615098953247,-0.022828608751296997,-0.04093453288078308,10.840181350708008,20.0,1,nan
65,0,65,2.219329357147217,-1.0,1.7874164828348083,3.0247493590038843,3.0247493590038843,15.030746459960938,0.01838608644902706,0.04806319996714592,-0.0016349703073501587,-0.04390934109687805,-0.03422601521015167,12.126348495483398,20.0,1,nan
66,0,66,2.048051357269287,-1.0,1.7936543169789658,3.0247493590038843,3.0247493590038843,15.030746459960938,0.08479446172714233,0.04583992809057236,-0.006531804800033569,-0.045024141669273376,-0.04585224390029907,9.808506965637207,20.0,1,nan
67,0,67,2.1598145961761475,-1.0,1.972822422455452,3.0247493590038843,3.0247493590038843,15.030746459960938,0.215005025267601,0.059967897832393646,-0.015203461050987244,-0.039088696241378784,-0.06685507297515869,7.244729995727539,20.0,1,nan
68,0,68,2.0139691829681396,-1.0,2.2290195996546673,3.0247493590038843,3.0247493590038843,15.030746459960938,0.16418439149856567,0.0362054780125618,-0.005395099520683289,-0.012674584984779358,-0.022485792636871338,7.371469020843506,20.0,1,nan
69,0,69,2.0740833282470703,-1.0,2.0127752035449293,3.0247493590038843,3.0247493590038843,15.030746459960938,0.0036876427475363016,0.05539027228951454,-0.0006190389394760132,-0.018548429012298584,-0.014534905552864075,4.84104585647583,20.0,1,nan
70,0,70,1.9347063302993774,-1.0,1.8133177806342553,3.0247493590038843,3.0247493590038843,15.030746459960938,0.000915675307624042,0.050309136509895325,-0.000659942626953125,-0.012568727135658264,-0.008863866329193115,4.699192047119141,20.0,1,nan
71,0,71,2.0704123973846436,-1.0,2.7203899032675753,3.0247493590038843,3.0247493590038843,15.030746459960938,0.3239000737667084,0.029759179800748825,-0.012670636177062988,-0.012031912803649902,-0.03427976369857788,-4.250426292419434,20.0,1,nan
72,0,72,2.0615744590759277,-1.0,2.758380397847242,3.0247493590038843,3.0247493590038843,15.030746459960938,0.1375916451215744,0.04438018053770065,-0.007694333791732788,-0.026558518409729004,-0.03839026391506195,-5.797492504119873,20.0,1,nan
73,0,73,2.0602786540985107,-1.0,2.566290195200023,3.0247493590038843,3.0247493590038843,15.030746459960938,0.023554526269435883,0.02812553383409977,-0.003051459789276123,-0.02754005789756775,-0.023281782865524292,-22.081985473632812,20.0,1,nan
74,0,74,2.01853084564209,-1.0,3.058312786786123,3.0247493590038843,3.0247493590038843,15.030746459960938,0.14863134920597076,0.01985320635139942,-0.0032271742820739746,-0.017172202467918396,-0.019577503204345703,24.25822639465332,20.0,0,nan
75,0,75,1.9827990531921387,-1.0,3.688663258773874,3.0247493590038843,3.0247493590038843,15.030746459960938,0.21629592776298523,0.023104052990674973,-0.006765842437744141,-0.017025768756866455,-0.02317623794078827,7.164572715759277,20.0,0,nan
76,0,76,2.0647082328796387,-1.0,3.4962777023775993,3.0247493590038843,3.0247493590038843,15.030746459960938,0.040654927492141724,0.02303646318614483,-0.000356525182723999,-0.01944829523563385,-0.022552907466888428,7.612064838409424,20.0,0,nan
77,0,77,1.9812264442443848,-1.0,3.146678645472027,3.0247493590038843,3.0247493590038843,15.030746459960938,4.15149088439648e-06,0.014458408579230309,-1.9744038581848145e-05,-0.010682106018066406,-0.009335234761238098,56.66767883300781,20.0,0,nan
78,0,78,2.038209915161133,-1.0,2.8495612014169502,3.0247493590038843,3.0247493590038843,15.030746459960938,0.005459249950945377,0.031106092035770416,-0.0022588223218917847,-0.019818827509880066,-0.017256036400794983,-8.973739624023438,20.0,1,nan
79,0,79,2.1755177974700928,-1.0,3.0441659326029917,3.0247493590038843,3.0247493590038843,15.030746459960938,0.1126897931098938,0.0234985388815403,-0.008941635489463806,-0.03426709771156311,-0.03212328255176544,7.675657272338867,20.0,0,0.05
80,0,80,2.053140640258789,-1.0,2.7402689151795983,3.0247493590038843,0.15123746795019422,15.030746459960938,0.00021031875803600997,0.04047893360257149,-0.0003553032875061035,-0.017383545637130737,-0.013960853219032288,7.478527545928955,20.0,0,0.05
81,0,81,2.0524754524230957,-1.0,2.783823458142463,3.0247493590038843,0.15123746795019422,15.030746459960938,0.06749725341796875,0.021253526210784912,-0.006139978766441345,-0.028422847390174866,-0.03209216892719269,14.701032638549805,20.0,0,0.05
82,0,82,2.0001468658447266,-1.0,2.5259425055215856,3.0247493590038843,0.15123746795019422,15.030746459960938,0.004858207888901234,0.023696964606642723,-0.0004522651433944702,-0.02242213487625122,-0.014555186033248901,-9.182735443115234,20.0,0,0.05
83,0,83,2.1261777877807617,-1.0,2.372221409981797,3.0247493590038843,0.15123746795019422,15.030746459960938,0.02362089417874813,0.023890098556876183,0.0003349483013153076,-0.016289666295051575,-0.02276916801929474,9.98459243774414,20.0,0,0.05
84,0,84,2.08079195022583,-1.0,2.8990113418198895,3.0247493590038843,0.15123746795019422,15.030746459960938,0.08312060683965683,0.010879488661885262,-0.005297109484672546,-0.04241485893726349,-0.048703864216804504,8.938557624816895,20.0,0,0.05
85,0,85,2.0863306522369385,-1.0,3.0927318306852296,3.0247493590038843,0.15123746795019422,15.030746459960938,0.10792464762926102,0.02231592684984207,-0.0064085423946380615,-0.03951539099216461,-0.05133610963821411,-9.898123741149902,20.0,0,0.05
86,0,86,1.9881608486175537,-1.0,3.316332901021661,3.0247493590038843,0.15123746795019422,15.030746459960938,0.16510021686553955,0.030982960015535355,-0.007853686809539795,-0.03599750995635986,-0.038516923785209656,10.132957458496094,20.0,0,0.05
87,0,87,1.974705696105957,-1.0,2.98474181800563,3.0247493590038843,0.15123746795019422,15.030746459960938,2.841979721779353e-06,0.006733418442308903,-7.033348083496094e-06,-0.024734780192375183,-0.02290378510951996,7.0022711753845215,20.0,0,0.05
88,0,88,2.1195898056030273,-1.0,3.550496189878035,3.0247493590038843,0.15123746795019422,15.030746459960938,0.10599634051322937,0.012264850549399853,-0.004629150032997131,-0.04548686742782593,-0.043426916003227234,-8.321210861206055,20.0,0,0.05
89,0,89,1.9135236740112305,-1.0,3.214207249081837,3.0247493590038843,0.15123746795019422,15.030746459960938,0.003288872307166457,0.017530668526887894,0.00023330748081207275,-0.024731814861297607,-0.030214235186576843,6.791464805603027,20.0,0,0.05
90,0,90,1.9820539951324463,-1.0,3.2263022099293273,3.0247493590038843,0.15123746795019422,15.030746459960938,0.04463014006614685,0.013381721451878548,-0.0038109421730041504,-0.05292887985706329,-0.05597250163555145,-7.940001487731934,20.0,0,0.05
91,0,91,2.1069180965423584,-1.0,2.903799623067025,3.0247493590038843,0.15123746795019422,15.030746459960938,1.3448403478832915e-05,0.010536682792007923,4.1961669921875e-05,-0.03798481822013855,-0.046697258949279785,5.867738246917725,20.0,0,0.05
92,0,92,1.8496142625808716,-1.0,2.8853545569169308,3.0247493590038843,0.15123746795019422,15.030746459960938,0.024726588279008865,0.00909283384680748,-0.0016586631536483765,-0.015129655599594116,-0.01812209188938141,6.8310980796813965,20.0,0,0.05
93,0,93,1.9875963926315308,-1.0,2.597593621468392,3.0247493590038843,0.15123746795019422,15.030746459960938,5.9523197705857456e-05,0.007685170043259859,-2.771615982055664e-06,-0.020913496613502502,-0.028693437576293945,7.088218688964844,20.0,0,0.05
94,0,94,1.960045337677002,-1.0,2.410981823209233,3.0247493590038843,0.15123746795019422,15.030746459960938,0.01133166067302227,0.015491507947444916,-0.0005318671464920044,-0.020541012287139893,-0.019386276602745056,-12.83657455444336,20.0,0,0.05
95,0,95,2.0195860862731934,-1.0,2.2467153652331633,3.0247493590038843,0.15123746795019422,15.030746459960938,0.006176806055009365,0.008039395324885845,-0.0007666945457458496,-0.028127387166023254,-0.02427731454372406,6.240454196929932,20.0,0,0.05
96,0,96,1.9416632652282715,-1.0,2.023725179226329,3.0247493590038843,0.15123746795019422,15.030746459960938,0.0002855548227671534,0.01698365807533264,-2.454221248626709e-05,-0.020230844616889954,-0.02557949721813202,5.259234428405762,20.0,0,0.05
97,0,97,1.8500499725341797,-1.0,1.9933651441184226,3.0247493590038843,0.15123746795019422,15.030746459960938,0.016017325222492218,0.009311722591519356,-0.0001754164695739746,-0.01500612497329712,-0.0133780837059021,10.475074768066406,20.0,0,0.05
98,0,98,1.9095547199249268,-1.0,1.7980021084465416,3.0247493590038843,0.15123746795019422,15.030746459960938,0.0007361480966210365,0.018526539206504822,-0.00028114020824432373,-0.016505196690559387,-0.010811388492584229,5.4124555587768555,20.0,0,0.05
99,0,99,2.01967191696167,-1.0,2.3074980237291856,3.0247493590038843,0.15123746795019422,15.030746459960938,0.09670371562242508,0.01402934268116951,-0.0075922757387161255,-0.015201553702354431,-0.024104222655296326,8.81312084197998,20.0,0,0.05
100,0,100,1.905065655708313,-1.0,2.524475313658962,0.6361109784841646,0.031805548924208234,7.775890350341797,0.08971250802278519,0.020037319511175156,-0.0025574564933776855,-0.019934818148612976,-0.016857385635375977,7.778634548187256,20.0,0,0.05
101,0,101,1.8755240440368652,-1.0,2.476640321417126,0.6361109784841646,0.031805548924208234,7.775890350341797,0.01584336720407009,0.007743106689304113,-0.0011192262172698975,-0.013668254017829895,-0.014165222644805908,-4.975942611694336,20.0,0,0.05
102,0,102,1.7714357376098633,-1.0,2.2358909326809155,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0002857282815966755,0.004132220055907965,0.00015220046043395996,-0.009502038359642029,-0.006232082843780518,4.860836029052734,20.0,0,0.05
103,0,103,1.8062636852264404,-1.0,2.5406249570765467,0.6361109784841646,0.031805548924208234,7.775890350341797,0.012483804486691952,0.0023629108909517527,-0.0008269697427749634,-0.02032257616519928,-0.01790843904018402,5.80213737487793,20.0,0,0.05
104,0,104,1.8364591598510742,-1.0,3.7285005797237307,0.6361109784841646,0.031805548924208234,7.775890350341797,0.04216478392481804,0.00292417430318892,-0.0013493895530700684,-0.028598636388778687,-0.022942766547203064,-0.5692220330238342,20.0,0,0.05
105,0,105,1.858256459236145,-1.0,3.4222048307408865,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0028810580261051655,0.004328882787376642,-5.950033664703369e-05,-0.009263798594474792,-0.010827526450157166,-6.293129920959473,20.0,0,0.05
106,0,106,1.9100905656814575,-1.0,3.088557575338626,0.6361109784841646,0.031805548924208234,7.775890350341797,0.00033020044793374836,0.0038515301421284676,-0.00013053417205810547,-0.015436992049217224,-0.01639328896999359,6.542570114135742,20.0,0,0.05
107,0,107,1.9327527284622192,-1.0,2.93848798316555,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0041147624142467976,0.0025913859717547894,-0.0006961822509765625,-0.019661515951156616,-0.012420549988746643,3.33729887008667,20.0,0,0.05
108,0,108,1.7525714635849,-1.0,2.6859714258847185,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0011473878985270858,0.002776011824607849,-0.00035068392753601074,-0.015927597880363464,-0.016100004315376282,9.044220924377441,20.0,0,0.05
109,0,109,1.894073724746704,-1.0,3.2111879640237433,0.6361109784841646,0.031805548924208234,7.775890350341797,0.016686733812093735,0.0021020970307290554,-0.0014486610889434814,-0.051760002970695496,-0.06433038413524628,-26.749122619628906,20.0,0,0.05
110,0,110,1.9073442220687866,-1.0,2.9487968940025526,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0016425239155068994,0.002796845743432641,-0.00014252960681915283,-0.05539654195308685,-0.05207595229148865,18.1516170501709,20.0,0,0.05
111,0,111,1.7335846424102783,-1.0,2.827737180883211,0.6361109784841646,0.031805548924208234,7.775890350341797,0.00481946486979723,0.00277267605997622,4.474818706512451e-05,-0.0219477117061615,-0.026944398880004883,8.428906440734863,20.0,0,0.05
112,0,112,1.9920270442962646,-1.0,2.5464679880888834,0.6361109784841646,0.031805548924208234,7.775890350341797,2.2472242562798783e-05,0.0014936433872208,-8.746981620788574e-06,-0.023506522178649902,-0.025437384843826294,6.770699501037598,20.0,0,0.05
113,0,113,1.8449864387512207,-1.0,2.4120279947545247,0.6361109784841646,0.031805548924208234,7.775890350341797,0.001610028906725347,0.001339382492005825,-5.523860454559326e-05,-0.020115703344345093,-0.02637903392314911,17.408506393432617,20.0,0,0.05
114,0,114,2.042945384979248,-1.0,2.2918586109610457,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0017371572321280837,0.0014352707657963037,-8.447468280792236e-05,-0.033665940165519714,-0.0402296781539917,12.578584671020508,20.0,0,0.05
115,0,115,1.845932126045227,-1.0,2.178268074837157,0.6361109784841646,0.031805548924208234,7.775890350341797,0.0023810029961168766,0.002059774473309517,-0.000187605619430542,-0.020482763648033142,-0.01708337664604187,4.449375152587891,20.0,0,0.05
116,0,116,1.8866610527038574,-1.0,2.7223933541065564,0.6361109784841646,0.031805548924208234,7.775890350341797,0.005009309854358435,0.0006574310828000307,-0.00036412477493286133,-0.017466887831687927,-0.015683993697166443,3.9337401390075684,20.0,0,0.05
