step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.3491244316101074,-1.0,9.73547074333109,inf,inf,65.02615356445312,2.2021586894989014,0.22619950771331787,0.034917086362838745,0.21172477304935455,0.290749654173851,65.03942108154297,26.666666666666668,0,nan,0,nan
1,0,1,2.850895881652832,-1.0,9.546522149148014,inf,inf,65.02615356445312,1.9865390062332153,0.2531917989253998,-0.06910695135593414,0.5175790339708328,0.28356485068798065,-282.4236145019531,26.666666666666668,0,nan,0,nan
2,0,2,2.6341543197631836,-1.0,8.804432492943404,inf,inf,65.02615356445312,0.6246763467788696,0.29387882351875305,-0.07176707684993744,0.6104005426168442,0.4813094884157181,-200.3426055908203,26.666666666666668,0,nan,0,nan
3,0,3,3.245514392852783,-1.0,9.14557197512912,inf,inf,65.02615356445312,3.1435556411743164,0.2573346495628357,0.08572380244731903,0.28711238503456116,0.44830939173698425,-546.3451538085938,26.666666666666668,0,nan,0,nan
4,0,4,3.1895883083343506,-1.0,28.3265960722143,inf,inf,65.02615356445312,51.21794891357422,0.2548716962337494,-0.290074422955513,-0.2404569685459137,0.025257021188735962,-541.5404663085938,26.666666666666668,0,nan,0,nan
5,0,5,3.212552547454834,-1.0,27.707556197581624,inf,inf,65.02615356445312,2.8784995079040527,0.130035862326622,-0.14984360337257385,0.1546209156513214,0.15026728808879852,-138.089599609375,26.666666666666668,0,nan,0,nan
6,0,6,3.06276273727417,-1.0,26.165476545997315,inf,inf,65.02615356445312,1.8424358367919922,0.1499529480934143,-0.10407842695713043,0.25057780742645264,0.21948032081127167,-69.82158660888672,26.666666666666668,0,nan,0,nan
7,0,7,3.1934590339660645,-1.0,27.390666135658677,inf,inf,65.02615356445312,2.7975258827209473,0.0728192925453186,-0.21459448337554932,0.2102118581533432,0.31154318153858185,-98.1180419921875,26.666666666666668,0,nan,0,nan
8,0,8,2.8738293647766113,-1.0,26.36832870619971,inf,inf,65.02615356445312,1.610419511795044,0.09380742907524109,-0.12375746667385101,-0.10667049884796143,-0.0802822858095169,-36.197200775146484,26.666666666666668,0,nan,0,nan
9,0,9,2.4918816089630127,-1.0,23.919194142372582,inf,inf,65.02615356445312,0.13996034860610962,0.07456665486097336,-0.013505756855010986,-0.05349120497703552,-0.0595565140247345,57.46750259399414,26.666666666666668,0,nan,0,nan
