step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
0,0,0,2.390139579772949,-1.0,0.2127371425139623,inf,inf,-79.4589614868164,0.027869978919625282,0.1310066431760788,-0.0020650476217269897,0.0600399374961853,0.029611900448799133,-79.51103210449219,26.666666666666668,0,nan,0
1,0,1,2.5540084838867188,-1.0,0.20280281238655104,inf,inf,-79.4589614868164,0.009202076122164726,0.08115146309137344,-0.0008315294981002808,0.23192213475704193,0.19894762337207794,-165.11643981933594,26.666666666666668,0,nan,0
2,0,2,2.543250322341919,-1.0,0.20362653520543714,inf,inf,-79.4589614868164,0.010238229297101498,0.04851320758461952,0.001149594783782959,0.2749290019273758,0.25576236844062805,-153.27932739257812,26.666666666666668,0,nan,0
3,0,3,2.702364444732666,-1.0,0.2925552102615848,inf,inf,-79.4589614868164,0.02633625641465187,0.024097297340631485,-0.001109585165977478,0.4738304167985916,0.4393266588449478,-133.73980712890625,26.666666666666668,0,nan,0
4,0,4,3.1297848224639893,-1.0,0.38969405248166666,inf,inf,-79.4589614868164,0.03523828461766243,0.027879633009433746,-0.0005159229040145874,0.311875119805336,0.40640315413475037,-257.1204833984375,26.666666666666668,0,nan,0
5,0,5,3.9964404106140137,-1.0,0.5934346540722439,inf,inf,-79.4589614868164,0.04607594385743141,0.018983948975801468,-0.0024330168962478638,-0.4131205976009369,-0.5959718376398087,-369.94647216796875,26.666666666666668,0,nan,0
6,0,6,4.120092391967773,-1.0,0.5819310406079434,inf,inf,-79.4589614868164,0.0022261356934905052,0.0046533080749213696,-0.00014866888523101807,-0.5946035832166672,-0.5897692292928696,-225.0363006591797,26.666666666666668,0,nan,0
7,0,7,5.178573131561279,-1.0,0.582343640393262,inf,inf,-79.4589614868164,0.012846549972891808,0.021920306608080864,-0.0019717812538146973,-0.23403489589691162,-0.4149770438671112,-242.1061248779297,26.666666666666668,0,nan,0
8,0,8,5.965396881103516,-1.0,0.5441013385947886,inf,inf,-79.4589614868164,0.025396622717380524,0.127033531665802,-0.003136187791824341,-1.7669919431209564,-1.6297176480293274,-293.3487548828125,26.666666666666668,0,nan,0
9,0,9,5.105278491973877,-1.0,0.8769859117695264,inf,inf,-79.4589614868164,0.06102573871612549,0.01575692556798458,-0.000645071268081665,-1.0839518159627914,-1.1936446577310562,-84.94049072265625,26.666666666666668,0,nan,0
10,0,10,4.528179168701172,-1.0,0.8236655156880973,inf,inf,-79.4589614868164,0.0019570172298699617,0.005692611914128065,-0.000224381685256958,-1.2523996978998184,-1.2478828132152557,-45.54471206665039,26.666666666666668,0,nan,0
11,0,11,3.119471311569214,-1.0,0.7430564768930094,inf,inf,-79.4589614868164,6.21297731413506e-05,0.0035350965335965157,-2.2292137145996094e-05,-0.5704054534435272,-0.6127757877111435,-22.425586700439453,26.666666666666668,0,nan,0
12,0,12,3.4647884368896484,-1.0,1.1274155316166599,inf,inf,-79.4589614868164,0.17017114162445068,0.03710142523050308,-0.013609126210212708,-0.7780810594558716,-0.8395838886499405,16.15967559814453,26.666666666666668,0,nan,0
13,0,13,3.226005792617798,-1.0,1.0587014632052532,inf,inf,-79.4589614868164,0.0008084690198302269,0.0018362825503572822,4.9114227294921875e-05,-0.4185011684894562,-0.4557063579559326,25.920536041259766,26.666666666666668,0,nan,0
14,0,14,3.2630391120910645,-1.0,1.1880452650932114,inf,inf,-79.4589614868164,0.003191557480022311,0.0013568742433562875,1.271069049835205e-05,-0.6308579593896866,-0.6559127271175385,38.72450637817383,26.666666666666668,0,nan,0
15,0,15,2.508016586303711,-1.0,1.2156671984705159,inf,inf,-79.4589614868164,0.001323956879787147,0.0009041787125170231,-1.1622905731201172e-06,-0.2005660980939865,-0.18144677579402924,24.70684814453125,26.666666666666668,0,nan,0
16,0,16,2.5924510955810547,-1.0,1.2062947897596796,inf,inf,-79.4589614868164,0.0007547492859885097,0.0006727161817252636,-3.7804245948791504e-05,-0.10713621973991394,-0.11051151156425476,23.350109100341797,26.666666666666668,0,nan,0
17,0,17,2.3658127784729004,-1.0,1.144587896472753,inf,inf,-79.4589614868164,0.0004637913662008941,0.000787119846791029,-6.660819053649902e-06,-0.02097935974597931,-0.03272801637649536,38.46268081665039,26.666666666666668,0,nan,0
18,0,18,2.4457783699035645,-1.0,1.0992148803608248,inf,inf,-79.4589614868164,0.0008737107855267823,0.001264675403945148,-2.796947956085205e-05,-0.11331586539745331,-0.11502115428447723,12.377683639526367,26.666666666666668,0,nan,0
