step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.3491244316101074,-1.0,7.8279545483661845,inf,inf,-48.32168960571289,2.2034013271331787,0.28147855401039124,17.439739227294922,11.932075500488281,0.043700993061065674,0.24291905760765076,0.3319922238588333,65.03939819335938,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.8508877754211426,-1.0,7.780784615112397,inf,inf,-48.32168960571289,2.1005663871765137,0.2855483293533325,48.007301330566406,12.22726058959961,-0.06992217898368835,0.5208962261676788,0.28600309789180756,-282.2825927734375,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.634382724761963,-1.0,7.192679264268119,inf,inf,-48.32168960571289,0.6233643293380737,0.3281329274177551,35.6767463684082,12.010814666748047,-0.07179270684719086,0.6141110062599182,0.48358532786369324,-201.0276336669922,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.2447474002838135,-1.0,7.600691382432531,inf,inf,-48.32168960571289,3.135399341583252,0.2781384587287903,58.903900146484375,12.314023971557617,0.08336862921714783,0.2542666494846344,0.4134204238653183,-550.9971923828125,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.217681407928467,-1.0,25.954028409486014,inf,inf,-48.32168960571289,51.74837112426758,0.27074384689331055,76.528564453125,11.404096603393555,-0.2665392756462097,0.08033344149589539,0.42924879491329193,-263.6752624511719,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.1949260234832764,-1.0,25.61050403441671,inf,inf,-48.32168960571289,2.988619804382324,0.13271674513816833,35.59501647949219,10.908042907714844,-0.16504858434200287,-0.00032104551792144775,-0.020054280757904053,-81.86392211914062,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,3.0915839672088623,-1.0,24.20442073910638,inf,inf,-48.32168960571289,1.821844220161438,0.15773992240428925,27.62836265563965,8.162969589233398,-0.10174080729484558,0.29799605906009674,0.26802943646907806,-63.33091354370117,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,3.0941200256347656,-1.0,25.137723595957574,inf,inf,-48.32168960571289,2.4757580757141113,0.07382070273160934,27.876365661621094,6.979167938232422,-0.18782547116279602,-0.17033074796199799,-0.11564439535140991,110.06515502929688,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,2.735966682434082,-1.0,24.233850476154323,inf,inf,-48.32168960571289,1.5545916557312012,0.09656453132629395,18.422388076782227,6.440186977386475,-0.12491796910762787,0.13974738121032715,0.16568805277347565,-8.207860946655273,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,2.618486166000366,-1.0,22.0052998284521,inf,inf,-48.32168960571289,0.15615132451057434,0.08014566451311111,24.201705932617188,5.291618347167969,-0.014147818088531494,-0.2454882264137268,-0.3048754781484604,37.19628143310547,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,2.5299458503723145,-1.0,20.312918950994856,inf,inf,-48.32168960571289,0.27978867292404175,0.05506034940481186,13.829910278320312,4.796523571014404,-0.036568671464920044,-0.30337630212306976,-0.26060402393341064,-30.508808135986328,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,2.6735029220581055,-1.0,19.8810417329766,inf,inf,-48.32168960571289,2.1857383251190186,0.13665863871574402,12.562745094299316,4.653188228607178,-0.1324753612279892,0.2454756796360016,0.13165880739688873,54.12135314941406,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,2.779874563217163,-1.0,18.82220748089771,inf,inf,-48.32168960571289,0.6796060800552368,0.07313333451747894,8.363447189331055,4.018547058105469,-0.039158895611763,-0.5906952768564224,-0.4778585284948349,16.1048526763916,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,2.6040000915527344,-1.0,16.94772611917293,inf,inf,-48.32168960571289,0.002772699110209942,0.03582582622766495,7.673297882080078,5.25944185256958,0.00042831897735595703,-0.2905299663543701,-0.21548613905906677,12.820167541503906,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,2.5356297492980957,-1.0,15.84629920323164,inf,inf,-48.32168960571289,0.22511546313762665,0.03794001787900925,14.808225631713867,4.681275367736816,-0.015347585082054138,-0.10939590632915497,-0.09069973230361938,-36.28923034667969,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,2.6494269371032715,-1.0,14.29550931792829,inf,inf,-48.32168960571289,0.060430385172367096,0.17857660353183746,18.17901611328125,8.106975555419922,-0.006578117609024048,-0.09295022487640381,-0.09421484172344208,70.6204605102539,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,2.463124990463257,-1.0,13.739350647397794,inf,inf,-48.32168960571289,0.1612374186515808,0.01846105419099331,12.923502922058105,2.7950053215026855,-0.008319199085235596,-0.057402223348617554,-0.11054238677024841,-19.909530639648438,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,2.758024215698242,-1.0,12.6493028751634,inf,inf,-48.32168960571289,0.08273380249738693,0.029143186286091805,7.9029130935668945,2.8151698112487793,-0.005931690335273743,-0.22747007012367249,-0.36176934838294983,-13.00098705291748,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,2.549179792404175,-1.0,11.869708180987718,inf,inf,-48.32168960571289,0.14517414569854736,0.02991211600601673,12.027381896972656,3.074016809463501,-0.006111472845077515,-0.04999862611293793,-0.1280023157596588,-14.82296371459961,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,2.448819398880005,-1.0,10.743097183181511,inf,inf,-48.32168960571289,0.010066508315503597,0.016677498817443848,8.772172927856445,2.985088586807251,-0.0007532387971878052,-0.18046841025352478,-0.24782630801200867,22.070024490356445,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,2.5760600566864014,-1.0,9.67185098520193,inf,inf,-48.32168960571289,0.0006503072800114751,0.021227451041340828,9.407442092895508,2.6050078868865967,-7.991492748260498e-05,-0.2129821479320526,-0.19593818485736847,-16.469249725341797,26.666666666666668,0,nan,0,nan,0.0,nan,0
21,0,21,2.662472724914551,-1.0,8.71651588221103,inf,inf,-48.32168960571289,0.0016391186509281397,0.013832230120897293,5.769556045532227,3.1858699321746826,-0.0003078728914260864,-0.12382186949253082,-0.14250372350215912,-15.115623474121094,26.666666666666668,0,nan,0,nan,0.0,nan,0
22,0,22,2.1658482551574707,-1.0,8.311287744335567,inf,inf,-48.32168960571289,0.19938242435455322,0.04274708405137062,5.9667768478393555,3.9210164546966553,-0.014512911438941956,-0.22560101747512817,-0.21059098839759827,22.42282485961914,26.666666666666668,0,nan,0,nan,0.0,nan,0
23,0,23,2.3638172149658203,-1.0,8.623081039770561,inf,inf,-48.32168960571289,1.042936086654663,0.09125172346830368,12.55134391784668,4.588138103485107,-0.015518024563789368,-0.17523106187582016,-0.16468440741300583,36.3181037902832,26.666666666666668,0,nan,0,nan,0.0,nan,0
24,0,24,2.1278202533721924,-1.0,7.797013776464771,inf,inf,-48.32168960571289,0.01912687160074711,0.05277711898088455,4.463022708892822,3.841608762741089,-0.0008391141891479492,-0.22261422872543335,-0.282331258058548,13.050494194030762,26.666666666666668,0,nan,0,nan,0.0,nan,0
25,0,25,1.9908905029296875,-1.0,7.928818290095324,inf,inf,-48.32168960571289,0.24925048649311066,0.02734491229057312,7.068865776062012,2.648399829864502,-0.009232021868228912,-0.015420801937580109,-0.03338227421045303,40.36019515991211,26.666666666666668,0,nan,0,nan,0.0,nan,0
26,0,26,2.0017142295837402,-1.0,7.2683329671895285,inf,inf,-48.32168960571289,0.045769039541482925,0.034569673240184784,2.3904271125793457,1.7352783679962158,-0.0015663355588912964,-0.11126507073640823,-0.10408005863428116,8.220315933227539,26.666666666666668,0,nan,0,nan,0.0,nan,0
27,0,27,2.2262120246887207,-1.0,6.595735500235511,inf,inf,-48.32168960571289,0.010194508358836174,0.018796630203723907,3.842651844024658,2.003722906112671,-0.0012763142585754395,-0.12248004972934723,-0.09581314027309418,-20.860855102539062,26.666666666666668,0,nan,0,nan,0.0,nan,0
28,0,28,1.930464506149292,-1.0,5.945441130297476,inf,inf,-48.32168960571289,0.00323122669942677,0.03482232987880707,1.8016620874404907,1.6652519702911377,0.0007452666759490967,-0.037691354751586914,-0.04046337306499481,24.9365177154541,26.666666666666668,0,nan,0,nan,0.0,nan,0
29,0,29,2.11861515045166,-1.0,5.954074993282312,inf,inf,-48.32168960571289,0.12630458176136017,0.02093985304236412,4.349363327026367,1.6950961351394653,-0.0033588558435440063,-0.08333833515644073,-0.10952131450176239,22.84436798095703,26.666666666666668,0,nan,0,nan,0.0,nan,0
30,0,30,2.058098554611206,-1.0,5.3652054718197135,inf,inf,-48.32168960571289,0.002145071979612112,0.032809410244226456,1.91716730594635,1.698805809020996,0.0005560144782066345,-0.055231526494026184,-0.050700992345809937,42.21903991699219,26.666666666666668,0,nan,0,nan,0.0,nan,0
31,0,31,2.2049124240875244,-1.0,4.841701796146091,inf,inf,-48.32168960571289,0.007003223057836294,0.053801123052835464,2.511646270751953,1.827109694480896,-0.0001203194260597229,-0.07642888277769089,-0.07194160670042038,20.61258316040039,26.666666666666668,0,nan,0,nan,0.0,nan,0
32,0,32,2.111917495727539,-1.0,4.717594352640814,inf,inf,-48.32168960571289,0.06093055009841919,0.016922203823924065,4.257444381713867,1.6536009311676025,-0.000467643141746521,-0.11933150887489319,-0.10945546627044678,18.096107482910156,26.666666666666668,0,nan,0,nan,0.0,nan,0
33,0,33,2.158541202545166,-1.0,4.71799781175981,inf,inf,-48.32168960571289,0.11738660931587219,0.024861464276909828,4.008086204528809,1.632014274597168,-0.0033260956406593323,-0.07221189141273499,-0.07143723964691162,40.23764419555664,26.666666666666668,0,nan,0,nan,0.0,nan,0
34,0,34,2.0538413524627686,-1.0,4.526608637692754,inf,inf,-48.32168960571289,0.1009749323129654,0.03600966930389404,6.426589488983154,1.6981096267700195,-0.0021566376090049744,0.048284754157066345,0.05838204175233841,17.60028839111328,26.666666666666668,0,nan,0,nan,0.0,nan,0
35,0,35,2.2540383338928223,-1.0,4.147014935833147,inf,inf,-48.32168960571289,0.014222748577594757,0.019465308636426926,4.277400016784668,1.7923918962478638,0.0006475970149040222,-0.04056873917579651,-0.031954891979694366,14.925756454467773,26.666666666666668,0,nan,0,nan,0.0,nan,0
36,0,36,2.1596767902374268,-1.0,3.8130590441662324,inf,inf,-48.32168960571289,0.02487022429704666,0.03080071695148945,2.786221981048584,1.6394809484481812,0.00044070184230804443,-0.15372830629348755,-0.15778161585330963,6.1944780349731445,26.666666666666668,0,nan,0,nan,0.0,nan,0
37,0,37,2.0691826343536377,-1.0,3.675877134349124,inf,inf,-48.32168960571289,0.053752750158309937,0.02201862633228302,1.7307677268981934,1.7632665634155273,-0.002327151596546173,-0.0973166674375534,-0.09588973969221115,-0.3842765986919403,26.666666666666668,0,nan,0,nan,0.0,nan,0
38,0,38,2.3820881843566895,-1.0,3.3816938517782837,inf,inf,-48.32168960571289,0.005621938966214657,0.007658855058252811,6.009888172149658,1.5787681341171265,-0.0005463957786560059,-0.18425391614437103,-0.1672666296362877,24.710081100463867,26.666666666666668,0,nan,0,nan,0.0,nan,0
39,0,39,2.3145625591278076,-1.0,3.18527894639422,inf,inf,-48.32168960571289,0.022729557007551193,0.016034454107284546,5.621204853057861,1.131521463394165,-0.0005745068192481995,-0.11846823990345001,-0.15262149274349213,15.34233283996582,26.666666666666668,0,nan,0,nan,0.0,nan,0
40,0,40,2.0328612327575684,-1.0,2.88928338567159,inf,inf,-48.32168960571289,0.00320196314714849,0.014210525900125504,1.4851255416870117,1.187105417251587,1.379847526550293e-05,-0.04562853276729584,-0.0570724681019783,31.297733306884766,26.666666666666668,0,nan,0,nan,0.0,nan,0
41,0,41,2.206584930419922,-1.0,2.6782856023131876,inf,inf,-48.32168960571289,0.009504847228527069,0.012196560390293598,2.1262083053588867,1.2045941352844238,-0.00034993886947631836,-0.11997848749160767,-0.13190758973360062,5.563789367675781,26.666666666666668,0,nan,0,nan,0.0,nan,0
42,0,42,2.1835193634033203,-1.0,2.5301377717953564,inf,inf,-48.32168960571289,0.02916754223406315,0.024371126666665077,1.5292199850082397,1.3983585834503174,-0.00011745095252990723,-0.09313659369945526,-0.08730297535657883,-5.037770748138428,26.666666666666668,0,nan,0,nan,0.0,nan,0
43,0,43,2.2157716751098633,-1.0,2.282889183778661,inf,inf,-48.32168960571289,0.0006342410342767835,0.011001218110322952,3.2708663940429688,2.242765426635742,-6.0088932514190674e-05,-0.11700909584760666,-0.08683895319700241,-12.040275573730469,26.666666666666668,0,nan,0,nan,0.0,nan,0
44,0,44,2.1484580039978027,-1.0,2.1578463678687188,inf,inf,-48.32168960571289,0.017811119556427002,0.01725113019347191,5.387538909912109,1.9734718799591064,-0.0009163469076156616,-0.17945519089698792,-0.17618633061647415,25.106510162353516,26.666666666666668,0,nan,0,nan,0.0,nan,0
45,0,45,2.163571357727051,-1.0,2.0270677401153794,inf,inf,-48.32168960571289,0.015372395515441895,0.01808389276266098,4.806308746337891,1.4643440246582031,0.00015145540237426758,-0.13562558591365814,-0.1354556754231453,-20.331388473510742,26.666666666666668,0,nan,0,nan,0.0,nan,0
46,0,46,2.42934250831604,-1.0,2.1336319192580957,inf,inf,-48.32168960571289,0.0861077606678009,0.027842175215482712,2.816554307937622,2.1222498416900635,-0.0037840530276298523,-0.10971581935882568,-0.09886764734983444,19.090152740478516,26.666666666666668,0,nan,0,nan,0.0,nan,0
47,0,47,2.358553409576416,-1.0,1.9268919728888558,inf,inf,-48.32168960571289,0.001666605705395341,0.02516297623515129,18.643144607543945,6.753377914428711,0.0005576610565185547,0.8538521155714989,0.6832281053066254,53.85737228393555,26.666666666666668,0,nan,0,nan,0.0,nan,0
48,0,48,2.0901880264282227,-1.0,1.772607741396037,inf,inf,-48.32168960571289,0.019763091579079628,0.05145972967147827,1.786776065826416,2.226863384246826,-0.0008890107274055481,-0.09682473540306091,-0.09036906063556671,8.887614250183105,26.666666666666668,0,nan,0,nan,0.0,nan,0
49,0,49,2.291567325592041,-1.0,1.663457753586746,inf,inf,-48.32168960571289,0.021567491814494133,0.03166531026363373,4.045378684997559,1.5708253383636475,-0.0005669668316841125,-0.10068034380674362,-0.13754825294017792,-11.711752891540527,26.666666666666668,0,nan,0,nan,0.0,nan,0
50,0,50,2.366086006164551,-1.0,1.4985097614021852,inf,inf,-48.32168960571289,0.00043604496750049293,0.031195465475320816,4.207737922668457,1.422637939453125,4.9270689487457275e-05,-0.08341184258460999,-0.08781742304563522,10.561092376708984,26.666666666666668,0,nan,0,nan,0.0,nan,0
51,0,51,2.149876356124878,-1.0,2.797945551698649,inf,inf,-48.32168960571289,0.2985195517539978,0.020597686991095543,5.233992099761963,1.2380539178848267,-0.024212755262851715,-0.1849377602338791,-0.18602416664361954,12.539787292480469,26.666666666666668,0,nan,0,nan,0.0,nan,0
52,0,52,2.040983200073242,-1.0,2.545207403147017,inf,inf,-48.32168960571289,0.012486801482737064,0.046150997281074524,1.9925769567489624,1.0942375659942627,-0.003080226480960846,-0.09898460656404495,-0.10214808583259583,16.270061492919922,26.666666666666668,0,nan,0,nan,0.0,nan,0
53,0,53,1.9359453916549683,-1.0,2.291797531142468,inf,inf,-48.32168960571289,0.0003964985953643918,0.03569267317652702,2.286914825439453,0.9616008996963501,-7.846206426620483e-05,-0.08983977138996124,-0.08167076855897903,7.118703365325928,26.666666666666668,0,nan,0,nan,0.0,nan,0
54,0,54,1.9187707901000977,-1.0,2.6609518099132243,inf,inf,-48.32168960571289,0.08615273237228394,0.014398768544197083,2.281637668609619,1.0443416833877563,-0.0031168535351753235,-0.10665015876293182,-0.08216013014316559,9.960128784179688,26.666666666666668,0,nan,0,nan,0.0,nan,0
55,0,55,1.99698007106781,-1.0,2.429474046100261,inf,inf,-48.32168960571289,0.007521514315158129,0.0217275433242321,1.8504642248153687,1.1330182552337646,0.0007200315594673157,-0.07677986472845078,-0.06844300776720047,7.384495258331299,26.666666666666668,0,nan,0,nan,0.0,nan,0
