step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4264049530029297,-1.0,0.011680930222357956,inf,inf,-143.14031982421875,0.001901880488730967,0.1628192663192749,19.217132568359375,11.654914855957031,0.0001065284013748169,0.2379651963710785,0.26571182906627655,-143.14382934570312,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.6592211723327637,-1.0,0.07357570527167727,inf,inf,-143.14031982421875,0.06707854568958282,0.10636773705482483,38.121212005615234,12.648809432983398,-0.002331942319869995,0.8350437879562378,0.828132376074791,-365.592041015625,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.069443464279175,-1.0,0.08265194880207906,inf,inf,-143.14031982421875,0.025407040491700172,0.15460221469402313,62.52045440673828,12.198570251464844,0.010966375470161438,0.6761876493692398,0.7902981042861938,-634.1419677734375,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.043731212615967,-1.0,0.20296298763288018,inf,inf,-143.14031982421875,0.10369729995727539,0.0806504413485527,39.60432815551758,13.234060287475586,0.010363340377807617,0.9705656617879868,1.0673621892929077,-474.1683654785156,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.842580556869507,-1.0,0.18556851607939923,inf,inf,-143.14031982421875,0.0008184663602150977,0.028205206617712975,59.2315559387207,15.416709899902344,-0.0013451427221298218,-0.8100800812244415,-0.7605432122945786,-324.5906982421875,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.919959783554077,-1.0,0.30197569022780424,inf,inf,-143.14031982421875,0.004909634590148926,0.0036377357318997383,123.50296020507812,12.597121238708496,-0.00290621817111969,0.011586517095565796,0.24711547791957855,-364.7399597167969,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,3.5663461685180664,-1.0,0.5506109592036152,inf,inf,-143.14031982421875,0.006878049578517675,0.002466728677973151,57.290958404541016,11.43126392364502,-0.0031703561544418335,0.4765024930238724,0.5991914123296738,-144.5740966796875,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.496572971343994,-1.0,1.1614838174298885,inf,inf,-143.14031982421875,0.03968970850110054,0.005960006732493639,50.160221099853516,13.02563190460205,-0.0069563984870910645,0.3665778338909149,0.6479161083698273,-148.25294494628906,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,6.288301467895508,-1.0,1.0804484128460943,inf,inf,-143.14031982421875,0.0025521668139845133,0.007268443237990141,79.57545471191406,11.885604858398438,-0.0008883178234100342,1.8468734920024872,2.010065585374832,-249.9800262451172,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.7282590866088867,-1.0,1.0153987688407538,inf,inf,-143.14031982421875,0.005762672051787376,0.013403059914708138,55.33517837524414,13.470417022705078,0.0013685822486877441,-0.8119668960571289,-0.7600149065256119,-76.73213195800781,26.666666666666668,0,nan,0,nan,0.0,nan,0
