step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
0,0,0,2.446134567260742,-1.0,0.44026233265502696,inf,inf,-71.5505599975586,0.05016583576798439,0.11394532769918442,-0.00018662214279174805,0.6695839911699295,0.576121136546135,-70.66191101074219,26.666666666666668,0,nan,0
1,0,1,3.141110897064209,-1.0,0.5049069275601227,inf,inf,-71.5505599975586,0.1041075736284256,0.09580084681510925,-0.004867389798164368,0.32526950538158417,0.33391042053699493,-605.230712890625,26.666666666666668,0,nan,0
2,0,2,2.9411373138427734,-1.0,0.6413727897695302,inf,inf,-71.5505599975586,0.06288401037454605,0.03363562747836113,-0.0015498548746109009,-0.13097001612186432,-0.16470347344875336,-367.6148986816406,26.666666666666668,0,nan,0
3,0,3,3.9694955348968506,-1.0,0.9202165517830553,inf,inf,-71.5505599975586,0.08201117813587189,0.023911286145448685,-0.0031771957874298096,0.11102034151554108,0.02919776737689972,-485.1064758300781,26.666666666666668,0,nan,0
4,0,4,4.635770797729492,-1.0,0.9488758405485612,inf,inf,-71.5505599975586,0.049029648303985596,0.04062749817967415,-0.006895542144775391,-0.619003415107727,-0.7671053111553192,-371.6362609863281,26.666666666666668,0,nan,0
5,0,5,4.790403842926025,-1.0,2.537544899117369,inf,inf,-71.5505599975586,0.6386860609054565,0.03793671354651451,-0.025594964623451233,-0.8707043677568436,-0.9069848358631134,-335.3853759765625,26.666666666666668,0,nan,0
6,0,6,3.8151962757110596,-1.0,2.4012366803875094,inf,inf,-71.5505599975586,0.019498756155371666,0.016602277755737305,-0.0012518465518951416,-0.7068089097738266,-0.726390153169632,87.6380615234375,26.666666666666668,0,nan,0
7,0,7,2.665879487991333,-1.0,2.796609502465956,inf,inf,-71.5505599975586,0.03989318385720253,0.006277482956647873,-0.003159642219543457,-0.40692847967147827,-0.40433672070503235,73.88165283203125,26.666666666666668,0,nan,0
8,0,8,3.2058444023132324,-1.0,2.5423433556487,inf,inf,-71.5505599975586,0.01190428901463747,0.04687687009572983,-0.001716524362564087,-0.7312348932027817,-0.6713004559278488,-35.64539337158203,26.666666666666668,0,nan,0
9,0,9,2.7816834449768066,-1.0,2.322012541396947,inf,inf,-71.5505599975586,0.009185236878693104,0.027092279866337776,-0.001983821392059326,-0.38051842153072357,-0.42319080233573914,-30.745372772216797,26.666666666666668,0,nan,0
10,0,10,2.5046706199645996,-1.0,2.1945308594779,inf,inf,-71.5505599975586,0.011359721422195435,0.010847753845155239,-0.000469401478767395,0.024303719401359558,-0.0010151565074920654,18.361679077148438,26.666666666666668,0,nan,0
11,0,11,2.469609022140503,-1.0,2.050013488631751,inf,inf,-71.5505599975586,0.0027722124941647053,0.0036994542460888624,-0.00028486549854278564,-0.27859553694725037,-0.2635958194732666,34.21279525756836,26.666666666666668,0,nan,0
12,0,12,2.9079737663269043,-1.0,1.8477441459855037,inf,inf,-71.5505599975586,0.0001496564073022455,0.005477894097566605,7.180869579315186e-05,-0.3283247947692871,-0.36219681799411774,18.268836975097656,26.666666666666668,0,nan,0
13,0,13,2.5045437812805176,-1.0,1.7429062455432378,inf,inf,-71.5505599975586,0.0014220727607607841,0.0017790027195587754,-2.92360782623291e-05,-0.2646910846233368,-0.2965267151594162,-16.926355361938477,26.666666666666668,0,nan,0
14,0,14,2.5216665267944336,-1.0,1.698353976909285,inf,inf,-71.5505599975586,0.003963074181228876,0.003054666565731168,-0.0002640336751937866,-0.24925321340560913,-0.2384309023618698,-11.863787651062012,26.666666666666668,0,nan,0
15,0,15,2.7458255290985107,-1.0,1.5770813163424553,inf,inf,-71.5505599975586,0.004550550132989883,0.009370456449687481,-0.0001949220895767212,-0.3354317992925644,-0.28710077702999115,-12.134381294250488,26.666666666666668,0,nan,0
16,0,16,2.3661623001098633,-1.0,1.4385311866305668,inf,inf,-71.5505599975586,0.009414371103048325,0.049140673130750656,-0.0010117888450622559,-0.25366775691509247,-0.24329015612602234,23.442564010620117,26.666666666666668,0,nan,0
17,0,17,2.269443988800049,-1.0,1.295697743268902,inf,inf,-71.5505599975586,0.00010297275730408728,0.010098583064973354,4.766881465911865e-05,0.03686811029911041,0.036898910999298096,-28.87252426147461,26.666666666666668,0,nan,0
18,0,18,2.5122084617614746,-1.0,1.1793530804978136,inf,inf,-71.5505599975586,0.001331513631157577,0.010068071074783802,-0.00015372037887573242,-0.24675926566123962,-0.3670026659965515,126.97455596923828,26.666666666666668,0,nan,0
19,0,19,2.7536048889160156,-1.0,2.177021256805402,inf,inf,-71.5505599975586,0.12272860109806061,0.011001095175743103,-0.00024142861366271973,-0.030630379915237427,-0.049784183502197266,44.557533264160156,26.666666666666668,0,nan,0
20,0,20,2.3529555797576904,-1.0,1.9786354262989843,inf,inf,-71.5505599975586,0.0003070255625061691,0.0015894640237092972,2.250075340270996e-06,-0.1554732471704483,-0.1631380021572113,30.862323760986328,26.666666666666668,0,nan,0
21,0,21,2.900162696838379,-1.0,2.1861037784126975,inf,inf,-71.5505599975586,0.019662965089082718,0.004851077683269978,-0.00028868019580841064,-0.29974958300590515,-0.3592478930950165,76.30093383789062,26.666666666666668,0,nan,0
22,0,22,2.124431848526001,-1.0,2.945565668471263,inf,inf,-71.5505599975586,0.002542737405747175,0.00025997438933700323,-8.106231689453125e-05,-0.0780128538608551,-0.08714702725410461,18.118894577026367,26.666666666666668,0,nan,0
23,0,23,2.114196300506592,-1.0,2.6843556119554397,inf,inf,-71.5505599975586,0.00021581239707302302,0.0006471813539974391,-2.212822437286377e-06,-0.009853214025497437,-0.009942442178726196,20.241165161132812,26.666666666666668,0,nan,0
24,0,24,2.3995776176452637,-1.0,2.426443292303528,inf,inf,-71.5505599975586,8.484893623972312e-05,0.0008063003770075738,3.235042095184326e-05,-0.1164461225271225,-0.12950409948825836,7.468291282653809,26.666666666666668,0,nan,0
25,0,25,2.1788554191589355,-1.0,2.214481363436782,inf,inf,-71.5505599975586,0.0002304598892806098,0.0007511142757721245,-2.3066997528076172e-05,-0.10247265547513962,-0.09944236278533936,7.1882429122924805,26.666666666666668,0,nan,0
26,0,26,1.9812369346618652,-1.0,2.2135191450369063,inf,inf,-71.5505599975586,0.0009562235209159553,0.0004336891579441726,-3.739446401596069e-05,-0.0496659129858017,-0.046023644506931305,6.703433513641357,26.666666666666668,0,nan,0
27,0,27,2.1730194091796875,-1.0,2.1187542551084304,inf,inf,-71.5505599975586,0.0003902289899997413,0.00030826934380456805,-2.3670494556427002e-05,-0.06923424452543259,-0.06895660609006882,10.563322067260742,26.666666666666668,0,nan,0
