step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.5134212970733643,-1.0,1.786910776797706,inf,inf,-82.28795623779297,0.44649553298950195,0.24987007677555084,31.69529914855957,11.989891052246094,-0.02244088053703308,0.5435115396976471,0.5688432455062866,-120.7619400024414,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,3.002902030944824,-1.0,1.8742102798118387,inf,inf,-82.28795623779297,0.614861249923706,0.2311590313911438,39.117713928222656,13.429314613342285,0.0829516351222992,0.35001273453235626,0.6756593436002731,-290.8312683105469,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.079965829849243,-1.0,1.7824798095647392,inf,inf,-82.28795623779297,0.12796680629253387,0.13372981548309326,35.027915954589844,12.268492698669434,0.0034934580326080322,0.13568852841854095,0.17681412398815155,-324.71038818359375,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.7989919185638428,-1.0,1.7400799988766966,inf,inf,-82.28795623779297,0.25700265169143677,0.18918374180793762,78.91749572753906,13.260445594787598,0.00955231487751007,0.039859309792518616,0.16896943747997284,-519.4172973632812,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.426135301589966,-1.0,1.705443180590323,inf,inf,-82.28795623779297,0.18817606568336487,0.13501791656017303,85.7196044921875,11.968982696533203,0.02364833652973175,0.9589407593011856,1.3637488186359406,-312.6457214355469,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.671011447906494,-1.0,1.8985404983965477,inf,inf,-82.28795623779297,0.6349801421165466,0.1746170073747635,62.90593338012695,16.135684967041016,-0.03906065225601196,2.5764497965574265,2.901992619037628,-207.58331298828125,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,5.477771282196045,-1.0,1.7830460768318477,inf,inf,-82.28795623779297,0.3078732192516327,0.4140327572822571,52.39939880371094,18.46286964416504,-0.24106699228286743,-0.9352874010801315,-1.3057580888271332,-210.04861450195312,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.770428657531738,-1.0,1.6641252020283566,inf,inf,-82.28795623779297,0.17584867775440216,0.29612264037132263,46.97026062011719,12.469810485839844,-0.09114411473274231,2.4499612152576447,2.0975377559661865,98.79930114746094,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.033623695373535,-1.0,1.5486784019480726,inf,inf,-82.28795623779297,0.22257500886917114,0.43671512603759766,39.36383056640625,9.294354438781738,0.1722302883863449,0.5557856261730194,1.1287718266248703,-59.66987991333008,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.3027873039245605,-1.0,1.4510550339051567,inf,inf,-82.28795623779297,0.3372533917427063,0.5891457796096802,24.626972198486328,9.18204116821289,-0.23532859981060028,-0.3621146231889725,-0.3360808789730072,28.544696807861328,26.666666666666668,0,nan,0,nan,0.0,nan,0
