step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
12,0,12,3.5325517654418945,-1.0,1.2768268848323023,0.0,0.0,-67.21731567382812,0.014101642183959484,0.005867477040737867,-0.0003141164779663086,-0.4221121072769165,-0.37133485078811646,70.77101135253906,20.0,0,nan
13,0,13,2.5334038734436035,-1.0,1.1801640221590757,0.0,0.0,-67.21731567382812,0.00011777030158555135,0.0003796613891609013,-3.415346145629883e-05,-0.20353251695632935,-0.22185099124908447,-16.411014556884766,20.0,0,nan
14,0,14,2.558974504470825,-1.0,1.1427596310682446,0.0,0.0,-67.21731567382812,0.0006402486469596624,0.0007942348020151258,-0.00010734796524047852,-0.18984919786453247,-0.16960787773132324,-9.978944778442383,20.0,0,nan
15,0,15,2.482496976852417,-1.0,1.4062546107339888,0.0,0.0,-67.21731567382812,0.0020990045741200447,0.0005556289106607437,7.987022399902344e-06,-0.07321387529373169,-0.06566858291625977,-10.521261215209961,20.0,0,nan
16,0,16,2.7856850624084473,-1.0,1.2660218069100295,0.0,0.0,-67.21731567382812,1.6611627415841212e-06,0.00042305668466724455,-2.384185791015625e-06,-0.31996625661849976,-0.29647815227508545,-15.308051109313965,20.0,0,nan
17,0,17,2.7032830715179443,-1.0,1.1408894534578504,0.0,0.0,-67.21731567382812,1.3158195542928297e-05,0.0008952205535024405,-1.8477439880371094e-06,-0.18681061267852783,-0.21101707220077515,28.121904373168945,20.0,0,nan
18,0,18,2.476637840270996,-1.0,1.0280137132310025,0.0,0.0,-67.21731567382812,2.4860983103280887e-06,0.0002049198665190488,-2.205371856689453e-06,-0.08872425556182861,-0.05281311273574829,21.877464294433594,20.0,0,nan
19,0,19,2.5133557319641113,-1.0,0.9439273291331932,0.0,0.0,-67.21731567382812,0.00011016173084499314,0.000588628405239433,8.106231689453125e-06,-0.10001802444458008,-0.13923287391662598,-6.984068393707275,20.0,0,nan
20,0,20,2.3564250469207764,-1.0,0.8712493859552086,0.0,0.0,-67.21731567382812,0.00028418010333552957,0.0013086937833577394,-1.7523765563964844e-05,-0.06820559501647949,-0.08756989240646362,-7.53481388092041,20.0,0,nan
21,0,21,2.4889018535614014,-1.0,1.4263904986692628,0.0,0.0,-67.21731567382812,0.02408379502594471,0.0037498159799724817,-0.0012621283531188965,-0.1652272343635559,-0.18944823741912842,-49.83262252807617,20.0,0,nan
22,0,22,2.6480462551116943,-1.0,1.4509077907118049,0.0,0.0,-67.21731567382812,0.012243809178471565,0.007324764970690012,-0.0005233287811279297,-0.16827839612960815,-0.14201045036315918,-19.946529388427734,20.0,0,nan
23,0,23,2.40179181098938,-1.0,2.525917139864972,0.0,0.0,-67.21731567382812,0.011113885790109634,0.0009108994854614139,-0.0005585551261901855,-0.06001359224319458,-0.07054734230041504,7.575967311859131,20.0,0,nan
24,0,24,2.238521099090576,-1.0,3.667989677262245,0.0,0.0,-67.21731567382812,0.004494466818869114,0.00032226156326942146,-0.0002709627151489258,-0.06973153352737427,-0.08384591341018677,18.582923889160156,20.0,0,nan
25,0,25,2.336091995239258,-1.0,3.35606114954759,0.0,0.0,-67.21731567382812,0.00022212887415662408,0.00040482429903931916,-4.947185516357422e-06,-0.1025882363319397,-0.09488767385482788,12.616411209106445,20.0,0,nan
26,0,26,2.2317326068878174,-1.0,3.191398302578981,0.0,0.0,-67.21731567382812,0.0004803282208740711,0.0002809869183693081,-2.8073787689208984e-05,-0.07979124784469604,-0.0909835696220398,-1.3242865800857544,20.0,0,nan
27,0,27,2.22583270072937,-1.0,3.1022417330781593,0.0,0.0,-67.21731567382812,0.0002708667889237404,0.0001177767408080399,-3.7610530853271484e-05,-0.0772886872291565,-0.08300036191940308,17.12244987487793,20.0,0,nan
28,0,28,2.1022825241088867,-1.0,3.1806014930096413,0.0,0.0,-67.21731567382812,0.00047793914563953876,0.0001229950867127627,-5.745887756347656e-05,-0.018508851528167725,-0.022063136100769043,8.932962417602539,20.0,0,nan
29,0,29,2.3071720600128174,-1.0,4.063842923283443,0.0,0.0,-67.21731567382812,0.001311838743276894,0.00010920144995907322,-5.882978439331055e-05,-0.054915666580200195,-0.056044042110443115,-9.06225872039795,20.0,0,nan
30,0,30,2.1469833850860596,-1.0,3.9005463530128686,0.0,0.0,-67.21731567382812,0.0009931232780218124,0.00040854522376321256,-2.9325485229492188e-05,-0.04055696725845337,-0.027256548404693604,8.934571266174316,20.0,0,nan
31,0,31,2.1643261909484863,-1.0,3.8693858740511096,0.0,0.0,-67.21731567382812,0.0012734851334244013,0.0003548358508851379,-7.212162017822266e-05,-0.0403708815574646,-0.05879950523376465,-12.453479766845703,20.0,0,nan
32,0,32,2.30133056640625,-1.0,3.6574091779013105,0.0,0.0,-67.21731567382812,0.00013382801262196153,7.64898068155162e-05,-1.3530254364013672e-05,-0.05674242973327637,-0.071300208568573,1.30741286277771,20.0,0,nan
33,0,33,2.2243812084198,-1.0,3.437279432568176,0.0,0.0,-67.21731567382812,0.00015028023335617036,0.00010320652654627338,-1.7762184143066406e-05,-0.04921400547027588,-0.04936760663986206,18.71048355102539,20.0,0,nan
34,0,34,2.122880458831787,-1.0,3.2089622596034526,0.0,0.0,-67.21731567382812,0.0005765804089605808,0.0004995897761546075,-3.826618194580078e-05,-0.03361988067626953,-0.04403030872344971,13.189094543457031,20.0,0,nan
35,0,35,2.144230365753174,-1.0,3.438100695397443,0.0,0.0,-67.21731567382812,0.002576594240963459,0.00046844215830788016,-0.0001385211944580078,-0.04408809542655945,-0.04252457618713379,9.455663681030273,20.0,0,nan
36,0,36,2.0284323692321777,-1.0,3.101834853861619,0.0,0.0,-67.21731567382812,3.461844244156964e-05,0.0004588732263073325,3.814697265625e-06,-0.018320739269256592,-0.01660066843032837,4.730230331420898,20.0,0,nan
37,0,37,2.0578646659851074,-1.0,2.817544828243507,0.0,0.0,-67.21731567382812,2.6141031412407756e-05,0.00010095611651195213,1.3709068298339844e-06,-0.015083789825439453,-0.013346850872039795,7.328187942504883,20.0,0,nan
38,0,38,2.0609726905822754,-1.0,2.9690165542600253,0.0,0.0,-67.21731567382812,0.0005005384446121752,0.0001155374338850379,-2.3484230041503906e-05,-0.02097669243812561,-0.02246946096420288,6.737780570983887,20.0,0,nan
39,0,39,2.1876139640808105,-1.0,2.683354509560039,0.0,0.0,-67.21731567382812,9.097164365812205e-06,8.093842916423455e-05,-4.76837158203125e-07,-0.03544732928276062,-0.03322196006774902,11.814013481140137,20.0,0,nan
40,0,40,2.066955327987671,-1.0,2.416491045721132,0.0,0.0,-67.21731567382812,1.495885953772813e-06,0.00010162357648368925,4.172325134277344e-07,-0.01035851240158081,-0.011710554361343384,13.385912895202637,20.0,0,nan
41,0,41,2.0408215522766113,-1.0,2.2027691175744315,0.0,0.0,-67.21731567382812,6.518289592349902e-05,0.00023340310144703835,-3.2186508178710938e-06,-0.009697943925857544,-0.011890918016433716,10.889335632324219,20.0,0,nan
42,0,42,2.071169376373291,-1.0,1.9847108094748305,0.0,0.0,-67.21731567382812,4.96033771923976e-06,0.0002235792635474354,5.364418029785156e-07,-0.01022636890411377,-0.014051735401153564,4.039154052734375,20.0,0,nan
43,0,43,2.0612165927886963,-1.0,1.8441989160953116,0.0,0.0,-67.21731567382812,2.7733773094951175e-05,4.785052078659646e-05,-4.76837158203125e-06,-0.02328813076019287,-0.019091516733169556,5.43208122253418,20.0,0,nan
44,0,44,2.017029047012329,-1.0,2.089669749212931,0.0,0.0,-67.21731567382812,0.0007480470230802894,0.00017400864453520626,-4.8279762268066406e-05,-0.014249593019485474,-0.015713274478912354,8.244441032409668,20.0,0,nan
45,0,45,2.0239453315734863,-1.0,1.9260717931315938,0.0,0.0,-67.21731567382812,2.910573130066041e-05,6.41533188172616e-05,1.6093254089355469e-06,-0.019313395023345947,-0.01754632592201233,7.946873664855957,20.0,0,nan
46,0,46,1.9795159101486206,-1.0,1.7580820329919036,0.0,0.0,-67.21731567382812,3.868728526867926e-05,0.00015715410700067878,-4.500150680541992e-06,-0.011730790138244629,-0.01732596755027771,8.611844062805176,20.0,0,nan
47,0,47,2.034635543823242,-1.0,1.6013060453398151,0.0,0.0,-67.21731567382812,2.740718082350213e-05,0.00014400415238924325,-2.9802322387695312e-08,-0.030413299798965454,-0.028326570987701416,6.9767866134643555,20.0,0,nan
48,0,48,1.9710423946380615,-1.0,1.4481910968884153,0.0,0.0,-67.21731567382812,1.141215307143284e-05,0.00016266694001387805,-5.960464477539062e-07,-0.01003807783126831,-0.011979550123214722,9.280508995056152,20.0,0,nan
49,0,49,1.9619799852371216,-1.0,1.3826973163377718,0.0,0.0,-67.21731567382812,0.0002745147794485092,0.00034606194822117686,1.6689300537109375e-06,-0.026983588933944702,-0.02050638198852539,8.918710708618164,20.0,0,0.1
50,0,50,2.0167908668518066,-1.0,1.2451478573415484,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0003309209714643657,0.04594384878873825,-8.094310760498047e-05,-0.01871982216835022,-0.021741122007369995,7.886662483215332,20.0,0,0.1
51,0,51,1.8939777612686157,-1.0,1.1368271146936333,0.6503733945094555,0.06503733945094556,7.881530284881592,0.004211056977510452,0.02600374072790146,-0.00016310811042785645,-0.00947040319442749,-0.012493520975112915,9.345987319946289,20.0,0,0.1
52,0,52,1.9292585849761963,-1.0,1.0698051677777676,0.6503733945094555,0.06503733945094556,7.881530284881592,0.007852697744965553,0.016829337924718857,0.0004363059997558594,-0.04978853464126587,-0.03766524791717529,11.976648330688477,20.0,0,0.1
53,0,53,2.0883705615997314,-1.0,0.9664398656179912,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0011768899857997894,0.03255380690097809,8.127093315124512e-05,-0.03575807809829712,-0.04691478610038757,8.385204315185547,20.0,0,0.1
54,0,54,1.8530890941619873,-1.0,0.8893830504302761,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0022914118599146605,0.011698533780872822,-0.0008526742458343506,-0.029269278049468994,-0.02981168031692505,5.819223880767822,20.0,0,0.1
55,0,55,1.8357336521148682,-1.0,1.2716258469336332,0.6503733945094555,0.06503733945094556,7.881530284881592,0.09487198293209076,0.020134929567575455,-0.005293726921081543,-0.02749103307723999,-0.02428939938545227,-6.997323036193848,20.0,0,0.1
56,0,56,1.9993069171905518,-1.0,1.2849992130990144,0.6503733945094555,0.06503733945094556,7.881530284881592,0.018466733396053314,0.013140220195055008,-0.0020347535610198975,-0.030439436435699463,-0.03345531225204468,6.352691173553467,20.0,0,0.1
57,0,57,1.9875140190124512,-1.0,1.3361292729264695,0.6503733945094555,0.06503733945094556,7.881530284881592,0.029860269278287888,0.016623210161924362,-0.003344982862472534,-0.02137020230293274,-0.04023513197898865,15.169317245483398,20.0,0,0.1
58,0,58,1.954020619392395,-1.0,1.203352917305081,0.6503733945094555,0.06503733945094556,7.881530284881592,0.00010138958896277472,0.012119653634727001,0.00010257959365844727,-0.02207767963409424,-0.01803070306777954,7.289915561676025,20.0,0,0.1
59,0,59,1.9058761596679688,-1.0,1.4827299170594954,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0718260183930397,0.01796942949295044,-0.006667286157608032,-0.020140349864959717,-0.01754939556121826,5.455325603485107,20.0,0,0.1
60,0,60,1.9581063985824585,-1.0,1.6130174416205023,0.6503733945094555,0.06503733945094556,7.881530284881592,0.018159130588173866,0.006518917623907328,-0.0017389953136444092,-0.04188692569732666,-0.04665732383728027,6.805074691772461,20.0,0,0.1
61,0,61,1.9475090503692627,-1.0,1.53018643131206,0.6503733945094555,0.06503733945094556,7.881530284881592,0.015867380425333977,0.020220762118697166,-0.00033596158027648926,-0.036980628967285156,-0.029939591884613037,10.372724533081055,20.0,0,0.1
62,0,62,1.917318344116211,-1.0,1.3946891284293255,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0021248161792755127,0.01212701853364706,0.00034168362617492676,-0.020361095666885376,-0.015299767255783081,6.383081436157227,20.0,0,0.1
63,0,63,1.9183530807495117,-1.0,1.3049968289921134,0.6503733945094555,0.06503733945094556,7.881530284881592,0.004920809529721737,0.009885786101222038,-0.0008292198181152344,-0.019060254096984863,-0.02057170867919922,6.485387802124023,20.0,0,0.1
64,0,64,1.885634183883667,-1.0,1.201201043229573,0.6503733945094555,0.06503733945094556,7.881530284881592,0.005414092913269997,0.020274542272090912,-0.0012086331844329834,-0.018056094646453857,-0.017438054084777832,6.776491165161133,20.0,0,0.1
65,0,65,1.8643213510513306,-1.0,1.2470288295677603,0.6503733945094555,0.06503733945094556,7.881530284881592,0.020911958068609238,0.012601520866155624,-0.0026693344116210938,-0.020444750785827637,-0.02079913020133972,-5.453876495361328,20.0,0,0.1
66,0,66,1.9175324440002441,-1.0,1.984003664096849,0.6503733945094555,0.06503733945094556,7.881530284881592,0.09473638236522675,0.010994410142302513,-0.004697084426879883,-0.022879689931869507,-0.027088135480880737,7.683250427246094,20.0,0,0.1
67,0,67,1.9533023834228516,-1.0,1.9991187147512406,0.6503733945094555,0.06503733945094556,7.881530284881592,0.04897366091609001,0.022936826571822166,-0.002557694911956787,-0.04926547408103943,-0.05784338712692261,9.459281921386719,20.0,0,0.1
68,0,68,1.9172829389572144,-1.0,1.8015061435669122,0.6503733945094555,0.06503733945094556,7.881530284881592,0.00015386506856884807,0.00669182138517499,0.00012752413749694824,-0.04600679874420166,-0.05301573872566223,-8.10605525970459,20.0,0,0.1
69,0,69,1.9591978788375854,-1.0,3.407348809887138,0.6503733945094555,0.06503733945094556,7.881530284881592,0.10236982256174088,0.005731814540922642,-0.006929606199264526,-0.053624868392944336,-0.056656867265701294,11.547750473022461,20.0,0,0.1
70,0,70,1.962114930152893,-1.0,3.4056834053160867,0.6503733945094555,0.06503733945094556,7.881530284881592,0.042206890881061554,0.012447859160602093,-0.0014961063861846924,-0.03112521767616272,-0.03593975305557251,12.761232376098633,20.0,0,0.1
71,0,71,1.8629193305969238,-1.0,3.0652154128802334,0.6503733945094555,0.06503733945094556,7.881530284881592,8.851484381011687e-06,0.008820779621601105,4.741549491882324e-05,-0.025324523448944092,-0.02383667230606079,10.60573959350586,20.0,0,0.1
72,0,72,1.8161262273788452,-1.0,3.2074319170453767,0.6503733945094555,0.06503733945094556,7.881530284881592,0.029965387657284737,0.006677701603621244,-0.004342496395111084,-0.043686628341674805,-0.043160468339920044,10.83392333984375,20.0,0,0.1
73,0,73,1.8678369522094727,-1.0,3.616816599392497,0.6503733945094555,0.06503733945094556,7.881530284881592,0.030893463641405106,0.004231240134686232,-0.003392457962036133,-0.06861522793769836,-0.048584043979644775,9.429978370666504,20.0,0,0.1
74,0,74,1.8047549724578857,-1.0,3.255505707646552,0.6503733945094555,0.06503733945094556,7.881530284881592,5.7452318287687376e-05,0.0154954819008708,5.605816841125488e-05,-0.027904748916625977,-0.02513444423675537,6.935205459594727,20.0,0,0.1
75,0,75,1.819016933441162,-1.0,3.554507794847995,0.6503733945094555,0.06503733945094556,7.881530284881592,0.040269635617733,0.006447756662964821,-0.0023199915885925293,-0.02046874165534973,-0.030932217836380005,9.428617477416992,20.0,0,0.1
76,0,76,1.7700271606445312,-1.0,3.199057645318522,0.6503733945094555,0.06503733945094556,7.881530284881592,4.012550292031847e-08,0.006369579117745161,-1.8477439880371094e-06,-0.0467909574508667,-0.046471357345581055,-11.859557151794434,20.0,0,0.1
77,0,77,1.7538354396820068,-1.0,2.8922431554260033,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0010986080160364509,0.00839191023260355,-0.0003649592399597168,-0.043673038482666016,-0.041361004114151,10.724480628967285,20.0,0,0.1
78,0,78,1.968542456626892,-1.0,3.261001012656867,0.6503733945094555,0.06503733945094556,7.881530284881592,0.01923811435699463,0.0029238048009574413,-0.00030240416526794434,-0.0526142418384552,-0.036519914865493774,10.17899227142334,20.0,0,0.1
79,0,79,1.7755327224731445,-1.0,4.050412902814875,0.6503733945094555,0.06503733945094556,7.881530284881592,0.04734974354505539,0.004244664683938026,-0.0021500587463378906,-0.02333727478981018,-0.023386090993881226,10.722711563110352,20.0,0,0.1
80,0,80,1.7581419944763184,-1.0,4.541890057950705,0.6503733945094555,0.06503733945094556,7.881530284881592,0.06182582303881645,0.006896213162690401,-0.005016535520553589,-0.04948580265045166,-0.05140909552574158,13.107002258300781,20.0,0,0.1
81,0,81,1.8352333307266235,-1.0,4.635235737021819,0.6503733945094555,0.06503733945094556,7.881530284881592,0.04219355061650276,0.007706096395850182,-0.003612339496612549,-0.053780704736709595,-0.06016626954078674,13.718201637268066,20.0,0,0.1
82,0,82,1.7655091285705566,-1.0,4.46384758589103,0.6503733945094555,0.06503733945094556,7.881530284881592,0.011279274709522724,0.003860974684357643,-0.0012703537940979004,-0.01768803596496582,-0.03077337145805359,8.398656845092773,20.0,0,0.1
83,0,83,1.8164303302764893,-1.0,4.379004549568885,0.6503733945094555,0.06503733945094556,7.881530284881592,0.022868739441037178,0.006325338967144489,-0.002281874418258667,-0.04571807384490967,-0.042568743228912354,8.798294067382812,20.0,0,0.1
84,0,84,1.8824827671051025,-1.0,4.502338408847985,0.6503733945094555,0.06503733945094556,7.881530284881592,0.022284477949142456,0.003970619291067123,-0.0018457770347595215,-0.054621726274490356,-0.05147126317024231,8.845142364501953,20.0,0,0.1
85,0,85,1.7972240447998047,-1.0,4.1470588789822,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0015094471164047718,0.0015896562254056334,0.0001697540283203125,-0.04548996686935425,-0.034173399209976196,8.260185241699219,20.0,0,0.1
86,0,86,1.7902030944824219,-1.0,3.927626874923414,0.6503733945094555,0.06503733945094556,7.881530284881592,0.020056307315826416,0.0102708600461483,-0.0013445019721984863,-0.046723872423172,-0.049907833337783813,8.671819686889648,20.0,0,0.1
87,0,87,1.740084171295166,-1.0,3.9080013590017533,0.6503733945094555,0.06503733945094556,7.881530284881592,0.007268270943313837,0.0019478817703202367,-0.0005593299865722656,-0.04215148091316223,-0.04165831208229065,9.49560832977295,20.0,0,0.1
88,0,88,1.769839882850647,-1.0,3.6649833781514096,0.6503733945094555,0.06503733945094556,7.881530284881592,0.007756367791444063,0.005248514469712973,-0.0005550384521484375,-0.0565415620803833,-0.048708587884902954,10.004560470581055,20.0,0,0.1
89,0,89,1.7783173322677612,-1.0,3.3699043859082076,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0013672432396560907,0.0019143878016620874,-0.00017341971397399902,-0.04520106315612793,-0.038101524114608765,11.19732666015625,20.0,0,0.1
90,0,90,1.6838672161102295,-1.0,3.3535572346243887,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0075023784302175045,0.002339789643883705,-0.0012472271919250488,-0.03749483823776245,-0.04003638029098511,8.468282699584961,20.0,0,0.1
91,0,91,1.7890808582305908,-1.0,3.414124436678508,0.6503733945094555,0.06503733945094556,7.881530284881592,0.018212873488664627,0.004600105807185173,-0.0007675290107727051,-0.03406217694282532,-0.038951367139816284,8.295583724975586,20.0,0,0.1
92,0,92,1.8169898986816406,-1.0,3.0727627476581367,0.6503733945094555,0.06503733945094556,7.881530284881592,8.874538366399065e-07,0.0017485173884779215,-1.043081283569336e-06,-0.0434400737285614,-0.0534970760345459,-10.28077507019043,20.0,0,0.1
93,0,93,1.7585619688034058,-1.0,2.7785380838495,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0005462334956973791,0.0041851806454360485,-0.00020104646682739258,-0.03209242224693298,-0.022079497575759888,15.669008255004883,20.0,0,0.1
94,0,94,1.715576410293579,-1.0,2.831492832360915,0.6503733945094555,0.06503733945094556,7.881530284881592,0.010613859631121159,0.003208459820598364,-0.0006474852561950684,-0.04132676124572754,-0.03759196400642395,13.489931106567383,20.0,0,0.1
95,0,95,1.749377965927124,-1.0,2.708542560703557,0.6503733945094555,0.06503733945094556,7.881530284881592,0.015736589208245277,0.009823150001466274,-0.0009742379188537598,-0.04268479347229004,-0.05810701847076416,12.632694244384766,20.0,0,0.1
96,0,96,1.8300974369049072,-1.0,2.4433962859032596,0.6503733945094555,0.06503733945094556,7.881530284881592,0.00040883725159801543,0.0071625541895627975,0.00014013051986694336,-0.05091241002082825,-0.0454806387424469,9.716536521911621,20.0,0,0.1
97,0,97,1.7907884120941162,-1.0,2.319638234632515,0.6503733945094555,0.06503733945094556,7.881530284881592,0.006643878761678934,0.005509862210601568,4.222989082336426e-05,-0.05243426561355591,-0.04601180553436279,4.838071823120117,20.0,0,0.1
98,0,98,1.7198572158813477,-1.0,2.4076499530294093,0.6503733945094555,0.06503733945094556,7.881530284881592,0.040821611881256104,0.012757728807628155,-0.001790851354598999,-0.04150491952896118,-0.03885641694068909,6.622391700744629,20.0,0,0.1
99,0,99,1.7631783485412598,-1.0,2.220600028338287,0.6503733945094555,0.06503733945094556,7.881530284881592,0.0012925161281600595,0.0024062448646873236,-0.0002091526985168457,-0.03560185432434082,-0.03238996863365173,7.70274543762207,20.0,0,0.1
100,0,100,1.8084746599197388,-1.0,1.9996943829913594,0.5852769963045389,0.05852769963045389,7.383908271789551,8.162840822478756e-05,0.007071328349411488,0.00014892220497131348,-0.03029721975326538,-0.03124818205833435,7.390341281890869,20.0,0,0.1
101,0,101,1.815226435661316,-1.0,1.807028564329581,0.5852769963045389,0.05852769963045389,7.383908271789551,0.0013477610191330314,0.018453329801559448,-0.0003204643726348877,-0.05691152811050415,-0.05361559987068176,7.691551208496094,20.0,0,0.1
102,0,102,1.8741884231567383,-1.0,1.6688640765084775,0.5852769963045389,0.05852769963045389,7.383908271789551,0.017286498099565506,0.04063742607831955,0.0007246136665344238,-0.06151065230369568,-0.06699863076210022,9.286808013916016,20.0,0,0.1
103,0,103,1.7087643146514893,-1.0,1.502921409608295,0.5852769963045389,0.05852769963045389,7.383908271789551,0.0003230883157812059,0.03423485904932022,-4.437565803527832e-05,-0.031665533781051636,-0.028543800115585327,10.495059967041016,20.0,0,0.1
104,0,104,1.869269847869873,-1.0,2.2179727661409467,0.5852769963045389,0.05852769963045389,7.383908271789551,0.17913568019866943,0.020701106637716293,-0.010299861431121826,-0.038125813007354736,-0.037198036909103394,10.16197395324707,20.0,0,0.1
105,0,105,1.83661949634552,-1.0,2.000726699346305,0.5852769963045389,0.05852769963045389,7.383908271789551,0.0011732461862266064,0.02577877603471279,5.066394805908203e-06,-0.04477384686470032,-0.044809579849243164,7.727301597595215,20.0,0,0.1
106,0,106,1.752140760421753,-1.0,2.93376306480537,0.5852769963045389,0.05852769963045389,7.383908271789551,0.1495141237974167,0.013195034116506577,-0.009701460599899292,-0.036401331424713135,-0.03802692890167236,9.039575576782227,20.0,0,0.1
107,0,107,1.7348308563232422,-1.0,3.010650128933854,0.5852769963045389,0.05852769963045389,7.383908271789551,0.07062095403671265,0.01907316781580448,-0.0031329989433288574,-0.01820695400238037,-0.03639170527458191,9.415220260620117,20.0,0,0.1
108,0,108,1.7276341915130615,-1.0,3.1625529302188427,0.5852769963045389,0.05852769963045389,7.383908271789551,0.12343478947877884,0.02725023403763771,0.0008279085159301758,-0.031804829835891724,-0.029034912586212158,8.434375762939453,20.0,0,0.1
109,0,109,1.7209604978561401,-1.0,3.1283493021059856,0.5852769963045389,0.05852769963045389,7.383908271789551,0.03275717422366142,0.011613891460001469,-0.001002490520477295,-0.06537723541259766,-0.06574633717536926,9.964914321899414,20.0,0,0.1
110,0,110,1.70296311378479,-1.0,2.816003368455742,0.5852769963045389,0.05852769963045389,7.383908271789551,0.00025072440621443093,0.051273245364427567,4.565715789794922e-05,-0.03388392925262451,-0.02581152319908142,8.448932647705078,20.0,0,0.1
111,0,111,1.687186598777771,-1.0,3.1500197267454717,0.5852769963045389,0.05852769963045389,7.383908271789551,0.05265749245882034,0.00855361670255661,-0.002154111862182617,-0.041990041732788086,-0.034307628870010376,8.254410743713379,20.0,0,0.1
112,0,112,1.753706455230713,-1.0,2.839573635070974,0.5852769963045389,0.05852769963045389,7.383908271789551,0.0012947143986821175,0.02841852977871895,0.00019112229347229004,-0.036865442991256714,-0.031797945499420166,8.467244148254395,20.0,0,0.1
113,0,113,1.7724473476409912,-1.0,2.5898125967347214,0.5852769963045389,0.05852769963045389,7.383908271789551,0.01673232577741146,0.04893018677830696,-0.00044792890548706055,-0.02291521430015564,-0.02046296000480652,9.167750358581543,20.0,0,0.1
114,0,114,1.7094974517822266,-1.0,2.3727154294701176,0.5852769963045389,0.05852769963045389,7.383908271789551,0.005251438822597265,0.01253802701830864,-0.000940173864364624,-0.057008564472198486,-0.05174738168716431,10.813557624816895,20.0,0,0.1
115,0,115,1.7226566076278687,-1.0,2.1363293888930515,0.5852769963045389,0.05852769963045389,7.383908271789551,0.00018413245561532676,0.02079412341117859,-0.00017344951629638672,-0.039897650480270386,-0.04231417179107666,8.375182151794434,20.0,0,0.1
