step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
11,0,11,4.8242082595825195,-1.0,0.8067377798228927,inf,inf,-96.46321105957031,0.0006410704809240997,0.00016266490274574608,12.851234436035156,6.907163143157959,-7.319450378417969e-05,-0.0031867623329162598,-0.05037546157836914,53.609886169433594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,5.031299591064453,-1.0,0.8223366262448504,inf,inf,-96.46321105957031,0.00012618489563465118,0.00013107038103044033,14.545825004577637,6.767932891845703,-1.3828277587890625e-05,-0.3645792007446289,-0.3950279951095581,66.42860412597656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,5.048583030700684,-1.0,0.9259872192900385,inf,inf,-96.46321105957031,0.0003248336142860353,0.00017475047206971794,10.402009963989258,6.374207496643066,-4.708766937255859e-06,-0.2704569697380066,-0.3365669250488281,41.131439208984375,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,4.962554931640625,-1.0,0.867419832087288,inf,inf,-96.46321105957031,5.9678812249330804e-05,0.00017536430095788091,9.135984420776367,5.710453987121582,1.8715858459472656e-05,-0.2208181619644165,-0.20379233360290527,37.10026550292969,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,4.830242156982422,-1.0,0.79845627003721,inf,inf,-96.46321105957031,2.5904839276336133e-05,0.00014570944767910987,6.979581832885742,6.101088523864746,1.3828277587890625e-05,-0.008691072463989258,0.0936439037322998,31.153186798095703,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,4.947787284851074,-1.0,0.784461983074828,inf,inf,-96.46321105957031,3.40453589160461e-05,5.1700328185688704e-05,8.672063827514648,4.938925743103027,1.0073184967041016e-05,-0.19510877132415771,-0.2069995403289795,23.741544723510742,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,4.891825199127197,-1.0,0.7310203943154705,inf,inf,-96.46321105957031,9.038312782649882e-06,3.6146586353424937e-05,6.3876633644104,4.711606025695801,1.7285346984863281e-06,-0.09113967418670654,-0.10116136074066162,29.292152404785156,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,4.818408012390137,-1.0,1.0504098547212875,inf,inf,-96.46321105957031,0.00036979594733566046,9.421756840310991e-05,10.952777862548828,4.456352233886719,-3.236532211303711e-05,-0.1829100251197815,-0.2739837169647217,-12.685187339782715,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,4.849977016448975,-1.0,1.0015082161556503,inf,inf,-96.46321105957031,6.052459139027633e-05,0.00010781135642901063,4.746831893920898,3.343777656555176,1.6927719116210938e-05,-0.2776108980178833,-0.26172053813934326,13.73106575012207,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
20,0,20,5.081111431121826,-1.0,0.9096938477508613,inf,inf,-96.46321105957031,2.9012667255301494e-06,3.4802171285264194e-05,7.748591423034668,3.5204849243164062,-5.364418029785156e-07,-0.22602874040603638,-0.17786437273025513,32.77520751953125,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
21,0,21,4.440856456756592,-1.0,0.9277146045918317,inf,inf,-96.46321105957031,3.44423642673064e-05,3.160135747748427e-05,4.415739059448242,2.843660354614258,1.2159347534179688e-05,-0.08603310585021973,-0.06539720296859741,20.78681182861328,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
22,0,22,4.729471683502197,-1.0,1.3306623393459285,inf,inf,-96.46321105957031,0.00038431319990195334,7.752639066893607e-05,3.7307584285736084,2.6769449710845947,-2.8014183044433594e-06,-0.09881067276000977,-0.11262476444244385,16.62227439880371,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
23,0,23,4.4885358810424805,-1.0,1.204286105023852,inf,inf,-96.46321105957031,3.3289609291387023e-06,4.9760255933506414e-05,3.446094274520874,2.747255325317383,1.9669532775878906e-06,-0.03581291437149048,-0.03426480293273926,15.683947563171387,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
24,0,24,4.702156066894531,-1.0,1.2861331523734223,inf,inf,-96.46321105957031,0.00019486663222778589,9.633716399548575e-05,2.9178199768066406,2.339397430419922,-1.3232231140136719e-05,-0.08057725429534912,-0.08139818906784058,-12.303998947143555,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
25,0,25,4.577249526977539,-1.0,1.273657979943299,inf,inf,-96.46321105957031,0.00011555627861525863,9.949898958439007e-05,3.3614022731781006,1.9957268238067627,1.0073184967041016e-05,-0.09991681575775146,-0.10038912296295166,9.583477020263672,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
26,0,26,4.653798580169678,-1.0,1.1697219148349998,inf,inf,-96.46321105957031,1.3697528629563749e-05,5.846216299687512e-05,2.8546385765075684,2.129223108291626,1.4901161193847656e-06,-0.08273422718048096,-0.07320421934127808,15.799554824829102,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
27,0,27,4.46379280090332,-1.0,1.0553169517258876,inf,inf,-96.46321105957031,3.5810321605822537e-06,0.00013949020649306476,2.741364002227783,1.883507490158081,-4.76837158203125e-07,-0.06307065486907959,-0.05789494514465332,9.57127857208252,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
28,0,28,4.409300804138184,-1.0,1.6767958951414093,inf,inf,-96.46321105957031,0.00011100021220045164,1.5268031347659416e-05,2.179997444152832,1.8421725034713745,8.344650268554688e-07,-0.02406543493270874,-0.03878355026245117,8.325024604797363,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
29,0,29,4.527712345123291,-1.0,1.535021722991398,inf,inf,-96.46321105957031,5.26304302184144e-06,2.031637995969504e-05,2.3957533836364746,1.5336034297943115,8.344650268554688e-07,-0.045694828033447266,-0.04399758577346802,12.086014747619629,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
30,0,30,4.356048583984375,-1.0,1.7934502220817619,inf,inf,-96.46321105957031,0.00037511755363084376,9.106327343033627e-05,3.0164427757263184,1.5095417499542236,-1.6808509826660156e-05,-0.04915118217468262,-0.047138512134552,11.397513389587402,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
31,0,31,4.481860637664795,-1.0,1.6210294739234128,inf,inf,-96.46321105957031,3.935283984901616e-06,5.683316339855082e-05,2.0415635108947754,1.496222972869873,-2.3245811462402344e-06,-0.011179864406585693,-0.017781555652618408,-2.9309093952178955,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
32,0,32,4.286852836608887,-1.0,1.4980276681182327,inf,inf,-96.46321105957031,2.7650171432469506e-06,7.071448635542765e-06,2.4066171646118164,1.3916258811950684,-3.635883331298828e-06,-0.04820817708969116,-0.039099276065826416,9.809853553771973,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
33,0,33,4.248966217041016,-1.0,1.3702166785115664,inf,inf,-96.46321105957031,7.011685283941915e-06,3.188321352354251e-05,1.5371909141540527,1.4053716659545898,1.3709068298339844e-06,-0.062417685985565186,-0.044566571712493896,10.492534637451172,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
34,0,34,4.320746898651123,-1.0,1.271172153333982,inf,inf,-96.46321105957031,1.9697301468113437e-05,5.186620182939805e-05,1.7444403171539307,2.0950655937194824,-3.2186508178710938e-06,-0.03763037919998169,-0.044056832790374756,-14.028067588806152,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
35,0,35,4.254148960113525,-1.0,1.190013973251309,inf,inf,-96.46321105957031,3.083559704464278e-06,6.709365607093787e-06,1.621997356414795,1.3132569789886475,1.0728836059570312e-06,-0.027790844440460205,-0.03094831109046936,7.38864803314209,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
36,0,36,4.287020683288574,-1.0,1.0948489880479049,inf,inf,-96.46321105957031,1.8465836546965875e-05,7.746902701910585e-05,1.8380115032196045,1.6278260946273804,-1.7285346984863281e-06,-0.045856595039367676,-0.03627908229827881,7.927882194519043,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
37,0,37,4.23500394821167,-1.0,0.9858520180129018,inf,inf,-96.46321105957031,1.7883542113850126e-07,3.6651952541433275e-05,2.1908323764801025,1.6118059158325195,-2.0265579223632812e-06,-0.04388082027435303,-0.023087382316589355,9.126794815063477,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
38,0,38,4.1636247634887695,-1.0,0.9249761994059934,inf,inf,-96.46321105957031,2.7735371986636892e-05,7.35503199393861e-05,2.2245373725891113,1.7871642112731934,1.3709068298339844e-06,-0.04323512315750122,-0.033478736877441406,12.99683952331543,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
39,0,39,4.183811664581299,-1.0,0.9087322678663389,inf,inf,-96.46321105957031,1.941531809279695e-05,2.546148061810527e-05,1.756312370300293,1.491877555847168,3.5762786865234375e-06,-0.045310378074645996,-0.038304150104522705,8.810552597045898,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
40,0,40,4.524757385253906,-1.0,0.8695434451660011,inf,inf,-96.46321105957031,5.032126136939041e-05,9.736256470205262e-05,3.074678659439087,1.5682618618011475,1.1324882507324219e-06,-0.07002055644989014,-0.07803183794021606,8.92941951751709,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
41,0,41,4.363401889801025,-1.0,1.630240332107797,inf,inf,-96.46321105957031,0.00017247851064894348,2.034781573456712e-05,2.048553466796875,1.4155609607696533,7.867813110351562e-06,-0.04503154754638672,-0.0505867600440979,6.363224983215332,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
42,0,42,4.28211784362793,-1.0,1.4701040699125134,inf,inf,-96.46321105957031,8.62276522184402e-07,2.9859587812097743e-05,1.7173198461532593,1.4981257915496826,-5.245208740234375e-06,-0.02909672260284424,-0.03088545799255371,6.636202335357666,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
43,0,43,4.203668594360352,-1.0,1.332863401877834,inf,inf,-96.46321105957031,1.4085844668443315e-06,1.4417831152968574e-05,1.4552284479141235,1.2164807319641113,-2.980232238769531e-07,-0.020001590251922607,-0.021649599075317383,6.378954887390137,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
44,0,44,4.367611885070801,-1.0,1.3393375653934212,inf,inf,-96.46321105957031,2.78021161648212e-05,1.989268457691651e-05,1.7636017799377441,1.265458345413208,7.152557373046875e-07,-0.03420114517211914,-0.034722745418548584,6.345232009887695,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
45,0,45,4.1678361892700195,-1.0,1.3027957004636654,inf,inf,-96.46321105957031,2.637316720210947e-05,2.7079428036813624e-05,2.1089882850646973,1.283355951309204,2.980232238769531e-07,-0.038585007190704346,-0.04391366243362427,8.344891548156738,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
46,0,46,4.36741828918457,-1.0,1.545133986666837,inf,inf,-96.46321105957031,2.9075617931084707e-05,7.803066182532348e-06,1.7432998418807983,1.2724158763885498,-7.510185241699219e-06,-0.040105223655700684,-0.03472328186035156,6.219515800476074,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
47,0,47,4.146770000457764,-1.0,2.454225553191538,inf,inf,-96.46321105957031,0.0001037746696965769,9.756880899658427e-06,1.5648167133331299,1.248232126235962,-1.4126300811767578e-05,-0.03321090340614319,-0.03518378734588623,7.499039173126221,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
48,0,48,4.251157760620117,-1.0,2.2168222060620866,inf,inf,-96.46321105957031,3.6584057738764386e-07,4.562053618428763e-06,2.175847053527832,1.3478723764419556,1.4901161193847656e-06,-0.04269587993621826,-0.03920471668243408,8.201419830322266,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
49,0,49,4.164675712585449,-1.0,2.249183304696256,inf,inf,-96.46321105957031,9.494551341049373e-05,3.737374936463311e-05,1.7943053245544434,1.3042582273483276,-2.86102294921875e-06,-0.03223395347595215,-0.036473870277404785,6.153238296508789,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
50,0,50,4.174091815948486,-1.0,2.0509232782039417,inf,inf,-96.46321105957031,1.8252176232635975e-05,6.846713222330436e-05,1.7628246545791626,1.410613775253296,-6.854534149169922e-06,-0.03477448225021362,-0.0396154522895813,6.606560230255127,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
51,0,51,4.01814079284668,-1.0,2.16402109947059,inf,inf,-96.46321105957031,0.00011349588021403179,3.566919986042194e-05,1.5643397569656372,1.6191717386245728,-7.748603820800781e-06,-0.029935628175735474,-0.02676716446876526,6.832568168640137,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
52,0,52,4.276602745056152,-1.0,1.9990567069141685,inf,inf,-96.46321105957031,2.471080733812414e-05,4.804024865734391e-05,2.8593873977661133,1.6896090507507324,-1.1920928955078125e-06,-0.07856512069702148,-0.08730027079582214,-10.687864303588867,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
53,0,53,4.258780002593994,-1.0,1.799649498808259,inf,inf,-96.46321105957031,1.246272489652256e-07,2.5002327674883418e-05,1.9773552417755127,1.669944405555725,5.364418029785156e-07,-0.07151299715042114,-0.06956768035888672,-1.2631474733352661,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
54,0,54,4.042734146118164,-1.0,1.797463920733979,inf,inf,-96.46321105957031,5.842623068019748e-05,3.2864460081327707e-05,1.4531254768371582,1.3864279985427856,1.9669532775878906e-06,-0.026225239038467407,-0.027645766735076904,-7.487039089202881,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
55,0,55,4.142984867095947,-1.0,1.6378328907247144,inf,inf,-96.46321105957031,3.3785649975470733e-06,1.679594424786046e-05,1.554970145225525,1.269374966621399,6.556510925292969e-07,-0.02520468831062317,-0.02972501516342163,5.968557357788086,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
56,0,56,4.14952278137207,-1.0,1.5178401448703445,inf,inf,-96.46321105957031,3.550573455868289e-05,8.108082693070173e-05,1.666445255279541,1.431609869003296,1.5497207641601562e-06,-0.025416433811187744,-0.03053462505340576,-7.254410743713379,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
57,0,57,4.190772533416748,-1.0,1.3907784461159867,inf,inf,-96.46321105957031,6.995829608058557e-06,2.8297630706219934e-05,1.669642448425293,1.3184666633605957,3.7550926208496094e-06,-0.027731001377105713,-0.033569544553756714,6.450216770172119,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
58,0,58,4.153324604034424,-1.0,1.625373408702462,inf,inf,-96.46321105957031,8.725692168809474e-05,2.33511564147193e-05,1.6740015745162964,1.2124710083007812,-1.1742115020751953e-05,-0.03274250030517578,-0.03015846014022827,5.180071830749512,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
59,0,59,4.078610420227051,-1.0,1.539359762080191,inf,inf,-96.46321105957031,8.638813596917316e-05,0.00011289070243947208,1.5354907512664795,1.22857666015625,4.172325134277344e-07,-0.02880072593688965,-0.028220027685165405,5.149871826171875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
60,0,60,4.213321685791016,-1.0,1.5878608807788814,0.2718782203313359,0.2718782203313359,5.70029878616333,0.04721171408891678,0.023321671411395073,1.4914411306381226,1.0917750597000122,-0.0024759769439697266,-0.02946007251739502,-0.041316717863082886,5.480094909667969,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
61,0,61,4.066123008728027,-1.0,1.4290772502980948,0.2718782203313359,0.2718782203313359,5.70029878616333,1.9918287819109537e-07,0.008104781620204449,1.5608407258987427,1.1693263053894043,2.8014183044433594e-06,-0.030492454767227173,-0.03313508629798889,-6.027469635009766,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
62,0,62,4.121932506561279,-1.0,1.4579959931312516,0.2718782203313359,0.2718782203313359,5.70029878616333,0.04026416316628456,0.023433038964867592,1.0771552324295044,1.3306666612625122,-0.0024202167987823486,-0.012723207473754883,-0.01194089651107788,5.131340503692627,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
63,0,63,4.09716796875,-1.0,1.3407105176160594,0.2718782203313359,0.2718782203313359,5.70029878616333,0.00795774906873703,0.027908096089959145,1.0278304815292358,1.3865039348602295,-0.0017531514167785645,-0.015902340412139893,-0.020824462175369263,-7.69034481048584,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
64,0,64,4.269079685211182,-1.0,1.3064855772874442,0.2718782203313359,0.2718782203313359,5.70029878616333,0.02808365784585476,0.028126941993832588,1.8136593103408813,1.403348684310913,0.000744551420211792,-0.033321768045425415,-0.034241706132888794,6.164305686950684,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
65,0,65,4.200272560119629,-1.0,1.393049644829706,0.2718782203313359,0.2718782203313359,5.70029878616333,0.026196042075753212,0.012060091830790043,2.333012819290161,1.5256866216659546,-0.004801809787750244,-0.05474326014518738,-0.05028703808784485,9.678051948547363,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
66,0,66,4.10099983215332,-1.0,2.3234505634782616,0.2718782203313359,0.2718782203313359,5.70029878616333,0.19569648802280426,0.01829442009329796,1.816225290298462,1.2772245407104492,-0.005455315113067627,-0.04003852605819702,-0.0312936007976532,5.442718505859375,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
67,0,67,4.0683274269104,-1.0,2.207175840504438,0.2718782203313359,0.2718782203313359,5.70029878616333,0.03168356046080589,0.02729686349630356,1.2537498474121094,1.334773063659668,-0.0010653436183929443,-0.015639185905456543,-0.017626255750656128,4.4682512283325195,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
68,0,68,4.160196781158447,-1.0,2.2059683083228196,0.2718782203313359,0.2718782203313359,5.70029878616333,0.021370941773056984,0.009735746309161186,1.518259048461914,1.4020718336105347,-0.0011327862739562988,-0.04305762052536011,-0.04376670718193054,-5.138329029083252,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
69,0,69,4.106624603271484,-1.0,2.006917445316655,0.2718782203313359,0.2718782203313359,5.70029878616333,0.004325229208916426,0.020074425265192986,1.8788304328918457,1.316408634185791,-0.001254647970199585,-0.04674521088600159,-0.03863281011581421,-7.171087265014648,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
70,0,70,3.8602261543273926,-1.0,1.8408279278478896,0.2718782203313359,0.2718782203313359,5.70029878616333,0.00807397160679102,0.023333676159381866,1.6815509796142578,1.485792636871338,-0.0019967854022979736,-0.029201477766036987,-0.027359306812286377,8.133011817932129,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
71,0,71,4.059252738952637,-1.0,2.3599334100353455,0.2718782203313359,0.2718782203313359,5.70029878616333,0.256649911403656,0.03649803623557091,2.268435001373291,1.5595085620880127,-0.009763479232788086,-0.02454283833503723,-0.01649606227874756,7.233287811279297,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
72,0,72,4.194793701171875,-1.0,2.1388117576326606,0.2718782203313359,0.2718782203313359,5.70029878616333,0.0030846542213112116,0.020741788670420647,2.276237726211548,1.41549813747406,-0.0006532669067382812,-0.029468387365341187,-0.039260298013687134,7.809042453765869,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
73,0,73,4.0642805099487305,-1.0,2.0890532722930293,0.2718782203313359,0.2718782203313359,5.70029878616333,0.04317232593894005,0.026304909959435463,1.8733255863189697,1.56721830368042,-0.0038518905639648438,-0.021929532289505005,-0.022578120231628418,6.70389461517334,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
74,0,74,4.170450687408447,-1.0,2.4079858633321662,0.2718782203313359,0.2718782203313359,5.70029878616333,0.1358833909034729,0.025743393227458,2.163492202758789,1.4980746507644653,-0.011874586343765259,-0.04794326424598694,-0.05261629819869995,6.3498029708862305,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
75,0,75,4.058266639709473,-1.0,3.15261162682755,0.2718782203313359,0.2718782203313359,5.70029878616333,0.08360949903726578,0.008484618738293648,1.764141321182251,1.448379397392273,-0.0039520263671875,-0.03534939885139465,-0.033678650856018066,9.358221054077148,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
76,0,76,3.875438690185547,-1.0,3.438453274138673,0.2718782203313359,0.2718782203313359,5.70029878616333,0.07584211230278015,0.012617161497473717,1.7673546075820923,1.61171293258667,-0.00027120113372802734,-0.01718306541442871,-0.015742897987365723,7.600304126739502,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
77,0,77,3.98207426071167,-1.0,3.1105523624754796,0.2718782203313359,0.2718782203313359,5.70029878616333,0.0013190826866775751,0.008273007348179817,1.4837865829467773,1.4009416103363037,-0.0007592439651489258,-0.02128884196281433,-0.024618446826934814,5.909314155578613,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
78,0,78,4.090626239776611,-1.0,2.9344951006149924,0.2718782203313359,0.2718782203313359,5.70029878616333,0.01181783340871334,0.008754082024097443,1.467846393585205,1.5314098596572876,-0.00237351655960083,-0.015350192785263062,-0.02001604437828064,7.377135276794434,26.666666666666668,0,nan,1,nan,1.5534875392913818,nan,0,0
79,0,79,4.1643571853637695,-1.0,2.76240748041958,0.2718782203313359,0.2718782203313359,5.70029878616333,0.026417242363095284,0.021767329424619675,2.2369160652160645,1.6794828176498413,-0.0027830004692077637,-0.04983159899711609,-0.057144373655319214,-7.664363861083984,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
80,0,80,4.293107986450195,-1.0,3.8365125442185892,0.2718782203313359,0.013593911016566797,5.70029878616333,0.19063666462898254,0.014117618091404438,3.4416065216064453,1.655165672302246,-0.014536440372467041,-0.05597183108329773,-0.06544291973114014,15.022717475891113,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
81,0,81,4.186831474304199,-1.0,13.059750540785485,0.2718782203313359,0.013593911016566797,5.70029878616333,0.08824189007282257,0.0009185271919704974,1.927628993988037,1.3992830514907837,-0.009687244892120361,-0.05345693230628967,-0.05938005447387695,11.18988037109375,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
82,0,82,4.138543128967285,-1.0,11.821622239928459,0.2718782203313359,0.013593911016566797,5.70029878616333,0.015481106005609035,0.02281775511801243,2.5410099029541016,1.3897063732147217,-0.0016794800758361816,-0.05115014314651489,-0.057462483644485474,5.68757963180542,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
83,0,83,4.058629035949707,-1.0,10.640025856129885,0.2718782203313359,0.013593911016566797,5.70029878616333,3.724790076375939e-05,0.006582759786397219,1.8047822713851929,1.273752212524414,-4.407763481140137e-05,-0.028440415859222412,-0.037176817655563354,5.518248558044434,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
84,0,84,4.054037570953369,-1.0,9.577144212877068,0.2718782203313359,0.013593911016566797,5.70029878616333,9.597948519513011e-05,0.008562392555177212,1.0445667505264282,1.0897998809814453,4.9740076065063477e-05,-0.016657114028930664,-0.01694217324256897,4.467697620391846,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
85,0,85,4.018870830535889,-1.0,8.819216390573331,0.2718782203313359,0.013593911016566797,5.70029878616333,0.013436081819236279,0.0067252167500555515,1.4185209274291992,1.1717028617858887,-0.0017375349998474121,-0.018085122108459473,-0.018718689680099487,5.682187080383301,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
86,0,86,4.029379367828369,-1.0,8.553817871243275,0.2718782203313359,0.013593911016566797,5.70029878616333,0.10516692698001862,0.01705806702375412,1.3631765842437744,1.140122413635254,-0.0053775012493133545,-0.031996339559555054,-0.02918526530265808,5.657255172729492,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
87,0,87,4.049254417419434,-1.0,8.834596884342174,0.2718782203313359,0.013593911016566797,5.70029878616333,0.030081182718276978,0.0026476166676729918,1.540729284286499,1.2954750061035156,-0.002141326665878296,-0.03158926963806152,-0.035619497299194336,9.354081153869629,26.666666666666668,0,0.05,1,nan,1.5534875392913818,nan,0,0
