step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,4.7006683349609375,-1.0,1.8979815199833998,inf,inf,-97.21746826171875,0.15640094876289368,0.08240383118391037,13.739086151123047,13.140470504760742,-0.0004971027374267578,-0.05320805311203003,-0.05086034536361694,-97.21124267578125,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,4.684743881225586,-1.0,1.8501620983385598,inf,inf,-97.21746826171875,0.14600302278995514,0.10283443331718445,14.252065658569336,12.407973289489746,0.00344008207321167,0.04530984163284302,0.11977148056030273,-55.153053283691406,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,4.725699424743652,-1.0,1.6651507949709543,inf,inf,-97.21746826171875,2.298493484431674e-07,0.004684621002525091,16.1795654296875,12.534599304199219,2.390146255493164e-05,-0.16885119676589966,-0.19355595111846924,-149.61451721191406,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.75074577331543,-1.0,1.5223696478349604,inf,inf,-97.21746826171875,0.0013951039873063564,0.005878098774701357,16.434707641601562,11.637762069702148,0.0014982819557189941,-0.13111340999603271,-0.14368575811386108,-90.96734619140625,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,4.786282539367676,-1.0,1.370194132629385,inf,inf,-97.21746826171875,5.676121418218827e-06,0.009237038902938366,15.82326602935791,11.165533065795898,-1.627206802368164e-05,-0.15668201446533203,-0.19754552841186523,-52.263553619384766,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.9980340003967285,-1.0,1.2912716562654278,inf,inf,-97.21746826171875,0.0005612244713120162,0.0009660138748586178,15.373983383178711,10.60232162475586,7.867813110351562e-05,-0.27722036838531494,-0.2917402982711792,-81.79308319091797,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,4.8669023513793945,-1.0,1.2276787859790539,inf,inf,-97.21746826171875,0.0012033266248181462,0.0018361784750595689,12.99302864074707,9.89427375793457,4.7206878662109375e-05,0.049327194690704346,0.06502079963684082,-61.21464538574219,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.861071586608887,-1.0,1.1323601401542844,inf,inf,-97.21746826171875,0.00035204787855036557,0.0012825417798012495,12.993228912353516,9.296307563781738,0.000630795955657959,-0.19641780853271484,-0.22613763809204102,-46.54706954956055,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.776904106140137,-1.0,1.1940186272207027,inf,inf,-97.21746826171875,0.002363326260820031,0.001351286773569882,10.974496841430664,8.821905136108398,-0.0010151863098144531,-0.12244647741317749,-0.10535562038421631,-39.806480407714844,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.574191570281982,-1.0,1.5969432109210002,inf,inf,-97.21746826171875,0.004496571142226458,0.0008608737261965871,9.77397346496582,7.986127853393555,-0.0008900761604309082,-0.08459627628326416,-0.06382119655609131,50.56064224243164,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,5.021074295043945,-1.0,1.4401912346233638,inf,inf,-97.21746826171875,7.7695949585177e-05,0.002640613354742527,12.051290512084961,7.466991901397705,0.00011980533599853516,-0.2077532410621643,-0.2559887170791626,63.403167724609375,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,4.656518936157227,-1.0,1.7334685911923724,inf,inf,-97.21746826171875,0.007603497244417667,0.0017387510742992163,12.973533630371094,7.097782611846924,-0.0012701153755187988,0.045677363872528076,0.11162424087524414,54.867584228515625,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,4.769275665283203,-1.0,2.9770909318052743,inf,inf,-97.21746826171875,0.011896638199687004,0.0008395834011025727,10.647727966308594,6.349578857421875,-0.0006903409957885742,-0.528346061706543,-0.5101099610328674,20.050073623657227,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,4.9415788650512695,-1.0,2.681875140451758,inf,inf,-97.21746826171875,3.6621280742110685e-05,0.0014687865041196346,10.419355392456055,5.6748046875,-2.777576446533203e-05,-0.21036231517791748,-0.21330899000167847,22.633338928222656,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,4.830453395843506,-1.0,2.85037049254909,inf,inf,-97.21746826171875,0.0013836155412718654,0.0003168467665091157,10.563507080078125,5.708627700805664,0.0001398921012878418,-0.27332043647766113,-0.22338181734085083,23.140600204467773,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,4.629805088043213,-1.0,3.237999753094731,inf,inf,-97.21746826171875,0.0011767164105549455,0.00017493315681349486,6.604804992675781,5.025577545166016,-2.0742416381835938e-05,-0.0032333731651306152,-0.06905162334442139,25.076366424560547,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,4.938657760620117,-1.0,2.937853157729904,inf,inf,-97.21746826171875,4.6666202251799405e-05,0.0001972918980754912,13.406739234924316,5.325466156005859,-2.7418136596679688e-05,-0.16482698917388916,-0.2239229679107666,24.970117568969727,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,4.610103130340576,-1.0,2.6444604595728047,inf,inf,-97.21746826171875,3.1831572755436355e-07,8.107525354716927e-05,7.5023603439331055,4.451754093170166,1.5437602996826172e-05,-0.19745784997940063,-0.14148324728012085,28.81102752685547,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,4.735347270965576,-1.0,2.408981193459675,inf,inf,-97.21746826171875,0.00011890877794940025,0.0004105005064047873,9.97773265838623,4.941503524780273,-0.00011461973190307617,-0.1346808671951294,-0.11211812496185303,36.166297912597656,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,4.633327960968018,-1.0,2.218215100060366,inf,inf,-97.21746826171875,8.83315660757944e-05,0.00017619787831790745,5.910063743591309,4.257201194763184,0.00010663270950317383,-0.09394848346710205,-0.11910510063171387,21.631633758544922,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,4.653846263885498,-1.0,2.0272269411126564,inf,inf,-97.21746826171875,9.281672100769356e-05,0.0003010270302183926,7.424065113067627,3.8231940269470215,-8.654594421386719e-05,-0.1470552682876587,-0.15010976791381836,28.013641357421875,26.666666666666668,0,nan,0,nan,0.0,nan,0
21,0,21,4.844876766204834,-1.0,1.9417360155954493,inf,inf,-97.21746826171875,5.7519155234331265e-05,4.9064477934734896e-05,5.818746566772461,3.628016233444214,-3.3795833587646484e-05,-0.13104033470153809,-0.13917946815490723,19.872953414916992,26.666666666666668,0,nan,0,nan,0.0,nan,0
22,0,22,4.60821533203125,-1.0,1.8091889533076915,inf,inf,-97.21746826171875,4.186475052847527e-05,6.793298962293193e-05,4.893680572509766,3.251892566680908,-2.7298927307128906e-05,-0.14008694887161255,-0.15726685523986816,24.77773094177246,26.666666666666668,0,nan,0,nan,0.0,nan,0
23,0,23,4.678219795227051,-1.0,1.629011127059238,inf,inf,-97.21746826171875,5.881761921955331e-07,7.93686049291864e-05,3.962545156478882,3.089540958404541,3.874301910400391e-06,-0.0931699275970459,-0.07356810569763184,15.93154525756836,26.666666666666668,0,nan,0,nan,0.0,nan,0
