step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.497382640838623,-1.0,0.7354290873719533,inf,inf,-142.1769561767578,0.047092586755752563,0.06403416395187378,0.002977907657623291,0.5753850489854813,0.6440049707889557,-142.3431396484375,26.666666666666668,0,nan,0,nan
1,0,1,2.972506046295166,-1.0,0.7351983495231638,inf,inf,-142.1769561767578,0.03832033649086952,0.05227008834481239,0.008449137210845947,0.38616740703582764,0.20042039453983307,-344.81439208984375,26.666666666666668,0,nan,0,nan
2,0,2,3.635023832321167,-1.0,0.9388969116805065,inf,inf,-142.1769561767578,0.028315316885709763,0.010214082896709442,-0.006096139550209045,0.3028680682182312,0.3042464107275009,-598.4838256835938,26.666666666666668,0,nan,0,nan
3,0,3,4.17733097076416,-1.0,0.8508505022732635,inf,inf,-142.1769561767578,0.0004623029672075063,0.007911700755357742,-0.0011063963174819946,-0.11751723289489746,-0.1314929872751236,-437.7418518066406,26.666666666666668,0,nan,0,nan
4,0,4,3.816126585006714,-1.0,0.9269411637993716,inf,inf,-142.1769561767578,0.005960538983345032,0.0036981620360165834,2.428889274597168e-05,0.7621025294065475,0.7141344100236893,-368.0102844238281,26.666666666666668,0,nan,0,nan
5,0,5,6.841683387756348,-1.0,0.978418473841849,inf,inf,-142.1769561767578,0.00819378811866045,0.005683364812284708,0.0066834986209869385,10.41697445511818,10.134494602680206,-522.6560668945312,26.666666666666668,0,nan,0,nan
6,0,6,6.422635078430176,-1.0,0.9354188648333931,inf,inf,-142.1769561767578,0.0015262328088283539,0.0027829513419419527,-0.0008894503116607666,6.650800853967667,7.467534601688385,-243.24319458007812,26.666666666666668,0,nan,0,nan
7,0,7,7.063737869262695,-1.0,0.8603126010458786,inf,inf,-142.1769561767578,0.000339606951456517,0.0018421235727146268,-0.000682443380355835,-4.952593103051186,-5.300753831863403,-84.20768737792969,26.666666666666668,0,nan,0,nan
8,0,8,4.855816841125488,-1.0,1.1498278709236471,inf,inf,-142.1769561767578,0.007291534915566444,0.0019415796268731356,4.450976848602295e-05,1.2528363764286041,1.445872724056244,-150.30569458007812,26.666666666666668,0,nan,0,nan
9,0,9,3.9627432823181152,-1.0,1.1339147744774067,inf,inf,-142.1769561767578,0.0007481089560315013,0.0007551340386271477,9.82135534286499e-05,-0.10662049055099487,-0.1785239279270172,-39.297420501708984,26.666666666666668,0,nan,0,nan
