step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.497382640838623,-1.0,0.7355622163087352,inf,inf,-142.17526245117188,0.047099851071834564,0.06403245031833649,29.420881271362305,11.669061660766602,0.0029904991388320923,0.5654640942811966,0.6339514404535294,-142.34335327148438,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.97249698638916,-1.0,0.7391130419481968,inf,inf,-142.17526245117188,0.04011032357811928,0.05201901122927666,43.73709487915039,11.922386169433594,0.008649468421936035,0.3873801678419113,0.20199382305145264,-344.94793701171875,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.6352198123931885,-1.0,0.8728464383482866,inf,inf,-142.17526245117188,0.030979666858911514,0.014919555746018887,63.99452590942383,12.741839408874512,-0.006311357021331787,0.3392949402332306,0.33866190910339355,-588.9288330078125,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.1722002029418945,-1.0,0.919981827043624,inf,inf,-142.17526245117188,0.008274015039205551,0.006155343726277351,72.42765045166016,11.896284103393555,-0.0049254149198532104,-0.27664415538311005,-0.2899338901042938,-482.7278747558594,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.82590651512146,-1.0,0.8594789291809543,inf,inf,-142.17526245117188,0.00150441809091717,0.004776645451784134,51.53080749511719,11.299975395202637,-0.0004399716854095459,0.8418851643800735,0.7957095503807068,-305.66326904296875,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,6.826178073883057,-1.0,0.9004444579135429,inf,inf,-142.17526245117188,0.0015981944743543863,0.001259279320947826,248.53900146484375,13.18685531616211,0.0012871325016021729,10.530606269836426,10.26755428314209,-523.4873046875,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,6.383240222930908,-1.0,0.8120129356173459,inf,inf,-142.17526245117188,4.9129313993034884e-05,0.0030459791887551546,128.62045288085938,11.895317077636719,7.620453834533691e-05,5.1173039972782135,5.776434779167175,-195.33328247070312,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,7.0595502853393555,-1.0,0.7320354255815996,inf,inf,-142.17526245117188,1.5344619896495715e-05,0.0012538671726360917,83.12821960449219,14.588933944702148,-0.0002567470073699951,-4.79097855091095,-5.1645567715168,-68.39686584472656,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.925414085388184,-1.0,0.7704321569909175,inf,inf,-142.17526245117188,0.002597566694021225,0.0023275630082935095,42.524818420410156,20.287185668945312,-0.0008560717105865479,1.787863701581955,2.008875697851181,-125.73680877685547,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.057433128356934,-1.0,0.8723488147707712,inf,inf,-142.17526245117188,0.0004374178242869675,0.00024442229187116027,22.757030487060547,8.411515235900879,-7.370114326477051e-05,-1.4703913033008575,-1.5560630410909653,49.576637268066406,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,4.1239519119262695,-1.0,1.5128957513005168,inf,inf,-142.17526245117188,0.11830996721982956,0.016256241127848625,69.35819244384766,15.533923149108887,-0.017739832401275635,25.425698220729828,25.872792303562164,164.96881103515625,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,5.011632442474365,-1.0,1.626310207821668,inf,inf,-142.17526245117188,0.0017811424331739545,0.000672880734782666,24.12187957763672,3.995267629623413,0.00036050379276275635,-1.5442929863929749,-1.4425486475229263,41.989383697509766,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,3.6422905921936035,-1.0,1.467573605319752,inf,inf,-142.17526245117188,4.9657366616884246e-05,0.0012750907335430384,27.809289932250977,7.5244293212890625,-0.00015069544315338135,-0.021699249744415283,-0.16611158847808838,-37.150001525878906,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,2.9536890983581543,-1.0,1.3243712729387513,inf,inf,-142.17526245117188,3.877503695548512e-05,0.0010907097021117806,14.271769523620605,16.4617919921875,9.478628635406494e-05,-0.3806822746992111,-0.3995079845190048,42.639915466308594,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,3.5962347984313965,-1.0,2.7860978368840166,inf,inf,-142.17526245117188,0.018250735476613045,0.001144847017712891,68.46641540527344,31.778120040893555,0.0039284974336624146,51.8745808750391,50.824980303645134,101.89723205566406,26.666666666666668,0,nan,0,nan,0.0,nan,0
