step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.3491244316101074,-1.0,9.735380432566457,inf,inf,65.02621459960938,2.202146530151367,0.22620035707950592,0.03491683304309845,0.21172784268856049,0.2907503843307495,65.03945922851562,26.666666666666668,0,nan,0,nan
1,0,1,2.850904941558838,-1.0,9.545776953063264,inf,inf,65.02621459960938,1.9856892824172974,0.2532978355884552,-0.06910449266433716,0.5175070911645889,0.2836037129163742,-282.3381652832031,26.666666666666668,0,nan,0,nan
2,0,2,2.6342389583587646,-1.0,8.803164054614486,inf,inf,65.02621459960938,0.6223024129867554,0.2935876250267029,-0.07180821895599365,0.5987919420003891,0.46996569633483887,-199.8040313720703,26.666666666666668,0,nan,0,nan
3,0,3,3.243164300918579,-1.0,9.140142207757966,inf,inf,65.02621459960938,3.151961088180542,0.2589316666126251,0.08598823845386505,0.271954745054245,0.43408767879009247,-548.3895263671875,26.666666666666668,0,nan,0,nan
4,0,4,3.1983306407928467,-1.0,27.186270460825884,inf,inf,65.02621459960938,51.634605407714844,0.2723323702812195,-0.2850949913263321,-0.1344936490058899,0.164826899766922,-558.6416015625,26.666666666666668,0,nan,0,nan
5,0,5,3.2211225032806396,-1.0,26.771583831781243,inf,inf,65.02621459960938,2.984780788421631,0.12955112755298615,-0.15706045925617218,0.176059290766716,0.17712701857089996,-113.06991577148438,26.666666666666668,0,nan,0,nan
6,0,6,3.0688722133636475,-1.0,25.282159823942383,inf,inf,65.02621459960938,1.7932689189910889,0.1509823203086853,-0.10295043885707855,0.12290605902671814,0.0756014734506607,-53.094730377197266,26.666666666666668,0,nan,0,nan
7,0,7,3.1071856021881104,-1.0,26.819840242015218,inf,inf,65.02621459960938,2.717273473739624,0.06683085858821869,-0.20825950801372528,0.20549191534519196,0.3589493930339813,-75.0237045288086,26.666666666666668,0,nan,0,nan
8,0,8,2.92376446723938,-1.0,25.815197652456238,inf,inf,65.02621459960938,1.6139823198318481,0.0962226465344429,-0.12196281552314758,0.4558345079421997,0.5696661919355392,-38.02680587768555,26.666666666666668,0,nan,0,nan
9,0,9,2.4901888370513916,-1.0,23.370407424110674,inf,inf,65.02621459960938,0.1088007390499115,0.07957369089126587,-0.008310779929161072,-0.14137138426303864,-0.1792868822813034,47.75313186645508,26.666666666666668,0,nan,0,nan
10,0,10,2.5693142414093018,-1.0,21.497606516436804,inf,inf,65.02621459960938,0.2377583235502243,0.0512145459651947,-0.03466108441352844,-0.563126876950264,-0.518868014216423,-17.016643524169922,26.666666666666668,0,nan,0,nan
