step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.497382640838623,-1.0,0.7355304742297406,inf,inf,-142.177490234375,0.04709865152835846,0.06403358280658722,0.002971738576889038,0.5753839761018753,0.6440054476261139,-142.34178161621094,26.666666666666668,0,nan,0,nan
1,0,1,2.9725098609924316,-1.0,0.7357497846795542,inf,inf,-142.177490234375,0.038933441042900085,0.05277510732412338,0.008559390902519226,0.3857366442680359,0.20032906532287598,-344.93121337890625,26.666666666666668,0,nan,0,nan
2,0,2,3.6352691650390625,-1.0,0.7639684434221784,inf,inf,-142.177490234375,0.012814538553357124,0.012588742189109325,-0.004084676504135132,0.3251391500234604,0.33500567078590393,-586.974853515625,26.666666666666668,0,nan,0,nan
3,0,3,4.172995567321777,-1.0,0.8494444800925559,inf,inf,-142.177490234375,0.012391277588903904,0.007654943503439426,0.005544021725654602,-0.22774745523929596,-0.23089608550071716,-425.2745361328125,26.666666666666668,0,nan,0,nan
4,0,4,3.8114397525787354,-1.0,0.7745081433982323,inf,inf,-142.177490234375,0.00029511257889680564,0.002948733977973461,4.379451274871826e-05,0.7951823323965073,0.7445424795150757,-332.1025695800781,26.666666666666668,0,nan,0,nan
5,0,5,6.838595390319824,-1.0,0.955513915763033,inf,inf,-142.177490234375,0.007904036901891232,0.0030581681057810783,0.004937916994094849,8.028056740760803,7.748281419277191,-788.343994140625,26.666666666666668,0,nan,0,nan
6,0,6,6.349241256713867,-1.0,1.3740517536751398,inf,inf,-142.177490234375,0.008870787918567657,0.001725534675642848,-0.002815753221511841,6.605103701353073,7.388506472110748,-301.9415283203125,26.666666666666668,0,nan,0,nan
7,0,7,7.11456823348999,-1.0,1.237972264848499,inf,inf,-142.177490234375,1.5663894373574294e-05,0.0011815684847533703,-0.000535815954208374,-4.813831239938736,-5.201173394918442,-75.06170654296875,26.666666666666668,0,nan,0,nan
8,0,8,4.850619316101074,-1.0,1.1321015474901523,inf,inf,-142.177490234375,0.00015101212193258107,0.000842395587824285,0.00013934075832366943,1.3353827893733978,1.533892348408699,-123.29342651367188,26.666666666666668,0,nan,0,nan
9,0,9,4.167934417724609,-1.0,1.022451529913298,inf,inf,-142.177490234375,5.461818363983184e-05,0.0015341595280915499,0.000269964337348938,-0.9581571519374847,-1.145987093448639,-61.8275146484375,26.666666666666668,0,nan,0,nan
