step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,5.402895927429199,-1.0,0.6970352647214385,inf,inf,-157.393798828125,0.0052979085594415665,0.007600632030516863,6.333197593688965,6.455239295959473,-0.00023669004440307617,-0.03893601894378662,-0.045242369174957275,-157.45848083496094,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,5.419864654541016,-1.0,0.6311481079188512,inf,inf,-157.393798828125,0.0011334765003994107,0.02970038540661335,6.886510848999023,6.651838779449463,0.0001417398452758789,-0.02863776683807373,-0.03732067346572876,-177.1884765625,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,5.253227710723877,-1.0,0.5687851878649774,inf,inf,-157.393798828125,0.00042650740942917764,0.05672465264797211,6.377890586853027,6.770309925079346,0.00018090009689331055,-0.0345725417137146,-0.023154258728027344,-73.78106689453125,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,5.436554908752441,-1.0,0.5595765294540674,inf,inf,-157.393798828125,0.04826567694544792,0.10124988108873367,7.8601555824279785,6.927174091339111,0.010409772396087646,-0.06060600280761719,-0.049496591091156006,-211.09091186523438,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,5.50115442276001,-1.0,0.5122654157219043,inf,inf,-157.393798828125,0.0012857591500505805,0.014870217069983482,7.957262992858887,6.726770401000977,0.0022321343421936035,-0.10904383659362793,-0.1278631091117859,-165.544677734375,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,5.514220237731934,-1.0,0.48951632845060244,inf,inf,-157.393798828125,0.0004205159784760326,0.0014766628155484796,7.680839538574219,6.632625579833984,-0.0006289482116699219,-0.04935455322265625,-0.03667932748794556,-119.57373046875,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,5.489582061767578,-1.0,0.575446634123048,inf,inf,-157.393798828125,0.010679680854082108,0.007917799055576324,7.896240234375,6.808129787445068,-0.0016390085220336914,-0.06061762571334839,-0.07904475927352905,-114.46372985839844,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,5.608796119689941,-1.0,0.5335522620669368,inf,inf,-157.393798828125,0.00031722296262159944,0.0020269460510462523,7.901255130767822,6.575479030609131,-0.000512540340423584,-0.1390940546989441,-0.11588919162750244,-202.01914978027344,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,5.625788688659668,-1.0,0.48541006966593686,inf,inf,-157.393798828125,0.00015144847566261888,0.002905188826844096,10.39788818359375,7.189152717590332,0.0003056526184082031,-0.218736469745636,-0.25210726261138916,-145.48703002929688,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,5.497556209564209,-1.0,0.5656296717615834,inf,inf,-157.393798828125,0.0018453028751537204,0.001433126861229539,8.69571304321289,6.8994550704956055,-0.0005347132682800293,-0.10718393325805664,-0.09705859422683716,-78.33622741699219,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,5.607946395874023,-1.0,0.5092967209560574,inf,inf,-157.393798828125,1.2355458238744177e-06,0.0005371556035242975,8.9180269241333,6.677815914154053,-1.4066696166992188e-05,-0.11582237482070923,-0.10232651233673096,-62.585594177246094,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,5.741503715515137,-1.0,0.5394749004061494,inf,inf,-157.393798828125,0.0004516540211625397,0.0005568561027757823,10.062772750854492,6.3572282791137695,-0.0006036758422851562,-0.26784998178482056,-0.2932208180427551,-80.43714141845703,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,5.610362529754639,-1.0,0.596235649075942,inf,inf,-157.393798828125,0.0010033216094598174,0.000906275468878448,9.87086296081543,6.403964042663574,-0.0003102421760559082,-0.22596436738967896,-0.23637700080871582,-48.18113708496094,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,5.473057270050049,-1.0,0.6938687060348931,inf,inf,-157.393798828125,0.001181593514047563,0.0007513791788369417,7.344516754150391,5.8158979415893555,0.0001620650291442871,-0.09150862693786621,-0.10218894481658936,-38.497398376464844,26.666666666666668,0,nan,0,nan,0.0,nan,0
14,0,14,5.832458972930908,-1.0,0.6360863120427822,inf,inf,-157.393798828125,0.00017784087685868144,0.0015325195854529738,8.638507843017578,6.268219947814941,5.185604095458984e-06,-0.19937890768051147,-0.18317925930023193,-54.52183532714844,26.666666666666668,0,nan,0,nan,0.0,nan,0
15,0,15,5.447813034057617,-1.0,0.572532028058839,inf,inf,-157.393798828125,4.676397225011897e-07,0.0008604666800238192,6.285662651062012,5.611830711364746,-6.854534149169922e-06,-0.08770120143890381,-0.09554624557495117,33.76383590698242,26.666666666666668,0,nan,0,nan,0.0,nan,0
16,0,16,5.57514762878418,-1.0,0.6902010414156013,inf,inf,-157.393798828125,0.0027579073794186115,0.00157664786092937,7.737748146057129,5.797934055328369,-0.00040596723556518555,-0.19304031133651733,-0.19368046522140503,23.758031845092773,26.666666666666668,0,nan,0,nan,0.0,nan,0
17,0,17,5.599999904632568,-1.0,1.1465285451245792,inf,inf,-157.393798828125,0.0006853840895928442,0.00013046296953689307,6.00872278213501,4.887767791748047,-6.389617919921875e-05,-0.09451091289520264,-0.08662647008895874,38.59478759765625,26.666666666666668,0,nan,0,nan,0.0,nan,0
18,0,18,5.494614124298096,-1.0,1.1622978439326586,inf,inf,-157.393798828125,0.0009912012610584497,0.0007599945529364049,6.397369384765625,4.690949440002441,-0.00011223554611206055,-0.029643714427947998,-0.029190361499786377,42.839962005615234,26.666666666666668,0,nan,0,nan,0.0,nan,0
19,0,19,5.533275127410889,-1.0,1.0998761840117077,inf,inf,-157.393798828125,0.0005195369012653828,0.000965536164585501,5.285253047943115,4.383376598358154,-7.337331771850586e-05,-0.11434978246688843,-0.08570384979248047,25.2260799407959,26.666666666666668,0,nan,0,nan,0.0,nan,0
20,0,20,5.354221343994141,-1.0,1.011497009368665,inf,inf,-157.393798828125,0.0002838569926097989,0.0013136392226442695,3.4421873092651367,4.474574089050293,0.00018858909606933594,-0.05667400360107422,-0.04900866746902466,18.036916732788086,26.666666666666668,0,nan,0,nan,0.0,nan,0
21,0,21,5.721202850341797,-1.0,0.9114206799143557,inf,inf,-157.393798828125,2.4722859961912036e-05,0.00230329018086195,6.960090637207031,4.135956287384033,-0.00010794401168823242,-0.2601819634437561,-0.18494242429733276,-31.09921646118164,26.666666666666668,0,nan,0,nan,0.0,nan,0
