step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
0,0,0,2.390139579772949,-1.0,0.21270388922916636,inf,inf,-79.45915222167969,0.0278660599142313,0.13100869953632355,-0.002060636878013611,0.06003466248512268,0.029610931873321533,-79.51260375976562,26.666666666666668,0,nan,0
1,0,1,2.5540213584899902,-1.0,0.20441230164807705,inf,inf,-79.45915222167969,0.010588455945253372,0.0815826952457428,-0.0009083747863769531,0.2318212240934372,0.1988753378391266,-164.77838134765625,26.666666666666668,0,nan,0
2,0,2,2.5437252521514893,-1.0,0.1931304085773054,inf,inf,-79.45915222167969,0.003677746281027794,0.04015297442674637,0.0006448328495025635,0.27546828985214233,0.25671546161174774,-152.54385375976562,26.666666666666668,0,nan,0
3,0,3,2.7048861980438232,-1.0,0.3365960744682915,inf,inf,-79.45915222167969,0.03022111766040325,0.018565768375992775,-0.0009099096059799194,0.4737548679113388,0.4366964101791382,-132.38099670410156,26.666666666666668,0,nan,0
4,0,4,3.1269946098327637,-1.0,0.46264019249121396,inf,inf,-79.45915222167969,0.03389356657862663,0.021222777664661407,-0.0011789202690124512,0.3053433895111084,0.39373378455638885,-233.93995666503906,26.666666666666668,0,nan,0
5,0,5,3.973465919494629,-1.0,0.4649213251410995,inf,inf,-79.45915222167969,0.010323399677872658,0.021265562623739243,0.0008267313241958618,-0.4080604761838913,-0.5821579098701477,-380.6823425292969,26.666666666666668,0,nan,0
6,0,6,4.130136489868164,-1.0,0.42747390345010056,inf,inf,-79.45915222167969,0.0012644408270716667,0.013979892246425152,-0.00012668967247009277,-0.5661540627479553,-0.5684100240468979,-297.4532470703125,26.666666666666668,0,nan,0
7,0,7,5.182727336883545,-1.0,0.38515355071713203,inf,inf,-79.45915222167969,0.00018418492982164025,0.043130844831466675,2.9712915420532227e-05,-0.29261311888694763,-0.4892406612634659,-343.1972351074219,26.666666666666668,0,nan,0
8,0,8,5.810027599334717,-1.0,0.4864221537190275,inf,inf,-79.45915222167969,0.033323999494314194,0.023839645087718964,-0.0026003122329711914,-1.6869131922721863,-1.536150187253952,-293.8028259277344,26.666666666666668,0,nan,0
9,0,9,5.240639686584473,-1.0,0.6754349847333814,inf,inf,-79.45915222167969,0.015441512688994408,0.006497447844594717,-0.0004179924726486206,-1.1189751029014587,-1.22703455388546,-98.11729431152344,26.666666666666668,0,nan,0
