step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4463210105895996,-1.0,0.17254374175418757,inf,inf,-58.25021743774414,0.008076288737356663,0.046807195991277695,0.0009933710098266602,0.39765286445617676,0.3578774333000183,-8.270503997802734,26.666666666666668,0,nan,0,nan
1,0,1,2.764939308166504,-1.0,0.2798697632509509,inf,inf,-58.25021743774414,0.055024538189172745,0.0441678948700428,0.004271209239959717,0.8881145417690277,0.9564168602228165,-179.54266357421875,26.666666666666668,0,nan,0,nan
2,0,2,2.7547383308410645,-1.0,0.256135326585548,inf,inf,-58.25021743774414,0.00039951689541339874,0.009394783526659012,0.000479087233543396,0.6477221101522446,0.6308275163173676,-150.8978729248047,26.666666666666668,0,nan,0,nan
3,0,3,3.3608899116516113,-1.0,0.3950893401414307,inf,inf,-58.25021743774414,0.03751393407583237,0.022795462980866432,-0.0011358708143234253,-0.2470996081829071,-0.08438245952129364,-320.09442138671875,26.666666666666668,0,nan,0,nan
4,0,4,3.1222832202911377,-1.0,0.4069335766434121,inf,inf,-58.25021743774414,0.0037724787835031748,0.007346145808696747,-0.00047895312309265137,-0.1887930929660797,-0.10613565146923065,-167.14903259277344,26.666666666666668,0,nan,0,nan
5,0,5,4.138582229614258,-1.0,1.0541274308162443,inf,inf,-58.25021743774414,0.03882715478539467,0.005644407123327255,-0.004982754588127136,-0.6413247287273407,-0.7798881679773331,-399.23480224609375,26.666666666666668,0,nan,0,nan
6,0,6,4.823209762573242,-1.0,1.146855082389017,inf,inf,-58.25021743774414,0.012553362175822258,0.0063355895690619946,-0.0007201135158538818,-0.343255952000618,-0.18756505846977234,-518.9014892578125,26.666666666666668,0,nan,0,nan
7,0,7,4.8592939376831055,-1.0,1.0509390554784666,inf,inf,-58.25021743774414,0.0010082758963108063,0.005371890030801296,3.7670135498046875e-05,3.8423915207386017,3.418939381837845,-320.40899658203125,26.666666666666668,0,nan,0,nan
8,0,8,4.264335632324219,-1.0,1.3182793110220759,inf,inf,-58.25021743774414,0.011444400995969772,0.003072865540161729,-0.0046208202838897705,2.4694491922855377,2.516452133655548,-153.73895263671875,26.666666666666668,0,nan,0,nan
9,0,9,4.830911636352539,-1.0,1.4269111316866057,inf,inf,-58.25021743774414,0.011700266040861607,0.004865789785981178,0.005827397108078003,1.7570970058441162,1.468965619802475,-168.23971557617188,26.666666666666668,0,nan,0,nan
10,0,10,5.932644844055176,-1.0,2.251691155201544,inf,inf,-58.25021743774414,0.10800788551568985,0.011163938790559769,-0.008009865880012512,7.698850333690643,8.370630413293839,138.57803344726562,26.666666666666668,0,nan,0,nan
11,0,11,4.627581596374512,-1.0,2.2923498235426276,inf,inf,-58.25021743774414,0.026524633169174194,0.009978126734495163,-0.015629857778549194,-2.734383001923561,-2.8485123217105865,-36.731868743896484,26.666666666666668,0,nan,0,nan
12,0,12,4.3215861320495605,-1.0,2.063223938116233,inf,inf,-58.25021743774414,1.7683460100670345e-06,0.0016208944143727422,1.792609691619873e-05,-0.599318727850914,-0.6753604859113693,94.81270599365234,26.666666666666668,0,nan,0,nan
13,0,13,2.565764904022217,-1.0,1.8739713090003545,inf,inf,-58.25021743774414,0.0007683981093578041,0.004501515533775091,-0.0003819465637207031,-0.11266689002513885,-0.19449496269226074,85.34337615966797,26.666666666666668,0,nan,0,nan
14,0,14,3.588409900665283,-1.0,1.8680745115272654,inf,inf,-58.25021743774414,0.007505597546696663,0.004135307855904102,-0.0005235522985458374,-0.6048188805580139,-0.5661967247724533,-22.603702545166016,26.666666666666668,0,nan,0,nan
15,0,15,4.857268333435059,-1.0,2.640579613312701,inf,inf,-58.25021743774414,0.03704996034502983,0.003862136509269476,0.0011363476514816284,23.55957640707493,23.348106130957603,80.97709655761719,26.666666666666668,0,nan,0,nan
16,0,16,3.7863874435424805,-1.0,2.457634499186142,inf,inf,-58.25021743774414,0.002415320836007595,0.0029777290765196085,-0.001242026686668396,-0.1579413264989853,-0.1727958619594574,-21.16181182861328,26.666666666666668,0,nan,0,nan
17,0,17,3.4385058879852295,-1.0,2.492177077977333,inf,inf,-58.25021743774414,0.01001573633402586,0.0035731433890759945,0.0032269805669784546,-0.5355180352926254,-0.5416028201580048,92.03474426269531,26.666666666666668,0,nan,0,nan
18,0,18,3.6411073207855225,-1.0,2.6738843035508006,inf,inf,-58.25021743774414,0.009934048168361187,0.0023052850738167763,-0.003708556294441223,-0.5152295976877213,-0.4835195690393448,35.582698822021484,26.666666666666668,0,nan,0,nan
19,0,19,3.4850001335144043,-1.0,2.862706928330931,inf,inf,-58.25021743774414,0.04174215719103813,0.009149746969342232,-0.015459418296813965,-1.444011777639389,-1.3624500781297684,-31.38250732421875,26.666666666666668,0,nan,0,nan
20,0,20,3.1957035064697266,-1.0,2.743212119976253,inf,inf,-58.25021743774414,0.006111019756644964,0.003664210671558976,-0.00224931538105011,-0.4876263588666916,-0.46178147196769714,30.903657913208008,26.666666666666668,0,nan,0,nan
21,0,21,2.80887770652771,-1.0,2.613084741627787,inf,inf,-58.25021743774414,0.0008803087985143065,0.0006105037755332887,-0.00044955313205718994,-0.2992810010910034,-0.21129709482192993,-14.432138442993164,26.666666666666668,0,nan,0,nan
22,0,22,3.0456061363220215,-1.0,2.479736223515619,inf,inf,-58.25021743774414,8.825324039207771e-05,6.89694206812419e-05,-6.611645221710205e-05,-0.15230399370193481,-0.11734187602996826,-14.057238578796387,26.666666666666668,0,nan,0,nan
23,0,23,2.2922065258026123,-1.0,2.234438031236615,inf,inf,-58.25021743774414,1.1584894309635274e-05,0.00043301054392941296,2.8908252716064453e-05,-0.11391052603721619,-0.08415821194648743,9.191900253295898,26.666666666666668,0,nan,0,nan
24,0,24,2.2546329498291016,-1.0,2.048737118251166,inf,inf,-58.25021743774414,0.0002701552293729037,0.0007157778018154204,4.842877388000488e-06,-0.09476123750209808,-0.09717866778373718,10.25411605834961,26.666666666666668,0,nan,0,nan
25,0,25,2.4131343364715576,-1.0,1.8590091553143773,inf,inf,-58.25021743774414,3.496555655146949e-05,0.00023086053261067718,-1.7210841178894043e-05,-0.10397802293300629,-0.1214684545993805,14.709935188293457,26.666666666666668,0,nan,0,nan
26,0,26,2.518195629119873,-1.0,1.7428200264738438,inf,inf,-58.25021743774414,0.00016661178960930556,0.00023900088854134083,-1.4439225196838379e-05,-0.021943792700767517,-0.042874112725257874,29.864727020263672,26.666666666666668,0,nan,0,nan
27,0,27,2.8409743309020996,-1.0,1.7007046584447805,inf,inf,-58.25021743774414,0.00047989404993131757,0.00036309772985987365,1.817941665649414e-06,-0.11102291941642761,-0.11889144778251648,12.28843879699707,26.666666666666668,0,nan,0,nan
28,0,28,2.216921329498291,-1.0,1.5308067942988333,inf,inf,-58.25021743774414,1.1994384294666816e-06,0.0006949169328436255,-6.407499313354492e-07,-0.06748029589653015,-0.07317496836185455,8.122754096984863,26.666666666666668,0,nan,0,nan
29,0,29,2.6010913848876953,-1.0,1.4334680311100836,inf,inf,-58.25021743774414,0.0001580082025611773,0.0002834638871718198,-1.8909573554992676e-05,-0.07738123834133148,-0.09922657907009125,-13.732463836669922,26.666666666666668,0,nan,0,nan
30,0,30,2.483213186264038,-1.0,1.4276326125080385,inf,inf,-58.25021743774414,7.012120477156714e-05,5.0993017794098705e-05,-3.90857458114624e-05,-0.18659992516040802,-0.17959943413734436,-29.431081771850586,26.666666666666668,0,nan,0,nan
31,0,31,2.4254465103149414,-1.0,1.328287007033868,inf,inf,-58.25021743774414,4.6306293370435014e-05,0.00010665314039215446,-9.581446647644043e-06,-0.08474060893058777,-0.09257638454437256,-31.0777530670166,26.666666666666668,0,nan,0,nan
32,0,32,2.241734504699707,-1.0,1.2058949882275423,inf,inf,-58.25021743774414,1.3436602785077412e-05,0.000128744009998627,7.405877113342285e-06,-0.08221164345741272,-0.10849371552467346,11.372591018676758,26.666666666666668,0,nan,0,nan
33,0,33,2.231637954711914,-1.0,1.1966508977105206,inf,inf,-58.25021743774414,9.32474504224956e-05,8.374611206818372e-05,2.6434659957885742e-05,-0.022706881165504456,0.005296975374221802,12.92050838470459,26.666666666666668,0,nan,0,nan
34,0,34,2.8056507110595703,-1.0,1.1052127863817205,inf,inf,-58.25021743774414,8.066074951784685e-05,0.00028575764736160636,-4.933774471282959e-05,-0.046938613057136536,-0.060677990317344666,-8.725109100341797,26.666666666666668,0,nan,0,nan
35,0,35,2.159020185470581,-1.0,1.024392928577406,inf,inf,-58.25021743774414,0.00015004670422058553,0.0005051835905760527,-7.057934999465942e-05,-0.03445678949356079,-0.03762376308441162,13.156587600708008,26.666666666666668,0,nan,0,nan
36,0,36,2.514146089553833,-1.0,0.9748129782887583,inf,inf,-58.25021743774414,0.0002842633402906358,0.0005377731285989285,5.976855754852295e-05,-0.010007083415985107,0.006394386291503906,6.075628757476807,26.666666666666668,0,nan,0,nan
37,0,37,2.135028600692749,-1.0,0.8901939681012396,inf,inf,-58.25021743774414,3.347389429109171e-05,0.0002602483727969229,-1.607835292816162e-05,-0.015500828623771667,-0.006174877285957336,8.733120918273926,26.666666666666668,0,nan,0,nan
38,0,38,2.3045501708984375,-1.0,0.8438596769552595,inf,inf,-58.25021743774414,6.081840911065228e-05,0.000142481570946984,-2.7865171432495117e-06,-0.049763023853302,-0.025558948516845703,23.60732078552246,26.666666666666668,0,nan,0,nan
39,0,39,2.2011170387268066,-1.0,0.9928856868075865,inf,inf,-58.25021743774414,0.0002548818592913449,0.00010919827764155343,-1.0788440704345703e-05,-0.0495515912771225,-0.0636942982673645,17.965803146362305,26.666666666666668,0,nan,0,nan
40,0,40,2.031123638153076,-1.0,0.8968023315727327,inf,inf,-58.25021743774414,1.3304613730724668e-06,4.150929089519195e-05,3.3974647521972656e-06,-0.01997154951095581,-0.02362530678510666,16.800235748291016,26.666666666666668,0,nan,0,nan
41,0,41,2.332103729248047,-1.0,2.08937426647585,inf,inf,-58.25021743774414,0.00015895777323748916,1.2396763850119896e-05,-2.168118953704834e-05,-0.10137155652046204,-0.1480579525232315,6.78914737701416,26.666666666666668,0,nan,0,nan
42,0,42,2.123969793319702,-1.0,1.880526931475405,inf,inf,-58.25021743774414,7.865643425475355e-08,8.730713307159021e-05,1.1026859283447266e-06,-0.03671632707118988,-0.07875024527311325,-7.167219638824463,26.666666666666668,0,nan,0,nan
43,0,43,2.1559386253356934,-1.0,1.693960988621891,inf,inf,-58.25021743774414,2.598917717477889e-06,0.00017480526003055274,-1.7434358596801758e-06,-0.023387394845485687,-0.012064769864082336,14.716529846191406,26.666666666666668,0,nan,0,nan
