step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
38,0,38,2.1295628547668457,-1.0,2.8249345507474453,inf,inf,25.716167449951172,0.04282918944954872,0.037561628967523575,-0.005281120538711548,-0.022592931985855103,-0.027131587266921997,6.003846168518066,20.0,0,nan
39,0,39,2.152434825897217,-1.0,2.6192425454912764,inf,inf,25.716167449951172,0.023235641419887543,0.030254170298576355,-0.000584721565246582,-0.029088348150253296,-0.01908448338508606,-14.14909839630127,20.0,0,nan
40,0,40,2.2842254638671875,-1.0,2.5106633711124404,inf,inf,25.716167449951172,0.03817496821284294,0.02489481121301651,-0.0025854110717773438,-0.03973183035850525,-0.038757115602493286,-6.613326072692871,20.0,0,nan
41,0,41,2.083465576171875,-1.0,2.511017854356487,inf,inf,25.716167449951172,0.06549359112977982,0.02604939043521881,-0.004172205924987793,-0.04653081297874451,-0.057171642780303955,58.28168487548828,20.0,0,nan
42,0,42,2.0392308235168457,-1.0,2.3905222567005007,inf,inf,25.716167449951172,0.019042253494262695,0.014579901471734047,-0.0003477632999420166,-0.007710665464401245,-0.010045155882835388,5.414867401123047,20.0,0,nan
43,0,43,1.9609487056732178,-1.0,2.26132845978206,inf,inf,25.716167449951172,0.014847379177808762,0.01351501140743494,-0.0010108798742294312,-0.009611040353775024,-0.010312899947166443,4.667210102081299,20.0,0,nan
44,0,44,2.217872381210327,-1.0,2.1827682371683848,inf,inf,25.716167449951172,0.02437201701104641,0.016515269875526428,-0.0012140870094299316,-0.040234118700027466,-0.04541541635990143,-20.9554443359375,20.0,0,nan
45,0,45,2.1389007568359375,-1.0,2.019891067492982,inf,inf,25.716167449951172,0.014753746800124645,0.02663147822022438,-0.0015653669834136963,-0.026370510458946228,-0.03943139314651489,-13.577457427978516,20.0,0,nan
46,0,46,2.0398192405700684,-1.0,1.9725218708871075,inf,inf,25.716167449951172,0.04459361732006073,0.028840798884630203,-0.003126963973045349,-0.011794179677963257,-0.0185021311044693,5.284278869628906,20.0,0,nan
47,0,47,2.074526786804199,-1.0,2.01587244618271,inf,inf,25.716167449951172,0.04455416277050972,0.01851772703230381,-0.004264339804649353,-0.037812381982803345,-0.04415231943130493,5.426450729370117,20.0,0,nan
48,0,48,2.071296215057373,-1.0,2.0483296269610216,inf,inf,25.716167449951172,0.05281221121549606,0.02256503701210022,-0.003543466329574585,-0.02953605353832245,-0.031726762652397156,10.112733840942383,20.0,0,nan
49,0,49,2.03373122215271,-1.0,2.129406119445952,inf,inf,25.716167449951172,0.058159083127975464,0.02034178376197815,-0.00325833261013031,-0.04021935164928436,-0.03099706768989563,7.69881534576416,20.0,0,nan
50,0,50,2.1185226440429688,-1.0,2.023101641556104,inf,inf,25.716167449951172,0.028175964951515198,0.02642253041267395,-0.0013704150915145874,-0.015555992722511292,-0.023494839668273926,7.05524206161499,20.0,0,nan
51,0,51,2.067291498184204,-1.0,2.2106510256544913,inf,inf,25.716167449951172,0.0767202377319336,0.01967894285917282,-0.003114178776741028,-0.024515509605407715,-0.0373079776763916,6.14504337310791,20.0,0,nan
52,0,52,2.075300931930542,-1.0,2.429926519437638,inf,inf,25.716167449951172,0.06777039170265198,0.015390448272228241,-0.0031256526708602905,-0.02806122601032257,-0.033337607979774475,5.161770820617676,20.0,0,nan
53,0,53,1.9709880352020264,-1.0,2.218861906037805,inf,inf,25.716167449951172,0.007123031187802553,0.022309642285108566,-0.00045949220657348633,-0.010283559560775757,-0.0128803551197052,5.150288105010986,20.0,0,nan
54,0,54,2.0014142990112305,-1.0,2.048307394768707,inf,inf,25.716167449951172,0.008269869722425938,0.016110654920339584,-0.0008543133735656738,-0.016063839197158813,-0.01398247480392456,6.826356887817383,20.0,0,nan
55,0,55,2.009255886077881,-1.0,1.8979197832288845,inf,inf,25.716167449951172,0.008398216217756271,0.015425668098032475,-0.0002658963203430176,-0.012444257736206055,-0.010060504078865051,5.8737945556640625,20.0,0,nan
56,0,56,1.9519062042236328,-1.0,1.7930866018317195,inf,inf,25.716167449951172,0.013973377645015717,0.016447240486741066,-0.000505298376083374,-0.008952513337135315,-0.0031021982431411743,6.8718342781066895,20.0,0,nan
57,0,57,1.9581184387207031,-1.0,1.8181450728379802,inf,inf,25.716167449951172,0.03507367894053459,0.01716209389269352,-0.00038839876651763916,-0.006199732422828674,-0.010542809963226318,6.282404899597168,20.0,0,nan
58,0,58,2.027453660964966,-1.0,1.6647144966472185,inf,inf,25.716167449951172,0.00598292937502265,0.021078579127788544,1.2248754501342773e-05,-0.00536210834980011,-0.008852779865264893,5.171989917755127,20.0,0,nan
59,0,59,2.028515338897705,-1.0,1.7943278850767581,inf,inf,25.716167449951172,0.06366664171218872,0.021502837538719177,-0.0028025805950164795,-0.03326521813869476,-0.03088824450969696,5.723813056945801,20.0,0,0.05
60,0,60,1.9961812496185303,-1.0,1.819689081219967,inf,inf,25.716167449951172,0.02747305855154991,0.013414973393082619,-0.002216622233390808,-0.04346753656864166,-0.04425416886806488,8.455525398254395,20.0,0,0.05
61,0,61,1.9550942182540894,-1.0,1.83528602473336,inf,inf,25.716167449951172,0.028628090396523476,0.014490404166281223,-0.0012712031602859497,-0.02293233573436737,-0.019414305686950684,6.354215621948242,20.0,0,0.05
62,0,62,2.0201621055603027,-1.0,1.7440972902544751,inf,inf,25.716167449951172,0.017090512439608574,0.018508270382881165,-0.0002697855234146118,-0.01986868679523468,-0.012661203742027283,-5.225365161895752,20.0,0,0.05
63,0,63,2.0359809398651123,-1.0,1.752572993478963,inf,inf,25.716167449951172,0.028354275971651077,0.015503846108913422,-0.0003987997770309448,-0.017880558967590332,-0.01774725317955017,9.638986587524414,20.0,0,0.05
64,0,64,2.153024673461914,-1.0,1.7376802071348505,inf,inf,25.716167449951172,0.04675878584384918,0.029157813638448715,-0.0022430866956710815,-0.03725798428058624,-0.05586293339729309,10.697001457214355,20.0,0,0.05
65,0,65,2.0998597145080566,-1.0,1.8195418486463748,inf,inf,25.716167449951172,0.07228164374828339,0.028275921940803528,-0.002088025212287903,-0.03731778264045715,-0.028773203492164612,8.494341850280762,20.0,0,0.05
66,0,66,1.932865858078003,-1.0,1.6526627183385108,inf,inf,25.716167449951172,0.004185664467513561,0.02776550129055977,-0.00015544891357421875,-0.00934438407421112,-0.0075971633195877075,7.948920249938965,20.0,0,0.05
67,0,67,2.158799648284912,-1.0,1.7386976049908722,inf,inf,25.716167449951172,0.056253280490636826,0.022384807467460632,-0.0007468760013580322,-0.05092790722846985,-0.06343404948711395,10.238788604736328,20.0,0,0.05
68,0,68,2.026294708251953,-1.0,1.671883329630817,inf,inf,25.716167449951172,0.01883784495294094,0.01759633794426918,-0.00025121867656707764,-0.023102745413780212,-0.025468960404396057,10.090271949768066,20.0,0,0.05
69,0,69,1.9879299402236938,-1.0,1.5269286571549268,inf,inf,25.716167449951172,0.003620050149038434,0.016281845048069954,1.9818544387817383e-06,-0.023931115865707397,-0.022826090455055237,7.916379928588867,20.0,0,0.05
70,0,70,1.9310466051101685,-1.0,1.5233992400404348,inf,inf,25.716167449951172,0.026065900921821594,0.017474723979830742,-0.0006747990846633911,-0.017221912741661072,-0.012222573161125183,6.630932807922363,20.0,0,0.05
71,0,71,1.950226068496704,-1.0,1.538974814082997,inf,inf,25.716167449951172,0.02030813880264759,0.01209426112473011,-0.0009420663118362427,-0.005407020449638367,-0.00758691132068634,-9.50538158416748,20.0,0,0.05
72,0,72,1.9633185863494873,-1.0,1.5922001944307673,inf,inf,25.716167449951172,0.036758340895175934,0.017747119069099426,-0.0016334056854248047,-0.025934860110282898,-0.026171743869781494,-5.9365153312683105,20.0,0,0.05
73,0,73,2.018336057662964,-1.0,1.634358474843833,inf,inf,25.716167449951172,0.029296867549419403,0.014548175036907196,-0.0014885812997817993,-0.027324944734573364,-0.024718940258026123,-12.733176231384277,20.0,0,0.05
74,0,74,1.9746744632720947,-1.0,1.533065088567983,inf,inf,25.716167449951172,0.009457355365157127,0.015218829736113548,5.926191806793213e-05,-0.022512152791023254,-0.02451223134994507,6.18279504776001,20.0,0,0.05
75,0,75,1.975853443145752,-1.0,1.4190508221895604,inf,inf,25.716167449951172,0.005730818025767803,0.014585113152861595,9.389221668243408e-05,-0.02190147340297699,-0.020087942481040955,6.717080593109131,20.0,0,0.05
76,0,76,2.03732967376709,-1.0,1.339290399114559,inf,inf,25.716167449951172,0.006603466812521219,0.010625960305333138,-0.00034780800342559814,-0.01851433515548706,-0.022212639451026917,7.598777770996094,20.0,0,0.05
77,0,77,2.0043516159057617,-1.0,1.246810414248167,inf,inf,25.716167449951172,0.003990538883954287,0.009627575054764748,-4.48077917098999e-05,-0.014249458909034729,-0.014353126287460327,11.20343017578125,20.0,0,0.05
78,0,78,1.9924856424331665,-1.0,1.2585552948351006,inf,inf,25.716167449951172,0.013585368171334267,0.00995805487036705,-0.0005469769239425659,-0.018193647265434265,-0.014340803027153015,8.621021270751953,20.0,0,0.05
79,0,79,2.1253747940063477,-1.0,1.3316557645725446,inf,inf,25.716167449951172,0.020568840205669403,0.01033838652074337,-0.0012277811765670776,-0.05205725133419037,-0.05050624907016754,-15.79494857788086,20.0,0,0.05
80,0,80,2.020002841949463,-1.0,1.3342361508025264,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.1883895993232727,0.13878099620342255,-0.008137375116348267,-0.005467772483825684,-0.00890246033668518,9.918394088745117,20.0,0,0.05
81,0,81,2.0596542358398438,-1.0,1.2431862502185544,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.05000058561563492,0.11799906194210052,0.002055063843727112,-0.0221470445394516,-0.022171348333358765,7.488497734069824,20.0,0,0.05
82,0,82,1.9676322937011719,-1.0,1.2276768922345445,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.06652775406837463,0.06114162504673004,-0.0035256147384643555,-0.02589137852191925,-0.014750093221664429,7.867161750793457,20.0,0,0.05
83,0,83,2.069845199584961,-1.0,1.1957390058262811,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.06441933661699295,0.07092312723398209,-0.0012851804494857788,-0.0099000483751297,-0.017958447337150574,6.214920520782471,20.0,0,0.05
84,0,84,1.982991099357605,-1.0,1.3654828381169433,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.22038641571998596,0.0761745274066925,-0.009387761354446411,-0.02403654158115387,-0.0340447723865509,8.272772789001465,20.0,0,0.05
85,0,85,1.9582316875457764,-1.0,1.390188105570777,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.10966354608535767,0.06800690293312073,-0.0032071173191070557,-0.015334725379943848,-0.02512529492378235,7.357470512390137,20.0,0,0.05
86,0,86,1.9133857488632202,-1.0,1.536201310474785,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.1449257731437683,0.0508454367518425,-0.005361080169677734,-0.025384768843650818,-0.027949795126914978,8.503316879272461,20.0,0,0.05
87,0,87,1.9219095706939697,-1.0,1.4849519544806522,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.0671776756644249,0.06562192738056183,-0.00541311502456665,-0.021304607391357422,-0.024399369955062866,6.702279090881348,20.0,0,0.05
88,0,88,2.0614638328552246,-1.0,1.531598051585298,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.15257969498634338,0.07818934321403503,-0.005069330334663391,-0.0332268625497818,-0.0300026535987854,-9.13095760345459,20.0,0,0.05
89,0,89,1.8555799722671509,-1.0,1.5942406494640464,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.126490518450737,0.05861404538154602,-0.004647582769393921,-0.010860040783882141,-0.01412324607372284,8.935136795043945,20.0,0,0.05
90,0,90,1.8915202617645264,-1.0,1.5648676295555812,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.05130365118384361,0.03944885730743408,-0.0026162564754486084,-0.02352239191532135,-0.02731470763683319,5.718381404876709,20.0,0,0.05
91,0,91,2.0648932456970215,-1.0,1.5875002367710938,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.07702703028917313,0.043003182858228683,-0.003994539380073547,-0.03242573142051697,-0.04411882162094116,3.81691312789917,20.0,0,0.05
92,0,92,1.8529877662658691,-1.0,1.5635181751297431,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.05656818300485611,0.0419745035469532,-0.0021763741970062256,-0.014211922883987427,-0.019392400979995728,4.187529563903809,20.0,0,0.05
93,0,93,1.8895286321640015,-1.0,1.532881660270575,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.043841972947120667,0.03487401455640793,-0.0015996992588043213,-0.015666097402572632,-0.01795092225074768,5.163896083831787,20.0,0,0.05
94,0,94,1.9242608547210693,-1.0,1.4784234234363642,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.04093867540359497,0.041423358023166656,-0.0013871639966964722,-0.022375628352165222,-0.020699068903923035,4.180198669433594,20.0,0,0.05
95,0,95,2.013831615447998,-1.0,1.3607928146799433,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.013729491271078587,0.04544423520565033,0.0007192939519882202,-0.02555626630783081,-0.024025559425354004,6.958526611328125,20.0,0,0.05
96,0,96,1.8575351238250732,-1.0,1.4992234736714671,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.06579193472862244,0.02396705001592636,-0.003546789288520813,-0.012724563479423523,-0.017491430044174194,7.361499786376953,20.0,0,0.05
97,0,97,1.8157671689987183,-1.0,1.4109135570303888,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.017481299117207527,0.028373006731271744,0.00025916099548339844,-0.01748332381248474,-0.014353632926940918,5.805888652801514,20.0,0,0.05
98,0,98,1.9060182571411133,-1.0,1.793659613130549,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.17749513685703278,0.033883631229400635,-0.009753376245498657,-0.027821198105812073,-0.033837080001831055,7.245249271392822,20.0,0,0.05
99,0,99,1.9711291790008545,-1.0,1.7669015745827155,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.05361951142549515,0.03513547033071518,-0.0011467784643173218,-0.010889500379562378,-0.018998458981513977,4.998480319976807,20.0,0,0.05
100,0,100,1.8932619094848633,-1.0,1.6800086215308776,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.019726425409317017,0.021967750042676926,-0.00040152668952941895,-0.021997228264808655,-0.0168134868144989,5.533916473388672,20.0,0,0.05
101,0,101,1.8499234914779663,-1.0,1.5756711997316513,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.02460242062807083,0.03864450380206108,-0.0016353428363800049,-0.009979873895645142,-0.013144582509994507,5.844161033630371,20.0,0,0.05
102,0,102,1.7524430751800537,-1.0,1.5637235301409222,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.030203506350517273,0.02074139565229416,-0.0024514198303222656,-0.012333691120147705,-0.013501092791557312,7.582963943481445,20.0,0,0.05
103,0,103,1.8020166158676147,-1.0,1.7187185563623457,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.09377084672451019,0.030115822330117226,-0.0018731951713562012,-0.022162362933158875,-0.021092280745506287,5.579379558563232,20.0,0,0.05
104,0,104,1.8143556118011475,-1.0,1.7723130116106418,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.04275708273053169,0.018963845446705818,0.0008504241704940796,-0.022906288504600525,-0.017055243253707886,9.686788558959961,20.0,0,0.05
105,0,105,1.8262298107147217,-1.0,1.6756663859437209,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.03005455806851387,0.0372956246137619,-0.0018150508403778076,-0.013600766658782959,-0.015742331743240356,-21.317218780517578,20.0,0,0.05
106,0,106,1.8423691987991333,-1.0,1.6703999433125816,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.043191827833652496,0.026612307876348495,-0.002809688448905945,-0.018465176224708557,-0.021635502576828003,5.570746898651123,20.0,0,0.05
107,0,107,1.8734850883483887,-1.0,1.804250530093646,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.08616461604833603,0.028636528179049492,-0.001983046531677246,-0.01714986562728882,-0.004936665296554565,8.228933334350586,20.0,0,0.05
108,0,108,1.7292900085449219,-1.0,1.696662984222562,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.034823812544345856,0.04781027510762215,-0.0031227171421051025,-0.014552265405654907,-0.015924230217933655,6.058113098144531,20.0,0,0.05
109,0,109,1.8231663703918457,-1.0,2.3665113696019104,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.5041003227233887,0.06004663556814194,-0.027424871921539307,-0.06787227094173431,-0.10191605985164642,-10.650445938110352,20.0,0,0.05
110,0,110,1.931653380393982,-1.0,2.761545178140257,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.2050950825214386,0.03246793895959854,-0.006090730428695679,-0.07084523141384125,-0.06585623323917389,8.80901050567627,20.0,0,0.05
111,0,111,1.7656943798065186,-1.0,2.641652564468021,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.054982732981443405,0.035186268389225006,-0.003086388111114502,-0.038685813546180725,-0.042334750294685364,6.465316295623779,20.0,0,0.05
112,0,112,2.022815227508545,-1.0,2.7316909625063053,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.11836259067058563,0.03341653570532799,-0.00855863094329834,-0.03608587384223938,-0.04373230040073395,5.458624839782715,20.0,0,0.05
113,0,113,1.8861942291259766,-1.0,2.574625524356365,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.04253392666578293,0.03663444146513939,-0.004689231514930725,-0.021465271711349487,-0.024422794580459595,5.518104076385498,20.0,0,0.05
114,0,114,2.140594244003296,-1.0,3.7234481818781164,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.37027764320373535,0.026330195367336273,-0.020135268568992615,-0.0644536167383194,-0.07777510583400726,5.842764854431152,20.0,0,0.05
115,0,115,1.8705685138702393,-1.0,3.4261627004896607,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.013211170211434364,0.01760096848011017,-0.0011668205261230469,-0.02463342249393463,-0.023648038506507874,4.033840656280518,20.0,0,0.05
116,0,116,1.9018149375915527,-1.0,3.22842704864441,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.014327089302241802,0.009888892993330956,-0.0007289350032806396,-0.009955868124961853,-0.009695380926132202,3.802992582321167,20.0,0,0.05
117,0,117,1.9527535438537598,-1.0,3.3562062940385404,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.04601672664284706,0.010211825370788574,-0.002565145492553711,-0.023607254028320312,-0.023081377148628235,7.255714416503906,20.0,0,0.05
118,0,118,1.7900960445404053,-1.0,3.233135394039901,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.019077971577644348,0.008975768461823463,-0.0009053200483322144,-0.012891784310340881,-0.009514540433883667,5.654171943664551,20.0,0,0.05
119,0,119,1.7931163311004639,-1.0,3.0898354575731286,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.01899467036128044,0.010551797226071358,-0.0013991296291351318,-0.012502670288085938,-0.019204169511795044,3.9084064960479736,20.0,0,0.05
120,0,120,1.8444175720214844,-1.0,2.966002869430818,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.030643153935670853,0.01655036211013794,-0.0030739009380340576,-0.015731588006019592,-0.013253986835479736,3.6082029342651367,20.0,0,0.05
121,0,121,1.8249483108520508,-1.0,3.089961406021836,0.16728856085714183,0.008364428042857091,2.8662760257720947,0.04914358630776405,0.011685306206345558,-0.003133609890937805,-0.016800999641418457,-0.018657580018043518,3.7598752975463867,20.0,0,0.05
