step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4264049530029297,-1.0,0.011685654112026229,inf,inf,-143.14059448242188,0.00190264405682683,0.1628187894821167,0.0004770606756210327,0.23693515360355377,0.2603455185890198,-143.14219665527344,26.666666666666668,0,nan,0,nan
1,0,1,2.6592342853546143,-1.0,0.08202427691610302,inf,inf,-143.14059448242188,0.07642775774002075,0.10688122361898422,-0.0015609562397003174,0.5170976519584656,0.511790931224823,-366.4860534667969,26.666666666666668,0,nan,0,nan
2,0,2,3.069181442260742,-1.0,0.10069116195897952,inf,inf,-143.14059448242188,0.042141929268836975,0.15684036910533905,-0.0019067376852035522,0.31782692670822144,0.38771669566631317,-619.6365966796875,26.666666666666668,0,nan,0,nan
3,0,3,3.039360761642456,-1.0,0.130937297964662,inf,inf,-143.14059448242188,0.01245811115950346,0.030901731923222542,0.00039221346378326416,0.026302441954612732,-0.0375216007232666,-314.9394836425781,26.666666666666668,0,nan,0,nan
4,0,4,3.8124732971191406,-1.0,0.334737447528329,inf,inf,-143.14059448242188,0.01571614108979702,0.00724600488319993,0.000332072377204895,-0.34182876348495483,-0.3741850405931473,-307.9859619140625,26.666666666666668,0,nan,0,nan
5,0,5,3.939006805419922,-1.0,0.4625776608425301,inf,inf,-143.14059448242188,0.0030065004248172045,0.001863757148385048,-0.00017212331295013428,-0.20576736330986023,-0.08620664477348328,-322.013671875,26.666666666666668,0,nan,0,nan
6,0,6,3.6228716373443604,-1.0,1.8228093033894008,inf,inf,-143.14059448242188,0.011437725275754929,0.0008132109069265425,-0.0005586743354797363,-0.5189578980207443,-0.43164412677288055,-203.3661651611328,26.666666666666668,0,nan,0,nan
7,0,7,4.430310249328613,-1.0,1.9830323052539742,inf,inf,-143.14059448242188,0.010913219302892685,0.00318630482070148,-0.00038632750511169434,-0.8435617089271545,-0.7985614240169525,-146.8316192626953,26.666666666666668,0,nan,0,nan
8,0,8,6.332475662231445,-1.0,2.0096899558410204,inf,inf,-143.14059448242188,0.002505823504179716,0.001113892998546362,-0.00013187527656555176,-1.3271262794733047,-1.3784172087907791,-179.11172485351562,26.666666666666668,0,nan,0,nan
9,0,9,3.7290282249450684,-1.0,1.8087682742268083,inf,inf,-143.14059448242188,4.11310935533038e-07,0.0008693223935551941,-6.288290023803711e-06,-0.7440584599971771,-0.7274439334869385,-52.53573226928711,26.666666666666668,0,nan,0,nan
10,0,10,3.963958263397217,-1.0,1.6408844937180624,inf,inf,-143.14059448242188,0.00013852109259460121,0.0010661170817911625,-2.4318695068359375e-05,-0.7077189236879349,-0.6855983138084412,-81.021484375,26.666666666666668,0,nan,0,nan
11,0,11,3.760352611541748,-1.0,1.4787355814869216,inf,inf,-143.14059448242188,6.437224328692537e-06,0.0003318948729429394,1.2218952178955078e-06,-0.4607694149017334,-0.3295009136199951,-25.716228485107422,26.666666666666668,0,nan,0,nan
12,0,12,3.0964643955230713,-1.0,1.4519751480299607,inf,inf,-143.14059448242188,0.0017723257187753916,0.001463363878428936,-6.505846977233887e-05,-0.5032739639282227,-0.4429452270269394,-17.251604080200195,26.666666666666668,0,nan,0,nan
13,0,13,3.899327278137207,-1.0,1.366897588363738,inf,inf,-143.14059448242188,0.0003752542252186686,0.0006241758237592876,-6.213784217834473e-06,-0.5582985281944275,-0.5300460308790207,-27.028614044189453,26.666666666666668,0,nan,0,nan
14,0,14,2.99399995803833,-1.0,1.3411618114151405,inf,inf,-143.14059448242188,0.00018033974629361182,0.00016253562353085726,1.1533498764038086e-05,-0.3568874001502991,-0.34191782772541046,-19.176218032836914,26.666666666666668,0,nan,0,nan
15,0,15,2.3531832695007324,-1.0,1.3687871469482822,inf,inf,-143.14059448242188,0.013025891035795212,0.008053523488342762,-0.00035856664180755615,-0.14997556805610657,-0.122153639793396,16.632015228271484,26.666666666666668,0,nan,0,nan
16,0,16,2.4253907203674316,-1.0,1.2968062189837528,inf,inf,-143.14059448242188,0.00019197950314264745,0.00029581825947389007,2.302229404449463e-05,-0.09839503467082977,-0.0881483405828476,-12.070816040039062,26.666666666666668,0,nan,0,nan
17,0,17,2.718111515045166,-1.0,1.313299370139252,inf,inf,-143.14059448242188,0.0018675548490136862,0.0012776264920830727,-9.986758232116699e-05,-0.10897652804851532,-0.10449814796447754,56.382755279541016,26.666666666666668,0,nan,0,nan
18,0,18,2.322554111480713,-1.0,1.6384282320359127,inf,inf,-143.14059448242188,0.00019739610434044152,4.324510882725008e-05,-1.0848045349121094e-05,-0.13273985683918,-0.12759441137313843,39.411476135253906,26.666666666666668,0,nan,0,nan
19,0,19,2.6884779930114746,-1.0,1.6181113065172725,inf,inf,-143.14059448242188,7.899547927081585e-05,5.5039181461324915e-05,-3.159046173095703e-06,-0.25698713958263397,-0.28259943425655365,-18.138687133789062,26.666666666666668,0,nan,0,nan
20,0,20,2.248809337615967,-1.0,1.4820249682251867,inf,inf,-143.14059448242188,1.522238744655624e-05,5.9173995396122336e-05,1.0132789611816406e-06,-0.029907450079917908,-0.033691778779029846,29.145055770874023,26.666666666666668,0,nan,0,nan
21,0,21,2.2174148559570312,-1.0,1.3440291518341714,inf,inf,-143.14059448242188,1.516469092166517e-05,0.00014857613132335246,-1.7434358596801758e-06,-0.009847193956375122,-0.008857518434524536,-8.631800651550293,26.666666666666668,0,nan,0,nan
22,0,22,2.3096940517425537,-1.0,1.2448624789207339,inf,inf,-143.14059448242188,2.238901834061835e-05,6.353974458761513e-05,-5.21540641784668e-07,-0.015982434153556824,-0.018618404865264893,23.91445541381836,26.666666666666668,0,nan,0,nan
23,0,23,2.2504756450653076,-1.0,1.2376612239397002,inf,inf,-143.14059448242188,0.00010824463242897764,9.229197166860104e-05,-1.0281801223754883e-05,-0.08473518490791321,-0.09226450324058533,-8.257669448852539,26.666666666666668,0,nan,0,nan
24,0,24,2.5448646545410156,-1.0,2.210987935820069,inf,inf,-143.14059448242188,0.0011527335736900568,0.00010507165279705077,-2.8118491172790527e-05,-0.10704459249973297,-0.08885705471038818,10.056181907653809,26.666666666666668,0,nan,0,nan
25,0,25,2.3058953285217285,-1.0,2.2514048532589874,inf,inf,-143.14059448242188,0.0008474838105030358,0.0003240661171730608,-8.419156074523926e-06,-0.025046199560165405,-0.04582475125789642,12.818340301513672,26.666666666666668,0,nan,0,nan
26,0,26,2.353659152984619,-1.0,2.048967573111615,inf,inf,-143.14059448242188,1.7844313333625905e-05,7.859821198508143e-05,3.5762786865234375e-07,-0.040527135133743286,-0.04720413684844971,11.420085906982422,26.666666666666668,0,nan,0,nan
27,0,27,2.1171844005584717,-1.0,1.8996432523417008,inf,inf,-143.14059448242188,4.6547793317586184e-05,8.376057667192072e-05,5.21540641784668e-07,0.005600646138191223,0.018756479024887085,14.62117862701416,26.666666666666668,0,nan,0,nan
28,0,28,2.317098617553711,-1.0,1.7162262759967266,inf,inf,-143.14059448242188,5.3106054110685363e-05,0.0008111077477224171,-1.773238182067871e-06,-0.02535185217857361,-0.015890076756477356,25.89373779296875,26.666666666666668,0,nan,0,nan
29,0,29,2.056525230407715,-1.0,1.5450977013820015,inf,inf,-143.14059448242188,1.9596673155319877e-06,0.00039665124495513737,1.1771917343139648e-06,-0.028884798288345337,-0.03121122717857361,17.763368606567383,26.666666666666668,0,nan,0,nan
30,0,30,2.2975125312805176,-1.0,2.559142617818015,inf,inf,-143.14059448242188,0.01320190355181694,0.0011297634337097406,-0.0002757757902145386,-0.12407408654689789,-0.0737604945898056,54.292701721191406,26.666666666666668,0,nan,0,nan
31,0,31,2.094520092010498,-1.0,2.3870761798192235,inf,inf,-143.14059448242188,0.00014321946946438402,0.00017080880934372544,-5.066394805908203e-07,-0.023936621844768524,-0.021931178867816925,2.7297680377960205,26.666666666666668,0,nan,0,nan
32,0,32,2.0673880577087402,-1.0,2.194849656376321,inf,inf,-143.14059448242188,0.00020381440117489547,0.00043848881614394486,6.332993507385254e-06,-0.03097577393054962,-0.026638709008693695,8.246160507202148,26.666666666666668,0,nan,0,nan
33,0,33,2.1111741065979004,-1.0,2.028898309575907,inf,inf,-143.14059448242188,0.00017856110935099423,0.0003335494839120656,9.79006290435791e-06,-0.02320294827222824,-0.03243336081504822,15.41702938079834,26.666666666666668,0,nan,0,nan
34,0,34,2.0676040649414062,-1.0,1.980508488866781,inf,inf,-143.14059448242188,0.0003970712423324585,0.00025700402329675853,-2.6561319828033447e-05,-0.03677208721637726,-0.03671927750110626,14.031933784484863,26.666666666666668,0,nan,0,nan
35,0,35,2.0175528526306152,-1.0,2.1121869344720214,inf,inf,-143.14059448242188,0.0011870490852743387,0.00036000716499984264,-5.050003528594971e-05,-0.022567331790924072,-0.01738791912794113,15.206554412841797,26.666666666666668,0,nan,0,nan
36,0,36,2.0368382930755615,-1.0,1.9015268801165226,inf,inf,-143.14059448242188,3.0657859042548807e-06,0.0005487954476848245,7.450580596923828e-07,-0.012213118374347687,-0.01576843112707138,7.747788429260254,26.666666666666668,0,nan,0,nan
37,0,37,2.1791138648986816,-1.0,1.8034969915327084,inf,inf,-143.14059448242188,0.00022651911422144622,0.0002458882227074355,3.7103891372680664e-06,-0.046147674322128296,-0.03723835200071335,13.56995964050293,26.666666666666668,0,nan,0,nan
38,0,38,2.0587196350097656,-1.0,1.933489475650307,inf,inf,-143.14059448242188,0.0003407439508009702,0.00010979620856232941,-1.95428729057312e-05,-0.049538061022758484,-0.04402269423007965,11.372060775756836,26.666666666666668,0,nan,0,nan
39,0,39,2.1833014488220215,-1.0,2.6091971384731796,inf,inf,-143.14059448242188,0.000869409297592938,0.00010004058276535943,-2.7894973754882812e-05,-0.04323730617761612,-0.0422251895070076,13.399337768554688,26.666666666666668,0,nan,0,nan
40,0,40,2.069948196411133,-1.0,2.3639096176329955,inf,inf,-143.14059448242188,8.114265256153885e-06,5.1907401939388365e-05,-1.2293457984924316e-06,-0.05945885181427002,-0.03880785405635834,5.817849159240723,26.666666666666668,0,nan,0,nan
41,0,41,2.0012712478637695,-1.0,2.9096261163688077,inf,inf,-143.14059448242188,0.0021650372073054314,0.00027682093787007034,-4.972517490386963e-05,-0.035836562514305115,-0.0302443727850914,6.366273403167725,26.666666666666668,0,nan,0,nan
42,0,42,1.9427614212036133,-1.0,2.6449354776616536,inf,inf,-143.14059448242188,4.675770105677657e-05,0.00017797559848986566,-3.844499588012695e-06,-0.016932398080825806,-0.02240251749753952,8.139318466186523,26.666666666666668,0,nan,0,nan
43,0,43,2.0741450786590576,-1.0,3.0281983410820605,inf,inf,-143.14059448242188,0.0012992079136893153,0.00020057044457644224,-3.086775541305542e-05,-0.015366360545158386,-0.019205592572689056,8.932905197143555,26.666666666666668,0,nan,0,nan
44,0,44,2.106424331665039,-1.0,2.7482821951998333,inf,inf,-143.14059448242188,4.1374991269549355e-05,0.00018064772302750498,2.5257468223571777e-06,-0.040313124656677246,-0.035199277102947235,-12.878091812133789,26.666666666666668,0,nan,0,nan
45,0,45,1.956932544708252,-1.0,2.939533411162468,inf,inf,-143.14059448242188,0.0004911975120194256,0.00010538922651903704,-2.1636486053466797e-05,-0.022006310522556305,-0.022660031914711,7.230154991149902,26.666666666666668,0,nan,0,nan
46,0,46,2.0982418060302734,-1.0,2.6472595712452653,inf,inf,-143.14059448242188,2.4646963083796436e-06,0.00014675168495159596,1.2367963790893555e-06,-0.04253839701414108,-0.04598492383956909,6.063204288482666,26.666666666666668,0,nan,0,nan
47,0,47,1.9380927085876465,-1.0,2.48838607839322,inf,inf,-143.14059448242188,0.00015003778389655054,0.00014174236275721341,-1.1689960956573486e-05,-0.024901777505874634,-0.026303596794605255,11.671303749084473,26.666666666666668,0,nan,0,nan
48,0,48,1.9976015090942383,-1.0,2.262688841425673,inf,inf,-143.14059448242188,2.217339897470083e-05,9.581713675288484e-05,-2.0191073417663574e-06,-0.016195856034755707,-0.01631712168455124,7.778302192687988,26.666666666666668,0,nan,0,nan
49,0,49,2.0574779510498047,-1.0,2.299921807998684,inf,inf,-143.14059448242188,0.00017722843040246516,6.725889397785068e-05,-9.454786777496338e-06,-0.016004353761672974,-0.020416632294654846,12.042184829711914,26.666666666666668,0,nan,0,nan
50,0,50,2.0309219360351562,-1.0,2.1782267850705312,inf,inf,-143.14059448242188,5.532296927412972e-05,5.108441473566927e-05,-3.725290298461914e-07,-0.014220722019672394,-0.011085622012615204,10.573545455932617,26.666666666666668,0,nan,0,nan
