step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
18,0,18,2.4383225440979004,-1.0,4.254563372205412,inf,inf,-79.45879364013672,0.0011840019142255187,0.00016963669622782618,-4.442532857259115e-05,-0.1072242259979248,-0.09859248002370198,8.578714370727539,25.0,1,nan
19,0,19,2.7801342010498047,-1.0,3.870690074957221,inf,inf,-79.45879364013672,2.713727008085698e-05,6.526042852783576e-05,1.8080075581868489e-06,-0.12016524871190389,-0.11629335085550944,-12.22130298614502,25.0,1,nan
20,0,20,2.5101630687713623,-1.0,3.4926556193362654,inf,inf,-79.45879364013672,1.1808811905211769e-05,0.0001307072234340012,1.986821492513021e-07,-0.04832357168197632,-0.044947524865468345,-6.585540771484375,25.0,1,nan
21,0,21,2.6155812740325928,-1.0,3.1628446411490097,inf,inf,-79.45879364013672,2.36853193200659e-05,0.00012174672883702442,-3.715356190999349e-06,-0.08618636926015218,-0.07691299915313721,29.096515655517578,25.0,1,nan
22,0,22,2.3329524993896484,-1.0,2.9786322737994917,inf,inf,-79.45879364013672,0.00010026860400103033,7.591959729325026e-05,-8.60293706258138e-06,-0.028492669264475506,-0.026648521423339844,15.258009910583496,25.0,1,nan
23,0,23,2.521333694458008,-1.0,3.1704861912215914,inf,inf,-79.45879364013672,0.0005380986258387566,0.00010987947462126613,-3.6160151163736978e-06,-0.053194681803385414,-0.08825912078221639,-26.206539154052734,25.0,1,nan
24,0,24,2.2887346744537354,-1.0,2.891168880595287,inf,inf,-79.45879364013672,5.88078546570614e-05,0.00015585956862196326,1.3907750447591145e-06,-0.04334739844004313,-0.04953585068384806,17.568763732910156,25.0,1,nan
25,0,25,2.2888712882995605,-1.0,2.6034261467617523,inf,inf,-79.45879364013672,7.552290753665147e-06,0.000549595570191741,-2.1060307820638022e-06,-0.09433084726333618,-0.0777553121248881,9.677197456359863,25.0,1,nan
26,0,26,2.4557676315307617,-1.0,2.3748130082901096,inf,inf,-79.45879364013672,0.0001413383288308978,0.00044544803677126765,-3.316005071004232e-05,-0.09326161940892537,-0.10738358894983928,-12.366889953613281,25.0,1,nan
27,0,27,2.2265405654907227,-1.0,2.1733888972792044,inf,inf,-79.45879364013672,0.00018327771977055818,0.0005082972929812968,-2.201398213704427e-05,-0.042761782805124916,-0.05360525846481323,1.9260780811309814,25.0,1,nan
28,0,28,2.293041229248047,-1.0,1.9770355376695925,inf,inf,-79.45879364013672,7.16131171429879e-06,3.412499791011214e-05,-2.940495808919271e-06,-0.049264887968699135,-0.06074009339014689,16.12428855895996,25.0,1,nan
29,0,29,2.1015877723693848,-1.0,1.8134100114023224,inf,inf,-79.45879364013672,2.4703160306671634e-05,7.248999463627115e-05,-8.344650268554688e-07,-0.013007104396820068,-0.0123672882715861,19.207504272460938,25.0,1,nan
30,0,30,2.3081436157226562,-1.0,1.6332261104440224,inf,inf,-79.45879364013672,1.2580015891217045e-06,0.00010872019629459828,-2.1855036417643228e-07,-0.03771779934565226,-0.0582049290339152,-25.964200973510742,25.0,1,nan
31,0,31,2.1712796688079834,-1.0,1.4812160069699232,inf,inf,-79.45879364013672,3.669522584459628e-06,3.243774699512869e-05,1.4702479044596355e-06,-0.010289172331492106,-0.0044408440589904785,29.103172302246094,25.0,1,nan
32,0,32,2.2173948287963867,-1.0,1.3780145714013885,inf,inf,-79.45879364013672,7.679489499423653e-05,0.00017095862131100148,-1.708666483561198e-06,-0.0531775156656901,-0.06084688504536947,-26.202478408813477,25.0,1,nan
33,0,33,2.1589818000793457,-1.0,1.4464703961133514,inf,inf,-79.45879364013672,0.0001936476182891056,9.388643957208842e-05,-1.2914339701334636e-06,-0.01805742581685384,-0.029711365699768066,11.446324348449707,25.0,1,nan
34,0,34,2.1509523391723633,-1.0,1.4522468162712048,inf,inf,-79.45879364013672,0.00027703825617209077,0.00018417224055156112,-6.814797719319661e-06,-0.03465527296066284,-0.045775532722473145,18.277141571044922,25.0,1,nan
35,0,35,2.2089669704437256,-1.0,1.372350225242614,inf,inf,-79.45879364013672,6.274635961744934e-05,9.604805381968617e-05,-1.3907750447591145e-06,-0.04832690954208374,-0.058669050534566246,9.944774627685547,25.0,1,nan
36,0,36,2.1117286682128906,-1.0,1.2802534093129956,inf,inf,-79.45879364013672,7.964369433466345e-05,0.0001764440821716562,3.606081008911133e-06,-0.02854059139887492,-0.03694331645965576,10.85899543762207,25.0,1,nan
37,0,37,2.1386971473693848,-1.0,2.1032336533596325,inf,inf,-79.45879364013672,0.0010057749459519982,0.00010575909982435405,-6.614128748575847e-05,-0.05339387059211731,-0.04106629888216654,36.50907516479492,25.0,1,nan
38,0,38,2.0743823051452637,-1.0,1.963965563912355,inf,inf,-79.45879364013672,0.00011482748232083395,0.00016160303493961692,-1.539786656697591e-06,-0.03867947061856588,-0.038729329903920494,15.132225036621094,25.0,1,nan
39,0,39,2.038958787918091,-1.0,2.0431331805381503,inf,inf,-79.45879364013672,0.0003348120371811092,0.00012150056863902137,-1.0987122853597006e-05,-0.038551112016042076,-0.03488842646280924,12.451580047607422,25.0,1,nan
40,0,40,2.2194645404815674,-1.0,1.8466497023797088,inf,inf,-79.45879364013672,1.42747203426552e-05,0.00018231177818961442,-3.6557515462239585e-06,-0.061740756034851074,-0.07304603854815166,23.626256942749023,25.0,1,nan
41,0,41,2.0801234245300293,-1.0,1.982374673631667,inf,inf,-79.45879364013672,0.00040568463737145066,0.00012662215158343315,-1.909335454305013e-05,-0.04309614499409994,-0.05746033787727356,11.376991271972656,25.0,1,nan
42,0,42,2.181849241256714,-1.0,2.961481925248928,inf,inf,-79.45879364013672,0.0011815243633463979,0.00010035500599769875,-2.8252601623535156e-05,-0.08646706740061443,-0.07984179258346558,13.065203666687012,25.0,1,nan
43,0,43,1.9874768257141113,-1.0,2.722959411437502,inf,inf,-79.45879364013672,3.524783824104816e-05,6.11668947385624e-05,-3.7749608357747397e-06,-0.029532899459203083,-0.031273345152537026,9.614099502563477,25.0,1,nan
44,0,44,2.190563440322876,-1.0,2.459427937120988,inf,inf,-79.45879364013672,1.4769140761927702e-05,0.0001685115712461993,1.7285346984863281e-06,-0.071285347143809,-0.0751708447933197,7.174987316131592,25.0,1,nan
45,0,45,2.1383919715881348,-1.0,2.2748130499150565,inf,inf,-79.45879364013672,3.5360459150979295e-05,5.765802416135557e-05,-1.4801820119222005e-06,-0.035330772399902344,-0.03263417879740397,4.475390434265137,25.0,1,nan
46,0,46,2.0029282569885254,-1.0,2.2433327806069316,inf,inf,-79.45879364013672,0.00013813668920192868,7.047753024380654e-05,-7.60952631632487e-06,-0.04468434055646261,-0.04850655794143677,7.090254306793213,25.0,1,nan
47,0,47,2.050034523010254,-1.0,2.192375306699582,inf,inf,-79.45879364013672,0.0001231174246640876,7.101188384694979e-05,-1.9669532775878906e-06,-0.06386112173398335,-0.05431173245112101,6.530745506286621,25.0,1,nan
48,0,48,2.1567625999450684,-1.0,1.9773395613421754,inf,inf,-79.45879364013672,2.0010245407320326e-06,4.762319804285653e-05,8.940696716308594e-07,-0.061464160680770874,-0.06387849648793538,9.176301956176758,25.0,1,nan
49,0,49,2.158743381500244,-1.0,1.9655838374322778,inf,inf,-79.45879364013672,4.664840889745392e-05,2.508272518753074e-05,-2.5828679402669272e-06,-0.06068975726763407,-0.0581319530804952,8.100470542907715,25.0,1,nan
50,0,50,2.1533052921295166,-1.0,1.7849555335306106,inf,inf,-79.45879364013672,1.1202680980204605e-05,7.03240730217658e-05,2.384185791015625e-07,-0.056365509827931724,-0.05446415146191915,6.029751300811768,25.0,1,nan
51,0,51,2.122359037399292,-1.0,1.7218351042069093,inf,inf,-79.45879364013672,7.750518125249073e-05,6.717668293276802e-05,-3.4769376118977866e-06,-0.030252039432525635,-0.025782148043314617,11.438338279724121,25.0,1,nan
52,0,52,2.014775514602661,-1.0,1.652431778047169,inf,inf,-79.45879364013672,0.00023864180548116565,0.00023218659043777734,-1.2189149856567383e-05,-0.03329069415728251,-0.02945658564567566,11.401449203491211,25.0,1,nan
53,0,53,1.951120138168335,-1.0,1.4906969542843214,inf,inf,-79.45879364013672,1.335846604888502e-06,3.807616303674877e-05,-1.8676122029622395e-06,-0.01729383071263631,-0.015616178512573242,10.890547752380371,25.0,1,nan
54,0,54,1.9443789720535278,-1.0,1.4082405947753116,inf,inf,-79.45879364013672,2.2015194190316834e-05,3.304922938696109e-05,-2.8014183044433594e-06,-0.017839292685190838,-0.0152377982934316,6.935573101043701,25.0,1,nan
55,0,55,1.9404696226119995,-1.0,1.2715252677451774,inf,inf,-79.45879364013672,3.411352508919663e-06,8.302688365802169e-05,-1.2119611104329426e-06,-0.013904829819997152,-0.01800079147020976,7.68047571182251,25.0,1,nan
56,0,56,1.9430632591247559,-1.0,1.1444575408841773,inf,inf,-79.45879364013672,5.2547100892752496e-08,6.196598405949771e-05,3.2782554626464844e-06,-0.006967077652613322,-0.005729277928670247,3.532740592956543,25.0,1,nan
57,0,57,2.019697666168213,-1.0,1.048171272695458,inf,inf,-79.45879364013672,2.7331003366271034e-05,0.00015050538058858365,1.2516975402832031e-06,-0.01137054959932963,-0.010087678829828898,6.2809295654296875,25.0,1,nan
58,0,58,2.1667635440826416,-1.0,1.2496315937809321,inf,inf,-79.45879364013672,0.0005039811949245632,0.00016455053992103785,-3.6756197611490887e-07,-0.029733479022979736,-0.03841487566630045,-15.951777458190918,25.0,1,nan
59,0,59,2.1835715770721436,-1.0,1.1257147688874078,inf,inf,-79.45879364013672,6.166649768601928e-07,5.893574052606709e-05,7.351239522298177e-07,-0.06047031283378601,-0.05753683050473531,-11.527894973754883,25.0,1,nan
60,0,60,2.062002658843994,-1.0,1.6780772407637592,0.5737480687150815,0.5737480687150815,9.114356994628906,0.5330836772918701,0.08017092198133469,-0.020589888095855713,-0.030964324871699016,-0.04609501361846924,9.007308959960938,25.0,0,nan
61,0,61,1.8910448551177979,-1.0,1.557998517797491,0.5737480687150815,0.5737480687150815,9.114356994628906,0.02008834294974804,0.0420883372426033,-0.0016817152500152588,-0.016540239254633587,-0.022178490956624348,-13.575557708740234,25.0,0,nan
62,0,62,2.035567045211792,-1.0,1.4360514409464848,0.5737480687150815,0.5737480687150815,9.114356994628906,0.020585501566529274,0.060808904469013214,-0.0014223158359527588,-0.02109546462694804,-0.01420295238494873,7.727198600769043,25.0,0,nan
63,0,63,1.975816011428833,-1.0,1.3369750712739121,0.5737480687150815,0.5737480687150815,9.114356994628906,0.014294612221419811,0.03210196644067764,2.8212865193684897e-06,-0.02048701047897339,-0.017901907364527386,11.10012435913086,25.0,0,nan
64,0,64,2.0612363815307617,-1.0,1.2078338619217244,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0026050840970128775,0.05717545747756958,0.00033325950304667157,-0.025742967923482258,-0.04281198978424072,5.839205741882324,25.0,0,nan
65,0,65,2.0906002521514893,-1.0,1.4189690788382188,0.5737480687150815,0.5737480687150815,9.114356994628906,0.1924816370010376,0.05799061432480812,-0.003808508316675822,-0.03134428461392721,-0.027045557896296184,5.822109699249268,25.0,0,nan
66,0,66,1.9648597240447998,-1.0,1.860838611829958,0.5737480687150815,0.5737480687150815,9.114356994628906,0.04646700993180275,0.007959863170981407,-0.0009410083293914795,-0.02087716261545817,-0.020998130242029827,-7.963293552398682,25.0,0,nan
67,0,67,2.009270668029785,-1.0,1.921463336973649,0.5737480687150815,0.5737480687150815,9.114356994628906,0.07952690869569778,0.03223516047000885,-0.00040702025095621747,-0.021178056796391804,-0.016135921080907185,5.844616413116455,25.0,0,nan
68,0,68,1.9062433242797852,-1.0,1.7389399918009176,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0009681499213911593,0.010060803033411503,3.9299329121907554e-05,-0.011911163727442423,-0.013137231270472208,5.757615089416504,25.0,0,nan
69,0,69,1.9042999744415283,-1.0,1.567440782698513,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0001622203562874347,0.0067738862708210945,2.4537245432535806e-06,-0.01576469341913859,-0.014872113863627115,5.6969780921936035,25.0,0,nan
70,0,70,1.8542325496673584,-1.0,1.5167034302487479,0.5737480687150815,0.5737480687150815,9.114356994628906,0.01444210298359394,0.013623761013150215,-0.0005185902118682861,-0.02295711636543274,-0.022589067618052166,6.1721110343933105,25.0,0,nan
71,0,71,1.9512466192245483,-1.0,1.3978140174482636,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0022688177414238453,0.00692115118727088,8.183717727661133e-05,-0.011506915092468262,-0.018772870302200317,7.302784442901611,25.0,0,nan
72,0,72,1.9342546463012695,-1.0,1.313874411411802,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0068617626093328,0.012287861667573452,-0.00018355250358581543,-0.04452588160832723,-0.0474109947681427,8.365468978881836,25.0,0,nan
73,0,73,1.9061305522918701,-1.0,1.3091637810659764,0.5737480687150815,0.5737480687150815,9.114356994628906,0.011127655394375324,0.008784287609159946,-0.0007420579592386881,-0.02215474843978882,-0.020593802134195965,-7.629685401916504,25.0,0,nan
74,0,74,1.9064149856567383,-1.0,1.233891927102653,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0036040381528437138,0.006476896349340677,0.0002859632174173991,-0.020654489596684773,-0.021024684111277264,-4.378150463104248,25.0,0,nan
75,0,75,1.8765075206756592,-1.0,1.18170593101237,0.5737480687150815,0.5737480687150815,9.114356994628906,0.004473485052585602,0.006282702554017305,-0.00024902820587158203,-0.011158039172490438,-0.007070769866307576,5.708876609802246,25.0,0,nan
76,0,76,2.017376661300659,-1.0,1.2354357507142273,0.5737480687150815,0.5737480687150815,9.114356994628906,0.013431102968752384,0.007813304662704468,-6.797909736633301e-05,-0.025182902812957764,-0.029592076937357586,-9.70507526397705,25.0,0,nan
77,0,77,1.9073837995529175,-1.0,1.1788262719539082,0.5737480687150815,0.5737480687150815,9.114356994628906,0.004585692193359137,0.006851055659353733,-0.0002778172492980957,-0.0005625585714975992,-0.0028030077616373696,6.963139533996582,25.0,0,nan
78,0,78,2.074993133544922,-1.0,1.071771789830445,0.5737480687150815,0.5737480687150815,9.114356994628906,0.0020270992536097765,0.018720651045441628,0.00011057655016581218,-0.045033504565556846,-0.042881945768992104,6.20277214050293,25.0,0,nan
79,0,79,2.062316417694092,-1.0,1.273527340003976,0.5737480687150815,0.5737480687150815,9.114356994628906,0.03652416542172432,0.01182269211858511,-0.0009623368581136068,-0.033898631731669106,-0.033768683671951294,7.931002616882324,25.0,0,0.05
80,0,80,1.9567116498947144,-1.0,1.1544026441950301,0.5737480687150815,0.02868740343575408,9.114356994628906,0.001060236943885684,0.012885659001767635,-0.00021349390347798666,-0.012440631786982218,-0.012677997350692749,8.376646041870117,25.0,0,0.05
81,0,81,2.0358872413635254,-1.0,1.0525315759927896,0.5737480687150815,0.02868740343575408,9.114356994628906,0.000799622677732259,0.005892925895750523,-2.4437904357910156e-06,-0.024782299995422363,-0.021641979614893597,12.433364868164062,25.0,0,0.05
82,0,82,2.013167381286621,-1.0,0.9473269277105648,0.5737480687150815,0.02868740343575408,9.114356994628906,3.0857943329465343e-06,0.006361240521073341,1.2030204137166342e-05,-0.026176283756891888,-0.018016725778579712,4.242287635803223,25.0,0,0.05
83,0,83,2.0129852294921875,-1.0,0.8858839975175069,0.5737480687150815,0.02868740343575408,9.114356994628906,0.00240865396335721,0.007235419470816851,0.00023786226908365885,-0.016949166854222614,-0.01497572660446167,6.823583126068115,25.0,0,0.05
84,0,84,1.963900089263916,-1.0,0.8128625037591531,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0012444432359188795,0.007994159124791622,-6.69558842976888e-05,-0.014791170756022135,-0.010083824396133423,8.727267265319824,25.0,0,0.05
85,0,85,1.8936045169830322,-1.0,0.826494314345896,0.5737480687150815,0.02868740343575408,9.114356994628906,0.009762016125023365,0.010284677147865295,-0.00035233298937479657,-0.026485135157903034,-0.024892250696818035,4.854964733123779,25.0,0,0.05
86,0,86,1.8777081966400146,-1.0,0.9861821307135341,0.5737480687150815,0.02868740343575408,9.114356994628906,0.024603519588708878,0.010152595117688179,-2.073248227437337e-05,-0.020128915707270306,-0.018882622321446735,6.52830171585083,25.0,0,0.05
87,0,87,1.9495983123779297,-1.0,1.4574101514252842,0.5737480687150815,0.02868740343575408,9.114356994628906,0.03268487751483917,0.0057357363402843475,-0.0010570486386617024,-0.015256553888320923,-0.016959597667058308,6.188192367553711,25.0,0,0.05
88,0,88,2.0210535526275635,-1.0,1.5112848895445092,0.5737480687150815,0.02868740343575408,9.114356994628906,0.015011515468358994,0.007520205806940794,-0.0005276103814442953,-0.017494261264801025,-0.016501833995183308,5.685469627380371,25.0,0,0.05
89,0,89,1.7554428577423096,-1.0,1.3868937882109835,0.5737480687150815,0.02868740343575408,9.114356994628906,0.001979540567845106,0.007403642404824495,2.763668696085612e-05,-0.008091251055399576,-0.006505807240804036,10.119559288024902,25.0,0,0.05
90,0,90,1.8686140775680542,-1.0,1.3620587356109215,0.5737480687150815,0.02868740343575408,9.114356994628906,0.025219060480594635,0.02215028740465641,-0.0013038814067840576,-0.019928256670633953,-0.019111106793085735,4.462782859802246,25.0,0,0.05
91,0,91,1.9243826866149902,-1.0,1.4214697601875133,0.5737480687150815,0.02868740343575408,9.114356994628906,0.014205909334123135,0.007262107450515032,0.0004234512646993001,-0.02758719523747762,-0.03425482908884684,6.084506988525391,25.0,0,0.05
92,0,92,1.8054413795471191,-1.0,1.3967481757563975,0.5737480687150815,0.02868740343575408,9.114356994628906,0.013024721294641495,0.011091912165284157,-0.0002706746260325114,-0.021098285913467407,-0.0214956800142924,4.875919342041016,25.0,0,0.05
93,0,93,1.8163044452667236,-1.0,1.2720905127040993,0.5737480687150815,0.02868740343575408,9.114356994628906,0.000982254627160728,0.006540883798152208,7.537007331848145e-05,-0.012581586837768555,-0.010599176088968912,5.253574371337891,25.0,0,0.05
94,0,94,1.851052165031433,-1.0,1.303345046762046,0.5737480687150815,0.02868740343575408,9.114356994628906,0.013907687738537788,0.008776582777500153,-0.0004660586516062419,-0.01353652278582255,-0.01434485117594401,15.641568183898926,25.0,0,0.05
95,0,95,1.8644510507583618,-1.0,1.4409741636217281,0.5737480687150815,0.02868740343575408,9.114356994628906,0.034805770963430405,0.012988991104066372,-0.0007009406884511312,-0.013249466816584269,-0.021568308273951214,6.8441314697265625,25.0,0,0.05
96,0,96,1.7702538967132568,-1.0,1.298443708945999,0.5737480687150815,0.02868740343575408,9.114356994628906,0.00016504971426911652,0.01053310465067625,-5.451838175455729e-05,-0.0049567023913065595,-0.008854558070500692,6.219622611999512,25.0,0,0.05
97,0,97,1.696213960647583,-1.0,1.2193311652327665,0.5737480687150815,0.02868740343575408,9.114356994628906,0.004916631616652012,0.009691414423286915,-8.933742841084798e-05,-0.026150067647298176,-0.022641241550445557,9.074811935424805,25.0,0,0.05
98,0,98,1.7924305200576782,-1.0,1.1049854121354086,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0010337693383917212,0.013624882325530052,0.00012703736623128256,-0.0357741117477417,-0.033575475215911865,8.044865608215332,25.0,0,0.05
99,0,99,1.9773108959197998,-1.0,1.0147740838469121,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0013779883738607168,0.006792398635298014,-7.869799931844075e-05,-0.04018041491508484,-0.03958288828531901,7.00289249420166,25.0,0,0.05
100,0,100,1.8155213594436646,-1.0,1.4466408424460315,0.5737480687150815,0.02868740343575408,9.114356994628906,0.03857455775141716,0.007232582662254572,-0.001031249761581421,-0.020806998014450073,-0.01744680603345235,-6.653786659240723,25.0,0,0.05
101,0,101,1.8785929679870605,-1.0,1.3020652807227475,0.5737480687150815,0.02868740343575408,9.114356994628906,4.20080959884217e-06,0.004745469894260168,1.1026859283447266e-05,-0.019718527793884277,-0.02569173773129781,5.912937164306641,25.0,0,0.05
102,0,102,1.7106640338897705,-1.0,1.2760968802751504,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0032080565579235554,0.0030776229687035084,6.0846408208211265e-05,-0.009166091680526733,-0.010728329420089722,-5.184276103973389,25.0,0,0.05
103,0,103,1.7452887296676636,-1.0,1.2737741025740046,0.5737480687150815,0.02868740343575408,9.114356994628906,0.004759578034281731,0.003798942780122161,5.0803025563557945e-05,-0.027695606152216595,-0.029352049032847088,6.44816255569458,25.0,0,0.05
104,0,104,1.695339322090149,-1.0,1.2787688225688627,0.5737480687150815,0.02868740343575408,9.114356994628906,0.004140054807066917,0.0031275879591703415,-0.0002171496550242106,-0.01628688971201579,-0.01313251256942749,5.78307580947876,25.0,0,0.05
105,0,105,1.7398242950439453,-1.0,1.4173011568023002,0.5737480687150815,0.02868740343575408,9.114356994628906,0.017712747678160667,0.006648699287325144,7.941325505574544e-05,-0.010754177967707316,-0.011497437953948975,5.934064865112305,25.0,0,0.05
106,0,106,1.8780804872512817,-1.0,1.2867674684026276,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0008041804539971054,0.007182473782449961,3.043810526529948e-05,-0.016744365294774372,-0.02150595188140869,8.503698348999023,25.0,0,0.05
107,0,107,1.918537974357605,-1.0,1.7194818356748007,0.5737480687150815,0.02868740343575408,9.114356994628906,0.01211670320481062,0.0021583354100584984,-0.0005225340525309244,-0.02933804194132487,-0.02594989538192749,8.901698112487793,25.0,0,0.05
108,0,108,1.7650222778320312,-1.0,1.6851969684181585,0.5737480687150815,0.02868740343575408,9.114356994628906,0.017878083512187004,0.01298681739717722,-0.0012706220149993896,-0.03058783213297526,-0.03516069054603577,-7.052560329437256,25.0,0,0.05
109,0,109,1.8151884078979492,-1.0,1.556163493966634,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0018846418242901564,0.004772909916937351,0.0002505779266357422,-0.06543965140978496,-0.06813575824101765,-9.001106262207031,25.0,0,0.05
110,0,110,1.7862709760665894,-1.0,1.9057090131261383,0.5737480687150815,0.02868740343575408,9.114356994628906,0.024897102266550064,0.004928539507091045,-0.00034170349438985187,-0.03986076513926188,-0.037503560384114586,8.28005599975586,25.0,0,0.05
111,0,111,1.7634309530258179,-1.0,1.9360142777283977,0.5737480687150815,0.02868740343575408,9.114356994628906,0.019864477217197418,0.008993490599095821,0.0003063082695007324,-0.0328713059425354,-0.030030041933059692,-11.903606414794922,25.0,0,0.05
112,0,112,1.8974480628967285,-1.0,1.7888468025090587,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0031089470721781254,0.006695417687296867,-0.00027997295061747235,-0.027756293614705402,-0.027048925558725994,5.620432376861572,25.0,0,0.05
113,0,113,1.786694049835205,-1.0,1.61412158079777,0.5737480687150815,0.02868740343575408,9.114356994628906,0.0003237064811401069,0.007782418746501207,7.269779841105144e-05,-0.01789088050524394,-0.020926396052042644,6.4187822341918945,25.0,0,0.05
114,0,114,1.9305998086929321,-1.0,1.5067993343664021,0.5737480687150815,0.02868740343575408,9.114356994628906,0.003655938897281885,0.006759003270417452,0.00041607022285461426,-0.04348586996396383,-0.044777512550354004,5.921900272369385,25.0,0,0.05
115,0,115,1.7665083408355713,-1.0,1.3601880897311458,0.5737480687150815,0.02868740343575408,9.114356994628906,0.00023789455008227378,0.0058469586074352264,-6.308158238728841e-05,-0.023276676734288532,-0.022969295581181843,4.19857120513916,25.0,0,0.05
116,0,116,1.8689916133880615,-1.0,1.3467857209091074,0.5737480687150815,0.02868740343575408,9.114356994628906,0.00727292662486434,0.0059314449317753315,-0.0003281533718109131,-0.018863121668497723,-0.020009318987528484,-17.339719772338867,25.0,0,0.05
