step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
10,0,10,5.496799468994141,-1.0,0.5596943697913215,inf,inf,-400.8067321777344,0.00010936278704321012,5.9581678215181455e-05,7.972211837768555,6.126702308654785,9.632110595703125e-05,-0.014444192250569662,-0.06984384854634602,-93.29148864746094,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,5.411567211151123,-1.0,0.681574484143506,inf,inf,-400.8067321777344,0.000215738415136002,0.00012130388495279476,8.556913375854492,6.042667865753174,-0.00021576881408691406,-0.08860429128011067,-0.12759160995483398,-60.77870178222656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,5.7052083015441895,-1.0,1.04555183371378,inf,inf,-400.8067321777344,0.000593513366766274,0.0001373444974888116,7.529323577880859,6.07383918762207,-0.0002731482187906901,-0.18266860644022623,-0.15397230784098306,-67.44181823730469,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,5.664191246032715,-1.0,1.1219811769059862,inf,inf,-400.8067321777344,4.277106199879199e-05,2.3632441298104823e-05,7.621589660644531,5.158684730529785,-3.528594970703125e-05,-0.18987743059794107,-0.19659503300984701,-49.058250427246094,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,5.703123092651367,-1.0,1.2224030997748712,inf,inf,-400.8067321777344,0.00010865473450394347,5.1102771976729855e-05,6.857064723968506,4.933816909790039,8.026758829752604e-06,-0.12333440780639648,-0.13658857345581055,-40.402957916259766,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,5.634100437164307,-1.0,1.3112774681995254,inf,inf,-400.8067321777344,7.01153912814334e-05,3.321199255879037e-05,5.4682817459106445,4.35411262512207,-2.8371810913085938e-05,-0.03958400090535482,-0.0499114195505778,-28.16423225402832,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.390441417694092,-1.0,1.3076956633008456,inf,inf,-400.8067321777344,2.410521119600162e-05,1.8899238057201728e-05,5.431735992431641,3.8437042236328125,-1.8914540608723957e-05,0.022664785385131836,-0.008658250172932943,18.72283172607422,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,5.7073750495910645,-1.0,1.1802776723811133,inf,inf,-400.8067321777344,8.81310768363619e-07,2.629541813803371e-05,6.860976219177246,4.18336296081543,3.337860107421875e-06,-0.17882021268208823,-0.2073650360107422,26.110904693603516,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,5.550502777099609,-1.0,1.062251348541302,inf,inf,-400.8067321777344,6.055587697950671e-10,4.1953684558393434e-05,5.750811576843262,3.6050186157226562,1.0331471761067708e-06,-0.18726110458374023,-0.2311382293701172,37.329612731933594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,5.469635486602783,-1.0,0.9703149151530318,inf,inf,-400.8067321777344,3.7500649341382086e-06,2.6244966647936963e-05,5.55618953704834,3.286332130432129,-1.2000401814778646e-05,-0.18609110514322916,-0.16824626922607422,26.478818893432617,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
20,0,20,5.307372570037842,-1.0,0.8984679000187992,inf,inf,-400.8067321777344,7.803522748872638e-06,3.0985447665443644e-05,2.41013240814209,2.39316463470459,-1.5735626220703125e-05,-0.04648582140604655,-0.04445981979370117,18.231674194335938,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
21,0,21,5.549986839294434,-1.0,1.0693813685196396,inf,inf,-400.8067321777344,4.900070052826777e-05,1.879147566796746e-05,3.7375216484069824,2.388369560241699,1.7722447713216145e-05,-0.1373442808787028,-0.17939186096191406,19.518936157226562,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
22,0,22,5.643454074859619,-1.0,0.994973488766365,inf,inf,-400.8067321777344,4.6991499402793124e-06,1.444547433493426e-05,3.837637424468994,2.26165771484375,-2.86102294921875e-06,-0.12939993540445963,-0.10558295249938965,23.35158348083496,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
23,0,23,5.424922466278076,-1.0,1.0206151090090747,inf,inf,-400.8067321777344,6.724457762175007e-06,5.37359210284194e-06,2.7596473693847656,2.1543943881988525,-3.6557515462239585e-06,-0.10498587290445964,-0.09238219261169434,17.34358024597168,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
24,0,24,5.350189208984375,-1.0,1.0108069795443917,inf,inf,-400.8067321777344,3.842837941192556e-06,4.1655252971395385e-06,2.1806998252868652,1.899633765220642,1.5099843343098958e-06,-0.0709668795267741,-0.07464392979939778,17.068321228027344,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
25,0,25,5.361387252807617,-1.0,1.3748912153028292,inf,inf,-400.8067321777344,4.544428884400986e-05,9.769500138645526e-06,3.3718457221984863,1.8865553140640259,1.3113021850585938e-05,-0.05648080507914225,-0.06224465370178223,-30.07956314086914,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
26,0,26,5.4322357177734375,-1.0,1.265138141557169,inf,inf,-400.8067321777344,5.0673907026066445e-06,1.8270053260494024e-05,2.309549331665039,1.788663625717163,-1.3510386149088542e-06,-0.05984226862589518,-0.05596701304117838,11.567375183105469,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
27,0,27,5.262671947479248,-1.0,1.3134702208825848,inf,inf,-400.8067321777344,0.00017759494949132204,0.00010157227370655164,1.8898613452911377,1.7469258308410645,-8.265177408854166e-06,-0.02525814374287923,-0.031516472498575844,23.34503936767578,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
28,0,28,5.2924299240112305,-1.0,1.8951832408500797,inf,inf,-400.8067321777344,0.00017507915617898107,2.4553213734179735e-05,2.05462384223938,1.5546371936798096,-1.71661376953125e-05,-0.026136239369710285,-0.0340726375579834,24.53612518310547,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
29,0,29,5.448504447937012,-1.0,1.979241517300744,inf,inf,-400.8067321777344,4.6334174840012565e-05,1.6936453903326765e-05,2.4462943077087402,1.4943866729736328,3.0199686686197915e-06,-0.03454883893330892,-0.034923156102498375,-18.936737060546875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
30,0,30,5.228555202484131,-1.0,2.077667306002402,inf,inf,-400.8067321777344,1.460234670958016e-05,4.927399913867703e-06,1.994523525238037,1.4020702838897705,-3.6557515462239585e-06,-0.05929875373840332,-0.06862282752990723,15.045190811157227,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
31,0,31,5.445623397827148,-1.0,2.86407659823094,inf,inf,-400.8067321777344,1.2028098353766836e-05,1.2098560091544641e-06,1.7131710052490234,1.3457331657409668,-4.609425862630208e-06,-0.04746023813883463,-0.04157837231953939,14.703368186950684,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
32,0,32,5.223589897155762,-1.0,2.606673836876015,inf,inf,-400.8067321777344,1.5444818473042687e-06,5.324900030245772e-06,1.5478935241699219,1.3046410083770752,1.5894571940104166e-07,-0.03708148002624512,-0.03930536905924479,-22.76113510131836,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
33,0,33,5.367044925689697,-1.0,2.677955948715225,inf,inf,-400.8067321777344,3.14825119858142e-05,9.484127076575533e-06,1.8302397727966309,1.1144731044769287,-1.986821492513021e-06,-0.034949938456217446,-0.04732203483581543,14.188495635986328,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
34,0,34,5.268692970275879,-1.0,2.422225402720846,inf,inf,-400.8067321777344,6.900962148392864e-07,5.719796263292665e-06,1.532551884651184,1.2067878246307373,-7.152557373046875e-07,-0.051883538564046226,-0.05166975657145182,8.552559852600098,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
35,0,35,5.237621784210205,-1.0,2.404024989600553,inf,inf,-400.8067321777344,3.9243783248821273e-05,1.7517815649625845e-05,1.5674635171890259,1.2227461338043213,-3.417332967122396e-06,-0.003919680913289388,0.0006651878356933594,11.15825366973877,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
36,0,36,5.214611530303955,-1.0,2.4415089022411243,inf,inf,-400.8067321777344,3.243110404582694e-05,1.167063328466611e-05,1.418971300125122,1.0497374534606934,8.980433146158854e-06,-0.06342339515686035,-0.06601699193318684,13.300158500671387,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
37,0,37,5.238719940185547,-1.0,2.206606132407868,inf,inf,-400.8067321777344,1.421282036062621e-06,1.5368334061349742e-05,1.280587911605835,1.0568006038665771,-4.3710072835286456e-06,-0.0313413937886556,-0.029111226399739582,13.31027603149414,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
38,0,38,5.218721389770508,-1.0,2.11109417145246,inf,inf,-400.8067321777344,1.2857519323006272e-05,1.0273797670379281e-05,1.206796407699585,1.0412993431091309,-3.5762786865234375e-06,-0.019744475682576496,-0.02027138074239095,15.705172538757324,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
39,0,39,5.236271858215332,-1.0,1.9853687606755213,inf,inf,-400.8067321777344,7.914512025308795e-06,9.269314432458486e-06,1.2017788887023926,1.0836265087127686,-3.178914388020833e-07,-0.00984501838684082,-0.014718770980834961,13.365506172180176,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
40,0,40,5.123983860015869,-1.0,1.9569098652807217,0.533898211177899,0.533898211177899,9.281766891479492,0.00011920046381419525,7.008577085798606e-05,1.0822038650512695,1.0532282590866089,6.1194101969401044e-06,0.017923355102539062,0.023669719696044922,-0.24753093719482422,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
41,0,41,5.2795610427856445,-1.0,2.0865752052433355,0.533898211177899,0.533898211177899,9.281766891479492,0.00018888407794293016,5.8054527471540496e-05,1.3164995908737183,1.1010396480560303,1.6848246256510418e-05,-0.07877111434936523,-0.05641341209411621,10.435967445373535,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
42,0,42,5.406177520751953,-1.0,2.023668023424599,0.533898211177899,0.533898211177899,9.281766891479492,0.00022175016056280583,0.00015214383893180639,1.6456434726715088,1.0310218334197998,3.298123677571615e-05,-0.040397326151529946,-0.04632790883382162,-13.422050476074219,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
43,0,43,5.218181133270264,-1.0,2.487665162740913,0.533898211177899,0.533898211177899,9.281766891479492,0.006373247131705284,0.0009564213687554002,0.9177662134170532,0.8891761302947998,-0.00014710426330566406,-0.02467830975850423,-0.025307416915893555,16.40419578552246,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
44,0,44,5.174736976623535,-1.0,2.289770834758821,0.533898211177899,0.533898211177899,9.281766891479492,4.857705062022433e-05,9.548842353979126e-05,1.2006908655166626,0.9081182479858398,-1.4146169026692709e-05,-0.02840415636698405,-0.02407375971476237,12.52776050567627,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
45,0,45,5.2517218589782715,-1.0,2.2628703998064346,0.533898211177899,0.533898211177899,9.281766891479492,0.00042793358443304896,0.00021176795416977257,0.9531930685043335,0.8414216041564941,2.1775563557942707e-05,-0.02835567792256673,-0.02651357650756836,18.146137237548828,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
46,0,46,5.217618942260742,-1.0,2.0367377292557456,0.533898211177899,0.533898211177899,9.281766891479492,2.174112296415842e-06,0.001408382668159902,1.003443956375122,0.8577390313148499,-1.5894571940104166e-07,-0.018348217010498047,-0.026250600814819336,4.749418258666992,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
47,0,47,5.217626571655273,-1.0,1.8343196151933,0.533898211177899,0.533898211177899,9.281766891479492,2.3730593966320157e-05,0.0018898918060585856,0.9474712610244751,0.8349772691726685,4.5299530029296875e-06,-0.019864797592163086,-0.017514705657958984,8.046504974365234,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
48,0,48,5.144811630249023,-1.0,2.346439799441348,0.533898211177899,0.533898211177899,9.281766891479492,0.006075061857700348,0.0008734157308936119,0.9277995824813843,0.7675114274024963,5.809466044108073e-05,-0.024422963460286457,-0.014412323633829752,8.938648223876953,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
49,0,49,5.076162815093994,-1.0,3.766510944173042,0.533898211177899,0.533898211177899,9.281766891479492,0.0034398899879306555,0.0002078841207548976,0.9676369428634644,0.8204014301300049,4.680951436360677e-05,-0.021167914072672527,-0.019171476364135742,16.559425354003906,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
50,0,50,5.299856185913086,-1.0,3.4171368564450115,0.533898211177899,0.533898211177899,9.281766891479492,0.0007700262358412147,0.0028229865711182356,1.3221797943115234,0.860336184501648,-2.3603439331054688e-05,-0.024715900421142578,-0.020591100056966145,-17.191448211669922,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
51,0,51,5.170065879821777,-1.0,3.133834324457082,0.533898211177899,0.533898211177899,9.281766891479492,0.0009947868529707193,0.0017030768794938922,1.1369071006774902,0.9222918152809143,-3.2901763916015625e-05,-0.022675037384033203,-0.021128018697102863,2.106222152709961,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
52,0,52,5.13480281829834,-1.0,2.9168730343401847,0.533898211177899,0.533898211177899,9.281766891479492,0.0010580577654764056,0.0010973182506859303,1.1916682720184326,0.8312500715255737,4.8160552978515625e-05,-0.018369754155476887,-0.02002692222595215,12.29759407043457,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
53,0,53,5.264385223388672,-1.0,2.6873567471394186,0.533898211177899,0.533898211177899,9.281766891479492,0.0009105050121434033,0.00146451685577631,1.057966947555542,0.8783517479896545,6.834665934244792e-05,-0.014516592025756836,-0.014466444651285807,-6.617156028747559,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
54,0,54,5.198976516723633,-1.0,2.419979347957354,0.533898211177899,0.533898211177899,9.281766891479492,9.747604963195045e-06,0.0007176456274464726,1.3249541521072388,0.973789393901825,-4.3710072835286456e-06,-0.01735266049702962,-0.012882630030314127,-7.276299476623535,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
55,0,55,5.214046955108643,-1.0,2.191459084699335,0.533898211177899,0.533898211177899,9.281766891479492,9.25788699532859e-05,0.0006869055214338005,0.7592325210571289,0.8322104215621948,-7.470448811848958e-06,-0.011622269948323568,-0.012033621470133463,6.650544166564941,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
56,0,56,5.0746989250183105,-1.0,2.7296336543676363,0.533898211177899,0.533898211177899,9.281766891479492,0.00026264681946486235,3.468106660875492e-05,0.9951397180557251,0.8543351292610168,-6.357828776041667e-06,-0.016309340794881184,-0.019360144933064777,-6.889907360076904,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
57,0,57,5.012694835662842,-1.0,2.4610087762668442,0.533898211177899,0.533898211177899,9.281766891479492,2.8012223083351273e-06,6.456679693656042e-05,1.2408162355422974,0.9378321766853333,6.357828776041666e-07,-0.019600391387939453,-0.019744157791137695,5.404134273529053,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
58,0,58,5.090151786804199,-1.0,2.2957472351759534,0.533898211177899,0.533898211177899,9.281766891479492,6.776914233341813e-05,8.383188833249733e-05,0.8836238384246826,0.8829473257064819,1.986821492513021e-06,-0.020249684651692707,-0.013546943664550781,3.57305908203125,26.666666666666668,0,nan,1,nan,1.570595145225525,nan,0,0
59,0,59,5.110527038574219,-1.0,2.446415067384256,0.533898211177899,0.533898211177899,9.281766891479492,9.728254372021183e-05,2.5584338800399564e-05,0.9528677463531494,0.8530261516571045,7.152557373046875e-07,-0.021224101384480793,-0.02177151044209798,-8.140792846679688,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
60,0,60,5.070415496826172,-1.0,2.2114101858464252,0.533898211177899,0.026694910558894953,9.281766891479492,1.5793049897183664e-05,0.00016388569201808423,1.0140162706375122,0.9190194606781006,-1.986821492513021e-06,-0.014302651087443033,-0.014471610387166342,7.847025394439697,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
61,0,61,5.015163898468018,-1.0,2.01116841112928,0.533898211177899,0.026694910558894953,9.281766891479492,4.969102974428097e-06,2.377647251705639e-05,0.9397904872894287,0.9584401845932007,1.5894571940104166e-07,-0.017551263173421223,-0.013234217961629232,4.819811820983887,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
62,0,62,5.145617485046387,-1.0,1.9118880782400418,0.533898211177899,0.026694910558894953,9.281766891479492,3.006021142937243e-05,2.951810893137008e-05,1.001306414604187,0.9913132190704346,4.6888987223307294e-06,-0.02485068639119466,-0.030229965845743816,-5.887621879577637,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
63,0,63,5.018791198730469,-1.0,1.72490016814094,0.533898211177899,0.026694910558894953,9.281766891479492,2.786948243738152e-06,6.63417304167524e-05,0.9146490097045898,0.9418835043907166,-2.384185791015625e-07,-0.01692064603169759,-0.012252728144327799,-5.7367730140686035,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
64,0,64,5.025150299072266,-1.0,2.06174414388258,0.533898211177899,0.026694910558894953,9.281766891479492,0.00013757958367932588,2.7011663405573927e-05,1.1941510438919067,1.2153191566467285,5.880991617838542e-06,-0.014008760452270508,-0.010794401168823242,9.116983413696289,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
65,0,65,5.0586419105529785,-1.0,4.079330573435456,0.533898211177899,0.026694910558894953,9.281766891479492,0.00040240370435640216,1.8095637642545626e-05,1.120957851409912,1.0586044788360596,5.245208740234375e-06,-0.018680651982625324,-0.018341541290283203,5.479844570159912,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
66,0,66,4.992259979248047,-1.0,3.6718526229925854,0.533898211177899,0.026694910558894953,9.281766891479492,1.7888423542444798e-07,3.930598177248612e-05,1.1785526275634766,1.1580792665481567,-2.384185791015625e-07,-0.017265160878499348,-0.016815662384033203,5.700125694274902,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
67,0,67,4.960692405700684,-1.0,3.3049038075703763,0.533898211177899,0.026694910558894953,9.281766891479492,2.39436474203103e-07,0.00010126438428414986,1.0043888092041016,1.1106767654418945,7.947285970052083e-08,-0.014411608378092447,-0.01598842938741048,-6.175677299499512,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
68,0,68,5.054399013519287,-1.0,3.0527469193554224,0.533898211177899,0.026694910558894953,9.281766891479492,3.3024563890649006e-05,4.2158932046731934e-05,1.5259207487106323,1.263615369796753,7.152557373046875e-07,-0.016219536463419598,-0.02656094233194987,14.604196548461914,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
69,0,69,5.164395332336426,-1.0,2.7642895819272026,0.533898211177899,0.026694910558894953,9.281766891479492,3.9595171983819455e-05,0.00023544233408756554,1.34624183177948,1.2766826152801514,-1.5099843343098958e-06,-0.02814372380574544,-0.030640284220377605,6.304938793182373,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
70,0,70,5.179123878479004,-1.0,2.598341311472783,0.533898211177899,0.026694910558894953,9.281766891479492,4.462098877411336e-05,4.0388043998973444e-05,2.9776182174682617,1.4966928958892822,2.2252400716145835e-06,0.003296057383219401,-0.004412094751993815,16.752225875854492,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
71,0,71,5.099632740020752,-1.0,2.6798607381448862,0.533898211177899,0.026694910558894953,9.281766891479492,0.0004125537525396794,0.00012085819616913795,1.341447353363037,1.140754222869873,-7.565816243489583e-05,-0.03986549377441406,-0.0450890858968099,-8.724058151245117,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
72,0,72,4.975590705871582,-1.0,2.45063672431551,0.533898211177899,0.026694910558894953,9.281766891479492,1.8816566807799973e-05,4.854377402807586e-05,1.1573339700698853,1.107607364654541,-1.4225641886393229e-05,-0.02751636505126953,-0.0225374698638916,4.614374160766602,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
73,0,73,5.058157444000244,-1.0,2.267905380514688,0.533898211177899,0.026694910558894953,9.281766891479492,0.00018828386964742094,0.0003020645526703447,1.491194248199463,1.2354744672775269,-4.291534423828125e-05,-0.02727023760477702,-0.021542151769002277,5.378885269165039,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
74,0,74,4.974867820739746,-1.0,2.0966620790117445,0.533898211177899,0.026694910558894953,9.281766891479492,0.00010536495392443612,0.00018968532094731927,1.2585885524749756,1.26334810256958,-8.026758829752604e-06,-0.01985764503479004,-0.02188595136006673,7.052823066711426,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
75,0,75,4.9538726806640625,-1.0,1.8905585793854571,0.533898211177899,0.026694910558894953,9.281766891479492,1.0973421012749895e-05,0.0003080078458879143,1.3126953840255737,1.135453701019287,1.2715657552083333e-06,-0.02007015546162923,-0.02759718894958496,6.880939483642578,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
76,0,76,4.945712566375732,-1.0,1.7789696555246488,0.533898211177899,0.026694910558894953,9.281766891479492,0.00019363555475138128,0.00024995897547341883,1.3086122274398804,1.2472312450408936,-3.417332967122396e-06,-0.026150862375895183,-0.022419134775797527,-8.90861701965332,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
77,0,77,4.92951774597168,-1.0,1.6294478202310085,0.533898211177899,0.026694910558894953,9.281766891479492,0.00016019285249058157,0.0005645537166856229,1.5466046333312988,1.079550862312317,3.973642985026042e-07,-0.024898052215576172,-0.022144635518391926,6.52364444732666,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
78,0,78,4.986155033111572,-1.0,1.6070560303095345,0.533898211177899,0.026694910558894953,9.281766891479492,0.0003666943812277168,0.00026089404127560556,1.1907167434692383,1.2110592126846313,1.2477238972981771e-05,-0.016269922256469727,-0.011672337849934896,-14.865150451660156,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
79,0,79,4.936155796051025,-1.0,1.4579463759394455,0.533898211177899,0.026694910558894953,9.281766891479492,9.174949809676036e-05,0.0007912202854640782,1.28173828125,1.33091402053833,-5.1657358805338544e-06,-0.01816590627034505,-0.021119197209676106,6.241307735443115,26.666666666666668,0,0.05,1,nan,1.570595145225525,nan,0,0
80,0,80,4.9026288986206055,-1.0,1.6933467091255456,0.23295993336737295,0.011647996668368648,5.038496971130371,0.13397298753261566,0.03514552861452103,1.479658603668213,1.2480889558792114,-0.0005133152008056641,-0.019732236862182617,-0.01862470308939616,5.055423736572266,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
81,0,81,5.063736915588379,-1.0,1.7663544541125344,0.23295993336737295,0.011647996668368648,5.038496971130371,0.024740269407629967,0.010208806954324245,1.5044448375701904,1.2304741144180298,0.003916184107462565,-0.012114365895589193,-0.01931611696879069,-7.384575843811035,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
82,0,82,4.927522659301758,-1.0,1.590044004928701,0.23295993336737295,0.011647996668368648,5.038496971130371,2.3427332052960992e-05,0.007208493538200855,1.5214455127716064,1.1729340553283691,-0.00013168652852376303,-0.024265289306640625,-0.0289003849029541,10.381012916564941,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
83,0,83,5.071765422821045,-1.0,2.294100002962895,0.23295993336737295,0.011647996668368648,5.038496971130371,0.034981850534677505,0.004053233191370964,1.5044318437576294,1.2368818521499634,-0.001771688461303711,-0.024596611658732098,-0.02250830332438151,-11.002779960632324,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
84,0,84,5.01194953918457,-1.0,2.1532033506966775,0.23295993336737295,0.011647996668368648,5.038496971130371,0.01215402502566576,0.013731290586292744,1.1385445594787598,1.08897864818573,1.708666483561198e-05,-0.01929648717244466,-0.02134426434834798,6.806031703948975,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
85,0,85,4.898861408233643,-1.0,1.9426039065969314,0.23295993336737295,0.011647996668368648,5.038496971130371,0.0003202203079126775,0.006783048156648874,1.3014899492263794,1.166303038597107,-0.0001338322957356771,-0.020123640696207683,-0.015746911366780598,7.666514873504639,26.666666666666668,0,0.05,1,nan,1.5138872861862183,nan,0,0
