step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
10,0,10,4.809833526611328,-1.0,15.009180586588336,inf,inf,57.14441680908203,0.32789346575737,0.1712278425693512,-0.0034424662590026855,-1.3937084525823593,-1.486235037446022,-57.630409240722656,26.666666666666668,0,nan,0
11,0,11,3.658515214920044,-1.0,13.655080991745825,inf,inf,57.14441680908203,0.08392837643623352,0.05716472864151001,-0.00403575599193573,-0.8919017463922501,-0.9426223337650299,41.906394958496094,26.666666666666668,0,nan,0
12,0,12,3.1496338844299316,-1.0,12.290268899461989,inf,inf,57.14441680908203,0.0007743890164420009,0.11126168817281723,-6.288290023803711e-06,-0.7789309769868851,-0.762104719877243,28.324111938476562,26.666666666666668,0,nan,0
13,0,13,3.3667073249816895,-1.0,12.111542695908058,inf,inf,57.14441680908203,0.5740649700164795,0.05465720221400261,-0.04466773569583893,-0.7768175452947617,-0.7681680470705032,40.58506393432617,26.666666666666668,0,nan,0
14,0,14,3.573517322540283,-1.0,17.112890412498274,inf,inf,57.14441680908203,4.398704528808594,0.07080407440662384,-0.1373213678598404,-0.7636143863201141,-0.7982713133096695,30.822402954101562,26.666666666666668,0,nan,0
15,0,15,2.7082362174987793,-1.0,15.565698657279295,inf,inf,57.14441680908203,0.034060198813676834,0.020756101235747337,-0.0005762875080108643,-0.2543339729309082,-0.2696298509836197,14.776719093322754,26.666666666666668,0,nan,0
16,0,16,2.6668410301208496,-1.0,15.44590852622061,inf,inf,57.14441680908203,0.24030858278274536,0.01672549918293953,-0.013225361704826355,-0.2956228107213974,-0.30716609954833984,-13.050430297851562,26.666666666666668,0,nan,0
17,0,17,2.8409957885742188,-1.0,16.398339095637965,inf,inf,57.14441680908203,0.9503726363182068,0.038060251623392105,-0.040157705545425415,-0.24029137194156647,-0.31863464415073395,22.820980072021484,26.666666666666668,0,nan,0
18,0,18,2.646092414855957,-1.0,15.220153131972133,inf,inf,57.14441680908203,0.15839876234531403,0.03431159257888794,-0.013236626982688904,-0.199420765042305,-0.23495809733867645,-20.020458221435547,26.666666666666668,0,nan,0
19,0,19,2.375047206878662,-1.0,14.172398648736863,inf,inf,57.14441680908203,0.15090306103229523,0.03181857988238335,-0.008218780159950256,-0.07984016835689545,-0.08987540006637573,22.425432205200195,26.666666666666668,0,nan,0
20,0,20,2.4527792930603027,-1.0,12.770003872360249,inf,inf,57.14441680908203,0.004151681438088417,0.027966700494289398,-0.0002967715263366699,-0.15171927213668823,-0.14190144836902618,-0.5308232307434082,26.666666666666668,0,nan,0
21,0,21,2.3923377990722656,-1.0,11.523284912569629,inf,inf,57.14441680908203,0.005698909051716328,0.018819816410541534,-0.0003108084201812744,-0.099789559841156,-0.10918903350830078,20.95808219909668,26.666666666666668,0,nan,0
22,0,22,2.2068161964416504,-1.0,10.372219318557372,inf,inf,57.14441680908203,0.00043822749285027385,0.034700170159339905,-0.00020742416381835938,-0.04220312833786011,-0.03910721838474274,13.023839950561523,26.666666666666668,0,nan,0
23,0,23,2.3454983234405518,-1.0,9.58630252075529,inf,inf,57.14441680908203,0.04117336496710777,0.016383813694119453,-0.0036310553550720215,-0.08132833242416382,-0.07643395662307739,13.021915435791016,26.666666666666668,0,nan,0
24,0,24,2.416170597076416,-1.0,9.566877699000631,inf,inf,57.14441680908203,0.3636385500431061,0.03871767967939377,-0.01982712745666504,-0.08417777717113495,-0.0985759049654007,-3.233107328414917,26.666666666666668,0,nan,0
25,0,25,2.242306709289551,-1.0,9.154323404084233,inf,inf,57.14441680908203,0.09318850934505463,0.017126038670539856,-0.0066152215003967285,-0.05669568479061127,-0.062360480427742004,22.6375675201416,26.666666666666668,0,nan,0
26,0,26,2.4420714378356934,-1.0,8.805127074904298,inf,inf,57.14441680908203,0.08345342427492142,0.014738275669515133,-0.003932088613510132,-0.05811282992362976,-0.04938167333602905,16.23505973815918,26.666666666666668,0,nan,0
27,0,27,2.258220672607422,-1.0,8.075903979911692,inf,inf,57.14441680908203,0.01791921630501747,0.011844313703477383,-0.0015162378549575806,-0.0387137234210968,-0.035620495676994324,12.328957557678223,26.666666666666668,0,nan,0
28,0,28,2.1957478523254395,-1.0,7.702187935069326,inf,inf,57.14441680908203,0.03493930399417877,0.008052862249314785,-0.00030718743801116943,-0.06362855434417725,-0.0670790895819664,-36.09112548828125,26.666666666666668,0,nan,0
29,0,29,2.056626319885254,-1.0,7.009478515798597,inf,inf,57.14441680908203,0.008059912361204624,0.010398629121482372,-0.0006901025772094727,-0.044777847826480865,-0.042548537254333496,21.03994369506836,26.666666666666668,0,nan,0
30,0,30,2.0043563842773438,-1.0,6.3086785498895495,inf,inf,57.14441680908203,2.223500268883072e-05,0.015035265125334263,5.21540641784668e-05,-0.05917399376630783,-0.06113351136445999,27.430065155029297,26.666666666666668,0,nan,0
31,0,31,2.1234805583953857,-1.0,7.389213426502041,inf,inf,57.14441680908203,0.15298697352409363,0.008939273655414581,-0.00608295202255249,-0.04456502944231033,-0.05211280286312103,7.720911979675293,26.666666666666668,0,nan,0
32,0,32,2.0442442893981934,-1.0,6.659698655412362,inf,inf,57.14441680908203,0.0015831411583349109,0.016830161213874817,-0.0004496574401855469,-0.01334504783153534,-0.010839767754077911,24.83753204345703,26.666666666666668,0,nan,0
33,0,33,2.012770414352417,-1.0,6.177598794390564,inf,inf,57.14441680908203,0.013545735739171505,0.007367017678916454,-0.0004327446222305298,-0.02011828124523163,-0.009318515658378601,29.30032730102539,26.666666666666668,0,nan,0
34,0,34,2.072821617126465,-1.0,5.886501083579717,inf,inf,57.14441680908203,0.02775317057967186,0.00849598553031683,4.468858242034912e-05,-0.039848439395427704,-0.034359999001026154,75.51371002197266,26.666666666666668,0,nan,0
35,0,35,2.0816078186035156,-1.0,5.374265652602324,inf,inf,57.14441680908203,0.004999645985662937,0.006542782299220562,-1.868605613708496e-05,-0.035181112587451935,-0.030386507511138916,14.685863494873047,26.666666666666668,0,nan,0
36,0,36,1.938732624053955,-1.0,4.846285950137406,inf,inf,57.14441680908203,0.0012827555183321238,0.013578640297055244,-0.0001166611909866333,-0.003450721502304077,-0.009894318878650665,14.354252815246582,26.666666666666668,0,nan,0
37,0,37,2.043870210647583,-1.0,4.487638905911825,inf,inf,57.14441680908203,0.007540313992649317,0.005985252559185028,-0.0006428435444831848,-0.020708799362182617,-0.01699294149875641,10.901097297668457,26.666666666666668,0,nan,0
38,0,38,1.9789917469024658,-1.0,4.10617409736567,inf,inf,57.14441680908203,0.010987065732479095,0.016325728967785835,-0.0010605454444885254,-0.03250669687986374,-0.03245959430932999,13.259261131286621,26.666666666666668,0,nan,0
39,0,39,2.0103909969329834,-1.0,3.708359183656171,inf,inf,57.14441680908203,0.0013589829904958606,0.010614984668791294,5.636364221572876e-05,-0.053763046860694885,-0.05909540504217148,16.288915634155273,26.666666666666668,0,nan,0
40,0,40,2.2212252616882324,-1.0,3.812573141220678,inf,inf,57.14441680908203,0.04701145738363266,0.00989610981196165,-0.0019982904195785522,-0.017822757363319397,-0.016581743955612183,14.663276672363281,26.666666666666668,0,nan,0
41,0,41,2.035900592803955,-1.0,3.512927168710291,inf,inf,57.14441680908203,0.0092724384739995,0.011361703276634216,-0.000882759690284729,-0.023803874850273132,-0.02996964007616043,9.1831636428833,26.666666666666668,0,nan,0
42,0,42,2.0885958671569824,-1.0,3.2380891374313547,inf,inf,57.14441680908203,0.004817255772650242,0.006300798617303371,-0.0001628100872039795,-0.06537820398807526,-0.05992814153432846,8.855412483215332,26.666666666666668,0,nan,0
43,0,43,1.902152419090271,-1.0,3.0746014242207647,inf,inf,57.14441680908203,0.010725905187427998,0.006690260022878647,-0.00031966716051101685,-0.03209404647350311,-0.034872278571128845,8.464365005493164,26.666666666666668,0,nan,0
44,0,44,2.0351462364196777,-1.0,2.7953278601622538,inf,inf,57.14441680908203,0.0014483509585261345,0.0051384419202804565,-4.6193599700927734e-06,-0.035073086619377136,-0.027974925935268402,8.813848495483398,26.666666666666668,0,nan,0
45,0,45,1.9997034072875977,-1.0,2.730054635166149,inf,inf,57.14441680908203,0.01444870326668024,0.006743551231920719,-0.0002179071307182312,-0.016854308545589447,-0.013571009039878845,13.421465873718262,26.666666666666668,0,nan,0
46,0,46,1.9985288381576538,-1.0,2.710061736594544,inf,inf,57.14441680908203,0.017135513946413994,0.0067725940607488155,-0.0010053887963294983,-0.04946432262659073,-0.03639940172433853,9.812919616699219,26.666666666666668,0,nan,0
47,0,47,2.001246452331543,-1.0,2.5998040231523074,inf,inf,57.14441680908203,0.02195315808057785,0.013656838797032833,-0.0007089897990226746,-0.04920211434364319,-0.050442151725292206,15.349985122680664,26.666666666666668,0,nan,0
48,0,48,1.9670140743255615,-1.0,2.3672550797785714,inf,inf,57.14441680908203,0.0028588087297976017,0.010421643033623695,-0.00010306388139724731,-0.036404743790626526,-0.04304617643356323,13.709310531616211,26.666666666666668,0,nan,0
49,0,49,1.811891794204712,-1.0,2.1335746014280392,inf,inf,57.14441680908203,0.0003304897982161492,0.01085341814905405,-2.4594366550445557e-05,-0.0033697187900543213,-0.0063395872712135315,11.443619728088379,26.666666666666668,0,nan,0
50,0,50,2.210017442703247,-1.0,2.016485222802422,inf,inf,57.14441680908203,0.015466083772480488,0.01606564037501812,-0.0002792626619338989,-0.06481128185987473,-0.06687815487384796,-20.303388595581055,26.666666666666668,0,nan,0
51,0,51,1.91441810131073,-1.0,2.460217584092896,inf,inf,57.14441680908203,0.06356172263622284,0.00984871480613947,-0.001810505986213684,-0.03710103780031204,-0.04025695472955704,8.467716217041016,26.666666666666668,0,nan,0
52,0,52,1.7647228240966797,-1.0,2.425167883879228,inf,inf,57.14441680908203,0.02201923541724682,0.010437038727104664,-6.35683536529541e-05,-0.011327013373374939,-0.007674738764762878,8.94926643371582,26.666666666666668,0,nan,0
53,0,53,1.957934021949768,-1.0,2.4031570220789615,inf,inf,57.14441680908203,0.025245673954486847,0.011448977515101433,-0.0015652328729629517,-0.042771436274051666,-0.04255468398332596,14.329330444335938,26.666666666666668,0,nan,0
54,0,54,1.9540177583694458,-1.0,2.394161818369313,inf,inf,57.14441680908203,0.03289353847503662,0.014219897799193859,-0.0020451098680496216,-0.054045170545578,-0.05362774431705475,12.92969036102295,26.666666666666668,0,nan,0
55,0,55,1.9384585618972778,-1.0,2.1864938556887847,inf,inf,57.14441680908203,0.002832352416589856,0.008921295404434204,-0.00024225562810897827,-0.049308717250823975,-0.04606148600578308,10.869128227233887,26.666666666666668,0,nan,0
56,0,56,1.8609038591384888,-1.0,2.0872602560780034,inf,inf,57.14441680908203,0.020805656909942627,0.0174228698015213,-0.00042194873094558716,-0.007963791489601135,-0.008298367261886597,8.498714447021484,26.666666666666668,0,nan,0
57,0,57,1.8968381881713867,-1.0,2.191882116309249,inf,inf,57.14441680908203,0.041072141379117966,0.013107521459460258,-0.0005914270877838135,-0.020028293132781982,-0.031102634966373444,6.151956558227539,26.666666666666668,0,nan,0
58,0,58,1.8610873222351074,-1.0,1.9767552997818623,inf,inf,57.14441680908203,0.0008901188848540187,0.021916579455137253,-0.00011307001113891602,-0.026514507830142975,-0.032672129571437836,9.182638168334961,26.666666666666668,0,nan,0
59,0,59,1.8905998468399048,-1.0,1.8227316002529739,inf,inf,57.14441680908203,0.008703603409230709,0.019938690587878227,-0.00024653971195220947,-0.03336372226476669,-0.030678294599056244,10.567731857299805,26.666666666666668,0,nan,0
60,0,60,1.8507299423217773,-1.0,1.6896352546254676,0.36369801659151335,0.36369801659151335,7.111995220184326,0.03545626997947693,0.07209956645965576,0.0013820677995681763,-0.03067208081483841,-0.03083009272813797,7.082712650299072,26.666666666666668,0,nan,1
61,0,61,1.8369317054748535,-1.0,1.5710211056771446,0.36369801659151335,0.36369801659151335,7.111995220184326,0.038870226591825485,0.0772010087966919,0.00030998140573501587,-0.024864181876182556,-0.03144653141498566,12.148239135742188,26.666666666666668,0,nan,1
62,0,62,1.884671688079834,-1.0,1.4258062222023238,0.36369801659151335,0.36369801659151335,7.111995220184326,0.011794744990766048,0.09922200441360474,0.00010088831186294556,-0.02518962323665619,-0.005802325904369354,12.147578239440918,26.666666666666668,0,nan,1
63,0,63,1.9277925491333008,-1.0,1.4508107907950623,0.36369801659151335,0.36369801659151335,7.111995220184326,0.0838155522942543,0.050013698637485504,-0.0018339157104492188,-0.028754934668540955,-0.033669956028461456,13.730257034301758,26.666666666666668,0,nan,1
64,0,64,1.9757347106933594,-1.0,1.4737806839761405,0.36369801659151335,0.36369801659151335,7.111995220184326,0.11368957161903381,0.06765183806419373,0.0009152814745903015,-0.05890871584415436,-0.06912926584482193,14.164896965026855,26.666666666666668,0,nan,1
65,0,65,2.0946168899536133,-1.0,1.4904969808147024,0.36369801659151335,0.36369801659151335,7.111995220184326,0.02406438998878002,0.014664970338344574,-0.0013426169753074646,-0.09304209053516388,-0.09240203350782394,14.950907707214355,26.666666666666668,0,nan,1
66,0,66,1.8464840650558472,-1.0,1.3677531544606958,0.36369801659151335,0.36369801659151335,7.111995220184326,0.01294017769396305,0.04919121414422989,-0.002462223172187805,-0.050222381949424744,-0.057192906737327576,11.886013984680176,26.666666666666668,0,nan,1
67,0,67,1.95017409324646,-1.0,1.243850110479015,0.36369801659151335,0.36369801659151335,7.111995220184326,0.005599512252956629,0.04350057616829872,0.00041028112173080444,-0.05310031771659851,-0.05709489434957504,10.58639907836914,26.666666666666668,0,nan,1
68,0,68,1.8828420639038086,-1.0,1.1560756244745178,0.36369801659151335,0.36369801659151335,7.111995220184326,0.011711735278367996,0.03199007734656334,-0.0011061131954193115,-0.037434421479701996,-0.041019245982170105,-8.999755859375,26.666666666666668,0,nan,1
69,0,69,1.8934299945831299,-1.0,2.315969667767085,0.36369801659151335,0.36369801659151335,7.111995220184326,0.19704560935497284,0.015448479913175106,-0.008059479296207428,-0.03333628177642822,-0.03452911227941513,9.633920669555664,26.666666666666668,0,nan,1
70,0,70,1.8371210098266602,-1.0,2.2366556952900467,0.36369801659151335,0.36369801659151335,7.111995220184326,0.02963016927242279,0.01945730671286583,-0.0010222867131233215,-0.03468933701515198,-0.02982984483242035,6.278727054595947,26.666666666666668,0,nan,1
71,0,71,1.912205457687378,-1.0,2.3404501508009075,0.36369801659151335,0.36369801659151335,7.111995220184326,0.049063555896282196,0.014983067288994789,-0.0006091594696044922,-0.042159512639045715,-0.04755678027868271,7.638511657714844,26.666666666666668,0,nan,1
72,0,72,1.969719409942627,-1.0,2.197324201038369,0.36369801659151335,0.36369801659151335,7.111995220184326,0.012852683663368225,0.014136401005089283,-0.0005781948566436768,-0.04414140433073044,-0.0474371612071991,6.309666633605957,26.666666666666668,0,nan,1
73,0,73,1.936187505722046,-1.0,2.1064857408945037,0.36369801659151335,0.36369801659151335,7.111995220184326,0.022403080016374588,0.01738101616501808,-0.0016928985714912415,-0.04638417065143585,-0.044211842119693756,11.653459548950195,26.666666666666668,0,nan,1
74,0,74,1.9577393531799316,-1.0,1.9265948576972776,0.36369801659151335,0.36369801659151335,7.111995220184326,0.006703235674649477,0.02179368957877159,-9.077787399291992e-05,-0.060951173305511475,-0.05632723122835159,7.372403144836426,26.666666666666668,0,nan,1
75,0,75,1.8202779293060303,-1.0,1.7829503785313083,0.36369801659151335,0.36369801659151335,7.111995220184326,0.006252743303775787,0.01275679375976324,-0.0006616115570068359,-0.02856999635696411,-0.03285995125770569,8.158248901367188,26.666666666666668,0,nan,1
76,0,76,1.9890851974487305,-1.0,2.6046907306098923,0.36369801659151335,0.36369801659151335,7.111995220184326,0.11147865653038025,0.011147471144795418,-0.0043564289808273315,-0.019738920032978058,-0.031575702130794525,5.682803153991699,26.666666666666668,0,nan,1
77,0,77,1.9129447937011719,-1.0,2.408604097411595,0.36369801659151335,0.36369801659151335,7.111995220184326,0.0069084158167243,0.010730279609560966,0.0003925934433937073,-0.013078056275844574,-0.009739391505718231,9.899495124816895,26.666666666666668,0,nan,1
78,0,78,1.9511497020721436,-1.0,2.6297843823325215,0.36369801659151335,0.36369801659151335,7.111995220184326,0.17138566076755524,0.03709319606423378,-0.0005948171019554138,-0.03601689636707306,-0.03328262269496918,11.150736808776855,26.666666666666668,0,nan,1
79,0,79,2.0984761714935303,-1.0,2.8970466200452454,0.36369801659151335,0.36369801659151335,7.111995220184326,0.10043276846408844,0.01894097775220871,-0.002727098762989044,-0.05184919387102127,-0.04930870980024338,12.599603652954102,26.666666666666668,0,0.05,1
80,0,80,1.9069538116455078,-1.0,3.1751357742492843,0.36369801659151335,0.01818490082957567,7.111995220184326,0.10709194839000702,0.018861062824726105,-0.007547944784164429,-0.0178181454539299,-0.027315042912960052,9.731379508972168,26.666666666666668,0,0.05,1
81,0,81,1.9351108074188232,-1.0,3.1656718941788853,0.36369801659151335,0.01818490082957567,7.111995220184326,0.07776720821857452,0.025245020166039467,-0.005113296210765839,-0.028596989810466766,-0.03125647455453873,8.840095520019531,26.666666666666668,0,0.05,1
82,0,82,1.8551899194717407,-1.0,2.878139301004765,0.36369801659151335,0.01818490082957567,7.111995220184326,0.005000470206141472,0.017222454771399498,-0.0008737519383430481,-0.020971737802028656,-0.01700640469789505,10.018993377685547,26.666666666666668,0,0.05,1
83,0,83,1.8786163330078125,-1.0,2.690066111275018,0.36369801659151335,0.01818490082957567,7.111995220184326,0.01673656329512596,0.0167800672352314,-0.0003809928894042969,-0.013815641403198242,-0.016527757048606873,8.840985298156738,26.666666666666668,0,0.05,1
84,0,84,1.8854801654815674,-1.0,3.379796297429243,0.36369801659151335,0.01818490082957567,7.111995220184326,0.08370672166347504,0.008730938658118248,-0.0016080290079116821,-0.028905443847179413,-0.019202589988708496,6.942193508148193,26.666666666666668,0,0.05,1
85,0,85,1.873039722442627,-1.0,3.103831053525067,0.36369801659151335,0.01818490082957567,7.111995220184326,0.004765736870467663,0.0076848892495036125,-0.00033912062644958496,-0.03266815096139908,-0.030650638043880463,6.264864444732666,26.666666666666668,0,0.05,1
86,0,86,1.8029673099517822,-1.0,3.5333300444609463,0.36369801659151335,0.01818490082957567,7.111995220184326,0.07766421139240265,0.010496836155653,-0.0035235732793807983,-0.022886089980602264,-0.025263763964176178,7.529354095458984,26.666666666666668,0,0.05,1
87,0,87,1.917536735534668,-1.0,3.204621673740243,0.36369801659151335,0.01818490082957567,7.111995220184326,0.0047485544346272945,0.019283756613731384,-0.0002004578709602356,-0.03826233744621277,-0.0372321680188179,7.298826217651367,26.666666666666668,0,0.05,1
88,0,88,2.128330707550049,-1.0,3.2322668565866324,0.36369801659151335,0.01818490082957567,7.111995220184326,0.07421430945396423,0.021319374442100525,-0.0003321021795272827,-0.051003649830818176,-0.04986836016178131,15.956676483154297,26.666666666666668,0,0.05,1
89,0,89,1.694106936454773,-1.0,2.9329946541037395,0.36369801659151335,0.01818490082957567,7.111995220184326,0.005758184473961592,0.024038024246692657,-0.0005538016557693481,-0.03184308856725693,-0.03170953691005707,15.084012985229492,26.666666666666668,0,0.05,1
90,0,90,1.7565380334854126,-1.0,2.9160370150324324,0.36369801659151335,0.01818490082957567,7.111995220184326,0.01685931533575058,0.006100891623646021,-0.0007150992751121521,-0.030369237065315247,-0.027187637984752655,8.571765899658203,26.666666666666668,0,0.05,1
91,0,91,1.9360556602478027,-1.0,2.730746192336476,0.36369801659151335,0.01818490082957567,7.111995220184326,0.014840996824204922,0.013959735631942749,-0.0005257055163383484,-0.03545616567134857,-0.04334259033203125,9.974844932556152,26.666666666666668,0,0.05,1
92,0,92,1.7436327934265137,-1.0,2.546182322586882,0.36369801659151335,0.01818490082957567,7.111995220184326,0.014736262150108814,0.016649121418595314,-0.0003280565142631531,-0.029769860208034515,-0.029759958386421204,7.215095520019531,26.666666666666668,0,0.05,1
93,0,93,1.842928409576416,-1.0,2.860024223835284,0.36369801659151335,0.01818490082957567,7.111995220184326,0.05099290609359741,0.008970357477664948,-0.0021911337971687317,-0.030597835779190063,-0.035161904990673065,11.30162525177002,26.666666666666668,0,0.05,1
94,0,94,1.927827000617981,-1.0,2.6133451040533315,0.36369801659151335,0.01818490082957567,7.111995220184326,0.004269462078809738,0.010857333429157734,-6.16610050201416e-05,-0.04719274491071701,-0.04866700619459152,8.821708679199219,26.666666666666668,0,0.05,1
95,0,95,1.8309919834136963,-1.0,2.3626153806032923,0.36369801659151335,0.01818490082957567,7.111995220184326,0.001848470070399344,0.01743052527308464,-9.682029485702515e-05,-0.040818482637405396,-0.05094742029905319,8.660516738891602,26.666666666666668,0,0.05,1
96,0,96,1.8160737752914429,-1.0,2.13755820500137,0.36369801659151335,0.01818490082957567,7.111995220184326,0.0016986967530101538,0.015161029994487762,-9.179115295410156e-06,-0.025304503738880157,-0.024451985955238342,7.1107282638549805,26.666666666666668,0,0.05,1
97,0,97,1.6872581243515015,-1.0,2.0254875192654636,0.36369801659151335,0.01818490082957567,7.111995220184326,0.013711703941226006,0.013484472408890724,0.0005772709846496582,-0.021368637681007385,-0.015463575720787048,9.057836532592773,26.666666666666668,0,0.05,1
98,0,98,1.6688084602355957,-1.0,1.9537078564717716,0.36369801659151335,0.01818490082957567,7.111995220184326,0.02076905407011509,0.015882235020399094,-0.0014016702771186829,-0.017523109912872314,-0.020491451025009155,11.207291603088379,26.666666666666668,0,0.05,1
99,0,99,1.8055434226989746,-1.0,1.9330778310872232,0.36369801659151335,0.01818490082957567,7.111995220184326,0.01846332661807537,0.010566124692559242,-0.0009702444076538086,-0.02457394450902939,-0.02592398226261139,8.063286781311035,26.666666666666668,0,0.05,1
100,0,100,1.7374972105026245,-1.0,2.018276596702333,0.36369801659151335,0.01818490082957567,7.111995220184326,0.02564673312008381,0.009208664298057556,-0.0015628635883331299,-0.030512675642967224,-0.03208450227975845,7.011720180511475,26.666666666666668,0,0.05,1
101,0,101,1.907747745513916,-1.0,1.8720585227883533,0.36369801659151335,0.01818490082957567,7.111995220184326,0.007824935019016266,0.014071198180317879,-0.00054168701171875,-0.019790291786193848,-0.02764211595058441,7.727660179138184,26.666666666666668,0,0.05,1
102,0,102,1.7500330209732056,-1.0,1.7181997730698744,0.36369801659151335,0.01818490082957567,7.111995220184326,0.002545553958043456,0.007633508648723364,-0.00021198391914367676,-0.019320644438266754,-0.019657038152217865,6.533710479736328,26.666666666666668,0,0.05,1
103,0,103,1.6630141735076904,-1.0,1.852926678859162,0.36369801659151335,0.01818490082957567,7.111995220184326,0.019656028598546982,0.006412079092115164,-0.0006824284791946411,-0.021343141794204712,-0.020460903644561768,6.129714012145996,26.666666666666668,0,0.05,1
104,0,104,1.6756494045257568,-1.0,1.7477911595540165,0.36369801659151335,0.01818490082957567,7.111995220184326,0.005697842687368393,0.007108340039849281,-0.00047879666090011597,-0.02064814418554306,-0.01967673748731613,5.889013290405273,26.666666666666668,0,0.05,1
105,0,105,1.720425009727478,-1.0,1.6080368286478135,0.36369801659151335,0.01818490082957567,7.111995220184326,0.002207281533628702,0.006302055902779102,-0.0002391338348388672,-0.02083851397037506,-0.020206451416015625,5.311201572418213,26.666666666666668,0,0.05,1
106,0,106,1.7981221675872803,-1.0,1.5754358702411593,0.36369801659151335,0.01818490082957567,7.111995220184326,0.009600639343261719,0.00748863909393549,-0.0005639046430587769,-0.02148662507534027,-0.026444971561431885,6.536551475524902,26.666666666666668,0,0.05,1
107,0,107,1.8164347410202026,-1.0,1.5364958829783706,0.36369801659151335,0.01818490082957567,7.111995220184326,0.010825867764651775,0.009127773344516754,-0.00042688846588134766,-0.041397154331207275,-0.03477656841278076,6.946942329406738,26.666666666666668,0,0.05,1
108,0,108,1.674071192741394,-1.0,1.5773690593422176,0.36369801659151335,0.01818490082957567,7.111995220184326,0.024571547284722328,0.012631707824766636,-0.0005871206521987915,-0.026732072234153748,-0.03238911181688309,5.624661445617676,26.666666666666668,0,0.05,1
109,0,109,1.741673231124878,-1.0,1.8628339800786644,0.36369801659151335,0.01818490082957567,7.111995220184326,0.043703462928533554,0.009860849007964134,-0.0026014521718025208,-0.04861323535442352,-0.05541633069515228,8.049617767333984,26.666666666666668,0,0.05,1
110,0,110,1.7548023462295532,-1.0,1.7766958139310218,0.36369801659151335,0.01818490082957567,7.111995220184326,0.008272144012153149,0.008260147646069527,0.00020335614681243896,-0.048573173582553864,-0.049058735370635986,5.938648700714111,26.666666666666668,0,0.05,1
111,0,111,1.7075068950653076,-1.0,1.8651702426638281,0.36369801659151335,0.01818490082957567,7.111995220184326,0.01516485121101141,0.005697987042367458,-0.001170724630355835,-0.05778225511312485,-0.051473379135131836,7.012874126434326,26.666666666666668,0,0.05,1
112,0,112,1.8840312957763672,-1.0,1.7592198070156637,0.36369801659151335,0.01818490082957567,7.111995220184326,0.010928860865533352,0.013565003871917725,-0.0011931657791137695,-0.03933584690093994,-0.04145072400569916,6.953582763671875,26.666666666666668,0,0.05,1
113,0,113,1.745166540145874,-1.0,1.6527974609268035,0.36369801659151335,0.01818490082957567,7.111995220184326,0.011218600906431675,0.01614195667207241,0.0010549575090408325,-0.016583099961280823,-0.017551660537719727,11.237053871154785,26.666666666666668,0,0.05,1
