step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
10,0,10,4.052229881286621,-1.0,0.778968778592052,inf,inf,-79.4605941772461,0.05592796206474304,0.043660011142492294,-0.0023709734280904136,-0.8659351865450541,-0.8992142081260681,-23.288105010986328,22.22222222222222,1,nan
11,0,11,3.206951141357422,-1.0,0.9058778846724007,inf,inf,-79.4605941772461,0.07083375751972198,0.03458578512072563,-0.003039280573527018,-0.36883533000946045,-0.3934329350789388,-21.02589225769043,22.22222222222222,1,nan
12,0,12,2.7689876556396484,-1.0,0.820866707485169,inf,inf,-79.4605941772461,0.002308862516656518,0.041402608156204224,-0.0004906853040059408,-0.22729655106862387,-0.23766815662384033,-15.968476295471191,22.22222222222222,1,nan
13,0,13,3.001901149749756,-1.0,1.0260426739555077,inf,inf,-79.4605941772461,0.12440092116594315,0.043305639177560806,-0.0016588966051737468,-0.2044024666150411,-0.27116145690282184,49.89344787597656,22.22222222222222,1,nan
14,0,14,2.6725878715515137,-1.0,0.9257327346511196,inf,inf,-79.4605941772461,0.00015938421711325645,0.006946879904717207,-8.366505304972331e-05,-0.24043391148249307,-0.24221060673395792,-45.460262298583984,22.22222222222222,1,nan
15,0,15,2.494158983230591,-1.0,0.8345261940064578,inf,inf,-79.4605941772461,4.061988875037059e-05,0.0029720431193709373,-7.132689158121745e-06,-0.11141518751780193,-0.11846186717351277,-13.816712379455566,22.22222222222222,1,nan
16,0,16,2.6569271087646484,-1.0,0.8052480076541495,inf,inf,-79.4605941772461,0.006885961163789034,0.012710721231997013,-0.001077095667521159,-0.21368618806203207,-0.1668079892794291,37.20241928100586,22.22222222222222,1,nan
17,0,17,2.3074636459350586,-1.0,0.8193780751273843,inf,inf,-79.4605941772461,0.0009294659830629826,0.000981952645815909,2.980232238769531e-07,-0.05487006902694702,-0.0523720383644104,-11.972169876098633,22.22222222222222,1,nan
18,0,18,2.4075045585632324,-1.0,0.7498379865373941,inf,inf,-79.4605941772461,0.00019150869047734886,0.0015447090845555067,1.4722347259521484e-05,-0.11590975522994995,-0.10400797923405965,5.255901336669922,22.22222222222222,1,nan
19,0,19,2.579247236251831,-1.0,0.6883428527661757,inf,inf,-79.4605941772461,3.158360777888447e-05,0.00023414925090037286,-7.112820943196614e-06,-0.33192559083302814,-0.2979157567024231,-15.29882526397705,22.22222222222222,1,nan
20,0,20,2.24429988861084,-1.0,0.6203624119071306,inf,inf,-79.4605941772461,1.1456754691607784e-06,0.00013417848094832152,-5.563100179036459e-07,-0.06460171937942505,-0.06891375780105591,9.396319389343262,22.22222222222222,1,nan
21,0,21,2.3413307666778564,-1.0,0.6139599700591386,inf,inf,-79.4605941772461,4.594901474774815e-05,8.259190508397296e-05,-6.536642710367839e-06,-0.12174483140309651,-0.08917297919591267,14.550847053527832,22.22222222222222,1,nan
22,0,22,2.2939443588256836,-1.0,0.5762836603850752,inf,inf,-79.4605941772461,1.848746251198463e-05,7.794142584316432e-05,-3.7749608357747394e-07,0.05882430076599121,0.019143402576446533,23.748062133789062,22.22222222222222,1,nan
23,0,23,2.2609968185424805,-1.0,0.5434991750937991,inf,inf,-79.4605941772461,1.6886406228877604e-05,6.797008245484903e-05,-1.2914339701334636e-06,0.12494142850240071,0.08490347862243652,12.986459732055664,22.22222222222222,1,nan
24,0,24,2.3711612224578857,-1.0,0.5895548817753397,inf,inf,-79.4605941772461,0.0006844255840405822,0.0006816606037318707,-2.753734588623047e-05,-0.04119847218195597,-0.05408153931299845,40.10334777832031,22.22222222222222,1,nan
25,0,25,2.3689141273498535,-1.0,0.5447059451763994,inf,inf,-79.4605941772461,3.67485117749311e-05,0.0002605066983960569,-1.3768672943115234e-05,-0.1956722935040792,-0.12909231583277384,32.532264709472656,22.22222222222222,1,nan
26,0,26,2.344743013381958,-1.0,0.6069999616932198,inf,inf,-79.4605941772461,0.00011639129661489278,9.968028462026268e-05,-9.894371032714844e-06,-0.06379969914754231,-0.06275073687235515,-15.523826599121094,22.22222222222222,1,nan
27,0,27,2.5033469200134277,-1.0,0.5488613771740998,inf,inf,-79.4605941772461,4.310476015234599e-06,0.00016828517254907638,-1.708666483561198e-06,-0.15022653341293335,-0.2063803275426229,9.539745330810547,22.22222222222222,1,nan
28,0,28,2.4761884212493896,-1.0,0.6308531512678841,inf,inf,-79.4605941772461,0.00010569701407803223,7.721992005826905e-05,4.291534423828125e-06,-0.061874787012736,-0.057253479957580566,32.08380889892578,22.22222222222222,1,nan
29,0,29,2.2638957500457764,-1.0,1.2653949341031137,inf,inf,-79.4605941772461,0.0004242951690685004,6.081976607674733e-05,-3.516674041748047e-05,-0.09715646505355835,-0.11085951328277588,-18.631370544433594,22.22222222222222,1,nan
30,0,30,2.1639413833618164,-1.0,1.515207253395738,inf,inf,-79.4605941772461,0.00019606969726737589,5.2097449952270836e-05,-5.364418029785156e-06,-0.04205163319905599,-0.0567048986752828,16.497745513916016,22.22222222222222,1,nan
31,0,31,2.46435284614563,-1.0,1.3711305523329422,inf,inf,-79.4605941772461,9.967205187422223e-06,0.00013389538798946887,-2.0265579223632812e-06,-0.0676846702893575,-0.05814268191655477,9.728864669799805,22.22222222222222,1,nan
32,0,32,2.162618637084961,-1.0,1.2347361644460542,inf,inf,-79.4605941772461,3.3604032978473697e-07,4.675881427829154e-05,1.7285346984863281e-06,0.009202182292938232,0.00936440626780192,28.677989959716797,22.22222222222222,1,nan
33,0,33,2.237525463104248,-1.0,1.5039583766773188,inf,inf,-79.4605941772461,0.00025822193128988147,6.575621955562383e-05,-3.7550926208496094e-06,-0.06307663520177205,-0.08047656218210857,27.50823974609375,22.22222222222222,1,nan
34,0,34,2.172924041748047,-1.0,1.3645528958404056,inf,inf,-79.4605941772461,6.826790013292339e-06,6.21161816525273e-05,1.3311703999837239e-06,0.013929863770802816,-0.015303681294123331,18.551149368286133,22.22222222222222,1,nan
35,0,35,2.352194309234619,-1.0,1.4839301702056056,inf,inf,-79.4605941772461,0.00024719940847717226,9.662546653999016e-05,-4.827976226806641e-06,-0.03743976354598999,-0.06750478347142537,-10.556487083435059,22.22222222222222,1,nan
36,0,36,2.132021188735962,-1.0,1.4045932734647775,inf,inf,-79.4605941772461,6.476014095824212e-05,9.377900278195739e-05,-1.1324882507324219e-06,-0.05118105808893839,-0.049354732036590576,6.242988109588623,22.22222222222222,1,nan
37,0,37,2.182119846343994,-1.0,1.5084661496700327,inf,inf,-79.4605941772461,0.0004168818413745612,0.00017062091501429677,1.1781851450602213e-05,-0.025161882241566975,-0.046755452950795494,26.655292510986328,22.22222222222222,1,nan
38,0,38,2.1567068099975586,-1.0,1.4169049917578844,inf,inf,-79.4605941772461,9.996906010201201e-05,0.0001686232426436618,-2.0166238149007163e-06,-0.03132707873980204,-0.031329989433288574,24.36102294921875,22.22222222222222,1,nan
39,0,39,2.161182403564453,-1.0,1.2892236362991276,inf,inf,-79.4605941772461,1.0704367923608515e-05,7.640986586920917e-05,1.1722246805826824e-06,-0.03035704294840495,-0.018154263496398926,15.336135864257812,22.22222222222222,1,nan
40,0,40,2.2771413326263428,-1.0,1.2916045874434636,inf,inf,-79.4605941772461,0.00012224132660776377,9.309843153459951e-05,-6.079673767089844e-06,-0.04955655336380005,-0.03846970200538635,13.68104076385498,22.22222222222222,1,nan
41,0,41,2.041020393371582,-1.0,1.1878712643847096,inf,inf,-79.4605941772461,5.1647701184265316e-05,0.00020312040578573942,9.238719940185547e-07,-0.005989571412404378,-0.009310195843378702,26.94920539855957,22.22222222222222,1,nan
42,0,42,1.9915239810943604,-1.0,1.0710768960541677,inf,inf,-79.4605941772461,5.853978564118734e-06,0.0002937626268249005,-2.8808911641438803e-06,-0.02183036009470622,-0.014280855655670166,5.018866539001465,22.22222222222222,1,nan
43,0,43,2.103671073913574,-1.0,1.8121834094081377,inf,inf,-79.4605941772461,0.005518660880625248,0.0006506211357191205,-0.00011154015858968099,-0.05491018295288086,-0.0859205424785614,18.390987396240234,22.22222222222222,1,nan
44,0,44,2.1888861656188965,-1.0,1.63625712157498,inf,inf,-79.4605941772461,7.898499461589381e-06,0.00014925208233762532,-1.1225541432698567e-06,-0.04155095418294271,-0.03460191686948141,-5.451198577880859,22.22222222222222,1,nan
45,0,45,2.1311745643615723,-1.0,1.4832383635740582,inf,inf,-79.4605941772461,3.6192857805872336e-05,0.00034121819771826267,-2.4437904357910156e-06,-0.029281258583068848,-0.030537654956181843,11.568880081176758,22.22222222222222,1,nan
46,0,46,2.1105825901031494,-1.0,1.3592370098956938,inf,inf,-79.4605941772461,3.688155993586406e-05,0.0001516356715001166,1.986821492513021e-07,-0.06629123290379842,-0.04207818706830343,12.538287162780762,22.22222222222222,1,nan
47,0,47,2.197758913040161,-1.0,1.2280736045113205,inf,inf,-79.4605941772461,2.0577010673150653e-06,4.322632958064787e-05,1.152356465657552e-06,-0.07804433504740398,-0.07318117221196492,8.341562271118164,22.22222222222222,1,nan
48,0,48,2.04248046875,-1.0,1.1713470719505978,inf,inf,-79.4605941772461,3.270717934356071e-05,4.949571666656993e-05,-2.463658650716146e-06,-0.03648013869921366,-0.03928250074386597,14.054454803466797,22.22222222222222,1,nan
49,0,49,1.9779058694839478,-1.0,1.1197409133522775,inf,inf,-79.4605941772461,5.406149284681305e-05,8.250067185144871e-05,-8.940696716308594e-08,-0.026567627986272175,-0.034113138914108276,9.070688247680664,22.22222222222222,1,nan
50,0,50,2.159907817840576,-1.0,1.1281483661584575,inf,inf,-79.4605941772461,0.00031301251146942377,0.00026001702644862235,-5.582968393961589e-06,-0.05755911270777384,-0.062014629443486534,3.4284207820892334,22.22222222222222,1,nan
51,0,51,2.0125157833099365,-1.0,1.0715742887263675,inf,inf,-79.4605941772461,7.142748654587194e-05,0.00012700306251645088,-2.2749106089274087e-06,-0.04067529241243998,-0.04905096689860026,4.872258186340332,22.22222222222222,1,nan
52,0,52,2.0210843086242676,-1.0,1.615477141348841,inf,inf,-79.4605941772461,0.0012742463732138276,0.00019571864686440676,-2.866983413696289e-05,-0.016129642724990845,-0.01191119352976481,9.095175743103027,22.22222222222222,1,nan
53,0,53,2.0791468620300293,-1.0,1.5038191688692246,inf,inf,-79.4605941772461,3.912648753612302e-05,7.842591730877757e-05,-2.4437904357910156e-06,-0.07003441452980042,-0.06632697582244873,14.232742309570312,22.22222222222222,1,nan
54,0,54,2.0702409744262695,-1.0,1.3877162570204624,inf,inf,-79.4605941772461,2.625976594572421e-05,7.660597475478426e-05,-7.947285970052083e-08,-0.08832285801569621,-0.08208139737447102,24.408706665039062,22.22222222222222,1,nan
55,0,55,2.0334954261779785,-1.0,1.2795010118491594,inf,inf,-79.4605941772461,3.2623902370687574e-05,0.00010676625242922455,-2.562999725341797e-06,-0.05249817172686259,-0.05513983964920044,12.950251579284668,22.22222222222222,1,nan
56,0,56,1.940413475036621,-1.0,1.1607947655043287,inf,inf,-79.4605941772461,1.0779562217066996e-05,0.0001166132788057439,-2.1358331044514975e-06,-0.00708848237991333,-0.0068950653076171875,4.049450397491455,22.22222222222222,1,nan
57,0,57,2.100146770477295,-1.0,1.1350988602597074,inf,inf,-79.4605941772461,0.00012512478861026466,0.00013843753549735993,-2.602736155192057e-06,-0.03481533130009969,-0.04975699385007223,4.056394577026367,22.22222222222222,1,nan
58,0,58,2.043896436691284,-1.0,1.0789636560896854,inf,inf,-79.4605941772461,0.00011823213571915403,0.00020607022452168167,-6.973743438720703e-06,-0.0400334099928538,-0.04448931415875753,5.416543483734131,22.22222222222222,1,nan
59,0,59,1.9587552547454834,-1.0,1.0717687932119135,inf,inf,-79.4605941772461,5.99417180637829e-05,5.952415449428372e-05,-4.678964614868164e-06,-0.01881996790568034,-0.019584109385808308,8.592329978942871,22.22222222222222,1,nan
60,0,60,1.9989609718322754,-1.0,1.4976075420568935,0.3445426812330201,0.3445426812330201,5.694504261016846,0.43997904658317566,0.08254524320363998,-0.024797966082890827,-0.023148457209269207,-0.03895831108093262,5.695489406585693,22.22222222222222,0,nan
61,0,61,2.031466484069824,-1.0,2.413629787066719,0.3445426812330201,0.3445426812330201,5.694504261016846,0.7967174053192139,0.07475418597459793,-0.03500004609425863,-0.024608006079991657,-0.05388007561365763,6.2020487785339355,22.22222222222222,0,nan
62,0,62,1.9608595371246338,-1.0,2.21322531044339,0.3445426812330201,0.3445426812330201,5.694504261016846,0.022543752565979958,0.055040471255779266,0.001174082358678182,-0.01925007502237956,-0.009757419427235922,7.999934196472168,22.22222222222222,0,nan
63,0,63,2.0208842754364014,-1.0,2.0050998127718778,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0039098188281059265,0.029626497998833656,-0.0006372630596160889,-0.011203835407892862,-0.01391140619913737,11.036466598510742,22.22222222222222,0,nan
64,0,64,2.138439416885376,-1.0,2.348533932854035,0.3445426812330201,0.3445426812330201,5.694504261016846,0.37177279591560364,0.06834761053323746,-0.00885629653930664,-0.024172405401865642,-0.04481725891431173,7.288257598876953,22.22222222222222,0,nan
65,0,65,2.111354351043701,-1.0,2.34104833706206,0.3445426812330201,0.3445426812330201,5.694504261016846,0.11767592281103134,0.05175575613975525,-0.005158434311548869,-0.02492259939511617,-0.021991441647211712,9.106513023376465,22.22222222222222,0,nan
66,0,66,1.930772066116333,-1.0,2.1075002013588087,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0002458030648995191,0.04415375366806984,0.00026720762252807617,-0.014036039511362711,-0.015092700719833374,9.508758544921875,22.22222222222222,0,nan
67,0,67,2.118034601211548,-1.0,2.6932041355973344,0.3445426812330201,0.3445426812330201,5.694504261016846,0.4536724388599396,0.056961540132761,-0.018140782912572224,-0.04023142655690511,-0.061390419801076256,8.203973770141602,22.22222222222222,0,nan
68,0,68,1.9462757110595703,-1.0,2.5034186822149964,0.3445426812330201,0.3445426812330201,5.694504261016846,0.03732893615961075,0.04693399742245674,-0.003168116013209025,-0.02135595679283142,-0.02513699730237325,8.769460678100586,22.22222222222222,0,nan
69,0,69,1.941878318786621,-1.0,2.286538268362493,0.3445426812330201,0.3445426812330201,5.694504261016846,0.008443629369139671,0.02523389831185341,-0.0007616082827250162,-0.01817387342453003,-0.022973944743474323,9.641456604003906,22.22222222222222,0,nan
70,0,70,1.8813018798828125,-1.0,2.169018099994696,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0578593835234642,0.052062880247831345,0.002860377232233683,-0.013648360967636108,-0.009674936532974243,9.437602996826172,22.22222222222222,0,nan
71,0,71,2.038891077041626,-1.0,2.522749010705337,0.3445426812330201,0.3445426812330201,5.694504261016846,0.19609618186950684,0.034364692866802216,-0.006388187408447266,-0.02713810404141744,-0.05033081769943237,5.531547546386719,22.22222222222222,0,nan
72,0,72,2.014357566833496,-1.0,2.3077773360584497,0.3445426812330201,0.3445426812330201,5.694504261016846,0.017344310879707336,0.046495471149683,-0.0028769473234812417,-0.04854890704154968,-0.05270478129386902,4.131041526794434,22.22222222222222,0,nan
73,0,73,1.949794054031372,-1.0,2.113340437904736,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0050732470117509365,0.013960182666778564,-0.0007754365603129069,-0.020806501309076946,-0.02242595950762431,4.279603958129883,22.22222222222222,0,nan
74,0,74,1.9948469400405884,-1.0,1.904907504057843,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0020303023047745228,0.06998363882303238,0.0002453923225402832,-0.02182851235071818,-0.019352763891220093,10.398280143737793,22.22222222222222,0,nan
75,0,75,1.950931191444397,-1.0,1.8175290969436133,0.3445426812330201,0.3445426812330201,5.694504261016846,0.047598280012607574,0.04616157338023186,-0.0004315475622812907,-0.024277716875076294,-0.023353050152460735,12.77794075012207,22.22222222222222,0,nan
76,0,76,2.052917957305908,-1.0,1.6398431574424992,0.3445426812330201,0.3445426812330201,5.694504261016846,0.0007185547729022801,0.017668060958385468,0.000210722287495931,-0.01017803947130839,-0.01354136069615682,4.8822922706604,22.22222222222222,0,nan
77,0,77,2.024752378463745,-1.0,1.545410888726218,0.3445426812330201,0.3445426812330201,5.694504261016846,0.010839651338756084,0.015584949404001236,0.0009743968645731608,-0.012463649113972982,-0.010958860317866007,3.872415542602539,22.22222222222222,0,nan
78,0,78,1.9708763360977173,-1.0,1.3909686677006114,0.3445426812330201,0.3445426812330201,5.694504261016846,5.936056186328642e-05,0.06004031002521515,-0.00018016497294108072,-0.010216236114501953,-0.009570409854253134,4.4587907791137695,22.22222222222222,0,nan
79,0,79,2.120407819747925,-1.0,2.087753987355627,0.3445426812330201,0.3445426812330201,5.694504261016846,0.5365890860557556,0.06419434398412704,-0.0219669242699941,-0.014486600955327352,-0.027089675267537434,4.052337646484375,22.22222222222222,0,0.05
80,0,80,2.0145251750946045,-1.0,1.879324168779694,0.3445426812330201,0.017227134061651005,5.694504261016846,9.708450670586899e-05,0.02809319458901882,0.00022971630096435547,-0.009069879849751791,-0.008779793977737427,3.0909125804901123,22.22222222222222,0,0.05
81,0,81,2.0844433307647705,-1.0,2.3513230857125693,0.3445426812330201,0.017227134061651005,5.694504261016846,0.20693251490592957,0.03135667368769646,-0.00914803147315979,-0.025526930888493855,-0.019570589065551758,4.924334526062012,22.22222222222222,0,0.05
82,0,82,1.9568347930908203,-1.0,2.394199749863401,0.3445426812330201,0.017227134061651005,5.694504261016846,0.08619374781847,0.03100394457578659,-0.005105127890904744,-0.024389187494913738,-0.01880873243014018,6.8669843673706055,22.22222222222222,0,0.05
83,0,83,2.070085048675537,-1.0,2.7896829790362734,0.3445426812330201,0.017227134061651005,5.694504261016846,0.10570119321346283,0.016648394986987114,-0.013219167788823446,-0.013145685195922852,-0.022726893424987793,4.906448841094971,22.22222222222222,0,0.05
84,0,84,1.9907888174057007,-1.0,3.2804193337673464,0.3445426812330201,0.017227134061651005,5.694504261016846,0.2956978976726532,0.03841705992817879,-0.016315182050069172,-0.02663823962211609,-0.04374995827674866,7.341759204864502,22.22222222222222,0,0.05
85,0,85,1.9574406147003174,-1.0,3.887686717933166,0.3445426812330201,0.017227134061651005,5.694504261016846,0.10843673348426819,0.011593676172196865,-0.00475357969601949,-0.030646979808807373,-0.04187739888827006,5.6185760498046875,22.22222222222222,0,0.05
86,0,86,1.8546807765960693,-1.0,3.567708821529605,0.3445426812330201,0.017227134061651005,5.694504261016846,0.012945335358381271,0.018818417564034462,0.00011823574701944987,-0.006943146387736003,-0.00628201166788737,7.389655113220215,22.22222222222222,0,0.05
87,0,87,1.930393099784851,-1.0,3.3651333454438888,0.3445426812330201,0.017227134061651005,5.694504261016846,0.07385052740573883,0.04789411649107933,-0.00784948468208313,-0.02230323354403178,-0.028813908497492473,5.389354705810547,22.22222222222222,0,0.05
88,0,88,2.1355698108673096,-1.0,3.8287148042740307,0.3445426812330201,0.017227134061651005,5.694504261016846,0.13797175884246826,0.017244426533579826,-0.004859447479248047,-0.03897679845492045,-0.042379796504974365,7.193472862243652,22.22222222222222,0,0.05
89,0,89,1.8350484371185303,-1.0,3.462586837919527,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0026789891999214888,0.016000160947442055,0.0009050369262695312,-0.019566327333450317,-0.02112107475598653,12.295037269592285,22.22222222222222,0,0.05
90,0,90,1.866473913192749,-1.0,3.2798568832111408,0.3445426812330201,0.017227134061651005,5.694504261016846,0.042733170092105865,0.026131903752684593,-0.003541837135950724,-0.017404705286026,-0.022125353415807087,7.370546817779541,22.22222222222222,0,0.05
91,0,91,2.120549201965332,-1.0,2.967893900268925,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0029462669044733047,0.01838807389140129,0.0002685089906056722,-0.045683860778808594,-0.04911027352015177,7.376335620880127,22.22222222222222,0,0.05
92,0,92,1.961272120475769,-1.0,3.0193189406018783,0.3445426812330201,0.017227134061651005,5.694504261016846,0.09216352552175522,0.02646746300160885,0.0016232927640279133,-0.03578255573908488,-0.040455361207326256,7.7271647453308105,22.22222222222222,0,0.05
93,0,93,1.9991469383239746,-1.0,2.9608584738398003,0.3445426812330201,0.017227134061651005,5.694504261016846,0.05637449398636818,0.02315445989370346,0.0014646947383880615,-0.027414262294769287,-0.02898647387822469,6.855939865112305,22.22222222222222,0,0.05
94,0,94,1.9113024473190308,-1.0,2.7963900059660003,0.3445426812330201,0.017227134061651005,5.694504261016846,0.03976499289274216,0.03021256998181343,-0.001096556584040324,-0.01800963282585144,-0.022475242614746094,6.700467109680176,22.22222222222222,0,0.05
95,0,95,1.8804237842559814,-1.0,2.5405452719021544,0.3445426812330201,0.017227134061651005,5.694504261016846,0.010356107726693153,0.04352354258298874,-0.0007584989070892334,-0.01649579405784607,-0.014056762059529623,6.191587924957275,22.22222222222222,0,0.05
96,0,96,1.9042448997497559,-1.0,2.299687264844916,0.3445426812330201,0.017227134061651005,5.694504261016846,0.003905824851244688,0.029597384855151176,-0.0003215968608856201,-0.017133235931396484,-0.015285193920135498,5.990977764129639,22.22222222222222,0,0.05
97,0,97,1.7543835639953613,-1.0,2.0706145474673634,0.3445426812330201,0.017227134061651005,5.694504261016846,0.00010930718417512253,0.012199338525533676,-0.00011238455772399902,-0.01114693284034729,-0.009066959222157797,5.6417717933654785,22.22222222222222,0,0.05
98,0,98,1.8530083894729614,-1.0,2.501553484511726,0.3445426812330201,0.017227134061651005,5.694504261016846,0.20322227478027344,0.031853001564741135,-0.004986743132273356,-0.018158902724583943,-0.018056551615397137,14.417808532714844,22.22222222222222,0,0.05
99,0,99,1.9561998844146729,-1.0,2.3248577460589863,0.3445426812330201,0.017227134061651005,5.694504261016846,0.008808746933937073,0.011991279199719429,-9.232759475708008e-05,-0.013407101233800253,-0.01738990346590678,5.039712429046631,22.22222222222222,0,0.05
100,0,100,1.8315788507461548,-1.0,2.1561571797411636,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0152971763163805,0.023982325568795204,-0.0017327964305877686,-0.015068421761194864,-0.014382789532343546,4.6974711418151855,22.22222222222222,0,0.05
101,0,101,1.9890015125274658,-1.0,2.42505335566904,0.3445426812330201,0.017227134061651005,5.694504261016846,0.09366713464260101,0.019332267343997955,-0.004322429498036702,-0.03272609909375509,-0.039376030365626015,7.159165382385254,22.22222222222222,0,0.05
102,0,102,1.8321270942687988,-1.0,2.2025671111697447,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0016551811713725328,0.008268013596534729,0.00025981664657592773,-0.01275747021039327,-0.012159943580627441,6.990407943725586,22.22222222222222,0,0.05
103,0,103,1.7765458822250366,-1.0,2.054415471973759,0.3445426812330201,0.017227134061651005,5.694504261016846,0.011905875988304615,0.016511842608451843,-0.0006067256132761637,-0.013353904088338217,-0.015865514675776165,4.344018936157227,22.22222222222222,0,0.05
104,0,104,1.7724615335464478,-1.0,1.8936220420996637,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0040596481412649155,0.009092540480196476,-0.0003046691417694092,-0.01652612288792928,-0.011990179618199667,6.219719409942627,22.22222222222222,0,0.05
105,0,105,1.8359200954437256,-1.0,1.76650534261336,0.3445426812330201,0.017227134061651005,5.694504261016846,0.008816057816147804,0.01416336465626955,-0.0006007949511210123,-0.021067798137664795,-0.020032405853271484,6.497729778289795,22.22222222222222,0,0.05
106,0,106,1.9231172800064087,-1.0,1.5913120986436293,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0001826493680709973,0.012533492408692837,-9.245673815409343e-05,-0.01665017008781433,-0.022989551226298015,5.125171661376953,22.22222222222222,0,0.05
107,0,107,1.912739634513855,-1.0,1.4708548746870356,0.3445426812330201,0.017227134061651005,5.694504261016846,0.006286834832280874,0.016255978494882584,-7.624427477518718e-05,-0.022000998258590698,-0.018524428208669026,6.551730155944824,22.22222222222222,0,0.05
108,0,108,1.763150930404663,-1.0,1.867399554755782,0.3445426812330201,0.017227134061651005,5.694504261016846,0.12774096429347992,0.023497769609093666,-0.001765290896097819,-0.019478519757588703,-0.017301946878433228,5.931221008300781,22.22222222222222,0,0.05
109,0,109,1.817615032196045,-1.0,2.0929188393427305,0.3445426812330201,0.017227134061651005,5.694504261016846,0.0671427845954895,0.016286544501781464,0.0003739198048909505,-0.04074397683143616,-0.0435426930586497,9.416576385498047,22.22222222222222,0,0.05
110,0,110,1.8842895030975342,-1.0,1.8840700025038968,0.3445426812330201,0.017227134061651005,5.694504261016846,7.114328036550432e-05,0.016057724133133888,9.298324584960938e-05,-0.03979339202245077,-0.042490601539611816,6.162377834320068,22.22222222222222,0,0.05
111,0,111,1.723505973815918,-1.0,1.7894602522438303,0.3445426812330201,0.017227134061651005,5.694504261016846,0.025050926953554153,0.02670752815902233,-0.0016679465770721436,-0.029853026072184246,-0.023608088493347168,5.92578649520874,22.22222222222222,0,0.05
112,0,112,1.9787733554840088,-1.0,1.6346768118042563,0.3445426812330201,0.017227134061651005,5.694504261016846,0.004528510849922895,0.018741831183433533,0.00023908416430155435,-0.023503551880518597,-0.02815471092859904,6.031506061553955,22.22222222222222,0,0.05
113,0,113,1.8514655828475952,-1.0,1.676808220644373,0.3445426812330201,0.017227134061651005,5.694504261016846,0.033159032464027405,0.01612800545990467,-0.0007858077685038248,-0.018124481042226154,-0.02938459316889445,5.760042190551758,22.22222222222222,0,0.05
