step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.414454936981201,-1.0,8.016655970754623,inf,inf,-63.450340270996094,2.8200507164001465,0.3517739474773407,16.283830642700195,11.992471694946289,0.12539710104465485,-0.01879832148551941,0.09156975150108337,-89.02106475830078,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.4355626106262207,-1.0,8.693439775691369,inf,inf,-63.450340270996094,2.846888542175293,0.19255907833576202,17.4671573638916,11.06977653503418,-0.07124598324298859,0.12308049201965332,-0.007913738489151001,-92.71392822265625,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,2.675278425216675,-1.0,7.9805230776784555,inf,inf,-63.450340270996094,0.6454302072525024,0.41260719299316406,63.438987731933594,11.949041366577148,-0.038455501198768616,0.8007554858922958,0.8240227252244949,-198.9568328857422,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,3.1201374530792236,-1.0,7.2139398859445745,inf,inf,-63.450340270996094,0.07670630514621735,0.24375106394290924,36.91869354248047,13.636554718017578,-0.01909710466861725,0.731166735291481,0.6444921344518661,-267.43768310546875,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,3.9172356128692627,-1.0,6.747540804058838,inf,inf,-63.450340270996094,0.8982881307601929,0.35227689146995544,88.17929077148438,15.377212524414062,0.09164749085903168,1.1333093345165253,1.2364747077226639,-399.8113098144531,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,3.8426268100738525,-1.0,7.778952689690657,inf,inf,-63.450340270996094,5.818045616149902,0.34100115299224854,76.54977416992188,17.657447814941406,-0.06105007231235504,2.3286867290735245,2.4765886813402176,-206.03416442871094,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,6.968278884887695,-1.0,7.132761922959931,inf,inf,-63.450340270996094,0.5362787246704102,0.40718328952789307,122.850830078125,26.257417678833008,-0.05971473455429077,-2.0932947397232056,-1.9480674266815186,-312.01239013671875,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,6.061441421508789,-1.0,6.629717315787708,inf,inf,-63.450340270996094,0.429895281791687,0.20448653399944305,87.90100860595703,21.804527282714844,-0.0021895766258239746,2.9151585698127747,2.3683764934539795,-192.29661560058594,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.037771224975586,-1.0,6.099091461099159,inf,inf,-63.450340270996094,0.25917261838912964,0.19582976400852203,39.2963752746582,11.277742385864258,0.014249786734580994,1.8025270700454712,2.710667371749878,-146.54559326171875,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.119725227355957,-1.0,14.602680339370664,inf,inf,-63.450340270996094,17.932241439819336,0.19676573574543,32.72353744506836,8.947811126708984,-0.2986460477113724,-0.6678875088691711,-0.9232409447431564,-145.42994689941406,26.666666666666668,0,nan,0,nan,0.0,nan,0
