step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4833648204803467,-1.0,0.4208834122547262,inf,inf,-157.15272521972656,0.04083481431007385,0.0970216765999794,0.0003983229398727417,0.30168958008289337,0.3221209943294525,-157.18019104003906,26.666666666666668,0,nan,0,nan
1,0,1,2.912867784500122,-1.0,0.6002583161067232,inf,inf,-157.15272521972656,0.11307452619075775,0.05105791985988617,0.012621745467185974,0.4304892122745514,0.4913465976715088,-242.00962829589844,26.666666666666668,0,nan,0,nan
2,0,2,3.6751976013183594,-1.0,0.6859409297658049,inf,inf,-157.15272521972656,0.05233539268374443,0.03591788560152054,0.03515259921550751,-0.14040984213352203,-0.2266586869955063,-614.4696044921875,26.666666666666668,0,nan,0,nan
3,0,3,4.035021781921387,-1.0,0.6943397854395637,inf,inf,-157.15272521972656,0.05515022203326225,0.07163022458553314,-0.019123181700706482,1.8508272171020508,1.878994882106781,-635.0427856445312,26.666666666666668,0,nan,0,nan
4,0,4,5.18560791015625,-1.0,0.6761271992817834,inf,inf,-157.15272521972656,0.04002787545323372,0.078146792948246,-0.02572876214981079,-1.1848343312740326,-1.2088101953268051,-486.1037902832031,26.666666666666668,0,nan,0,nan
5,0,5,5.19443941116333,-1.0,0.8380224158867344,inf,inf,-157.15272521972656,0.080803781747818,0.03520740196108818,0.025576472282409668,6.919065922498703,6.809641242027283,-428.9366455078125,26.666666666666668,0,nan,0,nan
6,0,6,5.799328804016113,-1.0,0.9799413255606285,inf,inf,-157.15272521972656,0.04068360477685928,0.018023833632469177,0.009101688861846924,0.3302117884159088,0.31842437386512756,-275.7340393066406,26.666666666666668,0,nan,0,nan
7,0,7,4.585090637207031,-1.0,0.884581809296866,inf,inf,-157.15272521972656,0.000199752816115506,0.0075818561017513275,-0.0009426474571228027,-0.2603231817483902,-0.13379505276679993,-94.86647033691406,26.666666666666668,0,nan,0,nan
8,0,8,3.8950564861297607,-1.0,1.2245581043299443,inf,inf,-157.15272521972656,0.029913682490587234,0.006982090417295694,-0.009865060448646545,0.5776268094778061,0.49433083832263947,-43.560176849365234,26.666666666666668,0,nan,0,nan
9,0,9,3.848924160003662,-1.0,1.106387058661033,inf,inf,-157.15272521972656,0.0006370827904902399,0.014868559315800667,-0.0008140206336975098,-0.8402246087789536,-0.7230254858732224,-60.32341003417969,26.666666666666668,0,nan,0,nan
10,0,10,3.0198373794555664,-1.0,0.9970567468702034,inf,inf,-157.15272521972656,0.00015652002184651792,0.011962758377194405,-0.0005812942981719971,-0.3655662536621094,-0.32034964859485626,41.06971740722656,26.666666666666668,0,nan,0,nan
11,0,11,2.8036670684814453,-1.0,1.3437192244546625,inf,inf,-157.15272521972656,0.11265211552381516,0.025237489491701126,-0.03678324818611145,0.15073136985301971,0.2269173115491867,-31.93212127685547,26.666666666666668,0,nan,0,nan
12,0,12,3.941530704498291,-1.0,1.328021032651156,inf,inf,-157.15272521972656,0.04109453409910202,0.034628164023160934,0.009148851037025452,0.2045465111732483,0.12260344624519348,-21.537748336791992,26.666666666666668,0,nan,0,nan
13,0,13,4.387434005737305,-1.0,2.070841386067298,inf,inf,-157.15272521972656,0.9361053109169006,0.10690741240978241,0.37503932416439056,-1.2819634974002838,-0.8771020323038101,-149.45252990722656,26.666666666666668,0,nan,0,nan
14,0,14,3.5454037189483643,-1.0,1.8966156706836899,inf,inf,-157.15272521972656,0.08495032787322998,0.25853440165519714,-0.13375259935855865,-1.0976826697587967,-0.7694293707609177,31.862491607666016,26.666666666666668,0,nan,0,nan
15,0,15,3.2562029361724854,-1.0,1.765059283455763,inf,inf,-157.15272521972656,0.008574764244258404,0.014757314696907997,0.0004343986511230469,2.7613858729600906,3.1058236807584763,27.880542755126953,26.666666666666668,0,nan,0,nan
16,0,16,3.4814562797546387,-1.0,1.612319417131699,inf,inf,-157.15272521972656,0.00030227412935346365,0.0012718730140477419,0.00042600929737091064,-0.9084802716970444,-0.6050238311290741,-24.636127471923828,26.666666666666668,0,nan,0,nan
17,0,17,3.427333116531372,-1.0,3.2429875232948575,inf,inf,-157.15272521972656,0.002597954124212265,0.00014498320524580777,-0.0002712756395339966,-0.2884942442178726,-0.17057494819164276,-16.53954315185547,26.666666666666668,0,nan,0,nan
18,0,18,3.0592665672302246,-1.0,3.4391505625121526,inf,inf,-157.15272521972656,0.0015039201825857162,0.00028895880677737296,-0.00016108155250549316,-0.4968896359205246,-0.5813890695571899,-46.82042694091797,26.666666666666668,0,nan,0,nan
19,0,19,3.03092098236084,-1.0,3.102631237876835,inf,inf,-157.15272521972656,5.512877578439657e-06,7.454134174622595e-05,-2.4586915969848633e-06,-0.3505745083093643,-0.42263200879096985,51.81879425048828,26.666666666666668,0,nan,0,nan
20,0,20,2.485725164413452,-1.0,2.8030175963556556,inf,inf,-157.15272521972656,1.4608386663894635e-05,0.00013717461843043566,3.4123659133911133e-06,-0.11248992383480072,-0.15557733178138733,-26.33065414428711,26.666666666666668,0,nan,0,nan
21,0,21,2.686352491378784,-1.0,2.523258338173801,inf,inf,-157.15272521972656,1.583765794066494e-07,2.919376129284501e-05,-4.082918167114258e-06,0.04239170253276825,0.05260699987411499,25.805072784423828,26.666666666666668,0,nan,0,nan
22,0,22,2.513056755065918,-1.0,2.373786007530692,inf,inf,-157.15272521972656,9.129114914685488e-06,8.87584246811457e-06,6.22868537902832e-06,-0.01722019910812378,-0.025679871439933777,13.8621826171875,26.666666666666668,0,nan,0,nan
23,0,23,2.585275173187256,-1.0,2.277654904978708,inf,inf,-157.15272521972656,1.9213359337300062e-05,1.3602619219454937e-05,1.862645149230957e-06,-0.05318176746368408,-0.1240541934967041,-10.381568908691406,26.666666666666668,0,nan,0,nan
24,0,24,2.4502341747283936,-1.0,2.116377770638633,inf,inf,-157.15272521972656,1.9236926164012402e-05,2.8932774512213655e-05,8.821487426757812e-06,-0.04700678586959839,-0.04826539754867554,18.802127838134766,26.666666666666668,0,nan,0,nan
25,0,25,2.435762643814087,-1.0,2.3179308428539516,inf,inf,-157.15272521972656,0.0001434731821063906,3.47232235071715e-05,-5.7220458984375e-06,-0.03224201500415802,-0.05035199224948883,10.155423164367676,26.666666666666668,0,nan,0,nan
26,0,26,2.3104331493377686,-1.0,2.1009462080502184,inf,inf,-157.15272521972656,8.111768693197519e-06,5.477797458297573e-05,2.3245811462402344e-06,0.14752337336540222,0.07347126305103302,17.971330642700195,26.666666666666668,0,nan,0,nan
27,0,27,2.69291353225708,-1.0,2.2043375387053477,inf,inf,-157.15272521972656,0.0007419720641337335,0.0002366843109484762,2.2545456886291504e-05,0.1425965577363968,0.1610693335533142,29.178607940673828,26.666666666666668,0,nan,0,nan
28,0,28,2.4804325103759766,-1.0,2.0784480381071306,inf,inf,-157.15272521972656,7.279717010533204e-06,7.699798516114242e-06,-3.8743019104003906e-07,-0.04515177011489868,-0.03040371835231781,38.522647857666016,26.666666666666668,0,nan,0,nan
29,0,29,2.3894453048706055,-1.0,1.879965080703528,inf,inf,-157.15272521972656,2.97256246994948e-06,3.17518824886065e-05,2.0712614059448242e-06,-0.0524674654006958,-0.05294305086135864,6.414846897125244,26.666666666666668,0,nan,0,nan
30,0,30,2.657966375350952,-1.0,1.6939571301423224,inf,inf,-157.15272521972656,8.752052735871985e-07,4.401206751936115e-05,3.56137752532959e-06,-0.18541285395622253,-0.12667541205883026,-18.069822311401367,26.666666666666668,0,nan,0,nan
31,0,31,2.5839107036590576,-1.0,1.5394757211872347,inf,inf,-157.15272521972656,5.555337338591926e-06,3.724838461494073e-05,1.9669532775878906e-06,-0.03311756253242493,-0.03417697548866272,41.2362174987793,26.666666666666668,0,nan,0,nan
32,0,32,2.424680709838867,-1.0,1.5053518769993182,inf,inf,-157.15272521972656,7.07745275576599e-05,5.906553633394651e-05,-1.3381242752075195e-05,-0.13999111950397491,-0.11774155497550964,41.22813034057617,26.666666666666668,0,nan,0,nan
33,0,33,2.4044947624206543,-1.0,1.62308419186101,inf,inf,-157.15272521972656,0.00010458159522386268,3.89840715797618e-05,6.988644599914551e-06,-0.11408643424510956,-0.09506489336490631,28.508914947509766,26.666666666666668,0,nan,0,nan
34,0,34,2.2239811420440674,-1.0,1.462087022813902,inf,inf,-157.15272521972656,1.6066249486357265e-07,1.2252619853825308e-05,-1.1175870895385742e-06,-0.08490431308746338,-0.09128151834011078,27.523591995239258,26.666666666666668,0,nan,0,nan
35,0,35,2.1755118370056152,-1.0,1.3241741006015972,inf,inf,-157.15272521972656,6.552509717039356e-07,7.898605872469489e-06,-1.341104507446289e-07,-0.008878618478775024,-0.006910234689712524,4.64263916015625,26.666666666666668,0,nan,0,nan
36,0,36,2.2025656700134277,-1.0,1.8291811634011763,inf,inf,-157.15272521972656,5.6674558436498046e-05,8.891180186765268e-06,-2.6226043701171875e-06,-0.03535005450248718,-0.044384390115737915,3.884114980697632,26.666666666666668,0,nan,0,nan
37,0,37,2.184385061264038,-1.0,1.8029140424926977,inf,inf,-157.15272521972656,2.373670031374786e-05,1.5152601008594502e-05,-5.155801773071289e-06,-0.024685606360435486,-0.028859570622444153,9.486776351928711,26.666666666666668,0,nan,0,nan
38,0,38,2.3085179328918457,-1.0,1.6594939588240067,inf,inf,-157.15272521972656,7.186967650341103e-06,1.9492026694933884e-05,1.8924474716186523e-06,-0.10509251058101654,-0.11256884038448334,6.157167911529541,26.666666666666668,0,nan,0,nan
39,0,39,2.1764323711395264,-1.0,2.721170832247836,inf,inf,-157.15272521972656,0.00012502068420872092,1.018393686536001e-05,1.11311674118042e-05,-0.032026275992393494,-0.018205657601356506,15.963254928588867,26.666666666666668,0,nan,0,nan
40,0,40,2.1570515632629395,-1.0,2.4953161159084325,inf,inf,-157.15272521972656,6.012348876538454e-06,1.2996198165637907e-05,-1.4603137969970703e-06,-0.02985052764415741,-0.032197386026382446,16.513216018676758,26.666666666666668,0,nan,0,nan
41,0,41,2.164468288421631,-1.0,2.2865916532135344,inf,inf,-157.15272521972656,7.299575372599065e-06,1.788798181223683e-05,3.4421682357788086e-06,-0.08594541251659393,-0.07587230205535889,17.75581169128418,26.666666666666668,0,nan,0,nan
42,0,42,2.2532269954681396,-1.0,2.0611182021589247,inf,inf,-157.15272521972656,5.563787794926611e-07,1.746480484143831e-05,-1.1026859283447266e-06,-0.07105270028114319,-0.0826701670885086,19.710927963256836,26.666666666666668,0,nan,0,nan
43,0,43,2.2210402488708496,-1.0,2.7713172492466214,inf,inf,-157.15272521972656,9.832986688707024e-05,1.0731059774116147e-05,-2.8312206268310547e-07,-0.07641418278217316,-0.08909554034471512,-15.102055549621582,26.666666666666668,0,nan,0,nan
44,0,44,2.100088119506836,-1.0,2.74582031858315,inf,inf,-157.15272521972656,1.8035078028333373e-05,7.167163857957348e-06,-2.5331974029541016e-06,-0.004145264625549316,-0.009826555848121643,17.272865295410156,26.666666666666668,0,nan,0,nan
45,0,45,2.203824520111084,-1.0,2.946152570832189,inf,inf,-157.15272521972656,7.188293966464698e-05,1.5135981811909005e-05,1.3262033462524414e-05,-0.044625215232372284,-0.09451502561569214,-11.873712539672852,26.666666666666668,0,nan,0,nan
46,0,46,2.113414764404297,-1.0,2.7569842929886206,inf,inf,-157.15272521972656,2.0107514501432888e-05,1.906883881019894e-05,8.642673492431641e-07,-0.036575764417648315,-0.03748701512813568,-9.132543563842773,26.666666666666668,0,nan,0,nan
47,0,47,2.084404706954956,-1.0,2.4907140197300333,inf,inf,-157.15272521972656,4.1721259549376555e-06,4.425177030498162e-05,1.9073486328125e-06,-0.060603946447372437,-0.06566348671913147,-11.97821044921875,26.666666666666668,0,nan,0,nan
48,0,48,2.2428526878356934,-1.0,2.2454324343272987,inf,inf,-157.15272521972656,1.417059024788614e-06,3.739122985280119e-05,-1.7136335372924805e-06,-0.058928072452545166,-0.05737611651420593,10.152593612670898,26.666666666666668,0,nan,0,nan
49,0,49,2.2038941383361816,-1.0,2.4492242526291568,inf,inf,-157.15272521972656,0.00010748211207101122,2.5092998839681968e-05,-1.0952353477478027e-06,-0.06261895596981049,-0.04532870650291443,8.592559814453125,26.666666666666668,0,nan,0,nan
50,0,50,2.1073532104492188,-1.0,3.3770207205482086,inf,inf,-157.15272521972656,0.0010266954777762294,8.754830196266994e-05,-3.297626972198486e-05,-0.01083625853061676,-0.01326122134923935,8.553518295288086,26.666666666666668,0,nan,0,nan
51,0,51,2.0557384490966797,-1.0,3.0497742437163575,inf,inf,-157.15272521972656,9.508276889391709e-06,9.093960397876799e-05,2.5257468223571777e-06,-0.03009430319070816,-0.014265850186347961,13.422018051147461,26.666666666666668,0,nan,0,nan
52,0,52,2.108083724975586,-1.0,3.0144221582141215,inf,inf,-157.15272521972656,4.5998807763680816e-05,1.7060268874047324e-05,-8.463859558105469e-06,-0.04032602906227112,-0.04810605198144913,14.583160400390625,26.666666666666668,0,nan,0,nan
53,0,53,2.064218282699585,-1.0,2.7596442371550696,inf,inf,-157.15272521972656,7.75490752857877e-06,1.6618503650533967e-05,-3.680586814880371e-06,-0.03349535912275314,-0.06022100895643234,17.71242904663086,26.666666666666668,0,nan,0,nan
54,0,54,1.9982380867004395,-1.0,2.748859818806355,inf,inf,-157.15272521972656,5.270479232422076e-05,1.987510040635243e-05,-1.1272728443145752e-05,-0.009539932012557983,-0.00873970240354538,11.742775917053223,26.666666666666668,0,nan,0,nan
55,0,55,2.0749154090881348,-1.0,2.5989097808301476,inf,inf,-157.15272521972656,3.305203790660016e-05,2.6455187253304757e-05,-4.954636096954346e-06,-0.0017163380980491638,0.0026889964938163757,5.434380531311035,26.666666666666668,0,nan,0,nan
56,0,56,2.151576042175293,-1.0,2.3604784520623805,inf,inf,-157.15272521972656,2.2846356841910165e-06,1.0646193004504312e-05,-9.909272193908691e-07,-0.007861599326133728,-0.008441448211669922,-2.790817975997925,26.666666666666668,0,nan,0,nan
57,0,57,2.1571125984191895,-1.0,2.1549899564874258,inf,inf,-157.15272521972656,1.8537627965997672e-06,6.066106834623497e-06,3.1366944313049316e-06,-0.025397732853889465,-0.02230801433324814,-6.387067794799805,26.666666666666668,0,nan,0,nan
58,0,58,2.214733600616455,-1.0,2.0181352843302682,inf,inf,-157.15272521972656,2.139064781658817e-05,2.7199226678931154e-05,8.27014446258545e-06,-0.05462518334388733,-0.06670114398002625,-6.074751853942871,26.666666666666668,0,nan,0,nan
59,0,59,2.0680439472198486,-1.0,1.823692898470842,inf,inf,-157.15272521972656,1.2270450042706216e-06,1.6646605217829347e-05,1.9371509552001953e-06,-0.007056251168251038,-0.006033636629581451,3.7782785892486572,26.666666666666668,0,nan,0,nan
