step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,4.720114707946777,-1.0,0.47719645642884595,inf,inf,-93.1812744140625,0.04717683419585228,0.09886249899864197,12.74810791015625,12.587203025817871,-0.0010766386985778809,-0.046747565269470215,-0.04465293884277344,-93.25543212890625,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,4.688605308532715,-1.0,0.6372142175213616,inf,inf,-93.1812744140625,0.12740088999271393,0.06132785230875015,13.735370635986328,12.247255325317383,0.004320681095123291,-0.04293781518936157,-0.07186442613601685,-96.51688385009766,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,4.68598747253418,-1.0,0.6571430772113196,inf,inf,-93.1812744140625,0.07389885187149048,0.08834262192249298,12.219404220581055,11.726213455200195,-0.0009876489639282227,-0.05663055181503296,-0.07314258813858032,-53.101219177246094,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.718514919281006,-1.0,0.9841423664592541,inf,inf,-93.1812744140625,0.27963027358055115,0.07120463252067566,14.636896133422852,11.469014167785645,0.0024335384368896484,-0.17766904830932617,-0.16203272342681885,-101.33780670166016,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,4.80556058883667,-1.0,1.0924889407887564,inf,inf,-93.1812744140625,0.006951330695301294,0.003362015588209033,15.234146118164062,11.258411407470703,0.0018786787986755371,-0.08675938844680786,-0.10854732990264893,-95.22421264648438,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,4.939914703369141,-1.0,1.0251072799331937,inf,inf,-93.1812744140625,0.0024299882352352142,0.005804033484309912,14.988842010498047,11.082953453063965,0.0007038712501525879,-0.2120354175567627,-0.20157724618911743,-89.74272155761719,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,4.79034423828125,-1.0,1.1829818754157482,inf,inf,-93.1812744140625,0.002775190630927682,0.0010658014798536897,12.366297721862793,10.248868942260742,-0.00018703937530517578,-0.15378183126449585,-0.13402581214904785,-54.28131866455078,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.862543106079102,-1.0,1.3663684909818463,inf,inf,-93.1812744140625,0.0029023538809269667,0.0009620484197512269,12.966669082641602,9.86494255065918,6.681680679321289e-05,-0.19283801317214966,-0.18862253427505493,-48.733421325683594,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,4.879622936248779,-1.0,1.3460108659323153,inf,inf,-93.1812744140625,0.00043615102185867727,0.00037508938112296164,13.674142837524414,9.717252731323242,-5.120038986206055e-05,-0.21124041080474854,-0.17772310972213745,-40.443016052246094,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,4.865103721618652,-1.0,1.228952093442173,inf,inf,-93.1812744140625,4.1490413423161954e-05,0.00023651619267184287,11.502506256103516,8.770051956176758,-3.516674041748047e-05,-0.20480859279632568,-0.22344672679901123,-35.42654037475586,26.666666666666668,0,nan,0,nan,0.0,nan,0
