step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used
0,0,0,2.4833648204803467,-1.0,1.7620284189746496,inf,inf,-87.98500061035156,0.5373398065567017,0.30495524406433105,30.47021484375,12.61008071899414,0.013527601957321167,0.35528843104839325,0.42085596919059753,-157.1810760498047,26.666666666666668,0,nan,0,nan,0.0,nan,0
1,0,1,2.912871837615967,-1.0,1.8296616692575989,inf,inf,-87.98500061035156,0.31449422240257263,0.1289777159690857,36.253509521484375,12.45649242401123,0.0576455295085907,0.3494534492492676,0.49831682443618774,-242.03489685058594,26.666666666666668,0,nan,0,nan,0.0,nan,0
2,0,2,3.675023317337036,-1.0,1.7014842687938458,inf,inf,-87.98500061035156,0.08120950311422348,0.1482229083776474,73.51819610595703,14.272892951965332,-0.022497504949569702,-0.10773596167564392,-0.22246375679969788,-599.310791015625,26.666666666666668,0,nan,0,nan,0.0,nan,0
3,0,3,4.039078712463379,-1.0,1.613204780214563,inf,inf,-87.98500061035156,0.05987059324979782,0.073129802942276,81.50886535644531,14.249165534973145,-0.00557999312877655,1.8037228733301163,1.8343696594238281,-592.99658203125,26.666666666666668,0,nan,0,nan,0.0,nan,0
4,0,4,5.217945098876953,-1.0,1.5172378814548553,inf,inf,-87.98500061035156,0.09525807201862335,0.1457580029964447,68.52794647216797,15.85280704498291,0.020490527153015137,-1.0245938897132874,-1.0558416098356247,-818.6343994140625,26.666666666666668,0,nan,0,nan,0.0,nan,0
5,0,5,5.208676338195801,-1.0,1.5666122326208987,inf,inf,-87.98500061035156,0.16093334555625916,0.0800272673368454,89.85546112060547,15.864544868469238,0.05752941966056824,5.943331837654114,5.9407205283641815,-442.9015197753906,26.666666666666668,0,nan,0,nan,0.0,nan,0
6,0,6,5.766531944274902,-1.0,1.9294157513060664,inf,inf,-87.98500061035156,0.167967289686203,0.03233468532562256,90.7892074584961,13.021138191223145,-0.11085882782936096,0.01822453737258911,-0.034405291080474854,-191.41099548339844,26.666666666666668,0,nan,0,nan,0.0,nan,0
7,0,7,4.709385871887207,-1.0,2.017216604315593,inf,inf,-87.98500061035156,0.03734169155359268,0.013301050290465355,46.96516036987305,9.417156219482422,-0.046002596616744995,-0.4717046320438385,-0.36396563053131104,-75.99526977539062,26.666666666666668,0,nan,0,nan,0.0,nan,0
8,0,8,3.9393396377563477,-1.0,1.8515464706654094,inf,inf,-87.98500061035156,0.007188846357166767,0.01994047686457634,31.017948150634766,7.450475215911865,-0.0011384785175323486,0.31900404393672943,0.265628919005394,5.118496894836426,26.666666666666668,0,nan,0,nan,0.0,nan,0
9,0,9,3.8802549839019775,-1.0,1.7766936244392908,inf,inf,-87.98500061035156,0.01303898636251688,0.01182119082659483,34.305381774902344,6.429799556732178,-0.0044209957122802734,-0.9779981672763824,-0.8855252116918564,58.08252716064453,26.666666666666668,0,nan,0,nan,0.0,nan,0
10,0,10,3.0594818592071533,-1.0,1.6158277346144765,inf,inf,-87.98500061035156,0.0024301449302583933,0.014462159015238285,24.470434188842773,5.3676652908325195,0.0006014257669448853,-0.264004647731781,-0.15457898378372192,-41.983253479003906,26.666666666666668,0,nan,0,nan,0.0,nan,0
11,0,11,3.41970157623291,-1.0,1.4873322534586415,inf,inf,-87.98500061035156,0.0457376129925251,0.13823316991329193,22.041959762573242,9.212443351745605,-0.001555129885673523,-1.033508524298668,-0.9935084283351898,44.814056396484375,26.666666666666668,0,nan,0,nan,0.0,nan,0
12,0,12,4.354106903076172,-1.0,1.353724205879056,inf,inf,-87.98500061035156,0.02145535685122013,0.14185193181037903,35.5260009765625,11.65703296661377,-0.0037724822759628296,0.604875236749649,0.7390096187591553,-74.06749725341797,26.666666666666668,0,nan,0,nan,0.0,nan,0
13,0,13,4.817702293395996,-1.0,1.588841166814753,inf,inf,-87.98500061035156,0.36018261313438416,0.09721806645393372,33.466121673583984,7.908008098602295,-0.05734416842460632,-1.4250039607286453,-1.1741034984588623,-46.253517150878906,26.666666666666668,0,nan,0,nan,0.0,nan,0
