step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable
0,0,0,2.390139579772949,-1.0,0.2277606200447488,inf,inf,-79.46111297607422,0.02785269357264042,0.12228932976722717,-0.0018674333890279133,0.06487160921096802,0.03246861696243286,-79.51217651367188,26.666666666666668,0,nan,0
1,0,1,2.554013729095459,-1.0,0.218026768349798,inf,inf,-79.46111297607422,0.008707883767783642,0.06676693260669708,-0.000935971736907959,0.21045182148615518,0.21309059858322144,-165.017333984375,26.666666666666668,0,nan,0
2,0,2,2.544567108154297,-1.0,0.19625711631098372,inf,inf,-79.46111297607422,1.559908560011536e-05,0.047234464436769485,2.380212148030599e-05,0.26430948575337726,0.2854687571525574,-153.52899169921875,26.666666666666668,0,nan,0
3,0,3,2.7082672119140625,-1.0,1.198288872940334,inf,inf,-79.46111297607422,0.09562951326370239,0.009360232390463352,-0.0026451746622721353,0.4901665449142456,0.4396069248517354,-134.7375030517578,26.666666666666668,0,nan,0
4,0,4,3.1316165924072266,-1.0,1.2195270128785198,inf,inf,-79.46111297607422,0.02347896620631218,0.016643837094306946,-0.0009544293085734049,0.25286271174748737,0.4125118652979533,-288.2627868652344,26.666666666666668,0,nan,0
5,0,5,3.9617886543273926,-1.0,1.1512148072066561,inf,inf,-79.46111297607422,0.0053128888830542564,0.009904623031616211,0.0007485548655192057,-0.4408454895019531,-0.5873645742734274,-497.62677001953125,26.666666666666668,0,nan,0
6,0,6,4.175797462463379,-1.0,1.0424524111243443,inf,inf,-79.46111297607422,0.0008967923349700868,0.014102538116276264,-6.653865178426106e-05,-0.5804591377576193,-0.5893941124280294,-226.1739959716797,26.666666666666668,0,nan,0
7,0,7,5.260828971862793,-1.0,0.9655924223040934,inf,inf,-79.46111297607422,0.003645199816673994,0.013310813345015049,-0.0005913178126017252,-0.3639121452967326,-0.36137410004933673,-296.7287292480469,26.666666666666668,0,nan,0
8,0,8,5.992282867431641,-1.0,1.8422134762842222,inf,inf,-79.46111297607422,0.1732005476951599,0.017797375097870827,-0.006659070650736491,-1.8859752416610718,-1.7144839366277058,-262.679931640625,26.666666666666668,0,nan,0
9,0,9,5.6489763259887695,-1.0,1.6585212134122829,inf,inf,-79.46111297607422,2.461572330503259e-05,0.004652510397136211,5.304813385009766e-06,-1.4884555339813232,-1.454889973004659,-114.93013000488281,26.666666666666668,0,nan,0
10,0,10,4.973008155822754,-1.0,1.5139113390863626,inf,inf,-79.46111297607422,0.0005073122447356582,0.002388223074376583,-9.051958719889323e-05,-1.4811670978864033,-1.4356347918510437,-94.29711151123047,26.666666666666668,0,nan,0
11,0,11,3.696586847305298,-1.0,1.8539726575906996,inf,inf,-79.46111297607422,0.004801607690751553,0.0009770238539204001,-6.469090779622395e-05,-1.050364911556244,-1.0200805068016052,36.93856430053711,26.666666666666668,0,nan,0
12,0,12,3.2843565940856934,-1.0,1.6954433672416525,inf,inf,-79.46111297607422,0.00010992620082106441,0.0004091346636414528,-1.2516975402832031e-05,-0.670051117738088,-0.7118329803148905,-18.639286041259766,26.666666666666668,0,nan,0
13,0,13,3.6462106704711914,-1.0,1.7614736259835893,inf,inf,-79.46111297607422,0.0018925805343315005,0.0008033890626393259,-0.00016184647878011069,-0.793521781762441,-0.8124604821205139,37.54801559448242,26.666666666666668,0,nan,0
14,0,14,3.293783187866211,-1.0,1.8197923591893275,inf,inf,-79.46111297607422,0.0003848699852824211,0.00016414739366155118,-3.151098887125651e-05,-0.5500075817108154,-0.6111290256182352,-15.064870834350586,26.666666666666668,0,nan,0
15,0,15,2.414966106414795,-1.0,1.641575776630338,inf,inf,-79.46111297607422,2.1303421817719936e-06,5.6618082453496754e-05,-2.4437904357910156e-06,-0.03141536315282186,-0.011590282122294107,33.302886962890625,26.666666666666668,0,nan,0
16,0,16,2.904385566711426,-1.0,2.178480659205867,inf,inf,-79.46111297607422,0.001413729740306735,0.00020165531896054745,-6.268421808878581e-05,-0.23323877652486166,-0.2269368370374044,-19.41730499267578,26.666666666666668,0,nan,0
17,0,17,2.3982536792755127,-1.0,2.0188261390377953,inf,inf,-79.46111297607422,8.564491145079955e-05,0.00014717252634000033,-1.0410944620768229e-05,-0.06581676006317139,-0.060062030951182045,11.351938247680664,26.666666666666668,0,nan,0
18,0,18,2.449646472930908,-1.0,1.8169957332789457,inf,inf,-79.46111297607422,8.151966568448188e-08,0.0001561435783514753,-5.960464477539063e-08,-0.12663739919662476,-0.12595460812250772,13.848435401916504,26.666666666666668,0,nan,0
19,0,19,2.6564292907714844,-1.0,1.9491640737113596,inf,inf,-79.46111297607422,0.0003459325525909662,0.00011021596583304927,-1.44044558207194e-05,-0.20761259396870932,-0.1846258044242859,-12.803552627563477,26.666666666666668,0,nan,0
20,0,20,2.3179774284362793,-1.0,1.8406020629988342,inf,inf,-79.46111297607422,6.064778790459968e-05,7.023126818239689e-05,-6.258487701416016e-06,-0.06776410341262817,-0.06794909636179607,14.764578819274902,26.666666666666668,0,nan,0
21,0,21,2.3312177658081055,-1.0,1.65962994350999,inf,inf,-79.46111297607422,7.645332516403869e-06,0.0002475750516168773,1.2516975402832031e-06,-0.0034832159678141275,-0.004055937131245931,16.909433364868164,26.666666666666668,0,nan,0
22,0,22,2.512533187866211,-1.0,1.4951078152857196,inf,inf,-79.46111297607422,8.829924240671971e-07,6.12820585956797e-05,-4.76837158203125e-07,-0.13937032222747803,-0.13841364781061807,50.84339904785156,26.666666666666668,0,nan,0
23,0,23,2.4090776443481445,-1.0,1.5383404292087333,inf,inf,-79.46111297607422,6.935816054465249e-05,3.598471448640339e-05,-5.125999450683594e-06,-0.020565589269002277,-0.045319716135660805,27.928781509399414,26.666666666666668,0,nan,0
24,0,24,2.4490301609039307,-1.0,1.4450415396796026,inf,inf,-79.46111297607422,2.2500687919091433e-05,3.71696223737672e-05,-2.6623407999674478e-06,-0.09500197569529216,-0.10407515366872151,25.331069946289062,26.666666666666668,0,nan,0
25,0,25,2.3400492668151855,-1.0,1.6419935208429979,inf,inf,-79.46111297607422,8.265041105914861e-05,2.4205279260058887e-05,-7.788340250651041e-06,-0.07644802331924438,-0.08504756291707356,26.380231857299805,26.666666666666668,0,nan,0
26,0,26,2.2145371437072754,-1.0,1.8029979918892696,inf,inf,-79.46111297607422,0.00010415245196782053,3.2026822736952454e-05,-6.576379140218099e-06,0.0068970123926798505,0.0037430127461751304,16.11479949951172,26.666666666666668,0,nan,0
27,0,27,2.3797428607940674,-1.0,2.21601426803449,inf,inf,-79.46111297607422,0.00018027701298706234,3.0384650017367676e-05,5.265076955159505e-06,-0.09649546941121419,-0.1181943416595459,-8.196385383605957,26.666666666666668,0,nan,0
28,0,28,2.352385997772217,-1.0,2.0859717223420446,inf,inf,-79.46111297607422,4.5654487621504813e-05,4.986352723790333e-05,3.3974647521972656e-06,-0.06462162733078003,-0.08076562484105428,-11.211771011352539,26.666666666666668,0,nan,0
29,0,29,2.0955214500427246,-1.0,1.8857745747053618,inf,inf,-79.46111297607422,2.37291806115536e-06,2.8248941816855222e-05,-2.582867940266927e-07,-0.005630036195119222,-0.004383206367492676,-6.374203681945801,26.666666666666668,0,nan,0
30,0,30,2.299515962600708,-1.0,1.8780625673441635,inf,inf,-79.46111297607422,6.56403208267875e-05,3.629234925028868e-05,1.2715657552083333e-06,-0.0791521668434143,-0.09410452842712402,-15.227615356445312,26.666666666666668,0,nan,0
31,0,31,2.2673118114471436,-1.0,1.8892352053459793,inf,inf,-79.46111297607422,3.716579158208333e-05,1.867825812951196e-05,-1.2516975402832031e-06,-0.05012486378351847,-0.03482659657796224,29.404748916625977,26.666666666666668,0,nan,0
32,0,32,2.2208449840545654,-1.0,1.7720080452223204,inf,inf,-79.46111297607422,2.962960206787102e-05,4.1326507925987244e-05,-1.6887982686360676e-06,-0.0627018411954244,-0.06086949507395426,23.754108428955078,26.666666666666668,0,nan,0
33,0,33,2.375777244567871,-1.0,1.5952603162388932,inf,inf,-79.46111297607422,1.6987783624244912e-07,3.749437382793985e-05,-2.582867940266927e-07,-0.09599137306213379,-0.12202924489974976,19.258955001831055,26.666666666666668,0,nan,0
34,0,34,2.3127188682556152,-1.0,1.4580939543971672,inf,inf,-79.46111297607422,1.2764751772920135e-05,5.7088283938355744e-05,1.3907750447591145e-06,-0.07551244894663493,-0.1074522336324056,-26.295183181762695,26.666666666666668,0,nan,0
35,0,35,2.099518299102783,-1.0,1.9017712839130922,inf,inf,-79.46111297607422,0.00012972445983905345,2.2006341168889776e-05,-3.83456548055013e-06,-0.01260673999786377,-0.011227508385976156,19.588605880737305,26.666666666666668,0,nan,0
36,0,36,2.1579501628875732,-1.0,1.7133595670344686,inf,inf,-79.46111297607422,1.0833022088263533e-06,6.136258889455348e-05,1.5894571940104166e-07,-0.04829514026641846,-0.05339998006820679,-12.991395950317383,26.666666666666668,0,nan,0
37,0,37,2.3643798828125,-1.0,1.7188238762892913,inf,inf,-79.46111297607422,0.0002660635800566524,0.0001504882238805294,-1.5616416931152344e-05,-0.0961109201113383,-0.0822875698407491,11.844287872314453,26.666666666666668,0,nan,0
38,0,38,2.119533061981201,-1.0,1.690779727350148,inf,inf,-79.46111297607422,8.224080374930054e-05,5.7175897381966934e-05,-1.1920928955078125e-07,-0.01766762137413025,-0.029041608174641926,5.951419830322266,26.666666666666668,0,nan,0
39,0,39,2.1495859622955322,-1.0,1.8932334635955557,inf,inf,-79.46111297607422,0.00011701326729962602,3.1494826544076204e-05,-2.0265579223632812e-06,-0.030604968468348186,-0.04449830452601115,18.118532180786133,26.666666666666668,0,nan,0
40,0,40,2.2457964420318604,-1.0,2.628749288044194,inf,inf,-79.46111297607422,0.0002352113078814,2.543267146393191e-05,-1.4126300811767578e-05,-0.01021510362625122,-0.03014562527338664,21.16622543334961,26.666666666666668,0,nan,0
41,0,41,2.111337661743164,-1.0,2.6190089661102722,inf,inf,-79.46111297607422,2.566231705714017e-05,1.0137814570043702e-05,-3.069639205932617e-06,-0.026723225911458332,-0.033426513274510704,16.574283599853516,26.666666666666668,0,nan,0
42,0,42,2.0151901245117188,-1.0,2.641380686234653,inf,inf,-79.46111297607422,4.557606371236034e-05,1.6032519852160476e-05,-6.854534149169922e-07,-0.014064659674962362,-0.012451668580373129,15.657124519348145,26.666666666666668,0,nan,0
43,0,43,1.916042685508728,-1.0,2.46173409617397,inf,inf,-79.46111297607422,1.1488622476463206e-05,1.3597374163509812e-05,-1.4503796895345051e-06,-0.006160557270050049,-0.006450772285461426,6.822812080383301,26.666666666666668,0,nan,0
44,0,44,2.2476449012756348,-1.0,2.3651464878249606,inf,inf,-79.46111297607422,1.7992681023315527e-05,1.2028334822389297e-05,-1.817941665649414e-06,-0.053734779357910156,-0.04244605700174967,9.703130722045898,26.666666666666668,0,nan,0
45,0,45,2.186891794204712,-1.0,2.1329590351315977,inf,inf,-79.46111297607422,1.0194689821219072e-06,2.355957440158818e-05,1.3510386149088542e-06,-0.021492530902226765,-0.0294644832611084,13.168272972106934,26.666666666666668,0,nan,0
46,0,46,2.030775785446167,-1.0,1.971223795547922,inf,inf,-79.46111297607422,1.028164570016088e-05,1.994087142520584e-05,-4.172325134277344e-07,-0.01950964331626892,-0.02403448025385539,21.97999382019043,26.666666666666668,0,nan,0
47,0,47,2.125544786453247,-1.0,1.7894026474253117,inf,inf,-79.46111297607422,3.7508400509977946e-06,2.451332147757057e-05,1.1324882507324219e-06,-0.054057310024897255,-0.05525879065195719,8.211273193359375,26.666666666666668,0,nan,0
48,0,48,2.0888824462890625,-1.0,1.6125825153903997,inf,inf,-79.46111297607422,3.660477716493915e-07,1.726532354950905e-05,1.0927518208821614e-06,-0.031346519788106285,-0.024230857690175373,14.622481346130371,26.666666666666668,0,nan,0
49,0,49,2.1038951873779297,-1.0,1.4540437057078672,inf,inf,-79.46111297607422,6.307687954176799e-07,2.3194788809632882e-05,-1.3907750447591147e-07,-0.04708780845006307,-0.05121198296546936,15.206945419311523,26.666666666666668,0,nan,0
50,0,50,2.119145393371582,-1.0,1.4118439733625023,inf,inf,-79.46111297607422,2.390661211393308e-05,2.316428071935661e-05,-1.152356465657552e-06,-0.022505372762680054,-0.020476311445236206,5.413082599639893,26.666666666666668,0,nan,0
51,0,51,2.057621955871582,-1.0,1.2711944737770788,inf,inf,-79.46111297607422,1.0182480281173412e-07,1.9036311641684733e-05,-1.3013680775960286e-06,-0.03985099991162618,-0.044070164362589516,19.631488800048828,26.666666666666668,0,nan,0
52,0,52,1.9996126890182495,-1.0,1.1477676549892095,inf,inf,-79.46111297607422,9.886449561236077e-07,2.677347401913721e-05,-1.430511474609375e-06,-0.026121248801549275,-0.02549131711324056,13.526972770690918,26.666666666666668,0,nan,0
53,0,53,1.9300241470336914,-1.0,1.0491341137422998,inf,inf,-79.46111297607422,3.2864813874766696e-06,2.0358271285658702e-05,-4.3710072835286457e-07,-0.021070748567581177,-0.02413475513458252,11.107307434082031,26.666666666666668,0,nan,0
54,0,54,2.0109286308288574,-1.0,0.9449678599555297,inf,inf,-79.46111297607422,1.1243115949355342e-07,1.5047850865812507e-05,7.450580596923828e-07,-0.04317261775334676,-0.041100382804870605,-10.785623550415039,26.666666666666668,0,nan,0
55,0,55,2.0036802291870117,-1.0,0.8547774337282191,inf,inf,-79.46111297607422,7.054705406517314e-07,1.638206231291406e-05,8.145968119303385e-07,-0.0323487917582194,-0.03169625004132589,7.571989059448242,26.666666666666668,0,nan,0
56,0,56,1.9508826732635498,-1.0,0.9285682402832858,inf,inf,-79.46111297607422,5.720517583540641e-05,3.591743370634504e-05,-2.0563602447509766e-06,-0.0051503777503967285,-0.003678560256958008,-12.540687561035156,26.666666666666668,0,nan,0
57,0,57,2.049530506134033,-1.0,0.8466539546681493,inf,inf,-79.46111297607422,3.4247320854774443e-06,3.129741890006699e-05,-1.9570191701253257e-06,-0.018045812845230103,-0.02432180444399516,-9.832535743713379,26.666666666666668,0,nan,0
58,0,58,2.05670166015625,-1.0,0.8233015835094591,inf,inf,-79.46111297607422,1.8067006749333814e-05,2.9466833439073525e-05,1.0232130686442058e-06,-0.022008726994196575,-0.02591105302174886,4.8970489501953125,26.666666666666668,0,nan,0
59,0,59,2.0936155319213867,-1.0,0.7617615107734391,inf,inf,-79.46111297607422,3.6950343655917095e-06,1.7773059880710207e-05,-1.1722246805826824e-06,-0.04510475198427836,-0.04103938738505045,8.31534194946289,26.666666666666668,0,nan,0
60,0,60,2.0543370246887207,-1.0,1.021964853576839,0.9255760493697706,0.9255760493697706,12.817996978759766,0.22554649412631989,0.06705120205879211,-0.009957442680994669,-0.04099986950556437,-0.04866345723470052,12.82004165649414,26.666666666666668,0,nan,1
61,0,61,1.9414241313934326,-1.0,1.0023887534268707,0.9255760493697706,0.9255760493697706,12.817996978759766,0.04539848491549492,0.05494828522205353,-0.003646214803059896,-0.020755986372629803,-0.02065358559290568,10.518205642700195,26.666666666666668,0,nan,1
62,0,62,2.0301144123077393,-1.0,0.9021629803998454,0.9255760493697706,0.9255760493697706,12.817996978759766,3.1745751130074495e-06,0.02422911487519741,8.016824722290039e-06,-0.016186753908793133,-0.008056203524271647,5.200088977813721,26.666666666666668,1,nan,1
63,0,63,1.9686378240585327,-1.0,0.8362159600208203,0.9255760493697706,0.9255760493697706,12.817996978759766,0.006448621861636639,0.026571132242679596,-0.0005131661891937256,-0.011778245369593302,-0.012130250533421835,9.191673278808594,26.666666666666668,1,nan,1
64,0,64,2.0467448234558105,-1.0,0.8932781709170062,0.9255760493697706,0.9255760493697706,12.817996978759766,0.056275203824043274,0.040001194924116135,0.0032027761141459146,-0.022517919540405273,-0.02926085392634074,11.128377914428711,26.666666666666668,1,nan,1
65,0,65,2.079582691192627,-1.0,0.8515471417645565,0.9255760493697706,0.9255760493697706,12.817996978759766,0.01536489650607109,0.03228137269616127,-0.0014236966768900554,-0.04948454101880392,-0.047053257624308266,9.35468578338623,26.666666666666668,1,nan,1
66,0,66,1.9192099571228027,-1.0,0.7786817759810777,0.9255760493697706,0.9255760493697706,12.817996978759766,0.0035606767050921917,0.02897368185222149,-0.0007890065511067709,-0.026694734891255695,-0.024375756581624348,9.422890663146973,26.666666666666668,1,nan,1
67,0,67,1.9960975646972656,-1.0,1.2250401070155288,0.9255760493697706,0.9255760493697706,12.817996978759766,0.13793696463108063,0.02631247416138649,-0.002772212028503418,-0.028896262248357136,-0.03192095955212911,13.148284912109375,26.666666666666668,0,nan,1
68,0,68,1.9797003269195557,-1.0,1.5218853272261603,0.9255760493697706,0.9255760493697706,12.817996978759766,0.12382252514362335,0.02952730469405651,-0.00124777356783549,-0.012519598007202148,-0.01520658532778422,8.867170333862305,26.666666666666668,0,nan,1
69,0,69,1.9814386367797852,-1.0,1.5765737509033082,0.9255760493697706,0.9255760493697706,12.817996978759766,0.05797728896141052,0.028025010600686073,-0.0020513534545898438,-0.01567382613817851,-0.01590728759765625,16.27353286743164,26.666666666666668,0,nan,1
70,0,70,1.8954429626464844,-1.0,1.421246869569277,0.9255760493697706,0.9255760493697706,12.817996978759766,0.0004505203105509281,0.019331539049744606,-0.00015095869700113931,-0.02209964394569397,-0.020249545574188232,13.256650924682617,26.666666666666668,0,nan,1
71,0,71,1.940427541732788,-1.0,1.7633284882141147,0.9255760493697706,0.9255760493697706,12.817996978759766,0.11786431074142456,0.024341754615306854,-0.0014652212460835774,-0.024027655522028606,-0.03248779972394308,10.50294303894043,26.666666666666668,0,nan,1
72,0,72,1.9479899406433105,-1.0,1.5898420968453641,0.9255760493697706,0.9255760493697706,12.817996978759766,0.0004781272145919502,0.016797272488474846,1.9669532775878906e-06,-0.045954346656799316,-0.04711201786994934,8.821752548217773,26.666666666666668,0,nan,1
73,0,73,1.9762282371520996,-1.0,1.9005164042491354,0.9255760493697706,0.9255760493697706,12.817996978759766,0.06671205908060074,0.014204375445842743,-0.003211418787638346,-0.028747548659642536,-0.02930586536725362,-10.607644081115723,26.666666666666668,0,nan,1
74,0,74,1.977391242980957,-1.0,2.092344689817062,0.9255760493697706,0.9255760493697706,12.817996978759766,0.12593910098075867,0.03297871723771095,-0.005574315786361694,-0.028906742731730144,-0.025462716817855835,9.943628311157227,26.666666666666668,0,nan,1
75,0,75,1.8573529720306396,-1.0,1.9533039923747006,0.9255760493697706,0.9255760493697706,12.817996978759766,0.011342370882630348,0.016158657148480415,-0.00013580918312072754,-0.01173350214958191,-0.007583439350128174,11.978353500366211,26.666666666666668,0,nan,1
76,0,76,2.0563039779663086,-1.0,1.782760094928727,0.9255760493697706,0.9255760493697706,12.817996978759766,0.006043144967406988,0.024380790069699287,0.0012586613496144612,-0.018411387999852497,-0.020262529452641804,8.140986442565918,26.666666666666668,0,nan,1
