step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar
0,0,0,2.3863396644592285,-1.0,0.415993266527848,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.019521160051226616,0.046926625072956085,0.0001456737518310547,0.18947917222976685,0.19727927446365356,-64.90081787109375,20.0,0,nan
1,0,1,2.6024527549743652,-1.0,0.37770602437020423,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.00019447998784016818,0.005871830508112907,4.5418739318847656e-05,0.6489992737770081,0.6340177655220032,-223.5063934326172,20.0,0,nan
2,0,2,2.7415614128112793,-1.0,0.3879118321660785,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.01598019152879715,0.03330843523144722,0.0029172301292419434,-0.026782691478729248,0.040141284465789795,-255.1978302001953,20.0,0,nan
3,0,3,3.056553363800049,-1.0,0.5029350465969513,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.07601724565029144,0.049421411007642746,-0.005652904510498047,0.42010438442230225,0.23071563243865967,-179.07151794433594,20.0,0,nan
4,0,4,3.3443636894226074,-1.0,0.4855991084815304,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.10611053556203842,0.32196107506752014,-0.0020893216133117676,0.10653096437454224,0.20357531309127808,-323.6827697753906,20.0,0,nan
5,0,5,3.2924294471740723,-1.0,0.7208857759260279,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.05377310886979103,0.018944427371025085,-0.001162409782409668,0.7295230031013489,0.7926170229911804,-69.8794174194336,20.0,0,nan
6,0,6,5.060463905334473,-1.0,0.7888848076557969,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.057209838181734085,0.040838614106178284,-0.000676274299621582,-1.101163387298584,-1.3138573169708252,113.72201538085938,20.0,0,nan
7,0,7,3.6015563011169434,-1.0,0.7100529134692373,-0.764573071805734,-0.764573071805734,-64.9520492553711,2.366936996622826e-06,0.004182859323918819,4.5299530029296875e-06,-0.5386770367622375,-0.5247233510017395,-31.921283721923828,20.0,0,nan
8,0,8,2.9801673889160156,-1.0,1.12994971095468,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.021208427846431732,0.004320296924561262,-0.0013872385025024414,-0.33689171075820923,-0.32729625701904297,121.19893646240234,20.0,0,nan
9,0,9,3.2479546070098877,-1.0,1.1061991668262643,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.0018182214116677642,0.0020373500883579254,-0.000278472900390625,-0.4676540493965149,-0.6632523536682129,21.84986114501953,20.0,0,nan
10,0,10,2.518292188644409,-1.0,1.0321392215571703,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.00015031587099656463,0.0004111487651243806,-2.664327621459961e-05,-0.13777774572372437,-0.09879887104034424,54.74708557128906,20.0,0,nan
11,0,11,3.034392833709717,-1.0,1.1337888695623068,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.01100975926965475,0.005374190863221884,-0.00015819072723388672,-0.3309897780418396,-0.410067617893219,-17.395946502685547,20.0,0,nan
12,0,12,3.4065332412719727,-1.0,1.1398160335972114,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.015417033806443214,0.012911434285342693,-0.00048470497131347656,-0.8402734994888306,-0.7180958390235901,17.216243743896484,20.0,0,nan
13,0,13,3.63431978225708,-1.0,1.1599155327470085,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.006524361204355955,0.004865981172770262,-0.0007744431495666504,-0.7432845234870911,-0.6364794373512268,-40.46900177001953,20.0,0,nan
14,0,14,2.3608908653259277,-1.0,1.0618351748829462,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.00023617400438524783,0.0013185831485316157,2.562999725341797e-05,-0.08094823360443115,-0.08091408014297485,11.629097938537598,20.0,0,nan
15,0,15,2.804851531982422,-1.0,1.4489737216184322,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.035328593105077744,0.007161364890635014,-0.0031055808067321777,-0.27977919578552246,-0.373996376991272,-27.16305160522461,20.0,0,nan
16,0,16,2.8563175201416016,-1.0,1.414026637604966,-0.764573071805734,-0.764573071805734,-64.9520492553711,0.007119475398212671,0.00647517666220665,-0.00020360946655273438,-0.1791507601737976,-0.2726061940193176,42.6878662109375,20.0,0,nan
