step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,4.805403709411621,-1.0,1.4222039457231948,inf,inf,-149.53504943847656,0.3855885863304138,0.27112045884132385,15.500473022460938,14.011929512023926,0.003881394863128662,-0.05369079113006592,-0.04162877798080444,-149.57620239257812,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,4.731810569763184,-1.0,1.7086705687454002,inf,inf,-149.53504943847656,0.3043636083602905,0.07099902629852295,14.303104400634766,13.161391258239746,0.007390439510345459,-0.07367020845413208,-0.05140030384063721,-63.68238830566406,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,4.725637435913086,-1.0,1.7714930713115353,inf,inf,-149.53504943847656,0.004671919159591198,0.0019991989247500896,13.908235549926758,13.0556640625,-0.0006320476531982422,-0.12532532215118408,-0.11023235321044922,-102.06764221191406,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,4.692793846130371,-1.0,1.7002280743341838,inf,inf,-149.53504943847656,0.01011535432189703,0.009553213603794575,15.540351867675781,12.736482620239258,-8.660554885864258e-05,0.0018300414085388184,0.013554930686950684,-112.74855041503906,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,4.804542541503906,-1.0,1.6265151569421257,inf,inf,-149.53504943847656,0.001398747437633574,0.0014523403951898217,15.501051902770996,12.418087005615234,-0.0003803372383117676,-0.1575641632080078,-0.13182026147842407,-84.6646728515625,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,4.810914039611816,-1.0,1.671587294850002,inf,inf,-149.53504943847656,0.004721592180430889,0.002273016143590212,14.880435943603516,11.60685920715332,0.0002626180648803711,-0.26200568675994873,-0.24855440855026245,-93.34500885009766,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,4.97556734085083,-1.0,1.512338908010691,inf,inf,-149.53504943847656,4.1892802983056754e-05,0.0005295953014865518,15.20176887512207,10.697259902954102,-5.185604095458984e-06,-0.23194670677185059,-0.24384766817092896,-82.21011352539062,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,4.804965972900391,-1.0,1.3614113101463403,inf,inf,-149.53504943847656,1.09047721252864e-06,0.0003560242766980082,14.143914222717285,10.207559585571289,-1.8596649169921875e-05,-0.21185243129730225,-0.2174321413040161,-54.63996887207031,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,4.908924102783203,-1.0,1.3271985896310479,inf,inf,-149.53504943847656,0.00023460722877644002,0.00023016863269731402,14.878128051757812,10.097637176513672,-5.710124969482422e-05,-0.25168514251708984,-0.23984229564666748,-73.74596405029297,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,4.83433198928833,-1.0,1.1945450743732544,inf,inf,-149.53504943847656,9.976719184123795e-08,0.00015037928824312985,15.836980819702148,9.49998664855957,-1.7881393432617188e-07,0.5710893869400024,0.5731894373893738,-68.96524047851562,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,4.923218250274658,-1.0,1.3173467538286077,inf,inf,-149.53504943847656,0.000444150558905676,0.00018333920161239803,13.352540969848633,8.562458038330078,-6.556510925292969e-07,0.11382228136062622,-0.02592092752456665,82.24223327636719,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,4.730161666870117,-1.0,1.2243709833388237,inf,inf,-149.53504943847656,3.973140337620862e-05,0.00010250909690512344,14.958593368530273,8.85030746459961,-1.2636184692382812e-05,1.0700213313102722,1.1147951483726501,68.72135925292969,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,5.308412551879883,-1.0,1.119611176298075,inf,inf,-149.53504943847656,4.178175367997028e-05,0.00023635834804736078,18.222278594970703,8.56474781036377,-6.508827209472656e-05,-1.9717786312103271,-2.227312445640564,-36.24049377441406,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,5.371196746826172,-1.0,1.026579394031583,inf,inf,-149.53504943847656,1.0088458111567888e-05,5.3295363613869995e-05,27.854862213134766,6.892615795135498,-8.493661880493164e-05,-0.42117518186569214,-0.33766573667526245,-34.81385803222656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,5.114521026611328,-1.0,1.092910281314583,inf,inf,-149.53504943847656,0.0003957466396968812,0.00023418509226758033,12.178855895996094,7.286604404449463,-0.00012177228927612305,-0.19363933801651,-0.2494083046913147,67.06755065917969,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,5.003239631652832,-1.0,1.7519961406967375,inf,inf,-149.53504943847656,0.0010921291541308165,0.00014213456597644836,12.048449516296387,5.974164962768555,-0.0003058910369873047,0.13636958599090576,0.033458590507507324,59.236629486083984,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.444995880126953,-1.0,1.8528275258890559,inf,inf,-149.53504943847656,0.0003010375949088484,0.0001090593432309106,11.936355590820312,6.497371673583984,-0.00032657384872436523,-0.35303932428359985,-0.28758466243743896,66.20319366455078,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
