step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,grad_norm_sq,tr_sigma_full,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff,eps_current,gamma_val,gamma_iters_used,gamma_ok
0,0,0,4.634561061859131,-1.0,0.029771654507436008,inf,inf,-43.98158645629883,0.0006898671272210777,0.02317194454371929,13.08975601196289,12.902629852294922,-0.00035512447357177734,-0.024457693099975586,-0.04704916477203369,-44.017948150634766,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
1,0,1,4.670583724975586,-1.0,0.04514569588603111,inf,inf,-43.98158645629883,0.008212351240217686,0.044751014560461044,14.022150993347168,12.837203025817871,-0.0013193488121032715,0.02621561288833618,0.03734380006790161,-52.04249954223633,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
2,0,2,4.6500749588012695,-1.0,0.13710801483071602,inf,inf,-43.98158645629883,0.05222828686237335,0.05413554236292839,15.658746719360352,12.517126083374023,0.023855388164520264,-0.15000581741333008,-0.1672738790512085,-78.73309326171875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
3,0,3,4.684023857116699,-1.0,0.3809609705835466,inf,inf,-43.98158645629883,0.06736297160387039,0.02615390159189701,13.574438095092773,11.508460998535156,0.013417959213256836,-0.11667096614837646,-0.1214938759803772,-69.2576904296875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
4,0,4,4.884653091430664,-1.0,0.45872282927615604,inf,inf,-43.98158645629883,0.005461940076202154,0.004714341834187508,16.648860931396484,11.326841354370117,0.00808626413345337,-0.3130646347999573,-0.3182055950164795,-94.27098083496094,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
5,0,5,4.873583793640137,-1.0,0.4190802253991305,inf,inf,-43.98158645629883,0.00019429423264227808,0.003118848195299506,13.11319351196289,10.835731506347656,5.060434341430664e-05,-0.1894458532333374,-0.1798529028892517,-99.50691223144531,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
6,0,6,4.777838706970215,-1.0,0.5359815132500552,inf,inf,-43.98158645629883,0.00534282810986042,0.003364304080605507,12.348773956298828,10.732272148132324,9.608268737792969e-05,-0.10900223255157471,-0.10848373174667358,-57.979949951171875,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
7,0,7,4.693453788757324,-1.0,0.4969269836734765,inf,inf,-43.98158645629883,0.0001762172469170764,0.0012116462457925081,11.907974243164062,9.868423461914062,1.2695789337158203e-05,0.05921745300292969,0.08423149585723877,-19.658720016479492,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
8,0,8,4.8714447021484375,-1.0,0.49614646326115147,inf,inf,-43.98158645629883,0.0001509197027189657,0.00030855240765959024,12.347940444946289,9.194738388061523,1.1622905731201172e-05,-0.3409784436225891,-0.3063206672668457,72.02588653564453,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
9,0,9,4.9889912605285645,-1.0,0.4488365312968205,inf,inf,-43.98158645629883,1.4122156244411599e-05,0.0006127508240751922,19.52881622314453,8.826552391052246,1.3589859008789062e-05,-0.29297345876693726,-0.1709510087966919,77.09180450439453,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
10,0,10,5.045133113861084,-1.0,0.6426521839307984,inf,inf,-43.98158645629883,0.00036720847128890455,0.00015383725985884666,13.086552619934082,7.983697891235352,-1.913309097290039e-05,-0.23638027906417847,-0.28837043046951294,-22.29826545715332,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
11,0,11,4.887311935424805,-1.0,0.6023456819785403,inf,inf,-43.98158645629883,1.6797921489342116e-05,7.011194247752428e-05,9.254011154174805,6.382988929748535,2.682209014892578e-06,-0.07865172624588013,-0.025646328926086426,47.92420959472656,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
12,0,12,4.873481750488281,-1.0,0.7738941582011123,inf,inf,-43.98158645629883,0.00047505696420557797,0.00020495759963523597,10.762609481811523,7.208545684814453,3.933906555175781e-06,-0.3693063259124756,-0.22630566358566284,-17.16714096069336,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
13,0,13,4.906590461730957,-1.0,1.6263309825512984,inf,inf,-43.98158645629883,0.0004482455551624298,4.820745380129665e-05,17.90134620666504,6.383527755737305,4.410743713378906e-06,-0.1422957181930542,-0.1530841588973999,28.855274200439453,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
14,0,14,4.804206371307373,-1.0,1.520551709508152,inf,inf,-43.98158645629883,3.741382897715084e-05,6.580705667147413e-05,9.318355560302734,5.763914108276367,3.272294998168945e-05,-0.18376094102859497,-0.1708431839942932,40.307395935058594,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
15,0,15,4.730379581451416,-1.0,1.4029961850079107,inf,inf,-43.98158645629883,2.630527706060093e-05,7.624796126037836e-05,8.383591651916504,5.421078205108643,-2.4318695068359375e-05,-0.07950693368911743,-0.1154058575630188,48.21439743041992,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
16,0,16,5.261836051940918,-1.0,1.2696398952021457,inf,inf,-43.98158645629883,1.2100027561245952e-05,0.0001742683962220326,11.758962631225586,5.424095153808594,3.784894943237305e-05,-0.29198968410491943,-0.2588082551956177,-39.92400360107422,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
17,0,17,5.057129859924316,-1.0,1.4539110350738715,inf,inf,-43.98158645629883,0.0006661941297352314,0.00021404850122053176,7.648470878601074,6.052640438079834,0.0004056096076965332,-0.34063684940338135,-0.28017812967300415,36.98334503173828,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
18,0,18,5.32963228225708,-1.0,1.4522514451653914,inf,inf,-43.98158645629883,0.00032565498258918524,0.000226571733946912,10.903997421264648,5.418182373046875,0.000379025936126709,-0.09803777933120728,-0.1812191605567932,-31.14490509033203,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
19,0,19,4.920446395874023,-1.0,1.3171874111629593,inf,inf,-43.98158645629883,4.987920419807779e-06,4.908833943773061e-05,6.098611354827881,4.198886871337891,2.7120113372802734e-05,-0.18713510036468506,-0.17727822065353394,-16.248586654663086,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
20,0,20,4.825691223144531,-1.0,1.3462338455033245,inf,inf,-43.98158645629883,0.00012087031791452318,7.518439088016748e-05,6.047354698181152,3.9930458068847656,-0.00010120868682861328,-0.13964325189590454,-0.1521245241165161,-13.72978687286377,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
21,0,21,4.8069047927856445,-1.0,1.5685667760763922,inf,inf,-43.98158645629883,0.0001372336846543476,3.844551247311756e-05,5.162158489227295,3.6559903621673584,-5.233287811279297e-05,-0.11258184909820557,-0.12561547756195068,-10.839118003845215,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
22,0,22,4.7173991203308105,-1.0,1.5210906690292023,inf,inf,-43.98158645629883,0.00015556413563899696,0.0001422228233423084,5.292852401733398,3.4847512245178223,-3.153085708618164e-05,-0.06468629837036133,-0.04094076156616211,-8.12589168548584,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
23,0,23,4.824021339416504,-1.0,1.3753090472554113,inf,inf,-43.98158645629883,1.1892221664311364e-05,0.000187946658115834,5.143245697021484,3.355966091156006,-1.0192394256591797e-05,-0.1161261796951294,-0.11861085891723633,8.832676887512207,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
24,0,24,4.673873424530029,-1.0,1.26423583044063,inf,inf,-43.98158645629883,4.1336625145049766e-05,0.00015623672516085207,4.9019575119018555,2.9911727905273438,-9.715557098388672e-06,-0.13465756177902222,-0.13371258974075317,12.604683876037598,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
25,0,25,4.883584976196289,-1.0,1.86864578729166,inf,inf,-43.98158645629883,0.0002818855573423207,3.857041883748025e-05,4.461676597595215,2.9285366535186768,-0.0001100301742553711,-0.14495450258255005,-0.13695263862609863,9.487299919128418,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
26,0,26,4.618703365325928,-1.0,1.6837854203205496,inf,inf,-43.98158645629883,3.617310994741274e-06,0.0001804854691727087,3.5287024974823,2.6444778442382812,8.940696716308594e-06,-0.10497760772705078,-0.12244319915771484,-8.0311918258667,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
27,0,27,4.536836624145508,-1.0,1.5993352764980715,inf,inf,-43.98158645629883,0.0001323269389104098,0.00015766646538395435,2.9891984462738037,2.5026705265045166,4.3451786041259766e-05,-0.05603229999542236,-0.06791156530380249,14.485468864440918,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
28,0,28,4.727020740509033,-1.0,1.4613295423423787,inf,inf,-43.98158645629883,2.1432811990962364e-05,9.77426752797328e-05,3.892746925354004,2.421041250228882,-2.3603439331054688e-05,-0.09971439838409424,-0.10304772853851318,1.6985106468200684,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
29,0,29,4.408448219299316,-1.0,1.3574547169230864,inf,inf,-43.98158645629883,5.3109568398213014e-05,0.0001256789400940761,3.4713685512542725,2.2177600860595703,3.3855438232421875e-05,-0.12264871597290039,-0.12513673305511475,8.25268840789795,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
30,0,30,4.463929653167725,-1.0,1.2805216215128332,inf,inf,-43.98158645629883,5.368499114410952e-05,9.128179226536304e-05,3.0475351810455322,2.1310245990753174,2.4378299713134766e-05,-0.06798088550567627,-0.06554073095321655,7.978549003601074,26.666666666666668,0,nan,0,nan,0.0,nan,0,0
