step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4833648204803467,-1.0,0.4209229808019121,inf,inf,-157.15237426757812,0.04083864390850067,0.09702165424823761,0.00034052133560180664,0.3085404187440872,0.3296312838792801,-157.18453979492188,26.666666666666668,0,nan,0,nan
1,0,1,2.9128799438476562,-1.0,0.6040225901493019,inf,inf,-157.15237426757812,0.11465650796890259,0.05091502144932747,0.012830421328544617,0.43512821197509766,0.49669694900512695,-241.8598175048828,26.666666666666668,0,nan,0,nan
2,0,2,3.6753711700439453,-1.0,0.8201312233490891,inf,inf,-157.15237426757812,0.0966237336397171,0.03494391590356827,0.050539374351501465,-0.11221469938755035,-0.1834091991186142,-611.2838134765625,26.666666666666668,0,nan,0,nan
3,0,3,4.041706562042236,-1.0,0.9378430758900516,inf,inf,-157.15237426757812,0.11768723279237747,0.05892464518547058,-0.02989538013935089,1.8327524214982986,1.8909831643104553,-628.039306640625,26.666666666666668,0,nan,0,nan
4,0,4,5.185910224914551,-1.0,0.9998516358469072,inf,inf,-157.15237426757812,0.10111366212368011,0.06490262597799301,-0.028908610343933105,-1.1682276278734207,-1.1968432366847992,-532.8805541992188,26.666666666666668,0,nan,0,nan
5,0,5,5.227316379547119,-1.0,0.9875095091369419,inf,inf,-157.15237426757812,0.005082669202238321,0.005799284670501947,-0.003438621759414673,4.835438579320908,4.653052449226379,-452.3226318359375,26.666666666666668,0,nan,0,nan
6,0,6,5.818354606628418,-1.0,0.8892303224617956,inf,inf,-157.15237426757812,1.2756404430547263e-05,0.002703978680074215,0.00017958879470825195,0.6957165002822876,0.6370282173156738,-313.96429443359375,26.666666666666668,0,nan,0,nan
7,0,7,4.743138313293457,-1.0,0.8754181089395683,inf,inf,-157.15237426757812,0.0010151996975764632,0.0013516024919226766,-0.0013913512229919434,-0.15738612413406372,-0.03494143486022949,-87.2485122680664,26.666666666666668,0,nan,0,nan
8,0,8,3.9766745567321777,-1.0,0.8060020022654447,inf,inf,-157.15237426757812,0.0002907986054196954,0.0016043437644839287,-0.00042735040187835693,0.76191446185112,0.6714277863502502,57.205238342285156,26.666666666666668,0,nan,0,nan
9,0,9,4.027878761291504,-1.0,0.7300740923824159,inf,inf,-157.15237426757812,0.00021217757603153586,0.0045411898754537106,-0.00019256770610809326,-0.972751185297966,-0.8739784806966782,-42.71326446533203,26.666666666666668,0,nan,0,nan
10,0,10,3.2020201683044434,-1.0,0.6668620459737384,inf,inf,-157.15237426757812,0.000227840049774386,0.0023259990848600864,-0.0006097108125686646,-0.4131377935409546,-0.3172774016857147,-17.33499526977539,26.666666666666668,0,nan,0,nan
11,0,11,3.186673164367676,-1.0,0.6507628965328599,inf,inf,-157.15237426757812,0.0020026504062116146,0.003958819899708033,-0.005494028329849243,-0.10189078748226166,-0.09710806608200073,88.3105697631836,26.666666666666668,0,nan,0,nan
12,0,12,4.221688270568848,-1.0,0.5887448124693219,inf,inf,-157.15237426757812,0.00010281028517056257,0.0033617846202105284,-0.0008880794048309326,0.13509149849414825,-0.1093088686466217,-18.33795928955078,26.666666666666668,0,nan,0,nan
13,0,13,4.9555134773254395,-1.0,0.7285192543155349,inf,inf,-157.15237426757812,0.017791081219911575,0.008956042118370533,-0.01218278706073761,-1.3419476598501205,-0.9957534968852997,-75.40438079833984,26.666666666666668,0,nan,0,nan
14,0,14,3.0493979454040527,-1.0,0.7037798962388453,inf,inf,-157.15237426757812,0.0039000713732093573,0.008106138557195663,0.004627302289009094,0.93852499127388,1.0472892671823502,-28.794822692871094,26.666666666666668,0,nan,0,nan
15,0,15,3.226327657699585,-1.0,0.6776791438628214,inf,inf,-157.15237426757812,0.003972613252699375,0.008972134441137314,-0.004353955388069153,3.296347364783287,4.273083806037903,48.4120979309082,26.666666666666668,0,nan,0,nan
16,0,16,3.5697693824768066,-1.0,0.6227151658704622,inf,inf,-157.15237426757812,6.30855793133378e-05,0.0004927045665681362,-0.00031304359436035156,-1.0018503367900848,-0.7344960570335388,-24.369482040405273,26.666666666666668,0,nan,0,nan
17,0,17,3.4403445720672607,-1.0,0.8875972669678758,inf,inf,-157.15237426757812,0.0004295232647564262,0.0001312910026172176,-0.00025178492069244385,-0.13481305539608002,-0.158407524228096,48.52099609375,26.666666666666668,0,nan,0,nan
18,0,18,3.2517170906066895,-1.0,0.999193711434877,inf,inf,-157.15237426757812,0.0004604053101502359,0.0002297934261150658,0.00040012598037719727,-0.20368705689907074,-0.25107045471668243,48.49270248413086,26.666666666666668,0,nan,0,nan
19,0,19,2.318406343460083,-1.0,0.9910199942745394,inf,inf,-157.15237426757812,2.579517058620695e-05,2.811595913954079e-05,7.082521915435791e-05,-0.01786734163761139,-0.01970463991165161,44.646244049072266,26.666666666666668,0,nan,0,nan
20,0,20,3.007559299468994,-1.0,1.0094891823903733,inf,inf,-157.15237426757812,2.8469185053836554e-05,2.4214423319790512e-05,3.342330455780029e-05,-0.05040717124938965,-0.08793441951274872,24.602706909179688,26.666666666666668,0,nan,0,nan
21,0,21,2.4422945976257324,-1.0,0.9507945984943198,inf,inf,-157.15237426757812,4.529342731984798e-06,1.0719238161982503e-05,1.9922852516174316e-05,-0.12022991478443146,-0.142100989818573,51.65185546875,26.666666666666668,0,nan,0,nan
