step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.4833648204803467,-1.0,0.42094021868969106,inf,inf,-157.1522216796875,0.0408402755856514,0.09702155739068985,0.0003474503755569458,0.30854979157447815,0.32963187992572784,-157.179443359375,26.666666666666668,0,nan,0,nan
1,0,1,2.9128670692443848,-1.0,0.6067094497338478,inf,inf,-157.1522216796875,0.11522375792264938,0.05056706443428993,0.012888103723526001,0.43178270757198334,0.4930683523416519,-242.06825256347656,26.666666666666668,0,nan,0,nan
2,0,2,3.6750597953796387,-1.0,0.7483121917747435,inf,inf,-157.1522216796875,0.06789647042751312,0.033566635102033615,0.0410335510969162,-0.10284833610057831,-0.17649807035923004,-614.6552734375,26.666666666666668,0,nan,0,nan
3,0,3,4.036202430725098,-1.0,0.9082787425171068,inf,inf,-157.1522216796875,0.12283498793840408,0.052315227687358856,-0.026994183659553528,1.8037125915288925,1.8646382689476013,-602.5328979492188,26.666666666666668,0,nan,0,nan
4,0,4,5.1946282386779785,-1.0,1.2962231602405616,inf,inf,-157.1522216796875,0.10151832550764084,0.021203884854912758,-0.025974422693252563,-1.1645770519971848,-1.1937797218561172,-511.11968994140625,26.666666666666668,0,nan,0,nan
5,0,5,5.222756385803223,-1.0,1.3918448670259835,inf,inf,-157.1522216796875,0.008484717458486557,0.003766900161281228,0.006416797637939453,6.0288046002388,5.91843369603157,-373.05682373046875,26.666666666666668,0,nan,0,nan
6,0,6,5.747259616851807,-1.0,1.2526814213432655,inf,inf,-157.1522216796875,6.165769264043774e-07,0.0029303566552698612,-6.207823753356934e-05,0.3026820421218872,0.24175575375556946,-289.1728515625,26.666666666666668,0,nan,0,nan
7,0,7,4.832765579223633,-1.0,1.1621252988708242,inf,inf,-157.1522216796875,0.0007472563884221017,0.002152730943635106,0.0021290481090545654,-0.369083896279335,-0.2374480664730072,-86.93739318847656,26.666666666666668,0,nan,0,nan
8,0,8,4.01908016204834,-1.0,1.0937973169916126,inf,inf,-157.1522216796875,0.0009153486462309957,0.0019115741597488523,-0.0013615190982818604,0.6243536174297333,0.5610047876834869,53.48392868041992,26.666666666666668,0,nan,0,nan
9,0,9,3.907749652862549,-1.0,0.9967036406975409,inf,inf,-157.1522216796875,0.0005452468758448958,0.0044379327446222305,0.00045137107372283936,-0.9848708361387253,-0.8662196695804596,69.43064880371094,26.666666666666668,0,nan,0,nan
10,0,10,3.1254546642303467,-1.0,0.9488523460235607,inf,inf,-157.1522216796875,0.0011530786287039518,0.0022252013441175222,-0.0010244399309158325,-0.36966386437416077,-0.21191178262233734,-35.91584777832031,26.666666666666668,0,nan,0,nan
11,0,11,3.4686901569366455,-1.0,0.9296339708135549,inf,inf,-157.1522216796875,0.00364370783790946,0.0048154606483876705,-0.0015094131231307983,-1.1389086693525314,-1.0560726076364517,77.25462341308594,26.666666666666668,0,nan,0,nan
