step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.5134212970733643,-1.0,0.01741098923897524,inf,inf,-121.01783752441406,0.0009818210965022445,0.05639088526368141,-0.0003319680690765381,0.4264662265777588,0.46914446353912354,-120.76422882080078,26.666666666666668,0,nan,0,nan
1,0,1,3.0029053688049316,-1.0,0.48130421786138716,inf,inf,-121.01783752441406,0.3970063328742981,0.08526139706373215,0.05778287351131439,0.3832602798938751,0.6672283709049225,-290.7358093261719,26.666666666666668,0,nan,0,nan
2,0,2,3.079960823059082,-1.0,0.4362603506000915,inf,inf,-121.01783752441406,0.0008734287112019956,0.028297854587435722,0.0009476393461227417,0.1891707479953766,0.2363402098417282,-326.37042236328125,26.666666666666668,0,nan,0,nan
3,0,3,3.7945783138275146,-1.0,0.5097312064468142,inf,inf,-121.01783752441406,0.00875005777925253,0.007472493685781956,0.00418718159198761,-0.03085535764694214,0.07421992719173431,-475.71539306640625,26.666666666666668,0,nan,0,nan
4,0,4,3.440262794494629,-1.0,0.5941242966177825,inf,inf,-121.01783752441406,0.008512433618307114,0.006288447882980108,-0.0001694709062576294,1.286542683839798,1.514919400215149,-302.01190185546875,26.666666666666668,0,nan,0,nan
5,0,5,3.6960151195526123,-1.0,0.6275572648329873,inf,inf,-121.01783752441406,0.01743686944246292,0.01878054253757,-0.0031018853187561035,2.88778156042099,2.947768062353134,-303.4163818359375,26.666666666666668,0,nan,0,nan
6,0,6,5.450664520263672,-1.0,0.58823656687467,inf,inf,-121.01783752441406,0.003787666792050004,0.016162415966391563,-0.007047474384307861,-0.1848328709602356,-0.4675425887107849,-248.27853393554688,26.666666666666668,0,nan,0,nan
7,0,7,4.629436492919922,-1.0,0.5578391159071742,inf,inf,-121.01783752441406,0.009959926828742027,0.03503783419728279,-0.023800358176231384,1.3869500756263733,1.4532435238361359,-77.12210083007812,26.666666666666668,0,nan,0,nan
8,0,8,3.8859434127807617,-1.0,0.581759851681329,inf,inf,-121.01783752441406,0.029015854001045227,0.03640421852469444,-0.03633134067058563,-0.40914395451545715,-0.40807513892650604,98.10189819335938,26.666666666666668,0,nan,0,nan
9,0,9,3.0953617095947266,-1.0,0.5618729845670726,inf,inf,-121.01783752441406,0.0037415712140500546,0.009771891869604588,0.0034559667110443115,0.49430590867996216,0.5767016559839249,60.346343994140625,26.666666666666668,0,nan,0,nan
10,0,10,2.9992024898529053,-1.0,0.5887031944392045,inf,inf,-121.01783752441406,0.01729828678071499,0.02083691395819187,0.00813475251197815,-0.9083722531795502,-0.7934940904378891,32.019081115722656,26.666666666666668,0,nan,0,nan
11,0,11,3.8281781673431396,-1.0,0.6125423495273958,inf,inf,-121.01783752441406,0.039475370198488235,0.04772774875164032,0.004868894815444946,1.4759664088487625,1.429783895611763,-44.588809967041016,26.666666666666668,0,nan,0,nan
12,0,12,3.8774847984313965,-1.0,0.5915369965887797,inf,inf,-121.01783752441406,0.004717749543488026,0.011721442453563213,-0.025630205869674683,-1.3476320505142212,-1.5953905433416367,-39.916900634765625,26.666666666666668,0,nan,0,nan
13,0,13,2.759880304336548,-1.0,0.5385306135844063,inf,inf,-121.01783752441406,0.002454108791425824,0.03992162644863129,-0.010516762733459473,-0.0031702816486358643,-0.16401991248130798,-35.725006103515625,26.666666666666668,0,nan,0,nan
14,0,14,3.384823799133301,-1.0,0.8776536376328479,inf,inf,-121.01783752441406,0.03406580537557602,0.008668671362102032,0.0272853821516037,8.265214517712593,7.129768297076225,29.277881622314453,26.666666666666668,0,nan,0,nan
15,0,15,2.6170895099639893,-1.0,0.7991548869913634,inf,inf,-121.01783752441406,0.00014370281132869422,0.0015507587231695652,-0.0003153979778289795,-0.14413003623485565,-0.14352647960186005,31.648550033569336,26.666666666666668,0,nan,0,nan
16,0,16,3.2612032890319824,-1.0,0.719580646471376,inf,inf,-121.01783752441406,8.807201083982363e-06,0.002580878557637334,-4.991888999938965e-05,0.2637045234441757,0.3831501752138138,42.94788360595703,26.666666666666668,0,nan,0,nan
17,0,17,3.4536142349243164,-1.0,0.9101682393200319,inf,inf,-121.01783752441406,0.0014813571469858289,0.0005642283940687776,0.0003522038459777832,-0.5432648360729218,-0.6201082766056061,49.27759552001953,26.666666666666668,0,nan,0,nan
18,0,18,3.0715322494506836,-1.0,0.8800004770654319,inf,inf,-121.01783752441406,0.00028977578040212393,0.00047622062265872955,-0.00011208653450012207,-0.17999954521656036,-0.5103386789560318,136.83901977539062,26.666666666666668,0,nan,0,nan
19,0,19,2.4719936847686768,-1.0,0.7920005825053539,inf,inf,-121.01783752441406,6.2725140637098775e-09,0.004095761571079493,-7.748603820800781e-07,0.058087438344955444,0.03092212975025177,40.97941207885742,26.666666666666668,0,nan,0,nan
