step,epoch,batch,loss,acc,r,r_th,r_th_eff,mu,ps_grad_sq,tr_ps_sigma,deltaL_dom,deltaL_bulk,deltaL_full,lambda_max,two_over_lr,trigger,cstar,mask_applicable,r_th_gamma_eff
0,0,0,2.3491244316101074,-1.0,9.735531573829226,inf,inf,65.02616119384766,2.202211618423462,0.2262035310268402,0.03491732478141785,0.21173131465911865,0.29075025022029877,65.03938293457031,26.666666666666668,0,nan,0,nan
1,0,1,2.850895404815674,-1.0,9.546733227274851,inf,inf,65.02616119384766,1.987268328666687,0.25323429703712463,-0.06908807158470154,0.5165134221315384,0.28329043090343475,-282.33758544921875,26.666666666666668,0,nan,0,nan
2,0,2,2.634654998779297,-1.0,8.801673885165238,inf,inf,65.02616119384766,0.6177001595497131,0.29468461871147156,-0.07164719700813293,0.6161305010318756,0.4866047650575638,-203.52442932128906,26.666666666666668,0,nan,0,nan
3,0,3,3.2453761100769043,-1.0,9.125424996860714,inf,inf,65.02616119384766,3.147073268890381,0.26140251755714417,0.08409027755260468,0.2853969782590866,0.44861026108264923,-544.2015380859375,26.666666666666668,0,nan,0,nan
4,0,4,3.207336902618408,-1.0,27.171662491500424,inf,inf,65.02616119384766,50.3057975769043,0.2653430104255676,-0.29086755216121674,-0.13760116696357727,0.11206653714179993,-444.7450866699219,26.666666666666668,0,nan,0,nan
5,0,5,3.197317600250244,-1.0,26.62559033807113,inf,inf,65.02616119384766,2.8190343379974365,0.12984395027160645,-0.1449875682592392,0.09151381254196167,0.0757717490196228,-98.28562927246094,26.666666666666668,0,nan,0,nan
6,0,6,3.04343843460083,-1.0,25.18892674892284,inf,inf,65.02616119384766,1.7727584838867188,0.144609272480011,-0.09644162654876709,0.3062550872564316,0.2796906679868698,54.86038589477539,26.666666666666668,0,nan,0,nan
7,0,7,3.1219100952148438,-1.0,26.22041463738565,inf,inf,65.02616119384766,2.411285400390625,0.06791625171899796,-0.18543250858783722,0.12235002219676971,0.22620002925395966,-79.0906982421875,26.666666666666668,0,nan,0,nan
8,0,8,2.888057231903076,-1.0,25.200205141377495,inf,inf,65.02616119384766,1.524213194847107,0.09515437483787537,-0.11833509802818298,-0.02909637987613678,-0.0005617141723632812,-34.7962646484375,26.666666666666668,0,nan,0,nan
9,0,9,2.5243794918060303,-1.0,22.889412127821082,inf,inf,65.02616119384766,0.16169603168964386,0.07728239893913269,-0.01491941511631012,-0.1264028698205948,-0.15948908030986786,32.06268310546875,26.666666666666668,0,nan,0,nan
10,0,10,2.42155385017395,-1.0,20.90629164510983,inf,inf,65.02616119384766,0.1423516720533371,0.04654742404818535,-0.022167086601257324,-0.2840651124715805,-0.24977394938468933,-23.257837295532227,26.666666666666668,0,nan,0,nan
11,0,11,2.925198793411255,-1.0,20.10454964692083,inf,inf,65.02616119384766,2.0663907527923584,0.1603236347436905,-0.1413503885269165,0.32272258400917053,0.1951068788766861,41.681373596191406,26.666666666666668,0,nan,0,nan
12,0,12,2.7389121055603027,-1.0,19.69350922712347,inf,inf,65.02616119384766,1.0743848085403442,0.06717362999916077,-0.0589691698551178,-0.5816542506217957,-0.4955749660730362,0.8750690817832947,26.666666666666668,0,nan,0,nan
13,0,13,2.7245278358459473,-1.0,17.74495712942068,inf,inf,65.02616119384766,0.008833772502839565,0.04247245937585831,-0.00022371113300323486,-0.5301364064216614,-0.40098942816257477,-26.812774658203125,26.666666666666668,0,nan,0,nan
14,0,14,2.4987478256225586,-1.0,16.47373662561575,inf,inf,65.02616119384766,0.23152615129947662,0.04600388556718826,-0.011256128549575806,-0.156191885471344,-0.12892137467861176,-28.587936401367188,26.666666666666668,0,nan,0,nan
15,0,15,2.8759548664093018,-1.0,14.977307792674862,inf,inf,65.02616119384766,0.1651487648487091,0.10941001772880554,-0.013758808374404907,2.7288592755794525,2.0586076378822327,-192.91073608398438,26.666666666666668,0,nan,0,nan
16,0,16,2.486738681793213,-1.0,14.879045801695533,inf,inf,65.02616119384766,0.23060467839241028,0.01647801510989666,-0.01187191903591156,-0.08927620947360992,-0.14666661620140076,-24.241680145263672,26.666666666666668,0,nan,0,nan
17,0,17,3.6165695190429688,-1.0,13.45533166029955,inf,inf,65.02616119384766,0.01855798065662384,0.028910817578434944,0.00023245811462402344,-0.9196068048477173,-1.2147872745990753,-14.511455535888672,26.666666666666668,0,nan,0,nan
18,0,18,2.764455556869507,-1.0,12.368542120734492,inf,inf,65.02616119384766,0.07591662555932999,0.029340481385588646,-0.002783358097076416,-0.28560785949230194,-0.2535526156425476,11.232555389404297,26.666666666666668,0,nan,0,nan
19,0,19,2.419018030166626,-1.0,11.307042040797592,inf,inf,65.02616119384766,0.040807969868183136,0.023271746933460236,-0.004349023103713989,0.030719026923179626,0.08464318513870239,37.1547737121582,26.666666666666668,0,nan,0,nan
20,0,20,2.1049726009368896,-1.0,10.181640293261554,inf,inf,65.02616119384766,0.0011507184244692326,0.02170160971581936,0.0005134940147399902,-0.0051730722188949585,-0.00488831102848053,49.90066146850586,26.666666666666668,0,nan,0,nan
21,0,21,3.0327367782592773,-1.0,9.223449465547379,inf,inf,65.02616119384766,0.015512199141085148,0.0258652176707983,-0.0028709620237350464,-0.26888521015644073,-0.24569839239120483,-54.84234619140625,26.666666666666668,0,nan,0,nan
22,0,22,2.554722547531128,-1.0,8.986629633195786,inf,inf,65.02616119384766,0.2678208649158478,0.039067987352609634,-0.01802268624305725,-0.12102347612380981,-0.16425883769989014,14.034754753112793,26.666666666666668,0,nan,0,nan
23,0,23,2.308809757232666,-1.0,10.416593822328757,inf,inf,65.02616119384766,0.4707499146461487,0.020215770229697227,-0.01731167733669281,-0.1650821641087532,-0.19396823644638062,31.718660354614258,26.666666666666668,0,nan,0,nan
24,0,24,2.526651382446289,-1.0,9.394171463203284,inf,inf,65.02616119384766,0.005417156498879194,0.028160056099295616,-0.0012470781803131104,-0.17102432996034622,-0.1864740401506424,44.82334899902344,26.666666666666668,0,nan,0,nan
